eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,PoA,PoS
92dd2eac-65f4-4704-914c-8d2aa5df923a,22,False,"[(48, 71), (65, 54), (52, 63)]",200,200,39,42,200,51,113,119,48,115,52,115,52,115,52,119,65,115,52,115,52,115,52,115,52,119,48,115,52,115.0,52.0,117.0,58.5,115.96019999999999,55.120599999999996,115.0,52.0,1.0530973451327434,1.0176991150442478
3deb7b02-88c8-4303-8548-18576cfb045f,0,False,"[(347, 370)]",1244,1290,333,343,1244,350,711,717,347,717,347,717,347,717,347,717,347,717,347,717,347,717,347,717,347,717,347,717,347,717.0,347.0,717.0,347.0,717.0,347.0,717.0,347.0,1.0084388185654007,1.0084388185654007
3deb7b02-88c8-4303-8548-18576cfb045f,0,False,"[(370, 347)]",1290,1244,343,333,1290,361,711,717,370,717,370,717,370,717,370,717,370,717,370,717,370,717,370,717,370,717,370,717,370,717.0,370.0,717.0,370.0,717.0,370.0,717.0,370.0,1.0084388185654007,1.0084388185654007
b40b6ffb-09d0-45da-b7a9-5a346445f231,0,False,"[(82, 59), (79, 68), (53, 76)]",210,256,39,49,210,56,123,129,53,129,53,129,53,129,53,147,79,129,53,129,53,129,53,129,53,147,79,129,53,129.0,53.0,129.0,53.0,132.8211,62.23419999999999,129.0,53.0,1.1951219512195121,1.048780487804878
b40b6ffb-09d0-45da-b7a9-5a346445f231,0,False,"[(59, 82), (68, 79), (76, 53)]",256,210,49,39,256,67,123,129,76,129,76,129,76,129,76,147,68,129,76,129,76,129,76,129,76,147,68,129,76,129.0,76.0,129.0,76.0,132.8211,70.58690000000001,129.0,76.0,1.1951219512195121,1.048780487804878
a86191be-008f-48f9-9f0e-55428fc0da3b,11,False,"[(103, 80), (94, 105)]",222,188,81,57,222,103,183,183,103,183,103,183,103,183,103,199,94,183,103,183,103,183,103,183,103,199,94,183,103,183.0,103.0,183.0,103.0,186.7277,100.9032,183.0,103.0,1.0874316939890711,1.0
a86191be-008f-48f9-9f0e-55428fc0da3b,11,False,"[(80, 103), (105, 94)]",188,222,57,81,188,80,183,183,80,183,80,183,80,183,80,199,105,183,80,183,80,183,80,183,80,199,105,183,80,183.0,80.0,183.0,80.0,186.7277,85.8245,183.0,80.0,1.0874316939890711,1.0
6c308c44-7683-4a5e-b45a-63a1bb5aa68d,12,False,"[(88, 77)]",254,266,65,68,254,88,165,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165.0,88.0,165.0,88.0,165.0,88.0,165.0,88.0,1.0,1.0
6c308c44-7683-4a5e-b45a-63a1bb5aa68d,12,False,"[(77, 88)]",266,254,68,65,266,77,165,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165.0,77.0,165.0,77.0,165.0,77.0,165.0,77.0,1.0,1.0
1dfe3607-20b7-4290-8360-ecf12ea1e2b6,22,False,"[(80, 57), (72, 95)]",200,166,59,43,200,71,131,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,167,72,137,80,137.0,80.0,137.0,80.0,141.5606,78.7838,137.0,80.0,1.2748091603053435,1.0458015267175573
1dfe3607-20b7-4290-8360-ecf12ea1e2b6,22,False,"[(57, 80), (95, 72)]",166,200,43,59,166,60,131,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,167,95,137,57,137.0,57.0,137.0,57.0,141.5606,62.776799999999994,137.0,57.0,1.2748091603053435,1.0458015267175573
347df567-c751-42e6-a5d6-8cfa92eba9f4,22,False,"[(81, 58), (56, 67), (52, 75)]",200,188,43,46,200,55,121,127,52,123,56,123,56,123,56,123,56,123,56,123,56,123,56,123,56,139,81,123,56,123.00009999999997,56.0001,133.8236,72.9118,125.83550000000002,60.43039999999999,123.0,56.0,1.1487603305785123,1.0165289256198347
347df567-c751-42e6-a5d6-8cfa92eba9f4,22,False,"[(58, 81), (67, 56), (75, 52)]",188,200,46,43,188,66,121,127,75,123,67,123,67,123,67,123,67,123,67,123,67,123,67,123,67,139,58,123,67,123.00009999999997,67.0,133.8236,60.9118,125.83550000000002,65.4051,123.0,67.0,1.1487603305785123,1.0165289256198347
9c1c8642-1fe7-44db-9711-05ab2960bec1,0,False,"[(64, 41), (47, 58)]",190,144,38,27,190,47,105,105,64,105,47,105,64,105,64,105,47,105,64,105,64,105,64,105,64,105,47,105,64,105.0,63.99720000000001,105.0,64.0,105.0,56.88210000000001,105.0,47.0,1.0,1.0
9c1c8642-1fe7-44db-9711-05ab2960bec1,0,False,"[(41, 64), (58, 47)]",144,190,27,38,144,58,105,105,41,105,58,105,41,105,41,105,58,105,41,105,41,105,41,105,41,105,58,105,41,105.0,41.00279999999999,105.0,41.0,105.0,48.117900000000006,105.0,58.0,1.0,1.0
4f60f9cf-dd08-4dd2-8d7f-635828a937fc,22,False,"[(241, 252)]",948,936,232,232,948,241,493,493,241,493,241,493,241,493,241,493,241,493,241,493,241,493,241,493,241,493,241,493,241,493.0,241.0,493.0,241.0,493.0,241.0,493.0,241.0,1.0,1.0
4f60f9cf-dd08-4dd2-8d7f-635828a937fc,22,False,"[(252, 241)]",936,948,232,232,936,252,493,493,252,493,252,493,252,493,252,493,252,493,252,493,252,493,252,493,252,493,252,493,252,493.0,252.0,493.0,252.0,493.0,252.0,493.0,252.0,1.0,1.0
319cb4da-2861-4009-a1f4-e5c5d4b8ca35,0,False,"[(53, 76), (86, 63)]",210,256,39,51,210,53,129,129,53,129,53,129,53,129,53,129,53,129,53,129,53,129,53,129,53,149,86,129,53,129.0,53.0,129.0,53.0,133.85379999999998,61.008700000000005,129.0,53.0,1.1550387596899225,1.0
319cb4da-2861-4009-a1f4-e5c5d4b8ca35,0,False,"[(76, 53), (63, 86)]",256,210,51,39,256,76,129,129,76,129,76,129,76,129,76,129,76,129,76,129,76,129,76,129,76,149,63,129,76,129.0,76.0,129.0,76.0,133.85379999999998,72.8451,129.0,76.0,1.1550387596899225,1.0
9c1b4c41-df4a-4bc2-a2f8-9eb55bc2923d,22,False,"[(61, 72), (74, 63), (76, 53)]",210,188,49,39,210,67,123,129,76,133,61,129,76,129,76,133,61,129,76,137,74,129,76,129,76,137,74,129,76,129.0,76.0,129.11759999999998,75.55879999999999,130.66809999999998,69.7449,129.0,76.0,1.113821138211382,1.048780487804878
