eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
98cdedc3-42ca-4eb5-b34f-229395fee1cd,11,True,"[(266, 232)]",266,232,257,223,266,266,498,498,266,498,266,498,266,498,266,498,266,498,266,498,266,498,266,498,266,498,266,498,266,498.0,266.0,498.0,266.0,498.0,266.0,498.0,266.0,1.0,1.0
98cdedc3-42ca-4eb5-b34f-229395fee1cd,11,True,"[(232, 266)]",232,266,223,257,232,232,498,498,232,498,232,498,232,498,232,498,232,498,232,498,232,498,232,498,232,498,232,498,232,498.0,232.0,498.0,232.0,498.0,232.0,498.0,232.0,1.0,1.0
2057d3ee-d841-4d37-a461-677b4afcefdb,1,False,"[(206, 183)]",222,210,186,183,222,206,389,389,206,389,206,389,206,389,206,389,206,389,206,389,206,389,206,389,206,389,206,389,206,389.0,206.0,389.0,206.0,389.0,206.0,389.0,206.0,1.0,1.0
2057d3ee-d841-4d37-a461-677b4afcefdb,1,False,"[(183, 206)]",210,222,183,186,210,183,389,389,183,389,183,389,183,389,183,389,183,389,183,389,183,389,183,389,183,389,183,389,183,389.0,183.0,389.0,183.0,389.0,183.0,389.0,183.0,1.0,1.0
f3911959-3953-41da-93f5-ff9a32db2887,22,False,"[(309, 332)]",354,354,309,309,354,309,641,641,309,641,309,641,309,641,309,641,309,641,309,641,309,641,309,641,309,641,309,641,309,641.0,309.0,641.0,309.0,641.0,309.0,641.0,309.0,1.0,1.0
f3911959-3953-41da-93f5-ff9a32db2887,22,False,"[(332, 309)]",354,354,309,309,354,332,641,641,332,641,332,641,332,641,332,641,332,641,332,641,332,641,332,641,332,641,332,641,332,641.0,332.0,641.0,332.0,641.0,332.0,641.0,332.0,1.0,1.0
5c602cb3-c6a4-48ba-8d60-18cf6572b085,0,False,"[(676, 699)]",782,816,665,690,782,679,1369,1375,676,1375,676,1375,676,1375,676,1375,676,1375,676,1375,676,1375,676,1375,676,1375,676,1375,676,1375.0,676.0,1375.0,676.0,1375.0,676.0,1375.0,676.0,1.004382761139518,1.004382761139518
5c602cb3-c6a4-48ba-8d60-18cf6572b085,0,False,"[(699, 676)]",816,782,690,665,816,690,1369,1375,699,1375,699,1375,699,1375,699,1375,699,1375,699,1375,699,1375,699,1375,699,1375,699,1375,699,1375.0,699.0,1375.0,699.0,1375.0,699.0,1375.0,699.0,1.004382761139518,1.004382761139518
e6939527-09d2-421f-874c-6d83995b7760,12,True,"[(210, 288)]",210,288,187,274,210,210,487,498,210,498,210,498,210,498,210,498,210,498,210,498,210,498,210,498,210,498,210,498,210,498.0,210.0,498.0,210.0,498.0,210.0,498.0,210.0,1.0225872689938398,1.0225872689938398
e6939527-09d2-421f-874c-6d83995b7760,12,True,"[(288, 210)]",288,210,274,187,288,277,487,498,288,498,288,498,288,498,288,498,288,498,288,498,288,498,288,498,288,498,288,498,288,498.0,288.0,498.0,288.0,498.0,288.0,498.0,288.0,1.0225872689938398,1.0225872689938398
ebf57782-7831-473e-9539-5f1bdea80fd0,23,True,"[(538, 527)]",628,540,538,414,628,538,1065,1065,538,1065,538,1065,538,1065,538,1065,538,1065,538,1065,538,1065,538,1065,538,1065,538,1065,538,1065.0,538.0,1065.0,538.0,1065.0,538.0,1065.0,538.0,1.0,1.0
ebf57782-7831-473e-9539-5f1bdea80fd0,23,True,"[(527, 538)]",540,628,414,538,540,527,1065,1065,527,1065,527,1065,527,1065,527,1065,527,1065,527,1065,527,1065,527,1065,527,1065,527,1065,527,1065.0,527.0,1065.0,527.0,1065.0,527.0,1065.0,527.0,1.0,1.0
4267fa6f-ed22-4ee3-8297-8675b92bfeb6,0,False,"[(176, 199)]",210,244,165,191,210,176,375,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375.0,176.0,375.0,176.0,375.0,176.0,375.0,176.0,1.0,1.0
4267fa6f-ed22-4ee3-8297-8675b92bfeb6,0,False,"[(199, 176)]",244,210,191,165,244,199,375,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375.0,199.0,375.0,199.0,375.0,199.0,375.0,199.0,1.0,1.0
2daac4c9-1f1f-41c0-ae6f-6d18e61e7377,0,True,"[(206, 229)]",210,256,183,229,210,206,435,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435.0,206.0,435.0,206.0,435.0,206.0,435.0,206.0,1.0,1.0
2daac4c9-1f1f-41c0-ae6f-6d18e61e7377,0,True,"[(229, 206)]",256,210,229,183,256,229,435,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435.0,229.0,435.0,229.0,435.0,229.0,435.0,229.0,1.0,1.0
322b2589-f58f-432d-982d-d39226deaf5d,22,True,"[(197, 174)]",200,200,182,165,200,197,371,371,197,371,197,371,197,371,197,371,197,371,197,371,197,371,197,371,197,371,197,371,197,371.0,197.0,371.0,197.0,371.0,197.0,371.0,197.0,1.0,1.0
322b2589-f58f-432d-982d-d39226deaf5d,22,True,"[(174, 197)]",200,200,165,182,200,174,371,371,174,371,174,371,174,371,174,371,174,371,174,371,174,371,174,371,174,371,174,371,174,371.0,174.0,371.0,174.0,371.0,174.0,371.0,174.0,1.0,1.0
fcca1985-08b7-44ef-ad3b-0584ee95f3b0,22,True,"[(197, 186)]",200,200,165,186,200,197,383,383,197,383,197,383,197,383,197,383,197,383,197,383,197,383,197,383,197,383,197,383,197,383.0,197.0,383.0,197.0,383.0,197.0,383.0,197.0,1.0,1.0
fcca1985-08b7-44ef-ad3b-0584ee95f3b0,22,True,"[(186, 197)]",200,200,186,165,200,186,383,383,186,383,186,383,186,383,186,383,186,383,186,383,186,383,186,383,186,383,186,383,186,383.0,186.0,383.0,186.0,383.0,186.0,383.0,186.0,1.0,1.0
278a89ed-360b-4df5-9d90-ebedb2092d23,22,True,"[(155, 166)]",200,188,155,143,200,155,321,321,155,321,155,321,155,321,155,321,155,321,155,321,155,321,155,321,155,321,155,321,155,321.0,155.0,321.0,155.0,321.0,155.0,321.0,155.0,1.0,1.0
278a89ed-360b-4df5-9d90-ebedb2092d23,22,True,"[(166, 155)]",188,200,143,155,188,166,321,321,166,321,166,321,166,321,166,321,166,321,166,321,166,321,166,321,166,321,166,321,166,321.0,166.0,321.0,166.0,321.0,166.0,321.0,166.0,1.0,1.0
d09c6cf8-df9a-481f-9edb-f2658085d9d6,44,True,"[(244, 210)]",244,210,190,156,244,208,427,454,244,454,244,454,244,454,244,454,244,454,244,454,244,454,244,454,244,454,244,454,244,454.0,244.0,454.0,244.0,454.0,244.0,454.0,244.0,1.063231850117096,1.063231850117096
d09c6cf8-df9a-481f-9edb-f2658085d9d6,44,True,"[(210, 244)]",210,244,156,190,210,219,427,454,210,454,210,454,210,454,210,454,210,454,210,454,210,454,210,454,210,454,210,454,210,454.0,210.0,454.0,210.0,454.0,210.0,454.0,210.0,1.063231850117096,1.063231850117096
c3e5ac43-e673-4401-bbbc-ca9d4b1e3711,22,False,"[(155, 178)]",200,200,155,155,200,155,333,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333.0,155.0,333.0,155.0,333.0,155.0,333.0,155.0,1.0,1.0
c3e5ac43-e673-4401-bbbc-ca9d4b1e3711,22,False,"[(178, 155)]",200,200,155,155,200,178,333,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333.0,178.0,333.0,178.0,333.0,178.0,333.0,178.0,1.0,1.0
f8a63972-818d-423b-8b4d-88ff9d296dd3,11,False,"[(214, 225)]",232,232,205,205,232,214,439,439,214,439,214,439,214,439,214,439,214,439,214,439,214,439,214,439,214,439,214,439,214,439.0,214.0,439.0,214.0,439.0,214.0,439.0,214.0,1.0,1.0
f8a63972-818d-423b-8b4d-88ff9d296dd3,11,False,"[(225, 214)]",232,232,205,205,232,225,439,439,225,439,225,439,225,439,225,439,225,439,225,439,225,439,225,439,225,439,225,439,225,439.0,225.0,439.0,225.0,439.0,225.0,439.0,225.0,1.0,1.0
caef6f24-8ef1-42f6-8ebf-974516d85691,22,False,"[(230, 197)]",266,210,230,174,266,230,427,427,230,427,230,427,230,427,230,427,230,427,230,427,230,427,230,427,230,427,230,427,230,427.0,230.0,427.0,230.0,427.0,230.0,427.0,230.0,1.0,1.0
caef6f24-8ef1-42f6-8ebf-974516d85691,22,False,"[(197, 230)]",210,266,174,230,210,197,427,427,197,427,197,427,197,427,197,427,197,427,197,427,197,427,197,427,197,427,197,427,197,427.0,197.0,427.0,197.0,427.0,197.0,427.0,197.0,1.0,1.0
b09bf673-876f-49fc-b179-c91cb770bb3f,0,False,"[(206, 229)]",210,256,183,229,210,206,435,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435,206,435.0,206.0,435.0,206.0,435.0,206.0,435.0,206.0,1.0,1.0
b09bf673-876f-49fc-b179-c91cb770bb3f,0,False,"[(229, 206)]",256,210,229,183,256,229,435,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435,229,435.0,229.0,435.0,229.0,435.0,229.0,435.0,229.0,1.0,1.0
ed66cc7b-dcbb-4c99-8038-b07c6b39e65c,22,True,"[(200, 200)]",200,200,191,182,200,205,387,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400.0,200.0,400.0,200.0,400.0,200.0,400.0,200.0,1.0335917312661498,1.0335917312661498
ed66cc7b-dcbb-4c99-8038-b07c6b39e65c,22,True,"[(200, 200)]",200,200,182,191,200,182,387,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400,200,400.0,200.0,400.0,200.0,400.0,200.0,400.0,200.0,1.0335917312661498,1.0335917312661498
9698a995-17af-43bd-8880-7edb13e680f5,22,False,"[(155, 178)]",200,200,155,146,200,155,333,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333.0,155.0,333.0,155.0,333.0,155.0,333.0,155.0,1.0,1.0
9698a995-17af-43bd-8880-7edb13e680f5,22,False,"[(178, 155)]",200,200,146,155,200,178,333,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333.0,178.0,333.0,178.0,333.0,178.0,333.0,178.0,1.0,1.0
bffe0295-69d8-4c05-9585-c3014aac457f,1,True,"[(193, 170)]",200,188,174,161,200,193,363,363,193,363,193,363,193,363,193,363,193,363,193,363,193,363,193,363,193,363,193,363,193,363.0,193.0,363.0,193.0,363.0,193.0,363.0,193.0,1.0,1.0
bffe0295-69d8-4c05-9585-c3014aac457f,1,True,"[(170, 193)]",188,200,161,174,188,170,363,363,170,363,170,363,170,363,170,363,170,363,170,363,170,363,170,363,170,363,170,363,170,363.0,170.0,363.0,170.0,363.0,170.0,363.0,170.0,1.0,1.0
81dab732-f0b7-476f-baef-44e5a58fc912,11,False,"[(288, 299)]",342,342,288,288,342,288,587,587,288,587,288,587,288,587,288,587,288,587,288,587,288,587,288,587,288,587,288,587,288,587.0,288.0,587.0,288.0,587.0,288.0,587.0,288.0,1.0,1.0
81dab732-f0b7-476f-baef-44e5a58fc912,11,False,"[(299, 288)]",342,342,288,288,342,299,587,587,299,587,299,587,299,587,299,587,299,587,299,587,299,587,299,587,299,587,299,587,299,587.0,299.0,587.0,299.0,587.0,299.0,587.0,299.0,1.0,1.0
061c8a0e-c2d2-43d2-8c67-0cb2303c6129,23,True,"[(206, 195)]",210,210,174,174,210,203,395,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401.0,206.0,401.0,206.0,401.0,206.0,401.0,206.0,1.0151898734177216,1.0151898734177216
061c8a0e-c2d2-43d2-8c67-0cb2303c6129,23,True,"[(195, 206)]",210,210,174,174,210,192,395,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401.0,195.0,401.0,195.0,401.0,195.0,401.0,195.0,1.0151898734177216,1.0151898734177216
561c5464-1161-46a9-ab0a-8542fb9e9db9,22,True,"[(146, 169)]",200,200,146,155,200,146,315,315,146,315,146,315,146,315,146,315,146,315,146,315,146,315,146,315,146,315,146,315,146,315.0,146.0,315.0,146.0,315.0,146.0,315.0,146.0,1.0,1.0
561c5464-1161-46a9-ab0a-8542fb9e9db9,22,True,"[(169, 146)]",200,200,155,146,200,169,315,315,169,315,169,315,169,315,169,315,169,315,169,315,169,315,169,315,169,315,169,315,169,315.0,169.0,315.0,169.0,315.0,169.0,315.0,169.0,1.0,1.0
01055f22-a120-4a82-b076-230c0d5bb0e7,23,True,"[(200, 166)]",200,166,173,157,200,173,357,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366.0,200.0,366.0,200.0,366.0,200.0,366.0,200.0,1.0252100840336134,1.0252100840336134
01055f22-a120-4a82-b076-230c0d5bb0e7,23,True,"[(166, 200)]",166,200,157,173,166,184,357,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366.0,166.0,366.0,166.0,366.0,166.0,366.0,166.0,1.0252100840336134,1.0252100840336134
7e0f93bc-db45-47fc-b0a0-e01400be6d2d,0,True,"[(197, 220)]",210,256,174,220,210,197,417,417,197,417,197,417,197,417,197,417,197,417,197,417,197,417,197,417,197,417,197,417,197,417.0,197.0,417.0,197.0,417.0,197.0,417.0,197.0,1.0,1.0
7e0f93bc-db45-47fc-b0a0-e01400be6d2d,0,True,"[(220, 197)]",256,210,220,174,256,220,417,417,220,417,220,417,220,417,220,417,220,417,220,417,220,417,220,417,220,417,220,417,220,417.0,220.0,417.0,220.0,417.0,220.0,417.0,220.0,1.0,1.0
4e9cf5c0-36c8-49e4-88e4-e7f3d41a032f,12,False,"[(220, 209)]",232,244,205,209,232,220,429,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429.0,220.0,429.0,220.0,429.0,220.0,429.0,220.0,1.0,1.0
4e9cf5c0-36c8-49e4-88e4-e7f3d41a032f,12,False,"[(209, 220)]",244,232,209,205,244,209,429,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429.0,209.0,429.0,209.0,429.0,209.0,429.0,209.0,1.0,1.0
9a195174-e74f-4349-be47-f3c52775c375,0,False,"[(501, 524)]",540,586,486,524,540,501,1025,1025,501,1025,501,1025,501,1025,501,1025,501,1025,501,1025,501,1025,501,1025,501,1025,501,1025,501,1025.0,501.0,1025.0,501.0,1025.0,501.0,1025.0,501.0,1.0,1.0
9a195174-e74f-4349-be47-f3c52775c375,0,False,"[(524, 501)]",586,540,524,486,586,524,1025,1025,524,1025,524,1025,524,1025,524,1025,524,1025,524,1025,524,1025,524,1025,524,1025,524,1025,524,1025.0,524.0,1025.0,524.0,1025.0,524.0,1025.0,524.0,1.0,1.0
f2458e5e-5dd7-4cdf-bc04-cd80cbe0cd87,0,True,"[(154, 131)]",190,144,154,108,190,154,285,285,154,285,154,285,154,285,154,285,154,285,154,285,154,285,154,285,154,285,154,285,154,285.0,154.0,285.0,154.0,285.0,154.0,285.0,154.0,1.0,1.0
f2458e5e-5dd7-4cdf-bc04-cd80cbe0cd87,0,True,"[(131, 154)]",144,190,108,154,144,131,285,285,131,285,131,285,131,285,131,285,131,285,131,285,131,285,131,285,131,285,131,285,131,285.0,131.0,285.0,131.0,285.0,131.0,285.0,131.0,1.0,1.0
10a3707f-9e78-4079-b6d1-3931724c6fa9,22,True,"[(187, 164)]",200,200,155,164,200,178,345,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351.0,187.0,351.0,187.0,351.0,187.0,351.0,187.0,1.017391304347826,1.017391304347826
10a3707f-9e78-4079-b6d1-3931724c6fa9,22,True,"[(164, 187)]",200,200,164,155,200,167,345,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351.0,164.0,351.0,164.0,351.0,164.0,351.0,164.0,1.017391304347826,1.017391304347826
441c1b4e-99e0-4f09-9873-f98f0933a615,23,False,"[(168, 123)]",210,166,150,112,210,168,291,291,168,291,168,291,168,291,168,291,168,291,168,291,168,291,168,291,168,291,168,291,168,291.0,168.0,291.0,168.0,291.0,168.0,291.0,168.0,1.0,1.0
441c1b4e-99e0-4f09-9873-f98f0933a615,23,False,"[(123, 168)]",166,210,112,150,166,123,291,291,123,291,123,291,123,291,123,291,123,291,123,291,123,291,123,291,123,291,123,291,123,291.0,123.0,291.0,123.0,291.0,123.0,291.0,123.0,1.0,1.0
fca8adf7-5d64-4080-88b6-f687caa40778,22,True,"[(222, 222)]",222,222,204,195,222,227,431,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444.0,222.0,444.0,222.0,444.0,222.0,444.0,222.0,1.0301624129930393,1.0301624129930393
fca8adf7-5d64-4080-88b6-f687caa40778,22,True,"[(222, 222)]",222,222,195,204,222,204,431,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444,222,444.0,222.0,444.0,222.0,444.0,222.0,444.0,222.0,1.0301624129930393,1.0301624129930393
be8656cc-39b1-436c-bd00-5b6f98d113f0,22,False,"[(240, 217), (232, 221)]",244,244,209,212,244,235,447,457,240,453,232,453,232,453,232,453,232,453,232,453,232,453,232,453,232,457,240,453,232,453.0,232.0,453.7272,233.4545,453.0,232.0,453.0,232.0,1.0223713646532437,1.0134228187919463
be8656cc-39b1-436c-bd00-5b6f98d113f0,22,False,"[(217, 240), (221, 232)]",244,244,212,209,244,212,447,457,217,453,221,453,221,453,221,453,221,453,221,453,221,453,221,453,221,457,217,453,221,453.0,221.0,453.7272,220.2727,453.0,221.0,453.0,221.0,1.0223713646532437,1.0134228187919463
1c179d90-7d46-4713-9767-f762a440dcc7,1,True,"[(158, 169)]",210,232,138,151,210,158,327,327,158,327,158,327,158,327,158,327,158,327,158,327,158,327,158,327,158,327,158,327,158,327.0,158.0,327.0,158.0,327.0,158.0,327.0,158.0,1.0,1.0
1c179d90-7d46-4713-9767-f762a440dcc7,1,True,"[(169, 158)]",232,210,151,138,232,169,327,327,169,327,169,327,169,327,169,327,169,327,169,327,169,327,169,327,169,327,169,327,169,327.0,169.0,327.0,169.0,327.0,169.0,327.0,169.0,1.0,1.0
511183a5-1f7f-4b01-91f3-f6d53e9c4e47,0,True,"[(212, 166)]",212,166,194,148,212,194,365,378,212,378,212,378,212,378,212,378,212,378,212,378,212,378,212,378,212,378,212,378,212,378.0,212.0,378.0,212.0,378.0,212.0,378.0,212.0,1.0356164383561643,1.0356164383561643
511183a5-1f7f-4b01-91f3-f6d53e9c4e47,0,True,"[(166, 212)]",166,212,148,194,166,171,365,378,166,378,166,378,166,378,166,378,166,378,166,378,166,378,166,378,166,378,166,378,166,378.0,166.0,378.0,166.0,378.0,166.0,378.0,166.0,1.0356164383561643,1.0356164383561643
ae7c207d-6b89-4ef2-8168-2e206b6a142a,45,True,"[(210, 562)]",210,562,165,454,210,210,772,772,210,772,210,772,210,772,210,772,210,772,210,772,210,772,210,772,210,772,210,772,210,772.0,210.0,772.0,210.0,772.0,210.0,772.0,210.0,1.0,1.0
ae7c207d-6b89-4ef2-8168-2e206b6a142a,45,True,"[(562, 210)]",562,210,454,165,562,562,772,772,562,772,562,772,562,772,562,772,562,772,562,772,562,772,562,772,562,772,562,772,562,772.0,562.0,772.0,562.0,772.0,562.0,772.0,562.0,1.0,1.0
89543005-056f-4e68-aa10-f00c094fd939,0,True,"[(179, 202)]",210,256,165,193,210,179,381,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381.0,179.0,381.0,179.0,381.0,179.0,381.0,179.0,1.0,1.0
89543005-056f-4e68-aa10-f00c094fd939,0,True,"[(202, 179)]",256,210,193,165,256,202,381,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381.0,202.0,381.0,202.0,381.0,202.0,381.0,202.0,1.0,1.0
3c8d6631-f63d-4ced-8751-86f5fcbe02e1,23,True,"[(208, 185)]",210,210,199,174,210,208,393,393,208,393,208,393,208,393,208,393,208,393,208,393,208,393,208,393,208,393,208,393,208,393.0,208.0,393.0,208.0,393.0,208.0,393.0,208.0,1.0,1.0
3c8d6631-f63d-4ced-8751-86f5fcbe02e1,23,True,"[(185, 208)]",210,210,174,199,210,185,393,393,185,393,185,393,185,393,185,393,185,393,185,393,185,393,185,393,185,393,185,393,185,393.0,185.0,393.0,185.0,393.0,185.0,393.0,185.0,1.0,1.0
17c146e0-78eb-47b5-8576-63bac243d9f0,23,True,"[(206, 195)]",210,210,174,195,210,206,401,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401,206,401.0,206.0,401.0,206.0,401.0,206.0,401.0,206.0,1.0,1.0
17c146e0-78eb-47b5-8576-63bac243d9f0,23,True,"[(195, 206)]",210,210,195,174,210,195,401,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401,195,401.0,195.0,401.0,195.0,401.0,195.0,401.0,195.0,1.0,1.0
a642c356-e657-4238-9250-30623b9a495f,11,True,"[(185, 196)]",210,232,174,187,210,185,381,381,185,381,185,381,185,381,185,381,185,381,185,381,185,381,185,381,185,381,185,381,185,381.0,185.0,381.0,185.0,381.0,185.0,381.0,185.0,1.0,1.0
a642c356-e657-4238-9250-30623b9a495f,11,True,"[(196, 185)]",232,210,187,174,232,196,381,381,196,381,196,381,196,381,196,381,196,381,196,381,196,381,196,381,196,381,196,381,196,381.0,196.0,381.0,196.0,381.0,196.0,381.0,196.0,1.0,1.0
f4ab0d1e-9b0a-4fa9-b34f-628429579571,11,True,"[(195, 172)]",210,188,183,152,210,195,367,367,195,367,195,367,195,367,195,367,195,367,195,367,195,367,195,367,195,367,195,367,195,367.0,195.0,367.0,195.0,367.0,195.0,367.0,195.0,1.0,1.0
f4ab0d1e-9b0a-4fa9-b34f-628429579571,11,True,"[(172, 195)]",188,210,152,183,188,172,367,367,172,367,172,367,172,367,172,367,172,367,172,367,172,367,172,367,172,367,172,367,172,367.0,172.0,367.0,172.0,367.0,172.0,367.0,172.0,1.0,1.0
984c055a-8961-49ca-856b-5ed5a95d4e8a,0,False,"[(145, 122)]",190,144,145,99,190,145,267,267,145,267,145,267,145,267,145,267,145,267,145,267,145,267,145,267,145,267,145,267,145,267.0,145.0,267.0,145.0,267.0,145.0,267.0,145.0,1.0,1.0
984c055a-8961-49ca-856b-5ed5a95d4e8a,0,False,"[(122, 145)]",144,190,99,145,144,122,267,267,122,267,122,267,122,267,122,267,122,267,122,267,122,267,122,267,122,267,122,267,122,267.0,122.0,267.0,122.0,267.0,122.0,267.0,122.0,1.0,1.0
beac3138-b315-4f3d-bd9a-fb6bd857584d,22,True,"[(198, 175)]",200,188,191,152,200,198,373,373,198,373,198,373,198,373,198,373,198,373,198,373,198,373,198,373,198,373,198,373,198,373.0,198.0,373.0,198.0,373.0,198.0,373.0,198.0,1.0,1.0
beac3138-b315-4f3d-bd9a-fb6bd857584d,22,True,"[(175, 198)]",188,200,152,191,188,175,373,373,175,373,175,373,175,373,175,373,175,373,175,373,175,373,175,373,175,373,175,373,175,373.0,175.0,373.0,175.0,373.0,175.0,373.0,175.0,1.0,1.0
