eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
e8188e8d-a5a2-45bf-ba42-5b094195cf86,22,False,"[(154, 77), (101, 134)]",288,298,74,63,288,154,231,231,154,235,101,231,154,231,154,235,101,235,101,235,101,231,154,235,101,231,154,231,154,233.0942,126.2515,234.16359999999997,112.08179999999999,233.69780000000003,118.2544,231.0,154.0,1.0173160173160174,1.0
5b923256-5a0f-463f-be58-5338e04ad877,22,False,"[(78, 67), (74, 85)]",276,310,55,58,276,78,145,145,78,145,78,145,78,145,78,145,78,159,74,159,74,145,78,145,78,159,74,145,78,147.9531,77.15620000000001,159.0,74.0,145.0,78.0,145.0,78.0,1.096551724137931,1.0
5b923256-5a0f-463f-be58-5338e04ad877,22,False,"[(67, 78), (85, 74)]",310,276,58,55,310,67,145,145,67,145,67,145,67,145,67,145,67,159,85,159,85,145,67,145,67,159,85,145,67,147.9531,70.7969,159.0,85.0,145.0,67.0,145.0,67.0,1.096551724137931,1.0
7e3d87cf-2352-4dfc-aff8-ceb5305ba85e,22,False,"[(70, 47), (61, 72), (62, 51)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,133,61,113,62,113,62,113,62,113,62,133,61,113,62,113.90560000000005,63.811200000000014,123.0,61.5,113.0,62.0,113.0,62.0,1.1981981981981982,1.018018018018018
7e3d87cf-2352-4dfc-aff8-ceb5305ba85e,22,False,"[(47, 70), (72, 61), (51, 62)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,133,72,113,51,113,51,113,51,113,51,133,72,113,51,113.90560000000005,50.09440000000001,123.0,61.5,113.0,51.0,113.0,51.0,1.1981981981981982,1.018018018018018
ab11c59e-a4f4-46f9-9e3b-3109d046eea1,11,False,"[(48, 59), (75, 52)]",210,210,39,43,210,48,107,107,48,107,48,107,48,107,48,107,48,107,48,107,48,107,48,107,48,127,75,107,48,111.19999999999999,53.66999999999999,113.47059999999999,56.735299999999995,107.0,48.0,107.0,48.0,1.1869158878504673,1.0
ab11c59e-a4f4-46f9-9e3b-3109d046eea1,11,False,"[(59, 48), (52, 75)]",210,210,43,39,210,59,107,107,59,107,59,107,59,107,59,107,59,107,59,107,59,107,59,107,59,127,52,107,59,111.19999999999999,57.53,113.47059999999999,56.735299999999995,107.0,59.0,107.0,59.0,1.1869158878504673,1.0
6706534f-076b-42cf-af6e-d8c8f14e00c1,22,False,"[(111, 144)]",354,364,93,94,354,111,255,255,111,255,111,255,111,255,111,255,111,255,111,255,111,255,111,255,111,255,111,255,111,255.0,111.0,255.0,111.0,255.0,111.0,255.0,111.0,1.0,1.0
6706534f-076b-42cf-af6e-d8c8f14e00c1,22,False,"[(144, 111)]",364,354,94,93,364,144,255,255,144,255,144,255,144,255,144,255,144,255,144,255,144,255,144,255,144,255,144,255,144,255.0,144.0,255.0,144.0,255.0,144.0,255.0,144.0,1.0,1.0
cb10be49-e6fa-4bef-a0d2-368b1eceab02,11,False,"[(89, 122), (98, 109), (105, 72)]",232,166,63,48,232,105,177,177,105,177,105,177,105,177,105,207,98,177,105,177,105,177,105,177,105,211,89,177,105,182.90890000000002,102.2193,177.0,105.0,177.0,105.0,177.0,105.0,1.192090395480226,1.0
cb10be49-e6fa-4bef-a0d2-368b1eceab02,11,False,"[(122, 89), (109, 98), (72, 105)]",166,232,48,63,166,72,177,177,72,177,72,177,72,177,72,207,109,177,72,177,72,177,72,177,72,211,122,177,72,182.90890000000002,80.6896,177.0,72.0,177.0,72.0,177.0,72.0,1.192090395480226,1.0
5222f7b9-d274-4250-8519-9eca02fd950f,66,False,"[(268, 367), (255, 376)]",354,408,84,97,354,255,631,631,255,635,268,631,255,631,255,635,268,635,268,635,268,631,255,635,268,631,255,631,255,633.5028,263.1341,635.0,268.0,635.0,268.0,631.0,255.0,1.006339144215531,1.0
5222f7b9-d274-4250-8519-9eca02fd950f,66,False,"[(367, 268), (376, 255)]",408,354,97,84,408,376,631,631,376,635,367,631,376,631,376,635,367,635,367,635,367,631,376,635,367,631,376,631,376,633.5028,370.3687,635.0,367.0,635.0,367.0,631.0,376.0,1.006339144215531,1.0
