eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
d3e25762-e748-4a01-a847-94f784950c53,22,False,"[(122, 99)]",266,266,90,99,266,113,215,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,1.027906976744186,1.027906976744186
d3e25762-e748-4a01-a847-94f784950c53,22,False,"[(99, 122)]",266,266,99,90,266,102,215,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,1.027906976744186,1.027906976744186
778d8ae5-2ddb-49d9-9de3-8a6b60bb2738,1,False,"[(283, 260)]",552,540,254,251,552,274,537,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,543,283,1.011173184357542,1.011173184357542
778d8ae5-2ddb-49d9-9de3-8a6b60bb2738,1,False,"[(260, 283)]",540,552,251,254,540,263,537,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,543,260,1.011173184357542,1.011173184357542
0f27f0dd-50d9-41b9-bb61-41cd67b6f58b,1,False,"[(102, 113)]",232,244,91,91,232,102,215,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,1.0,1.0
0f27f0dd-50d9-41b9-bb61-41cd67b6f58b,1,False,"[(113, 102)]",244,232,91,91,244,113,215,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,1.0,1.0
0f948f25-7827-44c4-9cf9-d32502580482,0,False,"[(103, 80)]",200,166,71,31,200,94,177,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,183,103,1.0338983050847457,1.0338983050847457
0f948f25-7827-44c4-9cf9-d32502580482,0,False,"[(80, 103)]",166,200,31,71,166,83,177,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,183,80,1.0338983050847457,1.0338983050847457
23fd8ab4-e403-4b8a-87b9-72a0509d7790,0,False,"[(114, 91)]",222,188,78,80,222,105,199,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,1.0301507537688441,1.0301507537688441
23fd8ab4-e403-4b8a-87b9-72a0509d7790,0,False,"[(91, 114)]",188,222,80,78,188,94,199,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,1.0301507537688441,1.0301507537688441
6210b14e-a28f-4d4f-ac03-ea38026d36ec,1,False,"[(197, 208)]",276,310,174,190,276,197,405,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,1.0,1.0
6210b14e-a28f-4d4f-ac03-ea38026d36ec,1,False,"[(208, 197)]",310,276,190,174,310,208,405,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,1.0,1.0
b9f862c8-e858-4ca4-8a7c-6313f05bbb6e,0,False,"[(134, 111)]",234,188,116,97,234,125,239,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,1.0251046025104602,1.0251046025104602
b9f862c8-e858-4ca4-8a7c-6313f05bbb6e,0,False,"[(111, 134)]",188,234,97,116,188,114,239,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,1.0251046025104602,1.0251046025104602
a404dd55-959d-423b-9a0d-d445f4968411,0,False,"[(105, 128)]",210,266,96,90,210,108,227,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,1.026431718061674,1.026431718061674
a404dd55-959d-423b-9a0d-d445f4968411,0,False,"[(128, 105)]",266,210,90,96,266,119,227,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,1.026431718061674,1.026431718061674
f24bece1-ec9d-4d28-95a3-118a144218ac,0,False,"[(182, 205)]",408,454,168,188,408,185,381,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,387,182,1.015748031496063,1.015748031496063
f24bece1-ec9d-4d28-95a3-118a144218ac,0,False,"[(205, 182)]",454,408,188,168,454,196,381,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,387,205,1.015748031496063,1.015748031496063
52ec4d0e-8001-49dc-94a9-24a6a9159e3e,0,False,"[(86, 109), (116, 93)]",210,244,75,93,210,86,195,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,209,116,195,86,195.0,86.0,199.264,95.1372,195.0,86.0,195.0,86.0,1.0717948717948718,1.0
52ec4d0e-8001-49dc-94a9-24a6a9159e3e,0,False,"[(109, 86), (93, 116)]",244,210,93,75,244,109,195,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,209,93,195,109,195.0,109.0,199.264,104.1268,195.0,109.0,195.0,109.0,1.0717948717948718,1.0
53ddf35c-e568-4955-8d37-418847d002a1,22,False,"[(697, 674)]",1586,1586,674,665,1586,697,1371,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1371,697,1.0,1.0
53ddf35c-e568-4955-8d37-418847d002a1,22,False,"[(674, 697)]",1586,1586,665,674,1586,674,1371,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1371,674,1.0,1.0
41839220-67f7-4034-b32d-0acac45707ab,22,False,"[(98, 109)]",200,200,87,83,200,98,207,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,1.0,1.0
41839220-67f7-4034-b32d-0acac45707ab,22,False,"[(109, 98)]",200,200,83,87,200,109,207,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,1.0,1.0
06a510cd-6038-4027-a4bb-560d3cc9c9c2,22,False,"[(175, 152)]",310,310,134,144,310,166,321,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,1.0186915887850467,1.0186915887850467
06a510cd-6038-4027-a4bb-560d3cc9c9c2,22,False,"[(152, 175)]",310,310,144,134,310,155,321,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,1.0186915887850467,1.0186915887850467
8f22af07-854f-402f-bac7-ff165c12d6cd,22,False,"[(136, 181)]",244,232,136,140,244,136,317,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,317,136,1.0,1.0
8f22af07-854f-402f-bac7-ff165c12d6cd,22,False,"[(181, 136)]",232,244,140,136,232,181,317,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,317,181,1.0,1.0
891df66c-b311-4fe0-a827-292335677470,1,False,"[(138, 161), (176, 153)]",210,222,129,132,210,141,293,299,138,299,138,299,138,299,138,299,138,299,138,299,138,299,138,299,138,329,176,299,138,299.0,138.0,304.40340000000003,144.8443,306.174,147.087,299.0,138.0,1.1228668941979523,1.0204778156996588
891df66c-b311-4fe0-a827-292335677470,1,False,"[(161, 138), (153, 176)]",222,210,132,129,222,152,293,299,161,299,161,299,161,299,161,299,161,299,161,299,161,299,161,299,161,329,153,299,161,299.0,161.0,304.40340000000003,159.5591,306.174,159.087,299.0,161.0,1.1228668941979523,1.0204778156996588
d6ebe788-1d15-4f19-a1be-65208957fb0d,11,True,"[(95, 84), (86, 97), (77, 100)]",210,188,66,75,210,77,177,177,77,179,95,177,77,177,77,179,95,179,95,179,95,177,77,179,95,183,86,177,77,178.8889,93.9997,178.064,86.576,179.0,95.0,177.0,77.0,1.0338983050847457,1.0
