eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Utilitarian,Individual Time In Utilitarian,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
9decc5c2-190a-458a-ae68-b6b7d696e1f3,1,False,"[(59, 82), (64, 53)]",244,210,46,39,244,64,117,117,64,117,64,117,64,117,64,117,64,117,64,117,64,117,64,117,64,141,59,117,64,117.0,64.0,117.0,64.0,120.0634,63.36179999999999,117.0,64.0,1.205128205128205,1.0
be35518a-04c0-4665-b96d-e8571d279ebe,22,False,"[(47, 70), (64, 53), (51, 62)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,117,64,113,51,113,51,113,51,113,51,117,47,113,51,113.0,51.0,113.0,51.0,113.95979999999997,54.11949999999999,115.0,57.5,1.054054054054054,1.018018018018018
be35518a-04c0-4665-b96d-e8571d279ebe,22,False,"[(70, 47), (53, 64), (62, 51)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,117,53,113,62,113,62,113,62,113,62,117,70,113,62,113.0,62.0,113.0,62.0,113.95979999999997,59.84030000000001,115.0,57.5,1.054054054054054,1.018018018018018
2bbdd1ab-0b2f-4709-9e08-65e497c3a718,22,False,"[(47, 58), (56, 45)]",200,166,38,31,200,56,101,101,56,101,56,101,56,101,56,105,47,101,56,101,56,101,56,101,56,105,47,101,56,101.0,56.0,101.0,56.0,102.41520000000003,52.815799999999996,101.0,56.0,1.0396039603960396,1.0
2bbdd1ab-0b2f-4709-9e08-65e497c3a718,22,False,"[(58, 47), (45, 56)]",166,200,31,38,166,45,101,101,45,101,45,101,45,101,45,105,58,101,45,101,45,101,45,101,45,105,58,101,45,101.0,45.0,101.0,45.0,102.41520000000003,49.5994,101.0,45.0,1.0396039603960396,1.0
6a83537a-ea7b-4df1-b457-f045051023fa,22,False,"[(65, 76), (70, 47), (66, 55)]",200,200,38,38,200,61,111,117,70,121,66,117,70,117,70,141,65,121,66,121,66,117,70,117,70,141,65,117,70,117.0,70.0,117.0,70.0,118.80849999999998,68.19149999999999,131.0,65.5,1.2702702702702702,1.054054054054054
6a83537a-ea7b-4df1-b457-f045051023fa,22,False,"[(76, 65), (47, 70), (55, 66)]",200,200,38,38,200,50,111,117,47,121,55,117,47,117,47,141,76,121,55,121,55,117,47,117,47,141,76,117,47,117.0,47.0,117.0,47.0,118.80849999999998,50.61699999999999,131.0,65.5,1.2702702702702702,1.054054054054054
edce0996-3f5f-456c-b3cd-24c7fac3157e,11,False,"[(105, 72), (85, 74), (72, 83), (59, 92), (126, 71), (50, 105)]",210,254,39,47,210,59,151,155,50,155,72,151,59,151,59,159,85,151,59,155,72,151,59,151,59,197,126,151,59,151.0,59.0,151.0,59.0,152.7942,64.83109999999999,153.0,54.5,1.304635761589404,1.0
edce0996-3f5f-456c-b3cd-24c7fac3157e,11,False,"[(72, 105), (74, 85), (83, 72), (92, 59), (71, 126), (105, 50)]",254,210,47,39,254,92,151,155,105,155,83,151,92,151,92,159,74,151,92,155,83,151,92,151,92,197,71,151,92,151.0,92.0,151.0,92.0,152.7942,87.9631,153.0,98.5,1.304635761589404,1.0
45e94cf1-e35c-426d-905b-39446e452aa9,22,False,"[(53, 64), (62, 51), (70, 47)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,117,53,113,62,113,62,113,62,113,62,117,70,113,62,113.0,62.0,113.0,62.0,113.95979999999997,59.84030000000001,115.0,57.5,1.054054054054054,1.018018018018018
45e94cf1-e35c-426d-905b-39446e452aa9,22,False,"[(64, 53), (51, 62), (47, 70)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,117,64,113,51,113,51,113,51,113,51,117,47,113,51,113.0,51.0,113.0,51.0,113.95979999999997,54.11949999999999,115.0,57.5,1.054054054054054,1.018018018018018
6546ab57-c759-474b-a30f-598bd62e1319,11,False,"[(151, 96), (67, 100), (58, 113)]",254,298,47,55,254,67,167,171,58,167,67,167,67,167,67,167,67,167,67,167,67,167,67,167,67,247,151,167,67,167.0,67.0,167.0,67.0,167.94730000000004,64.86850000000001,169.0,62.5,1.4790419161676647,1.0
6546ab57-c759-474b-a30f-598bd62e1319,11,False,"[(96, 151), (100, 67), (113, 58)]",298,254,55,47,298,100,167,171,113,167,100,167,100,167,100,167,100,167,100,167,100,167,100,167,100,247,96,167,100,167.0,100.0,167.0,100.0,167.94730000000004,103.0788,169.0,106.5,1.4790419161676647,1.0
4a2616bb-5d14-4a65-b721-c26ceee72a86,23,True,"[(53, 64), (62, 51), (72, 49)]",210,188,39,35,210,62,113,121,72,113,62,113,62,113,62,117,53,121,72,113,62,113,62,113,62,121,72,113,62,113.0,62.0,113.0,62.0,114.13850000000002,59.4383,120.33339999999998,71.16669999999999,1.0707964601769913,1.0
4a2616bb-5d14-4a65-b721-c26ceee72a86,23,True,"[(64, 53), (51, 62), (49, 72)]",188,210,35,39,188,51,113,121,49,113,51,113,51,113,51,117,64,121,49,113,51,113,51,113,51,121,49,113,51,113.0,51.0,113.0,51.0,114.13850000000002,54.700199999999995,120.33339999999998,49.16669999999999,1.0707964601769913,1.0
