eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
e48ed43d-42b6-42aa-8896-b081f8456cfc,22,False,"[(83, 304)]",200,398,74,159,200,83,387,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,387,83,1.0,1.0
e48ed43d-42b6-42aa-8896-b081f8456cfc,22,False,"[(304, 83)]",398,200,159,74,398,304,387,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,387,304,1.0,1.0
d07e223d-a8d2-4623-afc5-bb0bbb4f2c35,22,False,"[(159, 136)]",222,222,136,136,222,150,289,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,295,159,1.0207612456747406,1.0207612456747406
d07e223d-a8d2-4623-afc5-bb0bbb4f2c35,22,False,"[(136, 159)]",222,222,136,136,222,139,289,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,295,136,1.0207612456747406,1.0207612456747406
f27be9e3-b7c2-49ac-85c6-a662177a108f,22,False,"[(155, 132), (134, 157)]",210,222,120,123,210,155,287,287,155,287,155,287,155,287,155,287,155,291,134,291,134,287,155,287,155,291,134,287,155,288.96180000000004,144.7006,288.9947,144.5277,290.0434,139.0217,287.0,155.0,1.0139372822299653,1.0
f27be9e3-b7c2-49ac-85c6-a662177a108f,22,False,"[(132, 155), (157, 134)]",222,210,123,120,222,132,287,287,132,287,132,287,132,287,132,287,132,291,157,291,157,287,132,287,132,291,157,287,132,288.96180000000004,144.2612,288.9947,144.467,290.0434,151.0217,287.0,132.0,1.0139372822299653,1.0
41c99d42-b62c-4004-b34f-0474c9fdb311,0,False,"[(113, 102)]",200,166,93,80,200,113,215,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,215,113,1.0,1.0
41c99d42-b62c-4004-b34f-0474c9fdb311,0,False,"[(102, 113)]",166,200,80,93,166,102,215,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,215,102,1.0,1.0
a897c94a-07c0-4078-a5e3-bd2923a8b435,0,False,"[(73, 50)]",190,144,64,36,190,73,123,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,123,73,1.0,1.0
a897c94a-07c0-4078-a5e3-bd2923a8b435,0,False,"[(50, 73)]",144,190,36,64,144,50,123,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,123,50,1.0,1.0
078bd976-076e-4d93-82db-dd7a758815a7,23,False,"[(124, 147)]",210,200,115,88,210,128,267,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,1.0149812734082397,1.0149812734082397
078bd976-076e-4d93-82db-dd7a758815a7,23,False,"[(147, 124)]",200,210,88,115,200,139,267,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,1.0149812734082397,1.0149812734082397
925f80f4-bc9a-4b53-8c9e-d68e58f7f998,22,False,"[(168, 145)]",222,222,136,136,222,168,313,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,1.0,1.0
925f80f4-bc9a-4b53-8c9e-d68e58f7f998,22,False,"[(145, 168)]",222,222,136,136,222,145,313,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,1.0,1.0
28ae5aba-c320-4abc-b49d-93d804831d0c,22,False,"[(111, 100), (98, 109)]",200,200,84,100,200,98,207,207,98,207,98,207,98,207,98,211,111,207,98,207,98,207,98,207,98,211,111,207,98,207.0,98.0,208.65550000000002,103.3805,209.0,104.5,207.0,98.0,1.0193236714975846,1.0
28ae5aba-c320-4abc-b49d-93d804831d0c,22,False,"[(100, 111), (109, 98)]",200,200,100,84,200,109,207,207,109,207,109,207,109,207,109,211,100,207,109,207,109,207,109,207,109,211,100,207,109,207.0,109.0,208.65550000000002,105.275,209.0,104.5,207.0,109.0,1.0193236714975846,1.0
5700d471-9b62-479d-b8a0-10d9c408a9bc,22,False,"[(133, 110)]",200,200,119,110,200,133,243,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,1.0,1.0
