eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
b11a7280-3034-482e-ac6d-de7f06c06f32,1,True,"[(199, 154), (115, 160)]",276,342,104,133,276,115,275,275,115,275,115,275,115,275,115,353,199,275,115,275,115,275,115,275,115,353,199,275,115,275.0,115.0,279.4962,119.8421,275.0,115.0,275.0,115.0,1.2836363636363637,1.0
b11a7280-3034-482e-ac6d-de7f06c06f32,1,True,"[(154, 199), (160, 115)]",342,276,133,104,342,160,275,275,160,275,160,275,160,275,160,353,154,275,160,275,160,275,160,275,160,353,154,275,160,275.0,160.0,279.4962,159.6541,275.0,160.0,275.0,160.0,1.2836363636363637,1.0
efa43eb5-13d3-4d17-9551-b9369a08945c,1,False,"[(87, 98), (79, 102), (91, 80)]",210,222,70,69,210,91,171,181,79,171,91,171,91,171,91,185,87,185,87,171,91,171,91,171,91,185,87,171,91,171.0,91.0,174.7156,86.5412,177.7648,82.8824,171.0,91.0,1.0818713450292399,1.0
efa43eb5-13d3-4d17-9551-b9369a08945c,1,False,"[(98, 87), (102, 79), (80, 91)]",222,210,69,70,222,80,171,181,102,171,80,171,80,171,80,185,98,185,98,171,80,171,80,171,80,185,98,171,80,171.0,80.0,174.7156,88.1744,177.7648,94.8824,171.0,80.0,1.0818713450292399,1.0
4ff879e1-e63d-460f-b87f-c25881c7ff8d,23,False,"[(156, 179)]",332,310,138,152,332,156,335,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,335,156,1.0,1.0
4ff879e1-e63d-460f-b87f-c25881c7ff8d,23,False,"[(179, 156)]",310,332,152,138,310,179,335,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,335,179,1.0,1.0
958b94ed-f67e-4f85-a84c-943b31f515d0,0,False,"[(83, 106), (87, 98), (112, 89)]",210,256,69,79,210,86,183,189,83,185,87,185,87,185,87,185,87,189,83,189,83,185,87,185,87,201,112,185,87,185.0,87.0,186.4291,89.233,189.0,83.0,185.0,87.0,1.098360655737705,1.010928961748634
958b94ed-f67e-4f85-a84c-943b31f515d0,0,False,"[(106, 83), (98, 87), (89, 112)]",256,210,79,69,256,97,183,189,106,185,98,185,98,185,98,185,98,189,106,189,106,185,98,185,98,201,89,185,98,185.0,98.0,186.4291,97.1961,189.0,106.0,185.0,98.0,1.098360655737705,1.010928961748634
142d54bb-cfb8-4427-91a9-6b9472ef6674,11,False,"[(126, 103), (101, 112)]",232,254,92,92,232,101,213,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,229,126,213,101,213.0,101.0,216.8078,106.9497,213.0,101.0,213.0,101.0,1.0751173708920188,1.0
142d54bb-cfb8-4427-91a9-6b9472ef6674,11,False,"[(103, 126), (112, 101)]",254,232,92,92,254,112,213,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,229,103,213,112,213.0,112.0,216.8078,109.8581,213.0,112.0,213.0,112.0,1.0751173708920188,1.0
