eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Utilitarian,Individual Time In Utilitarian,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
538bd594-e507-470f-b95e-2e5c3dde54f1,22,False,"[(133, 156), (154, 143)]",486,486,119,116,486,150,289,289,133,297,154,289,133,289,133,297,154,297,154,297,154,289,133,289,133,297,154,289,133,289.0,133.0,289.0,133.0,292.1133,141.17239999999998,294.41179999999997,147.20589999999999,1.027681660899654,1.0
538bd594-e507-470f-b95e-2e5c3dde54f1,22,False,"[(156, 133), (143, 154)]",486,486,116,119,486,139,289,289,156,297,143,289,156,289,156,297,143,297,143,297,143,289,156,289,156,297,143,289,156,289.0,156.0,289.0,156.0,292.1133,150.9409,294.41179999999997,147.20589999999999,1.027681660899654,1.0
69cfdb45-c7e0-40be-aa8c-c17c4983c1ad,23,False,"[(153, 164)]",464,430,144,128,464,153,317,317,153,317,153,317,153,317,153,317,153,317,153,317,153,317,153,317,153,317,153,317,153,317.0,153.0,317.0,153.0,317.0,153.0,317.0,153.0,1.0,1.0
69cfdb45-c7e0-40be-aa8c-c17c4983c1ad,23,False,"[(164, 153)]",430,464,128,144,430,164,317,317,164,317,164,317,164,317,164,317,164,317,164,317,164,317,164,317,164,317,164,317,164,317.0,164.0,317.0,164.0,317.0,164.0,317.0,164.0,1.0,1.0
ad791c5b-b2e1-4af1-9a80-88a261a602f6,22,False,"[(154, 177)]",376,376,143,142,376,157,325,331,154,331,154,331,154,331,154,331,154,331,154,331,154,331,154,331,154,331,154,331,154,331.0,154.0,331.0,154.0,331.0,154.0,331.0,154.0,1.0184615384615385,1.0184615384615385
ad791c5b-b2e1-4af1-9a80-88a261a602f6,22,False,"[(177, 154)]",376,376,142,143,376,168,325,331,177,331,177,331,177,331,177,331,177,331,177,331,177,331,177,331,177,331,177,331,177,331.0,177.0,331.0,177.0,331.0,177.0,331.0,177.0,1.0184615384615385,1.0184615384615385
76c15ccc-b052-45fb-a7b6-2a0ffa80fff8,22,False,"[(71, 82), (84, 73)]",332,320,62,59,332,71,153,153,71,153,71,153,71,153,71,153,71,157,84,157,84,153,71,153,71,157,84,153,71,153.0,71.0,153.0,71.0,154.69,76.4923,157.0,84.0,1.026143790849673,1.0
76c15ccc-b052-45fb-a7b6-2a0ffa80fff8,22,False,"[(82, 71), (73, 84)]",320,332,59,62,320,82,153,153,82,153,82,153,82,153,82,153,82,157,73,157,73,153,82,153,82,157,73,153,82,153.0,82.0,153.0,82.0,154.69,78.1977,157.0,73.0,1.026143790849673,1.0
0d13f527-90c6-4a29-b468-32967aed6483,22,False,"[(95, 84), (103, 80)]",332,332,83,71,332,94,177,183,103,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179,95,183,103,179,95,179.0,95.0,179.0,95.0,180.27929999999998,97.55869999999999,179.0,95.0,1.0338983050847457,1.0112994350282485
0d13f527-90c6-4a29-b468-32967aed6483,22,False,"[(84, 95), (80, 103)]",332,332,71,83,332,83,177,183,80,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179,84,183,80,179,84,179.0,84.0,179.0,84.0,180.27929999999998,82.72059999999999,179.0,84.0,1.0338983050847457,1.0112994350282485
c0f88b3d-aee4-45ca-a6f6-f8c3ae63a976,1,False,"[(142, 131)]",364,398,120,120,364,142,273,273,142,273,142,273,142,273,142,273,142,273,142,273,142,273,142,273,142,273,142,273,142,273.0,142.0,273.0,142.0,273.0,142.0,273.0,142.0,1.0,1.0
c0f88b3d-aee4-45ca-a6f6-f8c3ae63a976,1,False,"[(131, 142)]",398,364,120,120,398,131,273,273,131,273,131,273,131,273,131,273,131,273,131,273,131,273,131,273,131,273,131,273,131,273.0,131.0,273.0,131.0,273.0,131.0,273.0,131.0,1.0,1.0
5dd22c58-0104-4ebf-99d3-ed9cd5f5a15f,22,False,"[(72, 83), (89, 78), (97, 74)]",332,320,72,63,332,72,155,155,72,155,72,155,72,155,72,155,72,167,89,155,72,155,72,155,72,171,97,155,72,155.0,72.0,155.0,72.0,159.4099,78.8905,165.8236,88.9118,1.103225806451613,1.0
5dd22c58-0104-4ebf-99d3-ed9cd5f5a15f,22,False,"[(83, 72), (78, 89), (74, 97)]",320,332,63,72,320,83,155,155,83,155,83,155,83,155,83,155,83,167,78,155,83,155,83,155,83,171,74,155,83,155.0,83.0,155.0,83.0,159.4099,80.51939999999999,165.8236,76.9118,1.103225806451613,1.0
ffd12438-bfde-4dda-b656-86bb3fe4080f,11,False,"[(150, 183), (156, 123)]",430,430,118,114,430,156,279,279,156,279,156,279,156,279,156,333,150,279,156,279,156,279,156,279,156,333,150,279,156,279.0,156.0,279.0,156.0,284.3356,155.4071,306.0,153.0,1.1935483870967742,1.0
ffd12438-bfde-4dda-b656-86bb3fe4080f,11,False,"[(183, 150), (123, 156)]",430,430,114,118,430,123,279,279,123,279,123,279,123,279,123,333,183,279,123,279,123,279,123,279,123,333,183,279,123,279.0,123.0,279.0,123.0,284.3356,128.92849999999999,306.0,153.0,1.1935483870967742,1.0
dac9febe-5f54-4711-873d-99d16a177af4,99,False,"[(438, 471)]",1168,1068,360,353,1168,438,909,909,438,909,438,909,438,909,438,909,438,909,438,909,438,909,438,909,438,909,438,909,438,909.0,438.0,909.0,438.0,909.0,438.0,909.0,438.0,1.0,1.0
dac9febe-5f54-4711-873d-99d16a177af4,99,False,"[(471, 438)]",1068,1168,353,360,1068,471,909,909,471,909,471,909,471,909,471,909,471,909,471,909,471,909,471,909,471,909,471,909,471,909.0,471.0,909.0,471.0,909.0,471.0,909.0,471.0,1.0,1.0
e7c979f9-53d3-4152-8883-cbee15141dd1,23,True,"[(332, 672)]",332,672,80,198,332,406,823,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004.0,332.0,1004.0,332.0,1004.0,332.0,1004.0,332.0,1.2199270959902795,1.2199270959902795
e7c979f9-53d3-4152-8883-cbee15141dd1,23,True,"[(672, 332)]",672,332,198,80,672,417,823,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004.0,672.0,1004.0,672.0,1004.0,672.0,1004.0,672.0,1.2199270959902795,1.2199270959902795
c823ad8b-9368-4bca-947a-44c1b0a406f0,0,False,"[(83, 106), (95, 72), (92, 103)]",322,276,72,55,322,95,167,167,95,167,95,167,95,167,95,195,92,167,95,167,95,167,95,167,95,195,92,167,95,167.0,95.0,167.0,95.0,172.0933,92.2219,167.0,95.0,1.1676646706586826,1.0
c823ad8b-9368-4bca-947a-44c1b0a406f0,0,False,"[(106, 83), (72, 95), (103, 92)]",276,322,55,72,276,72,167,167,72,167,72,167,72,167,72,195,103,167,72,167,72,167,72,167,72,195,103,167,72,167.0,72.0,167.0,72.0,172.0933,79.8714,167.0,72.0,1.1676646706586826,1.0
628813f6-7449-4836-a655-e13a45547c1e,11,False,"[(387, 376)]",1124,1090,372,362,1124,387,763,763,387,763,387,763,387,763,387,763,387,763,387,763,387,763,387,763,387,763,387,763,387,763.0,387.0,763.0,387.0,763.0,387.0,763.0,387.0,1.0,1.0
628813f6-7449-4836-a655-e13a45547c1e,11,False,"[(376, 387)]",1090,1124,362,372,1090,376,763,763,376,763,376,763,376,763,376,763,376,763,376,763,376,763,376,763,376,763,376,763,376,763.0,376.0,763.0,376.0,763.0,376.0,763.0,376.0,1.0,1.0
92e78cad-b5df-4b07-a36a-0c0a5ab646d0,1,False,"[(115, 92)]",354,342,84,83,354,115,207,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207.0,115.0,207.0,115.0,207.0,115.0,207.0,115.0,1.0,1.0
92e78cad-b5df-4b07-a36a-0c0a5ab646d0,1,False,"[(92, 115)]",342,354,83,84,342,92,207,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207.0,92.0,207.0,92.0,207.0,92.0,207.0,92.0,1.0,1.0
e31f4b18-2b90-43e7-a5b8-4b36bbe68e25,22,False,"[(99, 88), (103, 80)]",332,332,78,71,332,94,177,183,103,187,99,183,103,183,103,187,99,187,99,187,99,183,103,183,103,187,99,183,103,183.0,103.0,183.0,103.0,184.40390000000002,101.5961,187.0,99.0,1.0564971751412429,1.0338983050847457
e31f4b18-2b90-43e7-a5b8-4b36bbe68e25,22,False,"[(88, 99), (80, 103)]",332,332,71,78,332,83,177,183,80,187,88,183,80,183,80,187,88,187,88,187,88,183,80,183,80,187,88,183,80,183.0,80.0,183.0,80.0,184.40390000000002,82.80779999999999,187.0,88.0,1.0564971751412429,1.0338983050847457
75500e3c-66d2-4621-ba50-0636529ba361,1,False,"[(243, 266), (269, 258), (272, 249)]",672,684,237,238,672,246,503,509,243,509,243,509,243,509,243,527,269,509,243,509,243,509,243,509,243,527,269,509,243,509.0,243.0,509.0001,243.0002,513.396,253.62369999999999,511.8696,249.9348,1.047713717693837,1.0119284294234592
75500e3c-66d2-4621-ba50-0636529ba361,1,False,"[(266, 243), (258, 269), (249, 272)]",684,672,238,237,684,257,503,509,266,509,266,509,266,509,266,527,258,509,266,509,266,509,266,509,266,527,258,509,266,509.0,266.0,509.0001,265.9999,513.396,259.7723,511.8696,261.9348,1.047713717693837,1.0119284294234592
3ca2fe9b-fde7-4287-a86b-bae023271eec,1,False,"[(91, 68), (82, 93)]",332,320,62,59,332,82,153,159,91,159,91,159,91,159,91,175,82,159,91,159,91,159,91,159,91,175,82,159,91,159.0,91.0,159.0,91.0,163.2602,88.6037,164.1764,88.0882,1.1437908496732025,1.0392156862745099
3ca2fe9b-fde7-4287-a86b-bae023271eec,1,False,"[(68, 91), (93, 82)]",320,332,59,62,320,71,153,159,68,159,68,159,68,159,68,175,93,159,68,159,68,159,68,159,68,175,93,159,68,159.0,68.0,159.0,68.0,163.2602,74.6565,164.1764,76.0882,1.1437908496732025,1.0392156862745099
023ae463-7e00-497a-85cc-b8bcddbc8eaa,22,True,"[(113, 90), (94, 117)]",342,320,83,80,342,104,197,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,211,94,203,113,203.0,113.0,203.0,113.0,206.1592,105.49680000000001,203.17399999999998,112.58699999999999,1.0710659898477157,1.0304568527918783
023ae463-7e00-497a-85cc-b8bcddbc8eaa,22,True,"[(90, 113), (117, 94)]",320,342,80,83,320,93,197,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,211,117,203,90,203.0,90.0,203.0,90.0,206.1592,100.66239999999999,203.17399999999998,90.58699999999999,1.0710659898477157,1.0304568527918783
dc96614d-4ea6-44c6-9767-86555f44d645,23,False,"[(273, 250)]",332,574,71,163,332,264,517,523,273,523,273,523,273,523,273,523,273,523,273,523,273,523,273,523,273,523,273,523,273,523.0,273.0,523.0,273.0,523.0,273.0,523.0,273.0,1.011605415860735,1.011605415860735
dc96614d-4ea6-44c6-9767-86555f44d645,23,False,"[(250, 273)]",574,332,163,71,574,253,517,523,250,523,250,523,250,523,250,523,250,523,250,523,250,523,250,523,250,523,250,523,250,523.0,250.0,523.0,250.0,523.0,250.0,523.0,250.0,1.011605415860735,1.011605415860735
5f8e038e-a1a2-4454-a5b7-ad59e649702a,11,False,"[(199, 188)]",552,518,181,174,552,199,387,387,199,387,199,387,199,387,199,387,199,387,199,387,199,387,199,387,199,387,199,387,199,387.0,199.0,387.0,199.0,387.0,199.0,387.0,199.0,1.0,1.0
5f8e038e-a1a2-4454-a5b7-ad59e649702a,11,False,"[(188, 199)]",518,552,174,181,518,188,387,387,188,387,188,387,188,387,188,387,188,387,188,387,188,387,188,387,188,387,188,387,188,387.0,188.0,387.0,188.0,387.0,188.0,387.0,188.0,1.0,1.0
fee9b97e-ee99-49cd-8b1a-fe4ebbdcefa9,23,False,"[(138, 115)]",332,354,84,97,332,129,247,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253.0,138.0,253.0,138.0,253.0,138.0,253.0,138.0,1.0242914979757085,1.0242914979757085
fee9b97e-ee99-49cd-8b1a-fe4ebbdcefa9,23,False,"[(115, 138)]",354,332,97,84,354,118,247,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253.0,115.0,253.0,115.0,253.0,115.0,253.0,115.0,1.0242914979757085,1.0242914979757085
c434e5e0-9414-4180-a885-16e8e3e11f59,0,False,"[(175, 152), (157, 180)]",332,276,115,101,332,166,321,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,327,175,337,157,327,175,327.0,175.0,327.0,175.0,330.1296,169.3668,327.0,175.0,1.0498442367601246,1.0186915887850467
c434e5e0-9414-4180-a885-16e8e3e11f59,0,False,"[(152, 175), (180, 157)]",276,332,101,115,276,155,321,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,327,152,337,180,327,152,327.0,152.0,327.0,152.0,330.1296,160.7628,327.0,152.0,1.0498442367601246,1.0186915887850467
39089c55-58db-4172-9fe8-ae68fe9d6a4c,0,False,"[(425, 402)]",1620,1574,408,388,1620,408,827,827,425,827,425,827,425,827,425,827,425,827,425,827,425,827,425,827,425,827,425,827,425,827.0,425.0,827.0,425.0,827.0,425.0,827.0,425.0,1.0,1.0
39089c55-58db-4172-9fe8-ae68fe9d6a4c,0,False,"[(402, 425)]",1574,1620,388,408,1574,419,827,827,402,827,402,827,402,827,402,827,402,827,402,827,402,827,402,827,402,827,402,827,402,827.0,402.0,827.0,402.0,827.0,402.0,827.0,402.0,1.0,1.0
c24e857c-060a-495d-b85c-01d98844a005,0,False,"[(102, 79), (94, 117)]",332,298,71,70,332,102,181,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,211,94,181,102,181.0,102.0,181.0,102.0,185.86839999999995,100.70169999999999,181.0,102.0,1.1657458563535912,1.0
c24e857c-060a-495d-b85c-01d98844a005,0,False,"[(79, 102), (117, 94)]",298,332,70,71,298,79,181,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,211,117,181,79,181.0,79.0,181.0,79.0,185.86839999999995,85.16669999999999,181.0,79.0,1.1657458563535912,1.0
7a5b64e2-8346-4434-ae02-9199646e4194,0,False,"[(163, 186)]",452,498,149,159,452,166,343,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349.0,163.0,349.0,163.0,349.0,163.0,349.0,163.0,1.0174927113702623,1.0174927113702623
7a5b64e2-8346-4434-ae02-9199646e4194,0,False,"[(186, 163)]",498,452,159,149,498,177,343,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349.0,186.0,349.0,186.0,349.0,186.0,349.0,186.0,1.0174927113702623,1.0174927113702623
bd6c42f4-7141-4881-984d-1604b866197d,23,False,"[(189, 212), (193, 182)]",408,430,151,164,408,193,375,375,193,375,193,375,193,375,193,375,193,401,189,375,193,375,193,375,193,401,189,375,193,375.0,193.0,375.0,193.0,378.4108,192.4753,400.2352,189.1176,1.0693333333333332,1.0
bd6c42f4-7141-4881-984d-1604b866197d,23,False,"[(212, 189), (182, 193)]",430,408,164,151,430,182,375,375,182,375,182,375,182,375,182,375,182,401,212,375,182,375,182,375,182,401,212,375,182,375.0,182.0,375.0,182.0,378.4108,185.9355,400.2352,211.1176,1.0693333333333332,1.0
183122ff-73c1-43ab-b7dc-c9e81f46b3a1,12,False,"[(241, 230)]",738,750,224,219,738,241,471,471,241,471,241,471,241,471,241,471,241,471,241,471,241,471,241,471,241,471,241,471,241,471.0,241.0,471.0,241.0,471.0,241.0,471.0,241.0,1.0,1.0
183122ff-73c1-43ab-b7dc-c9e81f46b3a1,12,False,"[(230, 241)]",750,738,219,224,750,230,471,471,230,471,230,471,230,471,230,471,230,471,230,471,230,471,230,471,230,471,230,471,230,471.0,230.0,471.0,230.0,471.0,230.0,471.0,230.0,1.0,1.0
4efee4b2-a34d-426c-9407-c374bc3b27d6,11,False,"[(143, 188), (146, 113)]",342,320,90,95,342,140,247,259,146,259,146,259,146,259,146,259,146,259,146,259,146,259,146,259,146,331,143,259,146,259.0,146.0,259.0,146.0,261.8761,145.8802,269.1538,145.5769,1.3400809716599191,1.048582995951417
4efee4b2-a34d-426c-9407-c374bc3b27d6,11,False,"[(188, 143), (113, 146)]",320,342,95,90,320,107,247,259,113,259,113,259,113,259,113,259,113,259,113,259,113,259,113,259,113,331,188,259,113,259.0,113.0,259.0,113.0,261.8761,115.9959,269.1538,123.5769,1.3400809716599191,1.048582995951417
d8b4d576-8561-4707-b13b-2657ea720ff9,0,True,"[(706, 320)]",706,320,190,76,706,412,813,1026,706,1026,706,1026,706,1026,706,1026,706,1026,706,1026,706,1026,706,1026,706,1026,706,1026,706,1026.0,706.0,1026.0,706.0,1026.0,706.0,1026.0,706.0,1.2619926199261993,1.2619926199261993
d8b4d576-8561-4707-b13b-2657ea720ff9,0,True,"[(320, 706)]",320,706,76,190,320,401,813,1026,320,1026,320,1026,320,1026,320,1026,320,1026,320,1026,320,1026,320,1026,320,1026,320,1026,320,1026.0,320.0,1026.0,320.0,1026.0,320.0,1026.0,320.0,1.2619926199261993,1.2619926199261993
b52ef76c-b652-40da-8325-19c8265a9b9b,11,False,"[(190, 123), (157, 146)]",386,320,129,107,386,157,303,313,190,303,157,303,157,303,157,303,157,313,190,303,157,303,157,303,157,313,190,303,157,303.0,157.0,303.0093,157.0308,307.4757,171.7698,312.8214,189.4107,1.033003300330033,1.0
b52ef76c-b652-40da-8325-19c8265a9b9b,11,False,"[(123, 190), (146, 157)]",320,386,107,129,320,146,303,313,123,303,146,303,146,303,146,303,146,313,123,303,146,303,146,303,146,313,123,303,146,303.0,146.0,303.0093,145.9785,307.4757,135.7059,312.8214,123.41069999999999,1.033003300330033,1.0
5a92f555-3cd5-406d-8300-4b9f8bf12496,22,False,"[(152, 175), (156, 167)]",530,530,144,143,530,155,321,327,152,323,156,323,156,323,156,323,156,323,156,323,156,323,156,323,156,327,152,323,156,323.0,156.0,323.0,156.0,324.2976,154.7024,323.0,156.0,1.0186915887850467,1.0062305295950156
5a92f555-3cd5-406d-8300-4b9f8bf12496,22,False,"[(175, 152), (167, 156)]",530,530,143,144,530,166,321,327,175,323,167,323,167,323,167,323,167,323,167,323,167,323,167,323,167,327,175,323,167,323.0,167.0,323.0,167.0,324.2976,169.59519999999998,323.0,167.0,1.0186915887850467,1.0062305295950156
5485b68f-5a9f-4c49-8395-abd77f08518f,0,False,"[(97, 86), (105, 82)]",332,298,78,71,332,96,181,187,105,183,97,183,97,183,97,183,97,187,105,183,97,183,97,183,97,187,105,183,97,183.0,97.0,183.0,97.0,184.40930000000003,99.8186,187.0,105.0,1.0331491712707181,1.011049723756906
5485b68f-5a9f-4c49-8395-abd77f08518f,0,False,"[(86, 97), (82, 105)]",298,332,71,78,298,85,181,187,82,183,86,183,86,183,86,183,86,187,82,183,86,183,86,183,86,187,82,183,86,183.0,86.0,183.0,86.0,184.40930000000003,84.5907,187.0,82.0,1.0331491712707181,1.011049723756906
848d06a6-3cbc-410d-93a8-a8dd7bfd24a1,22,False,"[(107, 118), (99, 122)]",332,332,83,90,332,102,215,221,99,225,107,221,99,221,99,225,107,225,107,225,107,221,99,221,99,225,107,221,99,221.0,99.0,221.0,99.0,222.40999999999997,101.82,225.0,107.0,1.0465116279069768,1.027906976744186
