eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
995e31b1-12d9-42f5-b03f-19e4bbf54880,22,False,"[(106, 117), (97, 120), (110, 99)]",331,309,88,75,331,110,209,217,97,209,110,209,110,209,110,223,106,209,110,209,110,209,110,209,110,223,106,209,110,209.0,110.0,209.0,110.0,211.8571,105.3571,209.0,110.0,1.0669856459330143,1.0
995e31b1-12d9-42f5-b03f-19e4bbf54880,22,False,"[(117, 106), (120, 97), (99, 110)]",309,331,75,88,309,99,209,217,120,209,99,209,99,209,99,223,117,209,99,209,99,209,99,209,99,223,117,209,99,209.0,99.0,209.0,99.0,211.8571,106.5,209.0,99.0,1.0669856459330143,1.0
0ecc7eb4-2e8a-4200-8c38-c5925ebab5c5,22,False,"[(215, 138), (168, 201)]",387,287,136,106,387,215,353,353,215,369,168,353,215,353,215,369,168,353,215,353,215,353,215,353,215,369,168,353,215,353.00329999999997,214.9903,353.0,215.0,358.3869,199.1759,353.0,215.0,1.045325779036827,1.0
0ecc7eb4-2e8a-4200-8c38-c5925ebab5c5,22,False,"[(138, 215), (201, 168)]",287,387,106,136,287,138,353,353,138,369,201,353,138,353,138,369,201,353,138,353,138,353,138,353,138,369,201,353,138,353.00329999999997,138.013,353.0,138.0,358.3869,159.211,353.0,138.0,1.045325779036827,1.0
be6118d7-67ed-4e81-8616-5151d0b9cb8a,67,False,"[(189, 134), (167, 234)]",375,287,91,66,375,189,323,323,189,323,189,323,189,323,189,323,189,323,189,323,189,323,189,323,189,401,167,323,189,323.0,189.0,323.0,189.0,333.8644,185.9357,323.0,189.0,1.241486068111455,1.0
be6118d7-67ed-4e81-8616-5151d0b9cb8a,67,False,"[(134, 189), (234, 167)]",287,375,66,91,287,134,323,323,134,323,134,323,134,323,134,323,134,323,134,323,134,323,134,323,134,401,234,323,134,323.0,134.0,323.0,134.0,333.8644,147.9287,323.0,134.0,1.241486068111455,1.0
22dfc554-827c-4553-b31a-b4c0732ab0e9,22,False,"[(87, 110), (115, 92), (112, 101)]",321,321,87,74,321,90,191,197,87,197,87,197,87,197,87,213,112,197,87,197,87,197,87,197,87,213,112,197,87,197.0,87.0,197.0,87.0,200.96460000000002,98.1009,202.0,101.0,1.1151832460732984,1.031413612565445
22dfc554-827c-4553-b31a-b4c0732ab0e9,22,False,"[(110, 87), (92, 115), (101, 112)]",321,321,74,87,321,101,191,197,110,197,110,197,110,197,110,213,101,197,110,197,110,197,110,197,110,213,101,197,110,197.0,110.0,197.0,110.0,200.96460000000002,102.8637,202.0,101.0,1.1151832460732984,1.031413612565445
eb2e43dd-565d-458b-beb3-cca1e1113831,22,False,"[(82, 71), (78, 89)]",321,309,65,57,321,82,153,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,167,78,153,82,153.0,82.0,153.0,82.0,155.50239999999997,81.285,153.0,82.0,1.091503267973856,1.0
eb2e43dd-565d-458b-beb3-cca1e1113831,22,False,"[(71, 82), (89, 78)]",309,321,57,65,309,71,153,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,167,89,153,71,153.0,71.0,153.0,71.0,155.50239999999997,74.2174,153.0,71.0,1.091503267973856,1.0
8622451f-593c-4941-afcc-5bbd006b0681,0,False,"[(133, 144), (129, 152)]",441,487,117,123,441,132,275,281,129,277,133,277,133,277,133,277,133,281,129,277,133,277,133,277,133,281,129,277,133,277.0,133.0,277.0,133.0,278.41880000000003,131.58120000000002,281.0,129.0,1.0218181818181817,1.0072727272727273
8622451f-593c-4941-afcc-5bbd006b0681,0,False,"[(144, 133), (152, 129)]",487,441,123,117,487,143,275,281,152,277,144,277,144,277,144,277,144,281,152,277,144,277,144,277,144,281,152,277,144,277.0,144.0,277.0,144.0,278.41880000000003,146.8376,281.0,152.0,1.0218181818181817,1.0072727272727273
20663f3d-1cbc-446f-9d5e-48c0d2b9ad82,22,False,"[(73, 84), (98, 75), (91, 80)]",321,287,64,61,321,73,157,157,73,157,73,157,73,157,73,157,73,173,98,171,91,157,73,157,73,173,98,157,73,157.0,73.0,157.0,73.0,161.7414,80.4084,173.0,98.0,1.1019108280254777,1.0
20663f3d-1cbc-446f-9d5e-48c0d2b9ad82,22,False,"[(84, 73), (75, 98), (80, 91)]",287,321,61,64,287,84,157,157,84,157,84,157,84,157,84,157,84,173,75,171,80,157,84,157,84,173,75,157,84,157.0,84.0,157.0,84.0,161.7414,81.333,173.0,75.0,1.1019108280254777,1.0
74fc1da4-ac14-4b9a-9fc7-25c7ec0d66c0,0,False,"[(76, 99)]",331,377,65,73,331,76,175,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175.0,76.0,175.0,76.0,175.0,76.0,175.0,76.0,1.0,1.0
74fc1da4-ac14-4b9a-9fc7-25c7ec0d66c0,0,False,"[(99, 76)]",377,331,73,65,377,99,175,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175.0,99.0,175.0,99.0,175.0,99.0,175.0,99.0,1.0,1.0
ebd17241-c898-4419-9bba-e3e1ad050955,22,False,"[(238, 117), (229, 130), (216, 161), (207, 174), (206, 195)]",497,387,164,108,497,238,355,355,238,401,206,355,238,355,238,401,206,355,238,377,216,355,238,355,238,401,206,355,238,355.0,237.99990000000003,355.0,238.0,361.84860000000003,226.15140000000002,357.0,233.5,1.1295774647887324,1.0
ebd17241-c898-4419-9bba-e3e1ad050955,22,False,"[(117, 238), (130, 229), (161, 216), (174, 207), (195, 206)]",387,497,108,164,387,117,355,355,117,401,195,355,117,355,117,401,195,355,117,377,161,355,117,355,117,401,195,355,117,355.0,117.00009999999997,355.0,117.0,361.84860000000003,135.6972,357.0,123.5,1.1295774647887324,1.0
f56a7b45-0e0b-462f-82c8-728ea89a4300,0,False,"[(95, 72), (91, 80)]",311,265,69,49,311,86,161,167,95,171,91,167,95,167,95,171,91,167,95,171,91,167,95,167,95,171,91,167,95,167.0,95.0,167.0,95.0,168.2196,93.78039999999999,167.0,95.0,1.062111801242236,1.0372670807453417
f56a7b45-0e0b-462f-82c8-728ea89a4300,0,False,"[(72, 95), (80, 91)]",265,311,49,69,265,75,161,167,72,171,80,167,72,167,72,171,80,167,72,171,80,167,72,167,72,171,80,167,72,167.0,72.0,167.0,72.0,168.2196,74.4392,167.0,72.0,1.062111801242236,1.0372670807453417
526b8924-eddd-4230-b769-92556fe2eb85,22,True,"[(140, 129), (129, 140)]",375,353,106,118,375,129,269,269,140,269,140,269,140,269,140,269,140,269,140,269,140,269,140,269,140,269,129,269,140,269.0,139.9949,269.0,129.0,269.0,134.7574,269.0,140.0,1.0,1.0
526b8924-eddd-4230-b769-92556fe2eb85,22,True,"[(129, 140), (140, 129)]",353,375,118,106,353,140,269,269,129,269,129,269,129,269,129,269,129,269,129,269,129,269,129,269,129,269,140,269,129,269.0,129.0051,269.0,140.0,269.0,134.2426,269.0,129.0,1.0,1.0
8c3f32df-ed48-4d08-a782-ea51db8343c7,1,False,"[(110, 87), (89, 100), (107, 96)]",321,309,78,81,321,89,189,197,110,189,89,189,89,189,89,189,89,203,107,189,89,189,89,189,89,203,107,189,89,189.00009999999997,89.0002,189.0,89.0,192.14249999999998,97.249,194.41180000000003,103.20590000000001,1.0740740740740742,1.0
8c3f32df-ed48-4d08-a782-ea51db8343c7,1,False,"[(87, 110), (100, 89), (96, 107)]",309,321,81,78,309,100,189,197,87,189,100,189,100,189,100,189,100,203,96,189,100,189,100,189,100,203,96,189,100,189.00009999999997,99.9999,189.0,100.0,192.14249999999998,94.89349999999999,194.41180000000003,91.20590000000001,1.0740740740740742,1.0
00f6216c-e3e0-4762-bee5-d0637cf073a3,44,False,"[(533, 566)]",1377,1277,479,438,1377,533,1099,1099,533,1099,533,1099,533,1099,533,1099,533,1099,533,1099,533,1099,533,1099,533,1099,533,1099,533,1099.0,533.0,1099.0,533.0,1099.0,533.0,1099.0,533.0,1.0,1.0
00f6216c-e3e0-4762-bee5-d0637cf073a3,44,False,"[(566, 533)]",1277,1377,438,479,1277,566,1099,1099,566,1099,566,1099,566,1099,566,1099,566,1099,566,1099,566,1099,566,1099,566,1099,566,1099,566,1099.0,566.0,1099.0,566.0,1099.0,566.0,1099.0,566.0,1.0,1.0
19ed9318-9be8-4de0-b688-8d9a69ba930b,1,False,"[(98, 87), (105, 82)]",343,331,85,73,343,96,181,187,105,185,98,185,98,185,98,185,98,185,98,185,98,185,98,185,98,187,105,185,98,185.0,98.0,185.0,98.0,185.82549999999998,100.88919999999999,185.16660000000002,98.58330000000001,1.0331491712707181,1.022099447513812
19ed9318-9be8-4de0-b688-8d9a69ba930b,1,False,"[(87, 98), (82, 105)]",331,343,73,85,331,85,181,187,82,185,87,185,87,185,87,185,87,185,87,185,87,185,87,185,87,187,82,185,87,185.0,87.0,185.0,87.0,185.82549999999998,84.93629999999999,185.16660000000002,86.58330000000001,1.0331491712707181,1.022099447513812
35973f40-97c1-413e-ab92-4139e7b2306b,22,False,"[(229, 252)]",585,585,221,220,585,232,475,481,229,481,229,481,229,481,229,481,229,481,229,481,229,481,229,481,229,481,229,481,229,481.0,229.0,481.0,229.0,481.0,229.0,481.0,229.0,1.0126315789473683,1.0126315789473683
35973f40-97c1-413e-ab92-4139e7b2306b,22,False,"[(252, 229)]",585,585,220,221,585,243,475,481,252,481,252,481,252,481,252,481,252,481,252,481,252,481,252,481,252,481,252,481,252,481.0,252.0,481.0,252.0,481.0,252.0,481.0,252.0,1.0126315789473683,1.0126315789473683
a5821816-8a5b-4424-962e-f59c426d2146,11,False,"[(126, 137), (117, 140)]",397,397,103,111,397,120,251,257,117,263,126,257,117,257,117,263,126,263,126,263,126,257,117,257,117,263,126,257,117,257.0,117.0,257.0,117.0,258.58490000000006,119.37740000000002,263.0,126.0,1.047808764940239,1.0239043824701195
a5821816-8a5b-4424-962e-f59c426d2146,11,False,"[(137, 126), (140, 117)]",397,397,111,103,397,131,251,257,140,263,137,257,140,257,140,263,137,263,137,263,137,257,140,257,140,263,137,257,140,257.0,140.0,257.0,140.0,258.58490000000006,139.20749999999998,263.0,137.0,1.047808764940239,1.0239043824701195
5631ec99-e99e-4134-b61c-eb841d6021cf,11,False,"[(146, 157)]",441,463,133,130,441,150,289,303,146,303,146,303,146,303,146,303,146,303,146,303,146,303,146,303,146,303,146,303,146,303.0,146.0,303.0,146.0,303.0,146.0,303.0,146.0,1.0484429065743945,1.0484429065743945
5631ec99-e99e-4134-b61c-eb841d6021cf,11,False,"[(157, 146)]",463,441,130,133,463,139,289,303,157,303,157,303,157,303,157,303,157,303,157,303,157,303,157,303,157,303,157,303,157,303.0,157.0,303.0,157.0,303.0,157.0,303.0,157.0,1.0484429065743945,1.0484429065743945
bf968be8-bf6a-4411-9e10-8b36e9d712c1,22,False,"[(83, 94), (92, 81), (100, 77)]",321,321,68,68,321,91,171,177,100,173,92,173,92,173,92,177,83,173,92,173,92,173,92,173,92,177,100,173,92,173.0,92.0,173.0,92.0,173.9407,89.8836,175.0,87.5,1.0350877192982457,1.0116959064327486
bf968be8-bf6a-4411-9e10-8b36e9d712c1,22,False,"[(94, 83), (81, 92), (77, 100)]",321,321,68,68,321,80,171,177,77,173,81,173,81,173,81,177,94,173,81,173,81,173,81,173,81,177,77,173,81,173.0,81.0,173.0,81.0,173.9407,84.05709999999999,175.0,87.5,1.0350877192982457,1.0116959064327486
70b82447-034b-4aab-83dd-000e8addcc0f,1,False,"[(105, 82), (72, 95)]",331,343,61,68,331,75,161,167,72,167,72,167,72,167,72,187,105,167,72,167,72,167,72,167,72,187,105,167,72,167.0,72.0,167.0,72.0,172.62099999999998,81.2747,171.7826,79.8913,1.1614906832298137,1.0372670807453417
70b82447-034b-4aab-83dd-000e8addcc0f,1,False,"[(82, 105), (95, 72)]",343,331,68,61,343,86,161,167,95,167,95,167,95,167,95,187,82,167,95,167,95,167,95,167,95,187,82,167,95,167.0,95.0,167.0,95.0,172.62099999999998,91.34630000000001,171.7826,91.8913,1.1614906832298137,1.0372670807453417
f58e4c09-4fc0-4e9b-be02-9e371f0db9c6,22,False,"[(115, 92), (78, 101), (108, 97)]",321,321,69,70,321,81,173,179,78,179,78,179,78,179,78,205,108,179,78,179,78,179,78,179,78,207,115,179,78,179.0,78.0,179.0,78.0,184.74450000000002,85.5909,193.0,96.5,1.1965317919075145,1.0346820809248556
f58e4c09-4fc0-4e9b-be02-9e371f0db9c6,22,False,"[(92, 115), (101, 78), (97, 108)]",321,321,70,69,321,92,173,179,101,179,101,179,101,179,101,205,97,179,101,179,101,179,101,179,101,207,92,179,101,179.0,101.0,179.0,101.0,184.74450000000002,99.15360000000001,193.0,96.5,1.1965317919075145,1.0346820809248556
96b67c85-f8db-4bc9-af04-4fc86172b8a4,22,False,"[(129, 118), (137, 114)]",321,321,105,105,321,128,245,251,137,247,129,247,129,247,129,247,129,247,129,247,129,247,129,247,129,251,137,247,129,247.0,129.0,247.0,129.0,248.26739999999995,131.5347,247.0,129.0,1.0244897959183674,1.0081632653061225
96b67c85-f8db-4bc9-af04-4fc86172b8a4,22,False,"[(118, 129), (114, 137)]",321,321,105,105,321,117,245,251,114,247,118,247,118,247,118,247,118,247,118,247,118,247,118,247,118,251,114,247,118,247.0,118.0,247.0,118.0,248.26739999999995,116.7327,247.0,118.0,1.0244897959183674,1.0081632653061225
fd74fffc-d1cb-44c8-9e69-8783cdedc9ab,12,False,"[(121, 98), (101, 112)]",331,365,78,89,331,92,207,219,121,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,219,121,213,101,213.0,101.0,213.0,101.0,215.25700000000006,108.52340000000001,213.0,101.0,1.0579710144927537,1.0289855072463767
fd74fffc-d1cb-44c8-9e69-8783cdedc9ab,12,False,"[(98, 121), (112, 101)]",365,331,89,78,365,115,207,219,98,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,219,98,213,112,213.0,112.0,213.0,112.0,215.25700000000006,106.73360000000002,213.0,112.0,1.0579710144927537,1.0289855072463767
f3f5a288-ffdc-42f4-9491-097e0b71e30a,1,False,"[(88, 77), (75, 86)]",331,365,61,68,331,75,161,161,75,161,75,161,75,161,75,165,88,161,75,161,75,161,75,161,75,165,88,161,75,161.0,75.0,161.0,75.0,162.52379999999994,79.95240000000001,161.0,75.0,1.0248447204968945,1.0
f3f5a288-ffdc-42f4-9491-097e0b71e30a,1,False,"[(77, 88), (86, 75)]",365,331,68,61,365,86,161,161,86,161,86,161,86,161,86,165,77,161,86,161,86,161,86,161,86,165,77,161,86,161.0,86.0,161.0,86.0,162.52379999999994,82.57139999999998,161.0,86.0,1.0248447204968945,1.0
85f6a43a-9899-4c7d-aedd-bfb734293565,0,False,"[(106, 129), (110, 121)]",331,377,92,102,331,109,229,235,106,231,110,231,110,231,110,231,110,235,106,231,110,231,110,231,110,235,106,231,110,231.0,110.0,231.0,110.0,232.4504,108.5496,235.0,106.0,1.0262008733624455,1.0087336244541485
85f6a43a-9899-4c7d-aedd-bfb734293565,0,False,"[(129, 106), (121, 110)]",377,331,102,92,377,120,229,235,129,231,121,231,121,231,121,231,121,235,129,231,121,231,121,231,121,235,129,231,121,231.0,121.0,231.0,121.0,232.4504,123.9008,235.0,129.0,1.0262008733624455,1.0087336244541485
88c88d0f-5705-4bdc-9a36-278a802c9972,22,False,"[(92, 115), (95, 106), (120, 97)]",321,309,81,77,321,99,187,207,92,201,95,201,95,201,95,201,95,201,95,201,95,201,95,201,95,217,120,201,95,201.00009999999997,95.0001,201.0,95.0,204.0974,99.8397,211.8236,111.9118,1.160427807486631,1.0748663101604279
88c88d0f-5705-4bdc-9a36-278a802c9972,22,False,"[(115, 92), (106, 95), (97, 120)]",309,321,77,81,309,88,187,207,115,201,106,201,106,201,106,201,106,201,106,201,106,201,106,201,106,217,97,201,106,201.00009999999997,106.0,201.0,106.0,204.0974,104.2577,211.8236,99.9118,1.160427807486631,1.0748663101604279
bf38281e-5b19-4320-a9de-168ee2feeac4,22,False,"[(94, 83), (89, 112)]",331,343,77,74,331,94,177,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,201,89,177,94,177.0,94.0,177.0,94.0,180.7509,93.21860000000001,193.23520000000002,90.61760000000001,1.1355932203389831,1.0
bf38281e-5b19-4320-a9de-168ee2feeac4,22,False,"[(83, 94), (112, 89)]",343,331,74,77,343,83,177,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,201,112,177,83,177.0,83.0,177.0,83.0,180.7509,87.53229999999999,193.23520000000002,102.61760000000001,1.1355932203389831,1.0
e3f083f5-ff0f-48ea-a3ea-d623da31f39d,22,False,"[(119, 130)]",365,353,108,89,365,126,241,249,119,249,119,249,119,249,119,249,119,249,119,249,119,249,119,249,119,249,119,249,119,249.0,119.0,249.0,119.0,249.0,119.0,249.0,119.0,1.033195020746888,1.033195020746888
e3f083f5-ff0f-48ea-a3ea-d623da31f39d,22,False,"[(130, 119)]",353,365,89,108,353,115,241,249,130,249,130,249,130,249,130,249,130,249,130,249,130,249,130,249,130,249,130,249,130,249.0,130.0,249.0,130.0,249.0,130.0,249.0,130.0,1.033195020746888,1.033195020746888
13d0657f-9bb2-4d73-b60c-3e41b1a6721b,0,False,"[(81, 92), (89, 66)]",311,265,60,49,311,80,149,155,89,155,89,155,89,155,89,173,81,155,89,155,89,155,89,155,89,173,81,155,89,155.0,89.0,155.0,89.0,158.78449999999998,87.31800000000001,155.0,89.0,1.1610738255033557,1.0402684563758389
13d0657f-9bb2-4d73-b60c-3e41b1a6721b,0,False,"[(92, 81), (66, 89)]",265,311,49,60,265,69,149,155,66,155,66,155,66,155,66,173,92,155,66,155,66,155,66,155,66,173,92,155,66,155.0,66.0,155.0,66.0,158.78449999999998,71.4665,155.0,66.0,1.1610738255033557,1.0402684563758389
eaeeb884-00da-4bca-8c73-f1c9987ce44b,0,False,"[(117, 128), (122, 111)]",355,309,104,99,355,122,233,233,122,233,122,233,122,233,122,245,117,233,122,233,122,233,122,233,122,245,117,233,122,233.0,122.0,233.0,122.0,235.35900000000004,121.0171,233.0,122.0,1.0515021459227467,1.0
eaeeb884-00da-4bca-8c73-f1c9987ce44b,0,False,"[(128, 117), (111, 122)]",309,355,99,104,309,111,233,233,111,233,111,233,111,233,111,245,128,233,111,233,111,233,111,233,111,245,128,233,111,233.0,111.0,233.0,111.0,235.35900000000004,114.34190000000001,233.0,111.0,1.0515021459227467,1.0
51c78fa2-cace-4191-9259-db0890b26310,22,False,"[(109, 154), (126, 137)]",321,343,100,113,321,112,257,263,109,263,126,263,109,263,109,263,126,263,126,263,126,263,109,263,126,263,109,263,109,263.0,120.5,263.0,126.0,263.0,117.62200000000001,263.0,120.5,1.0233463035019454,1.0233463035019454
51c78fa2-cace-4191-9259-db0890b26310,22,False,"[(154, 109), (137, 126)]",343,321,113,100,343,145,257,263,154,263,137,263,154,263,154,263,137,263,137,263,137,263,154,263,137,263,154,263,154,263.0,142.5,263.0,137.0,263.0,145.378,263.0,142.5,1.0233463035019454,1.0233463035019454
7da11254-dfb4-4d1b-bdb5-4b8933d8199c,0,False,"[(167, 144)]",365,287,95,71,365,167,311,311,167,311,167,311,167,311,167,311,167,311,167,311,167,311,167,311,167,311,167,311,167,311.0,167.0,311.0,167.0,311.0,167.0,311.0,167.0,1.0,1.0
7da11254-dfb4-4d1b-bdb5-4b8933d8199c,0,False,"[(144, 167)]",287,365,71,95,287,144,311,311,144,311,144,311,144,311,144,311,144,311,144,311,144,311,144,311,144,311,144,311,144,311.0,144.0,311.0,144.0,311.0,144.0,311.0,144.0,1.0,1.0
a44b1d0e-cde6-4838-a66c-902ad7591d62,12,False,"[(169, 192), (173, 184), (183, 172)]",463,475,155,163,463,183,355,361,169,355,183,355,183,355,183,357,173,357,173,357,173,355,183,355,183,361,169,355,183,355.0,183.0,355.0,183.0,356.29369999999994,176.53160000000003,357.3334,172.6667,1.0169014084507042,1.0
a44b1d0e-cde6-4838-a66c-902ad7591d62,12,False,"[(192, 169), (184, 173), (172, 183)]",475,463,163,155,475,172,355,361,192,355,172,355,172,355,172,357,184,357,184,357,184,355,172,355,172,361,192,355,172,355.0,172.0,355.0,172.0,356.29369999999994,179.76209999999998,357.3334,184.6667,1.0169014084507042,1.0
8f615abf-f234-4e04-8ef7-1ad682fda37c,23,False,"[(117, 94), (101, 112)]",331,321,83,70,331,117,211,211,117,213,101,211,117,211,117,213,101,211,117,213,101,211,117,211,117,213,101,211,117,211.0014,116.9881,211.0,117.0,211.9346,109.52289999999999,211.76479999999998,110.88239999999999,1.009478672985782,1.0
8f615abf-f234-4e04-8ef7-1ad682fda37c,23,False,"[(94, 117), (112, 101)]",321,331,70,83,321,94,211,211,94,213,112,211,94,211,94,213,112,211,94,213,112,211,94,211,94,213,112,211,94,211.0014,94.01329999999999,211.0,94.0,211.9346,102.4117,211.76479999999998,100.88239999999999,1.009478672985782,1.0
3cb144ce-1bb6-4438-9089-bd6813c162e4,0,False,"[(108, 131)]",353,387,99,103,353,108,239,239,108,239,108,239,108,239,108,239,108,239,108,239,108,239,108,239,108,239,108,239,108,239.0,108.0,239.0,108.0,239.0,108.0,239.0,108.0,1.0,1.0
3cb144ce-1bb6-4438-9089-bd6813c162e4,0,False,"[(131, 108)]",387,353,103,99,387,131,239,239,131,239,131,239,131,239,131,239,131,239,131,239,131,239,131,239,131,239,131,239,131,239.0,131.0,239.0,131.0,239.0,131.0,239.0,131.0,1.0,1.0
3de333ac-8ad1-4940-9517-146cae45377d,22,False,"[(405, 416)]",1091,881,324,285,1091,405,821,821,405,821,405,821,405,821,405,821,405,821,405,821,405,821,405,821,405,821,405,821,405,821.0,405.0,821.0,405.0,821.0,405.0,821.0,405.0,1.0,1.0
3de333ac-8ad1-4940-9517-146cae45377d,22,False,"[(416, 405)]",881,1091,285,324,881,416,821,821,416,821,416,821,416,821,416,821,416,821,416,821,416,821,416,821,416,821,416,821,416,821.0,416.0,821.0,416.0,821.0,416.0,821.0,416.0,1.0,1.0
736bfc44-8c1b-44bf-849f-316f9fe77b79,22,False,"[(112, 89), (103, 126)]",321,321,89,80,321,112,201,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,229,103,201,112,201.0,112.0,201.0,112.0,206.7577,110.14930000000001,215.0,107.5,1.1393034825870647,1.0
736bfc44-8c1b-44bf-849f-316f9fe77b79,22,False,"[(89, 112), (126, 103)]",321,321,80,89,321,89,201,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,229,126,201,89,201.0,89.0,201.0,89.0,206.7577,96.60839999999999,215.0,107.5,1.1393034825870647,1.0
5d99963a-d933-4af3-bf42-12367e5c11b5,0,False,"[(79, 102), (83, 94)]",331,377,65,83,331,82,175,181,79,177,83,177,83,177,83,177,83,181,79,177,83,177,83,177,83,181,79,177,83,177.0,83.0,177.0,83.0,178.43830000000003,81.5616,181.0,79.0,1.0342857142857143,1.0114285714285713
