eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
b9e27b12-f38c-432e-82fb-a74e56be44a3,22,False,"[(67, 90), (97, 86)]",310,310,66,67,310,67,157,157,67,157,67,157,67,157,67,183,97,157,67,157,67,157,67,157,67,183,97,157,67,157.0,67.0,160.2855,70.791,174.5882,87.2941,157.0,67.0,1.1656050955414012,1.0
b9e27b12-f38c-432e-82fb-a74e56be44a3,22,False,"[(90, 67), (86, 97)]",310,310,67,66,310,90,157,157,90,157,90,157,90,157,90,183,86,157,90,157,90,157,90,157,90,183,86,157,90,157.0,90.0,160.2855,89.4945,174.5882,87.2941,157.0,90.0,1.1656050955414012,1.0
245d5371-7a38-4c31-ac36-c6e6049ca461,23,False,"[(330, 307)]",914,992,250,293,914,321,631,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,637,330,1.0095087163232963,1.0095087163232963
245d5371-7a38-4c31-ac36-c6e6049ca461,23,False,"[(307, 330)]",992,914,293,250,992,310,631,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,637,307,1.0095087163232963,1.0095087163232963
dcb29bbe-e6d9-4b99-8499-310c2bee1a8c,1,False,"[(99, 110), (113, 102)]",320,342,85,92,320,99,209,209,99,209,99,209,99,209,99,209,99,209,99,209,99,209,99,209,99,215,113,209,99,209.0,99.0,211.0686,103.8268,209.0,99.0,209.0,99.0,1.0287081339712918,1.0
dcb29bbe-e6d9-4b99-8499-310c2bee1a8c,1,False,"[(110, 99), (102, 113)]",342,320,92,85,342,110,209,209,110,209,110,209,110,209,110,209,110,209,110,209,110,209,110,209,110,215,102,209,110,209.0,110.0,211.0686,107.2418,209.0,110.0,209.0,110.0,1.0287081339712918,1.0
57b0e75c-facf-4658-a64a-ce865d8298b2,0,False,"[(462, 439)]",1400,1354,435,425,1400,453,895,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,901,462,1.0067039106145252,1.0067039106145252
57b0e75c-facf-4658-a64a-ce865d8298b2,0,False,"[(439, 462)]",1354,1400,425,435,1354,442,895,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,901,439,1.0067039106145252,1.0067039106145252
67bf2dad-0f7e-41ae-bc8f-1c636a7a3bd6,22,False,"[(104, 81), (91, 102)]",310,310,75,72,310,95,179,185,104,193,91,185,104,185,104,193,91,193,91,193,91,185,104,185,104,193,91,185,104,185.0,104.0,188.1436,98.8916,190.4118,95.2059,185.0,104.0,1.0782122905027933,1.0335195530726258
67bf2dad-0f7e-41ae-bc8f-1c636a7a3bd6,22,False,"[(81, 104), (102, 91)]",310,310,72,75,310,84,179,185,81,193,102,185,81,185,81,193,102,193,102,193,102,185,81,185,81,193,102,185,81,185.0,81.0,188.1436,89.252,190.4118,95.2059,185.0,81.0,1.0782122905027933,1.0335195530726258
24f3ad91-2ab6-498f-9928-990e51fe52e2,1,False,"[(269, 280), (265, 288)]",936,948,255,259,936,268,547,553,265,549,269,549,269,549,269,549,269,549,269,549,269,549,269,549,269,553,265,549,269,549.0,269.0,550.3293,267.6706,549.3334,268.6667,549.0,269.0,1.0109689213893966,1.0036563071297988
24f3ad91-2ab6-498f-9928-990e51fe52e2,1,False,"[(280, 269), (288, 265)]",948,936,259,255,948,279,547,553,288,549,280,549,280,549,280,549,280,549,280,549,280,549,280,549,280,553,288,549,280,549.0,280.0,550.3293,282.6587,549.3334,280.6667,549.0,280.0,1.0109689213893966,1.0036563071297988
8bedc2f8-e57b-418a-9404-46edeb9a3360,0,False,"[(202, 225)]",650,696,188,198,650,205,421,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,427,202,1.0142517814726841,1.0142517814726841
8bedc2f8-e57b-418a-9404-46edeb9a3360,0,False,"[(225, 202)]",696,650,198,188,696,216,421,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,427,225,1.0142517814726841,1.0142517814726841
f30502a3-ae12-48dd-8668-9afe1c977360,22,False,"[(258, 235)]",596,596,244,230,596,258,493,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,493,258,1.0,1.0
f30502a3-ae12-48dd-8668-9afe1c977360,22,False,"[(235, 258)]",596,596,230,244,596,235,493,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,493,235,1.0,1.0
34002fc9-34c3-47c9-9dd0-957e1d11bc5c,11,False,"[(103, 80), (100, 89), (95, 106)]",320,276,71,71,320,94,177,183,103,189,100,183,103,183,103,189,100,183,103,183,103,183,103,183,103,201,95,183,103,183.0,103.0,186.6005,101.1998,183.0,103.0,183.0,103.0,1.1355932203389831,1.0338983050847457
34002fc9-34c3-47c9-9dd0-957e1d11bc5c,11,False,"[(80, 103), (89, 100), (106, 95)]",276,320,71,71,276,83,177,183,80,189,89,183,80,183,80,189,89,183,80,183,80,183,80,183,80,201,106,183,80,183.0,80.0,186.6005,85.4007,183.0,80.0,183.0,80.0,1.1355932203389831,1.0338983050847457
ed105c73-3e0f-4b5b-86cd-a07024c7526e,22,False,"[(129, 106)]",320,332,98,97,320,120,229,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,1.0262008733624455,1.0262008733624455
ed105c73-3e0f-4b5b-86cd-a07024c7526e,22,False,"[(106, 129)]",332,320,97,98,332,109,229,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,1.0262008733624455,1.0262008733624455
31b7ae66-9d58-4ff8-a1d7-aa7419eeec94,22,False,"[(128, 95), (76, 109), (93, 104)]",310,320,67,68,310,76,185,185,76,197,93,185,76,185,76,197,93,197,93,197,93,185,76,185,76,223,128,185,76,185.0002,76.0002,192.8702,87.1495,197.591,93.7955,185.0,76.0,1.2054054054054053,1.0
31b7ae66-9d58-4ff8-a1d7-aa7419eeec94,22,False,"[(95, 128), (109, 76), (104, 93)]",320,310,68,67,320,109,185,185,109,197,104,185,109,185,109,197,104,197,104,197,104,185,109,185,109,223,95,185,109,185.0002,109.0,192.8702,105.7207,197.591,103.7955,185.0,109.0,1.2054054054054053,1.0
