eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
6e15e35f-b740-4bb9-8c24-297a1e0eb1a0,1,False,"[(96, 73), (88, 77)]",310,298,78,59,310,87,163,169,96,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,169,96,165,88,166.32150000000001,90.6429,165.33339999999998,88.66669999999999,165.0,88.0,165.0,88.0,1.0368098159509203,1.0122699386503067
6e15e35f-b740-4bb9-8c24-297a1e0eb1a0,1,False,"[(73, 96), (77, 88)]",298,310,59,78,298,76,163,169,73,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,169,73,165,77,166.32150000000001,75.67859999999999,165.33339999999998,76.66669999999999,165.0,77.0,165.0,77.0,1.0368098159509203,1.0122699386503067
b32ec078-70b5-4f9b-84af-46f429a13e78,1,False,"[(121, 98), (114, 125)]",320,354,89,93,320,121,219,219,121,219,121,219,121,219,121,239,114,239,114,239,114,219,121,219,121,239,114,219,121,223.8736,119.29429999999999,239.0,114.0,219.0,121.0,219.0,121.0,1.091324200913242,1.0
b32ec078-70b5-4f9b-84af-46f429a13e78,1,False,"[(98, 121), (125, 114)]",354,320,93,89,354,98,219,219,98,219,98,219,98,219,98,239,125,239,125,239,125,219,98,219,98,239,125,219,98,223.8736,104.57929999999999,239.0,125.0,219.0,98.0,219.0,98.0,1.091324200913242,1.0
0c1fa074-b133-467f-8145-6bcfebd4b6a7,22,False,"[(137, 114), (112, 123)]",332,320,101,95,332,112,235,235,112,235,112,235,112,235,112,235,112,235,112,235,112,235,112,235,112,251,137,235,112,239.4432,118.9425,245.8236,128.9118,235.0,112.0,235.0,112.0,1.0680851063829788,1.0
0c1fa074-b133-467f-8145-6bcfebd4b6a7,22,False,"[(114, 137), (123, 112)]",320,332,95,101,320,123,235,235,123,235,123,235,123,235,123,235,123,235,123,235,123,235,123,235,123,251,114,235,123,239.4432,120.5007,245.8236,116.9118,235.0,123.0,235.0,123.0,1.0680851063829788,1.0
f41e8792-242e-4d98-8154-bd23d56b6f7f,11,False,"[(86, 109)]",320,320,77,89,320,86,195,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195.0,86.0,195.0,86.0,195.0,86.0,195.0,86.0,1.0,1.0
f41e8792-242e-4d98-8154-bd23d56b6f7f,11,False,"[(109, 86)]",320,320,89,77,320,109,195,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195.0,109.0,195.0,109.0,195.0,109.0,195.0,109.0,1.0,1.0
25c4a88f-d66c-4c3e-b28c-a755b53a55fe,11,False,"[(113, 90)]",364,342,86,76,364,104,197,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203.0,113.0,203.0,113.0,203.0,113.0,203.0,113.0,1.0304568527918783,1.0304568527918783
25c4a88f-d66c-4c3e-b28c-a755b53a55fe,11,False,"[(90, 113)]",342,364,76,86,342,93,197,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203.0,90.0,203.0,90.0,203.0,90.0,203.0,90.0,1.0304568527918783,1.0304568527918783
005e714d-5fca-4dbb-b3ee-c623e108a281,11,False,"[(191, 214), (203, 192)]",508,430,151,146,508,203,395,405,191,395,203,395,203,395,203,395,203,395,203,395,203,395,203,395,203,405,191,395,203,397.9054,199.51350000000002,395.0,203.0,395.0,203.0,395.0,203.0,1.0253164556962024,1.0
005e714d-5fca-4dbb-b3ee-c623e108a281,11,False,"[(214, 191), (192, 203)]",430,508,146,151,430,192,395,405,214,395,192,395,192,395,192,395,192,395,192,395,192,395,192,395,192,405,214,395,192,397.9054,198.3919,395.0,192.0,395.0,192.0,395.0,192.0,1.0253164556962024,1.0
06e91a26-9c20-4847-a997-15d03c5c17c0,22,False,"[(106, 129), (110, 121), (116, 93)]",310,310,86,84,310,116,209,209,116,209,116,209,116,209,116,231,110,209,116,209,116,209,116,209,116,235,106,209,116,214.9303,113.7192,222.0,111.0,209.0,116.0,209.0,116.0,1.124401913875598,1.0
06e91a26-9c20-4847-a997-15d03c5c17c0,22,False,"[(129, 106), (121, 110), (93, 116)]",310,310,84,86,310,93,209,209,93,209,93,209,93,209,93,231,121,209,93,209,93,209,93,209,93,235,129,209,93,214.9303,101.21109999999999,222.0,111.0,209.0,93.0,209.0,93.0,1.124401913875598,1.0
d04efb34-c735-46b2-ae25-3febd731eda6,1,False,"[(385, 374), (393, 370)]",530,518,186,157,530,384,757,763,393,759,385,759,385,759,385,759,385,759,385,759,385,759,385,759,385,763,393,759,385,760.3152,387.6304,759.3334,385.6667,759.0,385.0,759.0,385.0,1.0079260237780714,1.0026420079260239
d04efb34-c735-46b2-ae25-3febd731eda6,1,False,"[(374, 385), (370, 393)]",518,530,157,186,518,373,757,763,370,759,374,759,374,759,374,759,374,759,374,759,374,759,374,759,374,763,370,759,374,760.3152,372.6848,759.3334,373.6667,759.0,374.0,759.0,374.0,1.0079260237780714,1.0026420079260239
22dc9d71-2fd7-45b9-9753-500b3b81cdfb,0,False,"[(121, 132), (124, 101)]",310,276,97,89,310,115,219,225,124,225,124,225,124,225,124,253,121,225,124,225,124,225,124,225,124,253,121,225,124,227.30259999999998,123.7533,225.0,124.0,225.0,124.0,225.0,124.0,1.1552511415525115,1.0273972602739727
22dc9d71-2fd7-45b9-9753-500b3b81cdfb,0,False,"[(132, 121), (101, 124)]",276,310,89,97,276,104,219,225,101,225,101,225,101,225,101,253,132,225,101,225,101,225,101,225,101,253,132,225,101,227.30259999999998,103.54929999999999,225.0,101.0,225.0,101.0,225.0,101.0,1.1552511415525115,1.0273972602739727
9a90e6aa-bc6a-478a-a8f5-48162916812e,1,False,"[(76, 99), (80, 91), (109, 86)]",320,332,67,70,320,79,169,175,76,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,195,109,171,80,171.678,80.8192,171.33339999999998,79.66669999999999,171.0,80.0,171.0,80.0,1.1538461538461537,1.0118343195266273
9a90e6aa-bc6a-478a-a8f5-48162916812e,1,False,"[(99, 76), (91, 80), (86, 109)]",332,320,70,67,332,90,169,175,99,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,195,86,171,91,171.678,90.8588,171.33339999999998,91.66669999999999,171.0,91.0,171.0,91.0,1.1538461538461537,1.0118343195266273
eb7aa2db-3e67-48cd-b3eb-362de847090c,11,False,"[(90, 101)]",320,320,81,81,320,90,191,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191.0,90.0,191.0,90.0,191.0,90.0,191.0,90.0,1.0,1.0
eb7aa2db-3e67-48cd-b3eb-362de847090c,11,False,"[(101, 90)]",320,320,81,81,320,101,191,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191.0,101.0,191.0,101.0,191.0,101.0,191.0,101.0,1.0,1.0
51cc00b6-99cd-48a9-a317-b5345de2d4f4,0,False,"[(83, 94), (89, 78), (92, 69)]",300,254,71,55,300,92,161,161,92,167,89,161,92,161,92,177,83,161,92,161,92,161,92,161,92,177,83,161,92,164.75740000000002,89.88650000000001,161.0,92.0,161.0,92.0,161.0,92.0,1.0993788819875776,1.0
51cc00b6-99cd-48a9-a317-b5345de2d4f4,0,False,"[(94, 83), (78, 89), (69, 92)]",254,300,55,71,254,69,161,161,69,167,78,161,69,161,69,177,94,161,69,161,69,161,69,161,69,177,94,161,69,164.75740000000002,74.8709,161.0,69.0,161.0,69.0,161.0,69.0,1.0993788819875776,1.0
44a6bf7c-4770-4d37-b791-0b40a37cb349,0,False,"[(113, 124), (130, 107)]",366,320,101,86,366,121,231,237,130,237,113,237,113,237,113,237,113,237,130,237,130,237,130,237,130,237,113,237,113,237.0,122.2296,237.0,130.0,237.0,129.9972,237.0,130.0,1.025974025974026,1.025974025974026
44a6bf7c-4770-4d37-b791-0b40a37cb349,0,False,"[(124, 113), (107, 130)]",320,366,86,101,320,110,231,237,107,237,124,237,124,237,124,237,124,237,107,237,107,237,107,237,107,237,124,237,124,237.0,114.7704,237.0,107.0,237.0,107.00280000000001,237.0,107.0,1.025974025974026,1.025974025974026
b4db1185-92af-43ae-90fc-f7ce545932de,132,True,"[(474, 298)]",474,298,136,82,474,316,621,772,474,772,474,772,474,772,474,772,474,772,474,772,474,772,474,772,474,772,474,772,474,772.0,474.0,772.0,474.0,772.0,474.0,772.0,474.0,1.2431561996779388,1.2431561996779388
b4db1185-92af-43ae-90fc-f7ce545932de,132,True,"[(298, 474)]",298,474,82,136,298,305,621,772,298,772,298,772,298,772,298,772,298,772,298,772,298,772,298,772,298,772,298,772,298,772.0,298.0,772.0,298.0,772.0,298.0,772.0,298.0,1.2431561996779388,1.2431561996779388
f33650f8-be97-4bfc-8100-262d041e74ab,23,False,"[(148, 171), (190, 167)]",354,332,130,129,354,148,319,319,148,319,148,319,148,319,148,319,148,357,190,319,148,319,148,319,148,357,190,319,148,323.0381,152.4632,356.174,189.087,319.0,148.0,319.0,148.0,1.1191222570532915,1.0
f33650f8-be97-4bfc-8100-262d041e74ab,23,False,"[(171, 148), (167, 190)]",332,354,129,130,332,171,319,319,171,319,171,319,171,319,171,319,171,357,167,319,171,319,171,319,171,357,167,319,171,323.0381,170.5749,356.174,167.087,319.0,171.0,319.0,171.0,1.1191222570532915,1.0
6fd3780d-997f-40e4-a3bd-a42c3a6c7143,22,False,"[(102, 125), (109, 120)]",310,310,93,90,310,115,219,227,102,229,109,227,102,227,102,229,109,229,109,229,109,227,102,227,102,229,109,227,102,227.87760000000003,105.07169999999999,229.0,109.0,227.0,102.0,227.0,102.0,1.0456621004566211,1.0365296803652968
6fd3780d-997f-40e4-a3bd-a42c3a6c7143,22,False,"[(125, 102), (120, 109)]",310,310,90,93,310,104,219,227,125,229,120,227,125,227,125,229,120,229,120,229,120,227,125,227,125,229,120,227,125,227.87760000000003,122.80590000000001,229.0,120.0,227.0,125.0,227.0,125.0,1.0456621004566211,1.0365296803652968
3ddf0aae-996f-4762-b80b-bcefa9493f08,1,False,"[(105, 128), (122, 111)]",408,420,93,97,408,122,233,233,105,233,122,233,105,233,105,233,122,233,105,233,122,233,105,233,105,233,122,233,105,233.0,113.41669999999999,233.0,110.5,233.0,110.49939999999998,233.0,122.0,1.0,1.0
3ddf0aae-996f-4762-b80b-bcefa9493f08,1,False,"[(128, 105), (111, 122)]",420,408,97,93,420,111,233,233,128,233,111,233,128,233,128,233,111,233,128,233,111,233,128,233,128,233,111,233,128,233.0,119.58330000000001,233.0,122.5,233.0,122.50060000000002,233.0,111.0,1.0,1.0
0eb05af8-4a50-419b-9665-73b98218b865,22,False,"[(128, 105), (98, 121)]",310,298,89,91,310,101,213,219,98,219,98,219,98,219,98,233,128,233,128,219,98,219,98,219,98,233,128,219,98,224.17190000000005,109.08260000000001,229.6522,120.8261,219.0,98.0,219.0,98.0,1.0938967136150235,1.028169014084507
0eb05af8-4a50-419b-9665-73b98218b865,22,False,"[(105, 128), (121, 98)]",298,310,91,89,298,112,213,219,121,219,121,219,121,219,121,233,105,233,105,219,121,219,121,219,121,233,105,219,121,224.17190000000005,115.08930000000001,229.6522,108.8261,219.0,121.0,219.0,121.0,1.0938967136150235,1.028169014084507
86292ed7-ce10-425c-b366-fe9d48d328bc,0,False,"[(117, 94)]",300,254,88,85,300,108,205,211,117,211,117,211,117,211,117,211,117,211,117,211,117,211,117,211,117,211,117,211,117,211.0,117.0,211.0,117.0,211.0,117.0,211.0,117.0,1.0292682926829269,1.0292682926829269
86292ed7-ce10-425c-b366-fe9d48d328bc,0,False,"[(94, 117)]",254,300,85,88,254,97,205,211,94,211,94,211,94,211,94,211,94,211,94,211,94,211,94,211,94,211,94,211,94,211.0,94.0,211.0,94.0,211.0,94.0,211.0,94.0,1.0292682926829269,1.0292682926829269
62479509-e397-4b97-91e2-c24433f51ec5,1,False,"[(86, 109), (94, 105), (111, 100)]",320,332,77,80,320,89,189,195,86,199,94,195,86,195,86,199,94,199,94,199,94,195,86,195,86,211,111,195,86,198.0172,92.0344,198.66660000000002,93.33330000000001,195.00009999999997,86.0001,195.0,86.0,1.1164021164021165,1.0317460317460319
62479509-e397-4b97-91e2-c24433f51ec5,1,False,"[(109, 86), (105, 94), (100, 111)]",332,320,80,77,332,100,189,195,109,199,105,195,109,195,109,199,105,199,105,199,105,195,109,195,109,211,100,195,109,198.0172,105.9828,198.66660000000002,105.33330000000001,195.00009999999997,109.0,195.0,109.0,1.1164021164021165,1.0317460317460319
afd0805d-17b9-4eb6-91f0-35e1d8ca11d3,22,False,"[(125, 158), (134, 123)]",310,254,89,82,310,134,257,257,134,257,134,257,134,257,134,257,134,257,134,257,134,257,134,257,134,283,125,257,134,261.005,132.6137,257.0,134.0,257.0,134.0,257.0,134.0,1.1011673151750974,1.0
afd0805d-17b9-4eb6-91f0-35e1d8ca11d3,22,False,"[(158, 125), (123, 134)]",254,310,82,89,254,123,257,257,123,257,123,257,123,257,123,257,123,257,123,257,123,257,123,257,123,283,158,257,123,261.005,128.3913,257.0,123.0,257.0,123.0,257.0,123.0,1.1011673151750974,1.0
0467aeb3-53ff-4b52-b1bc-884ca43f41c5,11,False,"[(71, 94), (89, 78), (80, 91)]",310,276,62,64,310,74,159,165,71,167,89,165,71,165,71,167,89,167,89,167,89,165,71,167,89,171,80,165,71,166.03520000000003,80.3167,167.0,89.0,166.90210000000002,88.119,165.0,71.0,1.0754716981132075,1.0377358490566038
0467aeb3-53ff-4b52-b1bc-884ca43f41c5,11,False,"[(94, 71), (78, 89), (91, 80)]",276,310,64,62,276,85,159,165,94,167,78,165,94,165,94,167,78,167,78,167,78,165,94,167,78,171,91,165,94,166.03520000000003,85.7185,167.0,78.0,166.90210000000002,78.78309999999999,165.0,94.0,1.0754716981132075,1.0377358490566038
cb52675d-1bb2-40a9-9d30-e313b4f7a509,0,False,"[(97, 74)]",300,254,71,60,300,97,171,171,97,171,97,171,97,171,97,171,97,171,97,171,97,171,97,171,97,171,97,171,97,171.0,97.0,171.0,97.0,171.0,97.0,171.0,97.0,1.0,1.0
cb52675d-1bb2-40a9-9d30-e313b4f7a509,0,False,"[(74, 97)]",254,300,60,71,254,74,171,171,74,171,74,171,74,171,74,171,74,171,74,171,74,171,74,171,74,171,74,171,74,171.0,74.0,171.0,74.0,171.0,74.0,171.0,74.0,1.0,1.0
cf78e9fc-656d-4fd5-a696-b73864ec0dd9,1,False,"[(81, 92), (96, 73)]",310,298,72,64,310,96,169,169,96,173,81,169,96,169,96,173,81,169,96,173,81,169,96,169,96,173,81,169,96,170.74739999999997,89.44749999999999,170.2942,91.1471,169.0,96.0,169.0,96.0,1.0236686390532543,1.0
cf78e9fc-656d-4fd5-a696-b73864ec0dd9,1,False,"[(92, 81), (73, 96)]",298,310,64,72,298,73,169,169,73,173,92,169,73,169,73,173,92,169,73,173,92,169,73,169,73,173,92,169,73,170.74739999999997,81.29990000000001,170.2942,79.1471,169.0,73.0,169.0,73.0,1.0236686390532543,1.0
f31f1c04-3a42-4516-b19e-c004b56aa28b,12,False,"[(124, 113)]",320,332,92,108,320,109,229,237,124,237,124,237,124,237,124,237,124,237,124,237,124,237,124,237,124,237,124,237,124,237.0,124.0,237.0,124.0,237.0,124.0,237.0,124.0,1.034934497816594,1.034934497816594
f31f1c04-3a42-4516-b19e-c004b56aa28b,12,False,"[(113, 124)]",332,320,108,92,332,120,229,237,113,237,113,237,113,237,113,237,113,237,113,237,113,237,113,237,113,237,113,237,113,237.0,113.0,237.0,113.0,237.0,113.0,237.0,113.0,1.034934497816594,1.034934497816594
cdbf9ec5-fe10-43cc-ae7b-f3c89dcacfd6,22,False,"[(101, 124), (110, 121), (114, 103)]",354,354,87,84,354,96,203,225,101,217,114,217,114,217,114,231,110,217,114,217,114,217,114,217,114,231,110,217,114,220.0439,109.0538,219.58819999999997,109.79409999999999,217.00009999999997,114.0,217.0,114.0,1.1379310344827587,1.0689655172413792
cdbf9ec5-fe10-43cc-ae7b-f3c89dcacfd6,22,False,"[(124, 101), (121, 110), (103, 114)]",354,354,84,87,354,107,203,225,124,217,103,217,103,217,103,231,121,217,103,217,103,217,103,217,103,231,121,217,103,220.0439,110.99010000000001,219.58819999999997,109.79409999999999,217.00009999999997,103.0001,217.0,103.0,1.1379310344827587,1.0689655172413792
b81a07bc-f64a-40c4-b958-0f93adc053ab,0,False,"[(258, 281), (262, 273), (275, 264)]",628,696,222,245,628,261,533,539,258,535,262,535,262,535,262,535,262,539,258,539,258,535,262,535,262,539,275,535,262,535.7163,264.328,539.0,258.0,535.0001,262.0001,535.0,262.0,1.0112570356472796,1.00375234521576
b81a07bc-f64a-40c4-b958-0f93adc053ab,0,False,"[(281, 258), (273, 262), (264, 275)]",696,628,245,222,696,272,533,539,281,535,273,535,273,535,273,535,273,539,281,539,281,535,273,535,273,539,264,535,273,535.7163,271.3883,539.0,281.0,535.0001,273.0,535.0,273.0,1.0112570356472796,1.00375234521576
bda232b2-ecff-49fe-b5e8-30d25e08cbcc,0,False,"[(126, 149)]",320,366,112,140,320,126,275,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275.0,126.0,275.0,126.0,275.0,126.0,275.0,126.0,1.0,1.0
bda232b2-ecff-49fe-b5e8-30d25e08cbcc,0,False,"[(149, 126)]",366,320,140,112,366,149,275,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275.0,149.0,275.0,149.0,275.0,149.0,275.0,149.0,1.0,1.0
dac42b68-7468-475a-b2c9-be1d9b9b4ea9,22,False,"[(182, 193)]",530,518,162,152,530,180,349,375,182,375,182,375,182,375,182,375,182,375,182,375,182,375,182,375,182,375,182,375,182,375.0,182.0,375.0,182.0,375.0,182.0,375.0,182.0,1.0744985673352436,1.0744985673352436
dac42b68-7468-475a-b2c9-be1d9b9b4ea9,22,False,"[(193, 182)]",518,530,152,162,518,169,349,375,193,375,193,375,193,375,193,375,193,375,193,375,193,375,193,375,193,375,193,375,193,375.0,193.0,375.0,193.0,375.0,193.0,375.0,193.0,1.0744985673352436,1.0744985673352436
65304126-11b7-4e2f-b181-7a5b960e9940,12,False,"[(135, 124)]",320,342,102,102,320,135,259,259,135,259,135,259,135,259,135,259,135,259,135,259,135,259,135,259,135,259,135,259,135,259.0,135.0,259.0,135.0,259.0,135.0,259.0,135.0,1.0,1.0
65304126-11b7-4e2f-b181-7a5b960e9940,12,False,"[(124, 135)]",342,320,102,102,342,124,259,259,124,259,124,259,124,259,124,259,124,259,124,259,124,259,124,259,124,259,124,259,124,259.0,124.0,259.0,124.0,259.0,124.0,259.0,124.0,1.0,1.0
4597bb0e-f0bc-47f2-9b96-483e20fcbce7,22,False,"[(109, 98)]",310,310,95,89,310,109,207,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207.0,109.0,207.0,109.0,207.0,109.0,207.0,109.0,1.0,1.0
4597bb0e-f0bc-47f2-9b96-483e20fcbce7,22,False,"[(98, 109)]",310,310,89,95,310,98,207,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207.0,98.0,207.0,98.0,207.0,98.0,207.0,98.0,1.0,1.0
df676ea4-7d6d-43b1-9c45-e812d953c5c2,23,False,"[(97, 142)]",320,342,86,100,320,100,233,239,97,239,97,239,97,239,97,239,97,239,97,239,97,239,97,239,97,239,97,239,97,239.0,97.0,239.0,97.0,239.0,97.0,239.0,97.0,1.0257510729613735,1.0257510729613735
df676ea4-7d6d-43b1-9c45-e812d953c5c2,23,False,"[(142, 97)]",342,320,100,86,342,133,233,239,142,239,142,239,142,239,142,239,142,239,142,239,142,239,142,239,142,239,142,239,142,239.0,142.0,239.0,142.0,239.0,142.0,239.0,142.0,1.0257510729613735,1.0257510729613735
dba3bd92-1d3c-4dcd-8591-211971e93a1e,22,False,"[(104, 127), (108, 119)]",310,310,90,89,310,107,225,231,104,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,231,104,227,108,228.267,106.733,227.0,108.0,227.0,108.0,227.0,108.0,1.0266666666666666,1.008888888888889
dba3bd92-1d3c-4dcd-8591-211971e93a1e,22,False,"[(127, 104), (119, 108)]",310,310,89,90,310,118,225,231,127,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,231,127,227,119,228.267,121.53399999999999,227.0,119.0,227.0,119.0,227.0,119.0,1.0266666666666666,1.008888888888889
7f382d39-039f-478c-88ec-8385bbbb789b,22,False,"[(112, 89), (108, 97)]",310,310,89,80,310,103,195,201,112,205,108,201,112,201,112,205,108,205,108,205,108,201,112,201,112,205,108,201,112,202.4144,110.5856,205.0,108.0,201.0,112.0,201.0,112.0,1.0512820512820513,1.0307692307692307
7f382d39-039f-478c-88ec-8385bbbb789b,22,False,"[(89, 112), (97, 108)]",310,310,80,89,310,92,195,201,89,205,97,201,89,201,89,205,97,205,97,205,97,201,89,201,89,205,97,201,89,202.4144,91.8288,205.0,97.0,201.0,89.0,201.0,89.0,1.0512820512820513,1.0307692307692307
47f3d360-97a4-4071-b5b2-f1eb6560e209,12,False,"[(108, 97)]",320,332,76,92,320,108,205,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205.0,108.0,205.0,108.0,205.0,108.0,205.0,108.0,1.0,1.0
47f3d360-97a4-4071-b5b2-f1eb6560e209,12,False,"[(97, 108)]",332,320,92,76,332,97,205,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205.0,97.0,205.0,97.0,205.0,97.0,205.0,97.0,1.0,1.0
875cbe50-0328-4bae-9792-096d925152f0,11,False,"[(109, 86), (77, 88)]",320,320,68,71,320,77,165,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,195,109,165,77,166.8284,78.9503,174.7058,87.3529,165.0,77.0,165.0,77.0,1.1818181818181819,1.0
875cbe50-0328-4bae-9792-096d925152f0,11,False,"[(86, 109), (88, 77)]",320,320,71,68,320,88,165,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,195,86,165,88,166.8284,87.87809999999999,174.7058,87.3529,165.0,88.0,165.0,88.0,1.1818181818181819,1.0
6b8b8ad7-919a-4d50-b364-1e0c1957e051,0,True,"[(630, 276)]",630,276,224,109,630,370,663,906,630,906,630,906,630,906,630,906,630,906,630,906,630,906,630,906,630,906,630,906,630,906.0,630.0,906.0,630.0,906.0,630.0,906.0,630.0,1.3665158371040724,1.3665158371040724
6b8b8ad7-919a-4d50-b364-1e0c1957e051,0,True,"[(276, 630)]",276,630,109,224,276,293,663,906,276,906,276,906,276,906,276,906,276,906,276,906,276,906,276,906,276,906,276,906,276,906.0,276.0,906.0,276.0,906.0,276.0,906.0,276.0,1.3665158371040724,1.3665158371040724
