eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,PoA,PoS
0e12ad46-f5f8-4638-9ffa-e50e1e3972fc,22,False,"[(112, 101), (91, 114)]",343,343,82,82,343,94,199,205,91,213,112,205,91,205,91,213,112,213,112,213,112,205,91,205,91,213,112,205,91,210.41180000000003,105.20590000000001,205.0,91.0,205.0,91.0,208.13570000000004,99.2312,1.07035175879397,1.0301507537688441
00ff0db2-80dd-4bad-8868-c061b98f7b9f,0,False,"[(150, 173), (192, 169)]",353,399,127,146,353,153,317,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323,150,361,192,323,150,323.0,150.0,323.0,150.0,323.0,150.0,325.9465,153.2567,1.138801261829653,1.0189274447949528
00ff0db2-80dd-4bad-8868-c061b98f7b9f,0,False,"[(173, 150), (169, 192)]",399,353,146,127,399,164,317,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323,173,361,169,323,173,323.0,173.0,323.0,173.0,323.0,173.0,325.9465,172.6898,1.138801261829653,1.0189274447949528
2bddfa0d-3523-4530-ad5e-3297c5e62b12,22,False,"[(310, 299)]",881,893,287,290,881,310,609,609,310,609,310,609,310,609,310,609,310,609,310,609,310,609,310,609,310,609,310,609,310,609.0,310.0,609.0,310.0,609.0,310.0,609.0,310.0,1.0,1.0
2bddfa0d-3523-4530-ad5e-3297c5e62b12,22,False,"[(299, 310)]",893,881,290,287,893,299,609,609,299,609,299,609,299,609,299,609,299,609,299,609,299,609,299,609,299,609,299,609,299,609.0,299.0,609.0,299.0,609.0,299.0,609.0,299.0,1.0,1.0
99b8063c-b609-4aae-9b23-f536b1206b36,1,False,"[(115, 92), (89, 100)]",343,331,78,82,343,89,189,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189,89,207,115,189,89,201.1764,106.5882,189.0,89.0,189.0,89.0,193.43560000000002,95.40700000000001,1.0952380952380953,1.0
99b8063c-b609-4aae-9b23-f536b1206b36,1,False,"[(92, 115), (100, 89)]",331,343,82,78,331,100,189,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189,100,207,92,189,100,201.1764,94.5882,189.0,100.0,189.0,100.0,193.43560000000002,98.02860000000001,1.0952380952380953,1.0
618e2da2-0d46-43e2-bed2-03c3cb2a1e1a,22,False,"[(140, 117)]",387,387,117,116,387,131,251,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257.0,140.0,257.0,140.0,257.0,140.0,257.0,140.0,1.0239043824701195,1.0239043824701195
618e2da2-0d46-43e2-bed2-03c3cb2a1e1a,22,False,"[(117, 140)]",387,387,116,117,387,120,251,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257.0,117.0,257.0,117.0,257.0,117.0,257.0,117.0,1.0239043824701195,1.0239043824701195
19661fe1-4db0-4c1c-a308-cf47283bd841,22,False,"[(100, 155), (173, 118), (160, 127)]",343,353,82,91,343,100,255,255,100,255,100,255,100,255,100,287,160,255,100,255,100,255,100,255,100,291,173,255,100,269.7272,129.8636,255.0,100.0,255.0,100.0,267.3796,125.10300000000001,1.1411764705882352,1.0
19661fe1-4db0-4c1c-a308-cf47283bd841,22,False,"[(155, 100), (118, 173), (127, 160)]",353,343,91,82,353,155,255,255,155,255,155,255,155,255,155,287,127,255,155,255,155,255,155,255,155,291,118,255,155,269.7272,139.8636,255.0,155.0,255.0,155.0,267.3796,142.2766,1.1411764705882352,1.0
ebe62361-2b28-445f-aa3c-88217ad264bb,11,False,"[(173, 272), (179, 234), (192, 225), (279, 202), (266, 211)]",353,397,124,134,353,179,413,445,173,417,192,413,179,413,179,417,192,413,179,417,192,413,179,413,179,481,279,413,179,415.0,185.5,413.0,179.0,413.0,179.0,418.31910000000005,193.7932,1.1646489104116222,1.0
ebe62361-2b28-445f-aa3c-88217ad264bb,11,False,"[(272, 173), (234, 179), (225, 192), (202, 279), (211, 266)]",397,353,134,124,397,234,413,445,272,417,225,413,234,413,234,417,225,413,234,417,225,413,234,413,234,481,202,413,234,415.0,229.5,413.0,234.0,413.0,234.0,418.31910000000005,224.5259,1.1646489104116222,1.0
3b0fe623-f439-4783-8745-a05589f27995,22,False,"[(219, 230)]",607,607,210,207,607,219,449,449,219,449,219,449,219,449,219,449,219,449,219,449,219,449,219,449,219,449,219,449,219,449.0,219.0,449.0,219.0,449.0,219.0,449.0,219.0,1.0,1.0
3b0fe623-f439-4783-8745-a05589f27995,22,False,"[(230, 219)]",607,607,207,210,607,230,449,449,230,449,230,449,230,449,230,449,230,449,230,449,230,449,230,449,230,449,230,449,230,449.0,230.0,449.0,230.0,449.0,230.0,449.0,230.0,1.0,1.0
