eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
9a628673-63ee-40bd-9d8b-6de31f3ea144,0,False,"[(78, 67), (86, 63)]",266,232,60,52,266,77,143,149,86,145,78,145,78,145,78,145,78,149,86,145,78,145,78,145,78,149,86,145,78,145.0,78.0,146.4296,80.8593,149.0,86.0,145.0,78.0,1.0419580419580419,1.013986013986014
9a628673-63ee-40bd-9d8b-6de31f3ea144,0,False,"[(67, 78), (63, 86)]",232,266,52,60,232,66,143,149,63,145,67,145,67,145,67,145,67,149,63,145,67,145,67,145,67,149,63,145,67,145.0,67.0,146.4296,65.5703,149.0,63.0,145.0,67.0,1.0419580419580419,1.013986013986014
91e6bf40-af58-4c05-8f49-1a0015db1476,11,True,"[(882, 310)]",882,310,328,107,882,873,1185,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1192,882,1.0059071729957807,1.0059071729957807
91e6bf40-af58-4c05-8f49-1a0015db1476,11,True,"[(310, 882)]",310,882,107,328,310,312,1185,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1192,310,1.0059071729957807,1.0059071729957807
f8e2c2cb-f002-4e32-9cc3-1fde3308d981,0,False,"[(112, 135), (116, 127)]",276,310,100,103,276,115,241,247,112,243,116,243,116,243,116,243,116,247,112,243,116,243,116,243,116,247,112,243,116,243.0,116.0,244.4325,114.5675,247.0,112.0,243.0,116.0,1.0248962655601659,1.008298755186722
f8e2c2cb-f002-4e32-9cc3-1fde3308d981,0,False,"[(135, 112), (127, 116)]",310,276,103,100,310,126,241,247,135,243,127,243,127,243,127,243,127,247,135,243,127,243,127,243,127,247,135,243,127,243.0,127.0,244.4325,129.865,247.0,135.0,243.0,127.0,1.0248962655601659,1.008298755186722
164f6981-4ae7-4b60-8a58-8ee3fae5c043,33,False,"[(129, 96), (95, 128), (121, 110)]",276,276,81,69,276,125,217,223,95,231,121,223,95,223,95,231,121,231,121,231,121,223,95,223,95,231,121,223,95,223.6985,106.875,223.9725,111.5319,224.0,112.0,223.0,95.0,1.064516129032258,1.0276497695852536
164f6981-4ae7-4b60-8a58-8ee3fae5c043,33,False,"[(96, 129), (128, 95), (110, 121)]",276,276,69,81,276,92,217,223,128,231,110,223,128,223,128,231,110,231,110,231,110,223,128,223,128,231,110,223,128,223.6985,116.8235,223.9725,112.4406,224.0,112.0,223.0,128.0,1.064516129032258,1.0276497695852536
beee6b2a-9622-47cf-b509-bb7cf02aa708,0,False,"[(69, 58), (77, 54)]",256,210,59,43,256,68,125,131,77,127,69,127,69,127,69,127,69,131,77,127,69,127,69,127,69,131,77,127,69,127.0,69.0,128.499,71.998,131.0,77.0,127.0,69.0,1.048,1.016
beee6b2a-9622-47cf-b509-bb7cf02aa708,0,False,"[(58, 69), (54, 77)]",210,256,43,59,210,57,125,131,54,127,58,127,58,127,58,127,58,131,54,127,58,127,58,127,58,131,54,127,58,127.0,58.0,128.499,56.501,131.0,54.0,127.0,58.0,1.048,1.016
