eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
958b5bee-aacc-465a-a746-c2db0054026b,22,False,"[(124, 147)]",343,343,115,115,343,127,265,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,1.0226415094339623,1.0226415094339623
958b5bee-aacc-465a-a746-c2db0054026b,22,False,"[(147, 124)]",343,343,115,115,343,138,265,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,1.0226415094339623,1.0226415094339623
29274b1c-b0f5-4072-98b0-359727a390e4,11,False,"[(122, 189), (137, 104), (145, 78)]",309,287,98,69,309,145,223,223,145,241,137,223,145,223,145,241,137,241,137,241,137,223,145,223,145,311,122,223,145,223.0,145.0,236.24239999999998,139.1145,248.7,135.35,223.0,145.0,1.3946188340807175,1.0
29274b1c-b0f5-4072-98b0-359727a390e4,11,False,"[(189, 122), (104, 137), (78, 145)]",287,309,69,98,287,78,223,223,78,241,104,223,78,223,78,241,104,241,104,241,104,223,78,223,78,311,189,223,78,223.0,78.0,236.24239999999998,97.1279,248.7,113.35,223.0,78.0,1.3946188340807175,1.0
c49c194a-8ef8-4704-a181-d238be7f55fe,0,False,"[(222, 155)]",453,375,186,141,453,222,377,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,377,222,1.0,1.0
c49c194a-8ef8-4704-a181-d238be7f55fe,0,False,"[(155, 222)]",375,453,141,186,375,155,377,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,377,155,1.0,1.0
841c60be-3edb-4599-a2b7-7308f964d2d7,0,False,"[(81, 92), (88, 77), (91, 68)]",289,243,64,54,289,82,153,159,91,165,88,159,91,159,91,173,81,159,91,159,91,159,91,159,91,173,81,159,91,159.0,91.0,162.6339,88.4043,159.0,91.0,159.0,91.0,1.130718954248366,1.0392156862745099
841c60be-3edb-4599-a2b7-7308f964d2d7,0,False,"[(92, 81), (77, 88), (68, 91)]",243,289,54,64,243,71,153,159,68,165,77,159,68,159,68,173,92,159,68,159,68,159,68,159,68,173,92,159,68,159.0,68.0,162.6339,74.2296,159.0,68.0,159.0,68.0,1.130718954248366,1.0392156862745099
b87f41ba-f8e8-4b98-b166-a04d9b862a12,23,False,"[(115, 126)]",299,309,82,106,299,115,241,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,1.0,1.0
b87f41ba-f8e8-4b98-b166-a04d9b862a12,23,False,"[(126, 115)]",309,299,106,82,309,126,241,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,1.0,1.0
461af7e3-d127-482e-b932-5772effcf2d6,0,False,"[(338, 327), (346, 323)]",1081,1035,319,309,1081,337,663,669,346,665,338,665,338,665,338,665,338,669,346,665,338,665,338,665,338,669,346,665,338,665.0,338.0,666.3715,340.743,669.0,346.0,665.0,338.0,1.009049773755656,1.0030165912518854
461af7e3-d127-482e-b932-5772effcf2d6,0,False,"[(327, 338), (323, 346)]",1035,1081,309,319,1035,326,663,669,323,665,327,665,327,665,327,665,327,669,323,665,327,665,327,665,327,669,323,665,327,665.0,327.0,666.3715,325.6285,669.0,323.0,665.0,327.0,1.009049773755656,1.0030165912518854
f3026e9f-c641-412c-99ea-a91e43f3c79e,1,False,"[(128, 151), (139, 150), (148, 137)]",353,365,119,122,353,131,273,279,128,285,148,279,128,279,128,289,139,279,128,289,139,279,128,279,128,289,139,279,128,279.0,128.0,281.45140000000004,136.1712,280.9412,134.4706,279.0,128.0,1.0586080586080586,1.021978021978022
f3026e9f-c641-412c-99ea-a91e43f3c79e,1,False,"[(151, 128), (150, 139), (137, 148)]",365,353,122,119,365,142,273,279,151,285,137,279,151,279,151,289,150,279,151,289,150,279,151,279,151,289,150,279,151,279.0,151.0,281.45140000000004,145.2802,280.9412,146.4706,279.0,151.0,1.0586080586080586,1.021978021978022
4224b24a-eb11-4a6b-8746-9ac08a234697,0,False,"[(365, 210)]",663,485,261,187,663,365,575,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,575,365,1.0,1.0
4224b24a-eb11-4a6b-8746-9ac08a234697,0,False,"[(210, 365)]",485,663,187,261,485,210,575,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,575,210,1.0,1.0
9e0fc1fb-e93e-43a6-9ca8-7d77d300c053,11,False,"[(113, 90), (106, 95), (97, 108), (88, 111)]",299,265,79,79,299,91,193,199,88,201,106,199,88,199,88,201,106,203,113,201,106,201,106,201,106,205,97,199,88,201.0,106.0,200.358,100.2216,203.0,113.0,199.0,88.0,1.0621761658031088,1.0310880829015545
9e0fc1fb-e93e-43a6-9ca8-7d77d300c053,11,False,"[(90, 113), (95, 106), (108, 97), (111, 88)]",265,299,79,79,265,102,193,199,111,201,95,199,111,199,111,201,95,203,90,201,95,201,95,201,95,205,108,199,111,201.0,95.0,200.358,100.1364,203.0,90.0,199.0,111.0,1.0621761658031088,1.0310880829015545
ed08a5e9-0391-4923-b316-dc40d34264b0,0,False,"[(88, 77)]",299,265,70,66,299,88,165,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,1.0,1.0
