eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
0cc9c2ed-9001-4da2-a393-31c125ef4c56,22,False,"[(64, 75)]",222,222,64,46,222,64,139,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,1.0,1.0
0cc9c2ed-9001-4da2-a393-31c125ef4c56,22,False,"[(75, 64)]",222,222,46,64,222,75,139,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,1.0,1.0
0d94d970-700c-4a18-bbac-afb20049749d,11,False,"[(119, 108), (104, 127)]",254,232,77,70,254,122,221,231,104,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,231,104,227,119,227.0,119.0,228.57960000000003,113.0764,227.0,119.0,227.0,119.0,1.0452488687782806,1.0271493212669682
0d94d970-700c-4a18-bbac-afb20049749d,11,False,"[(108, 119), (127, 104)]",232,254,70,77,232,99,221,231,127,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,231,127,227,108,227.0,108.0,228.57960000000003,115.5032,227.0,108.0,227.0,108.0,1.0452488687782806,1.0271493212669682
a998cfd1-fba9-4f6c-b287-ccddaab237ce,0,False,"[(149, 126)]",420,386,122,115,420,140,269,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,1.0223048327137547,1.0223048327137547
a998cfd1-fba9-4f6c-b287-ccddaab237ce,0,False,"[(126, 149)]",386,420,115,122,386,129,269,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,1.0223048327137547,1.0223048327137547
4ec7d8fe-10b8-4002-8232-751a6e124c61,12,False,"[(111, 100), (119, 96), (94, 105), (87, 110)]",254,288,73,83,254,90,191,197,87,199,94,197,87,197,87,211,111,197,87,199,94,197,87,197,87,215,119,197,87,197.0,87.0,199.40370000000001,94.6307,197.0,87.0,197.0,87.0,1.12565445026178,1.031413612565445
4ec7d8fe-10b8-4002-8232-751a6e124c61,12,False,"[(100, 111), (96, 119), (105, 94), (110, 87)]",288,254,83,73,288,101,191,197,110,199,105,197,110,197,110,211,100,197,110,199,105,197,110,197,110,215,96,197,110,197.0,110.0,199.40370000000001,104.773,197.0,110.0,197.0,110.0,1.12565445026178,1.031413612565445
1dcd6d56-2aa6-4d94-86d9-13b14c5c1112,22,True,"[(1486, 408)]",1486,408,519,142,1486,876,1763,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1894,1486,1.0743051616562678,1.0743051616562678
1dcd6d56-2aa6-4d94-86d9-13b14c5c1112,22,True,"[(408, 1486)]",408,1486,142,519,408,887,1763,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1894,408,1.0743051616562678,1.0743051616562678
