eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
26abb025-a761-4e0a-af65-4a3a5e1b89db,0,False,"[(120, 131), (137, 114)]",344,298,111,100,344,137,251,251,137,251,120,251,120,251,120,251,120,251,137,251,137,251,137,251,137,251,120,251,120,251.0,136.9972,251.0,129.3333,251.0,137.0,251.0,137.0,1.0,1.0
26abb025-a761-4e0a-af65-4a3a5e1b89db,0,False,"[(131, 120), (114, 137)]",298,344,100,111,298,114,251,251,114,251,131,251,131,251,131,251,131,251,114,251,114,251,114,251,114,251,131,251,131,251.0,114.0028,251.0,121.6667,251.0,114.0,251.0,114.0,1.0,1.0
8551e8aa-c32f-4819-b5df-eaf58cc9a83d,12,False,"[(98, 121), (113, 102), (118, 95)]",342,354,81,84,342,98,207,213,118,215,113,213,118,213,118,215,113,219,98,215,113,213,118,213,118,219,98,213,118,213.0001,117.9999,215.697,109.0101,217.5652,102.7826,213.0,118.0,1.0579710144927537,1.0289855072463767
8551e8aa-c32f-4819-b5df-eaf58cc9a83d,12,False,"[(121, 98), (102, 113), (95, 118)]",354,342,84,81,354,109,207,213,95,215,102,213,95,213,95,215,102,219,121,215,102,213,95,213,95,219,121,213,95,213.0001,95.0002,215.697,106.6869,217.5652,114.7826,213.0,95.0,1.0579710144927537,1.0289855072463767
bc113a99-14f3-409e-8d4e-51507593dd6b,0,False,"[(143, 254), (173, 228), (147, 246)]",606,740,120,151,606,146,391,397,143,401,173,393,147,393,147,401,173,397,143,401,173,393,147,393,147,401,173,393,147,393.0,147.0001,395.3232,154.5504,397.0,143.0,393.0,147.0,1.0255754475703325,1.0051150895140666
bc113a99-14f3-409e-8d4e-51507593dd6b,0,False,"[(254, 143), (228, 173), (246, 147)]",740,606,151,120,740,245,391,397,254,401,228,393,246,393,246,401,228,397,254,401,228,393,246,393,246,401,228,393,246,393.0,245.9999,395.3232,240.7728,397.0,254.0,393.0,246.0,1.0255754475703325,1.0051150895140666
010597eb-fb16-4a9e-ac2a-88f4eab625e1,22,False,"[(88, 111), (97, 108), (104, 81)]",332,332,78,67,332,104,185,185,104,185,104,185,104,185,104,205,97,185,104,185,104,185,104,185,104,205,97,185,104,185.0,104.0,189.9598,98.3317,192.0,96.0,185.0,104.0,1.1081081081081081,1.0
010597eb-fb16-4a9e-ac2a-88f4eab625e1,22,False,"[(111, 88), (108, 97), (81, 104)]",332,332,67,78,332,81,185,185,81,185,81,185,81,185,81,205,108,185,81,185,81,185,81,185,81,205,108,185,81,185.0,81.0,189.9598,91.6281,192.0,96.0,185.0,81.0,1.1081081081081081,1.0
a8b6dc5c-188f-4b64-882b-f34f8acf12bd,22,False,"[(130, 153), (139, 128), (142, 119)]",342,320,106,95,342,133,255,261,142,267,139,261,142,261,142,267,139,261,142,267,139,261,142,261,142,283,130,261,142,261.0001,141.9999,266.51599999999996,138.9913,261.4782,141.7391,261.0,142.0,1.1098039215686275,1.0235294117647058
a8b6dc5c-188f-4b64-882b-f34f8acf12bd,22,False,"[(153, 130), (128, 139), (119, 142)]",320,342,95,106,320,122,255,261,119,267,128,261,119,261,119,267,128,261,119,267,128,261,119,261,119,283,153,261,119,261.0001,119.0002,266.51599999999996,127.5247,261.4782,119.7391,261.0,119.0,1.1098039215686275,1.0235294117647058
