eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
6fbf4481-e408-4333-bdf2-5f547ddb2956,23,False,"[(199, 222), (240, 217)]",342,496,113,176,342,199,421,421,199,421,199,421,199,421,199,421,199,421,199,421,199,421,199,421,199,457,240,421,199,421.0,199.0,421.0,199.0,423.11789999999996,201.412,421.0,199.0,1.0855106888361046,1.0
6fbf4481-e408-4333-bdf2-5f547ddb2956,23,False,"[(222, 199), (217, 240)]",496,342,176,113,496,222,421,421,222,421,222,421,222,421,222,421,222,421,222,421,222,421,222,421,222,457,217,421,222,421.0,222.0,421.0,222.0,423.11789999999996,221.70589999999999,421.0,222.0,1.0855106888361046,1.0
bccbfafa-9422-4268-a606-47ba681caef6,1,False,"[(76, 87), (85, 74), (93, 70)]",332,320,62,59,332,84,157,163,93,159,85,159,85,159,85,163,76,159,85,159,85,159,85,159,85,163,76,159,85,159.0,85.0,159.0,85.0,159.87919999999997,83.02189999999999,159.33339999999998,85.66669999999999,1.0382165605095541,1.0127388535031847
bccbfafa-9422-4268-a606-47ba681caef6,1,False,"[(87, 76), (74, 85), (70, 93)]",320,332,59,62,320,73,157,163,70,159,74,159,74,159,74,163,87,159,74,159,74,159,74,159,74,163,87,159,74,159.0,74.0,159.0,74.0,159.87919999999997,76.85730000000001,159.33339999999998,73.66669999999999,1.0382165605095541,1.0127388535031847
68d27cd7-a3fb-40e5-b4a1-eeada6e52c1c,22,False,"[(147, 170), (178, 167)]",618,618,136,144,618,147,317,317,147,317,147,317,147,317,147,345,178,317,147,317,147,317,147,317,147,345,178,317,147,317.0,147.0,317.0,147.0,319.5701,149.84550000000002,335.9412,167.9706,1.088328075709779,1.0
68d27cd7-a3fb-40e5-b4a1-eeada6e52c1c,22,False,"[(170, 147), (167, 178)]",618,618,144,136,618,170,317,317,170,317,170,317,170,317,170,345,167,317,170,317,170,317,170,317,170,345,167,317,170,317.0,170.0,317.0,170.0,319.5701,169.7246,335.9412,167.9706,1.088328075709779,1.0
3937269a-5ca9-4b69-86e3-8e1fd1896d22,0,False,"[(85, 108), (90, 101), (120, 97)]",332,298,76,79,332,88,187,193,85,191,90,191,90,191,90,191,90,217,120,191,90,191,90,191,90,217,120,191,90,191.0,90.0,191.0,90.0,191.01239999999996,89.96889999999999,217.0,120.0,1.160427807486631,1.0213903743315509
3937269a-5ca9-4b69-86e3-8e1fd1896d22,0,False,"[(108, 85), (101, 90), (97, 120)]",298,332,79,76,298,99,187,193,108,191,101,191,101,191,101,191,101,217,97,191,101,191,101,191,101,217,97,191,101,191.0,101.0,191.0,101.0,191.01239999999996,101.0435,217.0,97.0,1.160427807486631,1.0213903743315509
c75e5860-9e29-418f-8209-d462fc85d740,0,False,"[(153, 176)]",474,520,139,162,474,156,323,329,153,329,153,329,153,329,153,329,153,329,153,329,153,329,153,329,153,329,153,329,153,329.0,153.0,329.0,153.0,329.0,153.0,329.0,153.0,1.0185758513931888,1.0185758513931888
c75e5860-9e29-418f-8209-d462fc85d740,0,False,"[(176, 153)]",520,474,162,139,520,167,323,329,176,329,176,329,176,329,176,329,176,329,176,329,176,329,176,329,176,329,176,329,176,329.0,176.0,329.0,176.0,329.0,176.0,329.0,176.0,1.0185758513931888,1.0185758513931888
9c5ed8c5-d754-413d-a921-398de0b8d9b0,22,False,"[(71, 82), (100, 77)]",332,320,63,63,332,71,153,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,177,100,153,71,153.0,71.0,153.0,71.0,156.75,75.53120000000001,169.23520000000002,90.61760000000001,1.1568627450980393,1.0
9c5ed8c5-d754-413d-a921-398de0b8d9b0,22,False,"[(82, 71), (77, 100)]",320,332,63,63,320,82,153,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,177,77,153,82,153.0,82.0,153.0,82.0,156.75,81.21879999999999,169.23520000000002,78.61760000000001,1.1568627450980393,1.0
d16dd000-e750-40c2-b4a5-52b59603e122,0,False,"[(102, 79)]",332,298,75,68,332,93,175,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181.0,102.0,181.0,102.0,181.0,102.0,181.0,102.0,1.0342857142857143,1.0342857142857143
d16dd000-e750-40c2-b4a5-52b59603e122,0,False,"[(79, 102)]",298,332,68,75,298,82,175,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181.0,79.0,181.0,79.0,181.0,79.0,181.0,79.0,1.0342857142857143,1.0342857142857143
e1b8abfe-b1a5-4e36-b92a-420a4d787c63,0,False,"[(91, 68), (83, 94)]",332,298,62,59,332,82,153,159,91,159,91,159,91,159,91,177,83,159,91,159,91,159,91,159,91,177,83,159,91,159.0,91.0,159.0,91.0,162.98360000000002,89.2295,159.0,91.0,1.1568627450980393,1.0392156862745099
e1b8abfe-b1a5-4e36-b92a-420a4d787c63,0,False,"[(68, 91), (94, 83)]",298,332,59,62,298,71,153,159,68,159,68,159,68,159,68,177,94,159,68,159,68,159,68,159,68,177,94,159,68,159.0,68.0,159.0,68.0,162.98360000000002,73.7541,159.0,68.0,1.1568627450980393,1.0392156862745099
604d2ed6-7192-464d-a8d7-a6c058c97a50,1,False,"[(83, 72)]",332,320,63,63,332,83,155,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155.0,83.0,155.0,83.0,155.0,83.0,155.0,83.0,1.0,1.0
604d2ed6-7192-464d-a8d7-a6c058c97a50,1,False,"[(72, 83)]",320,332,63,63,320,72,155,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155.0,72.0,155.0,72.0,155.0,72.0,155.0,72.0,1.0,1.0
e1aaabd1-6079-4172-b179-c362f4ca8f68,12,False,"[(90, 101), (110, 87), (107, 96)]",342,354,76,80,342,90,191,197,110,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,203,107,191,90,191.00009999999997,90.0002,191.0,90.0,193.387,97.95670000000001,191.0,90.0,1.0628272251308901,1.0
e1aaabd1-6079-4172-b179-c362f4ca8f68,12,False,"[(101, 90), (87, 110), (96, 107)]",354,342,80,76,354,101,191,197,87,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,203,96,191,101,191.00009999999997,100.9999,191.0,101.0,193.387,95.43029999999999,191.0,101.0,1.0628272251308901,1.0
9b127f63-bddd-41e9-ac46-f137c943405a,0,False,"[(104, 81)]",332,298,75,73,332,95,179,185,104,185,104,185,104,185,104,185,104,185,104,185,104,185,104,185,104,185,104,185,104,185.0,104.0,185.0,104.0,185.0,104.0,185.0,104.0,1.0335195530726258,1.0335195530726258
9b127f63-bddd-41e9-ac46-f137c943405a,0,False,"[(81, 104)]",298,332,73,75,298,84,179,185,81,185,81,185,81,185,81,185,81,185,81,185,81,185,81,185,81,185,81,185,81,185.0,81.0,185.0,81.0,185.0,81.0,185.0,81.0,1.0335195530726258,1.0335195530726258
d45388b8-402e-4c82-a7e8-de77443da46e,0,False,"[(187, 164)]",520,474,160,153,520,178,345,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351.0,187.0,351.0,187.0,351.0,187.0,351.0,187.0,1.017391304347826,1.017391304347826
d45388b8-402e-4c82-a7e8-de77443da46e,0,False,"[(164, 187)]",474,520,153,160,474,167,345,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351.0,164.0,351.0,164.0,351.0,164.0,351.0,164.0,1.017391304347826,1.017391304347826
32077091-e16e-47b7-bfdf-0e915cf0ee37,22,False,"[(155, 188), (168, 179)]",420,386,144,161,420,155,343,343,155,347,168,343,155,343,155,347,168,347,168,347,168,343,155,343,155,347,168,343,155,343.0001,155.0002,343.0,155.0,344.8795,161.1082,347.0,168.0,1.0116618075801749,1.0
32077091-e16e-47b7-bfdf-0e915cf0ee37,22,False,"[(188, 155), (179, 168)]",386,420,161,144,386,188,343,343,188,347,179,343,188,343,188,347,179,347,179,347,179,343,188,343,188,347,179,343,188,343.0001,187.9999,343.0,188.0,344.8795,183.7713,347.0,179.0,1.0116618075801749,1.0
6fadfecd-1b7a-40b7-9fcb-48bda2b22324,22,False,"[(149, 172)]",332,332,138,134,332,152,315,321,149,321,149,321,149,321,149,321,149,321,149,321,149,321,149,321,149,321,149,321,149,321.0,149.0,321.0,149.0,321.0,149.0,321.0,149.0,1.019047619047619,1.019047619047619
6fadfecd-1b7a-40b7-9fcb-48bda2b22324,22,False,"[(172, 149)]",332,332,134,138,332,163,315,321,172,321,172,321,172,321,172,321,172,321,172,321,172,321,172,321,172,321,172,321,172,321.0,172.0,321.0,172.0,321.0,172.0,321.0,172.0,1.019047619047619,1.019047619047619
1b8b6a35-2f9c-48c5-b087-ba5a93644188,1,False,"[(99, 76)]",332,320,70,67,332,90,169,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175.0,99.0,175.0,99.0,175.0,99.0,175.0,99.0,1.0355029585798816,1.0355029585798816
1b8b6a35-2f9c-48c5-b087-ba5a93644188,1,False,"[(76, 99)]",320,332,67,70,320,79,169,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175.0,76.0,175.0,76.0,175.0,76.0,175.0,76.0,1.0355029585798816,1.0355029585798816
218f99f9-fa2b-49b3-8d87-c0b3c4ef2bf4,11,False,"[(129, 118), (124, 135)]",342,342,111,101,342,129,247,247,129,247,129,247,129,247,129,247,129,247,129,247,129,247,129,247,129,259,124,247,129,247.0,129.0,247.0,129.0,249.7849,127.83959999999999,253.0,126.5,1.048582995951417,1.0
218f99f9-fa2b-49b3-8d87-c0b3c4ef2bf4,11,False,"[(118, 129), (135, 124)]",342,342,101,111,342,118,247,247,118,247,118,247,118,247,118,247,118,247,118,247,118,247,118,247,118,259,135,247,118,247.0,118.0,247.0,118.0,249.7849,121.9453,253.0,126.5,1.048582995951417,1.0
d60165ae-10c0-4237-a4d9-4668f2fb1f1d,22,False,"[(215, 204), (211, 222)]",574,574,192,204,574,215,419,419,215,419,215,419,215,419,215,419,215,419,215,419,215,419,215,419,215,433,211,419,215,419.0,215.0,419.0,215.0,421.5855,214.2613,426.0,213.0,1.0334128878281623,1.0
d60165ae-10c0-4237-a4d9-4668f2fb1f1d,22,False,"[(204, 215), (222, 211)]",574,574,204,192,574,204,419,419,204,419,204,419,204,419,204,419,204,419,204,419,204,419,204,419,204,433,222,419,204,419.0,204.0,419.0,204.0,421.5855,207.32420000000002,426.0,213.0,1.0334128878281623,1.0
f11b7b03-ee91-4618-b957-62f2245b2fc7,0,False,"[(142, 119), (112, 135)]",342,388,98,109,342,115,241,247,112,247,112,247,112,247,112,261,142,247,112,247,112,247,112,247,112,261,142,247,112,247.0,112.0,247.0,112.0,251.38459999999998,121.3957,247.0,112.0,1.0829875518672198,1.0248962655601659
f11b7b03-ee91-4618-b957-62f2245b2fc7,0,False,"[(119, 142), (135, 112)]",388,342,109,98,388,126,241,247,135,247,135,247,135,247,135,261,119,247,135,247,135,247,135,247,135,261,119,247,135,247.0,135.0,247.0,135.0,251.38459999999998,129.9889,247.0,135.0,1.0829875518672198,1.0248962655601659
117666db-e1ad-4b7c-82a3-b3651604aead,12,False,"[(83, 94), (101, 90)]",342,354,63,71,342,83,177,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,191,101,177,83,177.0,83.0,177.0,83.0,179.50580000000002,86.2218,177.0,83.0,1.07909604519774,1.0
117666db-e1ad-4b7c-82a3-b3651604aead,12,False,"[(94, 83), (90, 101)]",354,342,71,63,354,94,177,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,191,90,177,94,177.0,94.0,177.0,94.0,179.50580000000002,93.28399999999999,177.0,94.0,1.07909604519774,1.0
c7a06265-cd9f-40b0-b46e-75a6d5c2bbd6,0,False,"[(94, 117), (125, 114)]",342,388,80,90,342,97,205,211,94,211,94,211,94,211,94,239,125,211,94,211,94,211,94,211,94,239,125,211,94,211.0,94.0,211.0,94.0,213.255,96.4966,211.0,94.0,1.1658536585365853,1.0292682926829269
c7a06265-cd9f-40b0-b46e-75a6d5c2bbd6,0,False,"[(117, 94), (114, 125)]",388,342,90,80,388,108,205,211,117,211,117,211,117,211,117,239,114,211,117,211,117,211,117,211,117,239,114,211,117,211.0,117.0,211.0,117.0,213.255,116.7584,211.0,117.0,1.1658536585365853,1.0292682926829269
6f21e226-4b95-475c-a781-9ec0ce2cf032,22,False,"[(86, 75)]",342,354,63,66,342,86,161,161,86,161,86,161,86,161,86,161,86,161,86,161,86,161,86,161,86,161,86,161,86,161.0,86.0,161.0,86.0,161.0,86.0,161.0,86.0,1.0,1.0
6f21e226-4b95-475c-a781-9ec0ce2cf032,22,False,"[(75, 86)]",354,342,66,63,354,75,161,161,75,161,75,161,75,161,75,161,75,161,75,161,75,161,75,161,75,161,75,161,75,161.0,75.0,161.0,75.0,161.0,75.0,161.0,75.0,1.0,1.0
cd1afa2c-c391-43da-b249-7482da761c7b,1,False,"[(120, 143)]",364,376,111,132,364,120,263,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263.0,120.0,263.0,120.0,263.0,120.0,263.0,120.0,1.0,1.0
cd1afa2c-c391-43da-b249-7482da761c7b,1,False,"[(143, 120)]",376,364,132,111,376,143,263,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263.0,143.0,263.0,143.0,263.0,143.0,263.0,143.0,1.0,1.0
ddf9905f-c681-421e-b47e-b977d6fe7569,22,False,"[(364, 453)]",1036,1102,364,376,1036,367,811,817,364,817,364,817,364,817,364,817,364,817,364,817,364,817,364,817,364,817,364,817,364,817.0,364.0,817.0,364.0,817.0,364.0,817.0,364.0,1.0073982737361282,1.0073982737361282
ddf9905f-c681-421e-b47e-b977d6fe7569,22,False,"[(453, 364)]",1102,1036,376,364,1102,444,811,817,453,817,453,817,453,817,453,817,453,817,453,817,453,817,453,817,453,817,453,817,453,817.0,453.0,817.0,453.0,817.0,453.0,817.0,453.0,1.0073982737361282,1.0073982737361282
c621e816-8403-4acc-b7ef-37966f7f6c22,22,False,"[(223, 146), (193, 160)]",386,376,138,132,386,193,353,369,223,353,193,353,193,353,193,353,193,353,193,353,193,353,193,353,193,369,223,353,193,353.0,193.0,353.0,193.0,357.50239999999997,201.442,353.0,193.0,1.045325779036827,1.0
c621e816-8403-4acc-b7ef-37966f7f6c22,22,False,"[(146, 223), (160, 193)]",376,386,132,138,376,160,353,369,146,353,160,353,160,353,160,353,160,353,160,353,160,353,160,353,160,369,146,353,160,353.0,160.0,353.0,160.0,357.50239999999997,156.0604,353.0,160.0,1.045325779036827,1.0
00a078b1-5425-4cba-b24b-3fcaf6d1d7f9,0,False,"[(71, 82), (88, 65)]",322,276,61,51,322,79,147,153,88,153,71,153,71,153,71,153,71,153,88,153,88,153,88,153,88,153,71,153,71,153.0,87.99719999999999,153.0,88.0,153.0,80.23589999999999,153.0,88.0,1.0408163265306123,1.0408163265306123
00a078b1-5425-4cba-b24b-3fcaf6d1d7f9,0,False,"[(82, 71), (65, 88)]",276,322,51,61,276,68,147,153,65,153,82,153,82,153,82,153,82,153,65,153,65,153,65,153,65,153,82,153,82,153.0,65.00280000000001,153.0,65.0,153.0,72.76410000000001,153.0,65.0,1.0408163265306123,1.0408163265306123
f8cfb7bf-be06-46d0-ba6f-6d9729edd5f3,22,False,"[(98, 121), (105, 94)]",332,332,89,80,332,105,199,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,219,98,199,105,199.0,105.0,199.0,105.0,203.17329999999998,103.5393,205.4706,102.7353,1.100502512562814,1.0
