eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
3f73f8a2-3037-41dc-a95a-853fe1bc8664,22,False,"[(99, 88)]",310,310,67,76,310,99,187,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187.0,99.0,187.0,99.0,187.0,99.0,187.0,99.0,1.0,1.0
3f73f8a2-3037-41dc-a95a-853fe1bc8664,22,False,"[(88, 99)]",310,310,76,67,310,88,187,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187.0,88.0,187.0,88.0,187.0,88.0,187.0,88.0,1.0,1.0
6bb7a5ee-049c-4394-833b-ef1c71dd0817,0,False,"[(102, 79)]",300,254,79,65,300,93,175,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181.0,102.0,181.0,102.0,181.0,102.0,181.0,102.0,1.0342857142857143,1.0342857142857143
6bb7a5ee-049c-4394-833b-ef1c71dd0817,0,False,"[(79, 102)]",254,300,65,79,254,82,175,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181.0,79.0,181.0,79.0,181.0,79.0,181.0,79.0,1.0342857142857143,1.0342857142857143
3fdf9291-a65b-470b-8ea0-582a32c7132c,0,False,"[(121, 98), (113, 102), (104, 115)]",300,254,94,87,300,112,213,219,121,215,113,215,113,215,113,215,113,219,121,215,113,215,113,215,113,219,104,215,113,215.0,113.0,215.62760000000003,111.5881,215.0,113.0,219.0,121.0,1.028169014084507,1.0093896713615023
3fdf9291-a65b-470b-8ea0-582a32c7132c,0,False,"[(98, 121), (102, 113), (115, 104)]",254,300,87,94,254,101,213,219,98,215,102,215,102,215,102,215,102,219,98,215,102,215,102,215,102,219,115,215,102,215.0,102.0,215.62760000000003,104.0395,215.0,102.0,219.0,98.0,1.028169014084507,1.0093896713615023
9e74df53-7d3c-4bb8-a703-04f32a5f91a2,22,False,"[(118, 141)]",420,420,109,112,420,121,253,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259.0,118.0,259.0,118.0,259.0,118.0,259.0,118.0,1.023715415019763,1.023715415019763
9e74df53-7d3c-4bb8-a703-04f32a5f91a2,22,False,"[(141, 118)]",420,420,112,109,420,132,253,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259.0,141.0,259.0,141.0,259.0,141.0,259.0,141.0,1.023715415019763,1.023715415019763
8c22ce39-f7cf-4f78-a236-311a57c9d630,0,False,"[(102, 79)]",310,276,67,68,310,93,175,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181,102,181.0,102.0,181.0,102.0,181.0,102.0,181.0,102.0,1.0342857142857143,1.0342857142857143
8c22ce39-f7cf-4f78-a236-311a57c9d630,0,False,"[(79, 102)]",276,310,68,67,276,82,175,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181,79,181.0,79.0,181.0,79.0,181.0,79.0,181.0,79.0,1.0342857142857143,1.0342857142857143
f063c058-f612-4537-936e-bee83e1955b3,0,False,"[(155, 178)]",474,520,141,160,474,155,333,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333,155,333.0,155.0,333.0,155.0,333.0,155.0,333.0,155.0,1.0,1.0
f063c058-f612-4537-936e-bee83e1955b3,0,False,"[(178, 155)]",520,474,160,141,520,178,333,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333,178,333.0,178.0,333.0,178.0,333.0,178.0,333.0,178.0,1.0,1.0
3ab7c208-1cc6-47d4-84d7-8a867cd865e7,12,False,"[(153, 176), (157, 146), (160, 137)]",320,364,84,114,320,151,291,297,160,303,157,297,160,297,160,303,157,329,153,329,153,297,160,297,160,329,153,297,160,297.0,160.0,301.3654,157.8173,297.0,160.0,329.0,153.0,1.1305841924398625,1.0206185567010309
3ab7c208-1cc6-47d4-84d7-8a867cd865e7,12,False,"[(176, 153), (146, 157), (137, 160)]",364,320,114,84,364,140,291,297,137,303,146,297,137,297,137,303,146,329,176,329,176,297,137,297,137,329,176,297,137,297.0,137.0,301.3654,143.5481,297.0,137.0,329.0,176.0,1.1305841924398625,1.0206185567010309
4f724d85-377f-4fdf-a921-34b106cd8bad,23,False,"[(511, 534)]",1278,1058,416,363,1278,514,1039,1045,511,1045,511,1045,511,1045,511,1045,511,1045,511,1045,511,1045,511,1045,511,1045,511,1045,511,1045.0,511.0,1045.0,511.0,1045.0,511.0,1045.0,511.0,1.0057747834456208,1.0057747834456208
4f724d85-377f-4fdf-a921-34b106cd8bad,23,False,"[(534, 511)]",1058,1278,363,416,1058,525,1039,1045,534,1045,534,1045,534,1045,534,1045,534,1045,534,1045,534,1045,534,1045,534,1045,534,1045,534,1045.0,534.0,1045.0,534.0,1045.0,534.0,1045.0,534.0,1.0057747834456208,1.0057747834456208
82a9d7e2-c05f-4a5c-a959-d9efe23e5fea,11,False,"[(93, 104)]",332,276,84,62,332,93,197,197,93,197,93,197,93,197,93,197,93,197,93,197,93,197,93,197,93,197,93,197,93,197.0,93.0,197.0,93.0,197.0,93.0,197.0,93.0,1.0,1.0
82a9d7e2-c05f-4a5c-a959-d9efe23e5fea,11,False,"[(104, 93)]",276,332,62,84,276,104,197,197,104,197,104,197,104,197,104,197,104,197,104,197,104,197,104,197,104,197,104,197,104,197.0,104.0,197.0,104.0,197.0,104.0,197.0,104.0,1.0,1.0
cca331eb-159a-4c70-90de-9945d6f7d5e9,22,False,"[(166, 189)]",662,662,157,157,662,169,349,355,166,355,166,355,166,355,166,355,166,355,166,355,166,355,166,355,166,355,166,355,166,355.0,166.0,355.0,166.0,355.0,166.0,355.0,166.0,1.0171919770773639,1.0171919770773639
cca331eb-159a-4c70-90de-9945d6f7d5e9,22,False,"[(189, 166)]",662,662,157,157,662,180,349,355,189,355,189,355,189,355,189,355,189,355,189,355,189,355,189,355,189,355,189,355,189,355.0,189.0,355.0,189.0,355.0,189.0,355.0,189.0,1.0171919770773639,1.0171919770773639
a5152634-707a-422f-854f-4a14e0a03a99,22,False,"[(81, 92), (114, 91)]",320,354,67,74,320,81,173,173,81,173,81,173,81,173,81,173,81,173,81,173,81,173,81,173,81,205,114,173,81,173.0,81.0,173.85760000000005,81.8844,173.0,81.0,173.0,81.0,1.1849710982658959,1.0
a5152634-707a-422f-854f-4a14e0a03a99,22,False,"[(92, 81), (91, 114)]",354,320,74,67,354,92,173,173,92,173,92,173,92,173,92,173,92,173,92,173,92,173,92,173,92,205,91,173,92,173.0,92.0,173.85760000000005,91.97320000000002,173.0,92.0,173.0,92.0,1.1849710982658959,1.0
70ea11f2-8f80-4048-b212-18ad9234651c,0,False,"[(85, 62)]",310,276,66,51,310,85,147,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147.0,85.0,147.0,85.0,147.0,85.0,147.0,85.0,1.0,1.0
70ea11f2-8f80-4048-b212-18ad9234651c,0,False,"[(62, 85)]",276,310,51,66,276,62,147,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147.0,62.0,147.0,62.0,147.0,62.0,147.0,62.0,1.0,1.0
86314567-bbda-4f2c-948e-d0528857d7eb,1,False,"[(109, 132), (113, 90)]",310,298,79,76,310,104,197,203,113,203,113,203,113,203,113,241,109,203,113,203,113,203,113,203,113,241,109,203,113,203.0,113.0,206.40909999999997,112.6411,203.0,113.0,212.087,112.0435,1.2233502538071066,1.0304568527918783
86314567-bbda-4f2c-948e-d0528857d7eb,1,False,"[(132, 109), (90, 113)]",298,310,76,79,298,93,197,203,90,203,90,203,90,203,90,241,132,203,90,203,90,203,90,203,90,241,132,203,90,203.0,90.0,206.40909999999997,93.768,203.0,90.0,212.087,100.0435,1.2233502538071066,1.0304568527918783
8c96bf52-fecf-4f1a-aee6-031bd73bab07,1,False,"[(90, 113), (118, 95)]",320,332,76,86,320,90,203,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,213,118,203,90,203.0,90.0,206.84180000000003,100.75720000000001,203.0,90.0,205.39139999999998,96.69569999999999,1.0492610837438423,1.0
8c96bf52-fecf-4f1a-aee6-031bd73bab07,1,False,"[(113, 90), (95, 118)]",332,320,86,76,332,113,203,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,213,95,203,113,203.0,113.0,206.84180000000003,106.0846,203.0,113.0,205.39139999999998,108.69569999999999,1.0492610837438423,1.0
003c64a9-988c-4854-9fed-79bf21f8827e,22,False,"[(98, 109)]",310,310,94,95,310,98,207,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207.0,98.0,207.0,98.0,207.0,98.0,207.0,98.0,1.0,1.0
003c64a9-988c-4854-9fed-79bf21f8827e,22,False,"[(109, 98)]",310,310,95,94,310,109,207,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207.0,109.0,207.0,109.0,207.0,109.0,207.0,109.0,1.0,1.0
a87e363e-9a59-4081-8fd7-3055040888a6,22,False,"[(127, 172)]",310,332,116,134,310,130,293,299,127,299,127,299,127,299,127,299,127,299,127,299,127,299,127,299,127,299,127,299,127,299.0,127.0,299.0,127.0,299.0,127.0,299.0,127.0,1.0204778156996588,1.0204778156996588
a87e363e-9a59-4081-8fd7-3055040888a6,22,False,"[(172, 127)]",332,310,134,116,332,163,293,299,172,299,172,299,172,299,172,299,172,299,172,299,172,299,172,299,172,299,172,299,172,299.0,172.0,299.0,172.0,299.0,172.0,299.0,172.0,1.0204778156996588,1.0204778156996588
70e6f78e-593a-4c56-a99b-fa2d63bd344b,0,False,"[(130, 107), (127, 116), (118, 129), (109, 132)]",310,276,95,95,310,121,231,237,130,243,127,237,130,237,130,243,127,237,130,237,130,237,130,237,130,247,118,237,130,237.0002,129.9998,238.65570000000002,121.30760000000001,237.0,130.0,237.0,130.0,1.0692640692640694,1.025974025974026
70e6f78e-593a-4c56-a99b-fa2d63bd344b,0,False,"[(107, 130), (116, 127), (129, 118), (132, 109)]",276,310,95,95,276,110,231,237,107,243,116,237,107,237,107,243,116,237,107,237,107,237,107,237,107,247,129,237,107,237.0002,107.00040000000001,238.65570000000002,117.34809999999999,237.0,107.0,237.0,107.0,1.0692640692640694,1.025974025974026
b3f0ad2a-b271-4124-b8e7-bc6f9b737d96,22,False,"[(81, 92), (94, 71)]",310,310,62,62,310,85,159,165,94,173,81,165,94,165,94,173,81,173,81,173,81,165,94,165,94,173,81,165,94,165.0,94.0,168.1399,88.89750000000001,165.0,94.0,170.41180000000003,85.20590000000001,1.0880503144654088,1.0377358490566038
b3f0ad2a-b271-4124-b8e7-bc6f9b737d96,22,False,"[(92, 81), (71, 94)]",310,310,62,62,310,74,159,165,71,173,92,165,71,165,71,173,92,173,92,173,92,165,71,165,71,173,92,165,71,165.0,71.0,168.1399,79.2424,165.0,71.0,170.41180000000003,85.20590000000001,1.0880503144654088,1.0377358490566038
a0394b41-2116-4857-9c11-30fc4e58e84a,22,False,"[(112, 145), (130, 97), (143, 88)]",320,310,80,79,320,130,227,231,143,227,130,227,130,227,130,257,112,227,130,227,130,227,130,227,130,257,112,227,130,227.0,130.0,231.55790000000002,127.2652,227.0,130.0,237.45460000000003,123.72730000000001,1.13215859030837,1.0
a0394b41-2116-4857-9c11-30fc4e58e84a,22,False,"[(145, 112), (97, 130), (88, 143)]",310,320,79,80,310,97,227,231,88,227,97,227,97,227,97,257,145,227,97,227,97,227,97,227,97,257,145,227,97,227.0,97.0,231.55790000000002,104.2927,227.0,97.0,237.45460000000003,113.72730000000001,1.13215859030837,1.0
44635fdd-362e-4dff-9139-9122b8ec3b38,22,False,"[(110, 133), (121, 98)]",310,310,99,89,310,112,213,219,121,219,121,219,121,219,121,243,110,219,121,219,121,219,121,219,121,243,110,219,121,219.0,121.0,224.99739999999997,118.25120000000001,219.0,121.0,231.0,115.5,1.1408450704225352,1.028169014084507
44635fdd-362e-4dff-9139-9122b8ec3b38,22,False,"[(133, 110), (98, 121)]",310,310,89,99,310,101,213,219,98,219,98,219,98,219,98,243,133,219,98,219,98,219,98,219,98,243,133,219,98,219.0,98.0,224.99739999999997,106.74619999999999,219.0,98.0,231.0,115.5,1.1408450704225352,1.028169014084507
f23da21a-ad15-46a1-b79d-4b4c2671e582,0,False,"[(150, 127), (142, 131), (133, 144)]",442,408,110,120,442,127,265,277,150,273,142,273,142,273,142,273,142,277,150,273,142,273,142,273,142,277,133,273,142,273.0,142.0,273.79009999999994,140.22230000000002,273.0,142.0,277.0,150.0,1.0452830188679245,1.030188679245283
f23da21a-ad15-46a1-b79d-4b4c2671e582,0,False,"[(127, 150), (131, 142), (144, 133)]",408,442,120,110,408,138,265,277,127,273,131,273,131,273,131,273,131,277,127,273,131,273,131,273,131,277,144,273,131,273.0,131.0,273.79009999999994,133.56779999999998,273.0,131.0,277.0,127.0,1.0452830188679245,1.030188679245283
c277ef35-ca23-47f9-be31-7c199999b3d8,22,False,"[(71, 94), (88, 77)]",310,310,66,63,310,88,165,165,71,165,88,165,71,165,71,165,88,165,88,165,88,165,71,165,88,165,71,165,71,165.0,82.5,165.0,79.60810000000001,165.0,88.0,165.0,82.5,1.0,1.0
c277ef35-ca23-47f9-be31-7c199999b3d8,22,False,"[(94, 71), (77, 88)]",310,310,63,66,310,77,165,165,94,165,77,165,94,165,94,165,77,165,77,165,77,165,94,165,77,165,94,165,94,165.0,82.5,165.0,85.39189999999999,165.0,77.0,165.0,82.5,1.0,1.0
55ca4a4c-f7a5-4fee-8d10-dfc975562add,23,False,"[(257, 268)]",584,562,173,168,584,257,525,525,257,525,257,525,257,525,257,525,257,525,257,525,257,525,257,525,257,525,257,525,257,525.0,257.0,525.0,257.0,525.0,257.0,525.0,257.0,1.0,1.0
55ca4a4c-f7a5-4fee-8d10-dfc975562add,23,False,"[(268, 257)]",562,584,168,173,562,268,525,525,268,525,268,525,268,525,268,525,268,525,268,525,268,525,268,525,268,525,268,525,268,525.0,268.0,525.0,268.0,525.0,268.0,525.0,268.0,1.0,1.0
6c3670b8-38f4-4e39-9089-d3bb0365db43,22,False,"[(96, 119), (119, 108), (126, 103)]",320,332,84,92,320,99,209,215,96,215,96,215,96,215,96,227,119,215,96,215,96,215,96,215,96,229,126,215,96,215.0,96.0,219.79970000000003,106.2851,215.0,96.0,218.3478,103.1739,1.0956937799043063,1.0287081339712918
6c3670b8-38f4-4e39-9089-d3bb0365db43,22,False,"[(119, 96), (108, 119), (103, 126)]",332,320,92,84,332,110,209,215,119,215,119,215,119,215,119,227,108,215,119,215,119,215,119,215,119,229,103,215,119,215.0,119.0,219.79970000000003,113.5146,215.0,119.0,218.3478,115.1739,1.0956937799043063,1.0287081339712918
84b1f8b5-738b-4c5b-a4dd-cfcfcf8ca445,0,False,"[(72, 95), (85, 62)]",310,276,72,51,310,76,141,147,85,147,85,147,85,147,85,167,72,147,85,147,85,147,85,147,85,167,72,147,85,147.0,85.0,152.23130000000003,81.59970000000001,147.0,85.0,147.0,85.0,1.1843971631205674,1.0425531914893618
84b1f8b5-738b-4c5b-a4dd-cfcfcf8ca445,0,False,"[(95, 72), (62, 85)]",276,310,51,72,276,65,141,147,62,147,62,147,62,147,62,167,95,147,62,147,62,147,62,147,62,167,95,147,62,147.0,62.0,152.23130000000003,70.63159999999999,147.0,62.0,147.0,62.0,1.1843971631205674,1.0425531914893618
a9c0a9a5-746e-40c4-a767-7013bce7bb5b,1,False,"[(547, 172)]",992,628,276,163,992,538,713,719,547,719,547,719,547,719,547,719,547,719,547,719,547,719,547,719,547,719,547,719,547,719.0,547.0,719.0,547.0,719.0,547.0,719.0,547.0,1.008415147265077,1.008415147265077
a9c0a9a5-746e-40c4-a767-7013bce7bb5b,1,False,"[(172, 547)]",628,992,163,276,628,175,713,719,172,719,172,719,172,719,172,719,172,719,172,719,172,719,172,719,172,719,172,719,172,719.0,172.0,719.0,172.0,719.0,172.0,719.0,172.0,1.008415147265077,1.008415147265077
0a455ab5-7c91-4581-a72a-a76e0c6b57b6,22,False,"[(179, 190)]",442,430,168,169,442,179,369,369,179,369,179,369,179,369,179,369,179,369,179,369,179,369,179,369,179,369,179,369,179,369.0,179.0,369.0,179.0,369.0,179.0,369.0,179.0,1.0,1.0
0a455ab5-7c91-4581-a72a-a76e0c6b57b6,22,False,"[(190, 179)]",430,442,169,168,430,190,369,369,190,369,190,369,190,369,190,369,190,369,190,369,190,369,190,369,190,369,190,369,190,369.0,190.0,369.0,190.0,369.0,190.0,369.0,190.0,1.0,1.0
fa74cc9b-b2eb-4d33-afd0-e5014d4bba84,1,False,"[(199, 176)]",618,606,170,167,618,190,369,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375.0,199.0,375.0,199.0,375.0,199.0,375.0,199.0,1.016260162601626,1.016260162601626
fa74cc9b-b2eb-4d33-afd0-e5014d4bba84,1,False,"[(176, 199)]",606,618,167,170,606,179,369,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375.0,176.0,375.0,176.0,375.0,176.0,375.0,176.0,1.016260162601626,1.016260162601626
a4851303-6c43-447c-95a5-295c05c1d1ca,1,False,"[(82, 93), (107, 84)]",310,298,68,75,310,82,175,175,82,175,82,175,82,175,82,175,82,175,82,175,82,175,82,175,82,191,107,175,82,175.0,82.0,179.43560000000002,88.9306,175.0,82.0,185.8236,98.9118,1.0914285714285714,1.0
a4851303-6c43-447c-95a5-295c05c1d1ca,1,False,"[(93, 82), (84, 107)]",298,310,75,68,298,93,175,175,93,175,93,175,93,175,93,175,93,175,93,175,93,175,93,175,93,191,84,175,93,175.0,93.0,179.43560000000002,90.505,175.0,93.0,185.8236,86.9118,1.0914285714285714,1.0
f626d74a-2fa7-44ba-99a3-006e5abd6cbe,22,False,"[(109, 98), (96, 107)]",332,332,88,84,332,96,203,203,96,203,96,203,96,203,96,207,109,203,96,203,96,203,96,203,96,207,109,203,96,203.0,96.0,204.64459999999997,101.3449,203.0,96.0,205.0,102.5,1.019704433497537,1.0
f626d74a-2fa7-44ba-99a3-006e5abd6cbe,22,False,"[(98, 109), (107, 96)]",332,332,84,88,332,107,203,203,107,203,107,203,107,203,107,207,98,203,107,203,107,203,107,203,107,207,98,203,107,203.0,107.0,204.64459999999997,103.2997,203.0,107.0,205.0,102.5,1.019704433497537,1.0
2c177425-5fa8-4c63-8c8d-30132ad9c110,12,False,"[(80, 103), (84, 95), (101, 78)]",320,332,72,67,320,92,173,179,101,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179,84,183,80,179,84,179.0,84.08269999999999,179.0,90.20240000000001,179.0,84.0,179.33339999999998,83.66669999999999,1.0578034682080926,1.0346820809248556
2c177425-5fa8-4c63-8c8d-30132ad9c110,12,False,"[(103, 80), (95, 84), (78, 101)]",332,320,67,72,332,81,173,179,78,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179,95,183,103,179,95,179.0,94.91730000000001,179.0,88.79759999999999,179.0,95.0,179.33339999999998,95.66669999999999,1.0578034682080926,1.0346820809248556
75a833e9-e6f0-4d4c-b30c-535f3094cdbf,23,True,"[(194, 171)]",408,276,122,91,408,185,359,365,194,365,194,365,194,365,194,365,194,365,194,365,194,365,194,365,194,365,194,365,194,365.0,194.0,365.0,194.0,365.0,194.0,365.0,194.0,1.0167130919220055,1.0167130919220055
75a833e9-e6f0-4d4c-b30c-535f3094cdbf,23,True,"[(171, 194)]",276,408,91,122,276,174,359,365,171,365,171,365,171,365,171,365,171,365,171,365,171,365,171,365,171,365,171,365,171,365.0,171.0,365.0,171.0,365.0,171.0,365.0,171.0,1.0167130919220055,1.0167130919220055
7e0c4ded-1f09-4341-ac95-544aef96635d,11,False,"[(149, 126), (104, 127)]",320,320,104,107,320,107,225,231,104,231,104,231,104,231,104,275,149,231,104,231,104,231,104,231,104,275,149,231,104,231.0,104.0,232.06240000000003,105.0865,231.0,104.0,253.0,126.5,1.2222222222222223,1.0266666666666666
7e0c4ded-1f09-4341-ac95-544aef96635d,11,False,"[(126, 149), (127, 104)]",320,320,107,104,320,118,225,231,127,231,127,231,127,231,127,275,126,231,127,231,127,231,127,231,127,275,126,231,127,231.0,127.0,232.06240000000003,126.9759,231.0,127.0,253.0,126.5,1.2222222222222223,1.0266666666666666
411af59f-6fe1-46e6-b158-1d8e0a0ac8a9,23,False,"[(111, 88), (103, 92), (85, 96)]",320,320,76,72,320,85,181,181,85,181,85,181,85,181,85,195,103,181,85,181,85,181,85,181,85,199,111,181,85,181.0,85.0,185.27710000000002,91.178,181.0,85.0,186.8236,93.4118,1.0994475138121547,1.0
411af59f-6fe1-46e6-b158-1d8e0a0ac8a9,23,False,"[(88, 111), (92, 103), (96, 85)]",320,320,72,76,320,96,181,181,96,181,96,181,96,181,96,195,92,181,96,181,96,181,96,181,96,199,88,181,96,181.0,96.0,185.27710000000002,94.09909999999999,181.0,96.0,186.8236,93.4118,1.0994475138121547,1.0
ba72c7f8-3749-4b67-9535-5215f5302a9e,23,False,"[(148, 125), (123, 146), (145, 134)]",310,320,72,80,310,139,267,269,123,279,145,269,123,269,123,279,145,269,123,269,123,269,123,269,123,279,145,269,123,269.0,123.0,270.78459999999995,134.1537,269.0,123.0,270.1304,130.0652,1.0449438202247192,1.0074906367041199
ba72c7f8-3749-4b67-9535-5215f5302a9e,23,False,"[(125, 148), (146, 123), (134, 145)]",320,310,80,72,320,128,267,269,146,279,134,269,146,269,146,279,134,269,146,269,146,269,146,269,146,279,134,269,146,269.0,146.0,270.78459999999995,136.6309,269.0,146.0,270.1304,140.0652,1.0449438202247192,1.0074906367041199
7a2244c9-acd0-463e-b845-108b8c60e7d6,0,False,"[(344, 321), (327, 338)]",1246,1200,318,310,1246,327,665,665,344,665,327,665,344,665,344,665,327,665,344,665,344,665,344,665,344,665,327,665,344,665.0,343.9973,665.0,335.68910000000005,665.0,327.0,665.0,344.0,1.0,1.0
7a2244c9-acd0-463e-b845-108b8c60e7d6,0,False,"[(321, 344), (338, 327)]",1200,1246,310,318,1200,338,665,665,321,665,338,665,321,665,321,665,338,665,321,665,321,665,321,665,321,665,338,665,321,665.0,321.0027,665.0,329.31089999999995,665.0,338.0,665.0,321.0,1.0,1.0
e5379f7c-80a1-484e-9db1-346f1fc7292d,22,False,"[(114, 125)]",310,310,114,102,310,114,239,239,114,239,114,239,114,239,114,239,114,239,114,239,114,239,114,239,114,239,114,239,114,239.0,114.0,239.0,114.0,239.0,114.0,239.0,114.0,1.0,1.0
e5379f7c-80a1-484e-9db1-346f1fc7292d,22,False,"[(125, 114)]",310,310,102,114,310,125,239,239,125,239,125,239,125,239,125,239,125,239,125,239,125,239,125,239,125,239,125,239,125,239.0,125.0,239.0,125.0,239.0,125.0,239.0,125.0,1.0,1.0
02f25c21-e6ab-423c-ab95-1079384b9bd8,1,False,"[(117, 140)]",320,332,108,102,320,120,251,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257,117,257.0,117.0,257.0,117.0,257.0,117.0,257.0,117.0,1.0239043824701195,1.0239043824701195
02f25c21-e6ab-423c-ab95-1079384b9bd8,1,False,"[(140, 117)]",332,320,102,108,332,131,251,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257,140,257.0,140.0,257.0,140.0,257.0,140.0,257.0,140.0,1.0239043824701195,1.0239043824701195
c92d2015-5215-4c3e-b3d7-930c7e99ef75,0,False,"[(178, 201)]",452,498,164,183,452,181,373,379,178,379,178,379,178,379,178,379,178,379,178,379,178,379,178,379,178,379,178,379,178,379.0,178.0,379.0,178.0,379.0,178.0,379.0,178.0,1.0160857908847185,1.0160857908847185
c92d2015-5215-4c3e-b3d7-930c7e99ef75,0,False,"[(201, 178)]",498,452,183,164,498,192,373,379,201,379,201,379,201,379,201,379,201,379,201,379,201,379,201,379,201,379,201,379,201,379.0,201.0,379.0,201.0,379.0,201.0,379.0,201.0,1.0160857908847185,1.0160857908847185
1efcfaba-c4e8-4b18-bd7c-19026728e0ab,1,False,"[(124, 101)]",332,320,104,92,332,115,219,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225.0,124.0,225.0,124.0,225.0,124.0,225.0,124.0,1.0273972602739727,1.0273972602739727
1efcfaba-c4e8-4b18-bd7c-19026728e0ab,1,False,"[(101, 124)]",320,332,92,104,320,104,219,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225.0,101.0,225.0,101.0,225.0,101.0,225.0,101.0,1.0273972602739727,1.0273972602739727
c173ba13-49d1-4046-bab6-8037f6947229,22,False,"[(78, 89)]",320,354,67,71,320,78,167,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167.0,78.0,167.0,78.0,167.0,78.0,167.0,78.0,1.0,1.0
c173ba13-49d1-4046-bab6-8037f6947229,22,False,"[(89, 78)]",354,320,71,67,354,89,167,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167.0,89.0,167.0,89.0,167.0,89.0,167.0,89.0,1.0,1.0
f591d54f-8f73-4b63-b038-a315fca4d095,11,False,"[(114, 91), (98, 109), (112, 101)]",320,320,87,77,320,105,199,205,114,207,98,205,114,205,114,207,98,207,98,207,98,205,114,205,114,213,112,205,114,205.0,114.0,205.95659999999998,106.3467,205.0,114.0,206.353,103.1765,1.07035175879397,1.0301507537688441
f591d54f-8f73-4b63-b038-a315fca4d095,11,False,"[(91, 114), (109, 98), (101, 112)]",320,320,77,87,320,94,199,205,91,207,109,205,91,205,91,207,109,207,109,207,109,205,91,205,91,213,101,205,91,205.0,91.0,205.95659999999998,99.60990000000001,205.0,91.0,206.353,103.1765,1.07035175879397,1.0301507537688441
f56c3f15-f440-4d30-858b-47aaa411c609,1,False,"[(231, 254), (235, 246)]",716,728,222,225,716,234,479,485,231,481,235,481,235,481,235,481,235,481,235,481,235,481,235,481,235,485,231,481,235,481.0,235.0,482.3278,233.67219999999998,481.0,235.0,481.3334,234.6667,1.0125260960334028,1.0041753653444676
f56c3f15-f440-4d30-858b-47aaa411c609,1,False,"[(254, 231), (246, 235)]",728,716,225,222,728,245,479,485,254,481,246,481,246,481,246,481,246,481,246,481,246,481,246,481,246,485,254,481,246,481.0,246.0,482.3278,248.6556,481.0,246.0,481.3334,246.6667,1.0125260960334028,1.0041753653444676
8553ef2e-3dd1-48f9-9ccd-32e7bd815760,23,False,"[(397, 420)]",992,860,361,287,992,397,817,817,397,817,397,817,397,817,397,817,397,817,397,817,397,817,397,817,397,817,397,817,397,817.0,397.0,817.0,397.0,817.0,397.0,817.0,397.0,1.0,1.0
