eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
b1d7eaf6-bb65-46c7-9ddf-e2eb965dd4c4,1,False,"[(90, 67), (86, 75), (82, 93), (73, 96)]",310,298,58,63,310,81,151,157,90,161,86,157,90,157,90,161,86,161,86,161,86,157,90,157,90,175,82,157,90,157.0,90.0,157.0,90.0,161.36329999999998,83.8186,159.8696,85.9348,1.1589403973509933,1.0397350993377483
b1d7eaf6-bb65-46c7-9ddf-e2eb965dd4c4,1,False,"[(67, 90), (75, 86), (93, 82), (96, 73)]",298,310,63,58,298,70,151,157,67,161,75,157,67,157,67,161,75,161,75,161,75,157,67,157,67,175,93,157,67,157.0,67.0,157.0,67.0,161.36329999999998,77.5447,159.8696,73.9348,1.1589403973509933,1.0397350993377483
b382605f-dfa1-4955-b136-4fdc99f7fcfe,22,False,"[(96, 85), (83, 94)]",320,354,72,76,320,83,177,177,83,177,83,177,83,177,83,181,96,177,83,177,83,177,83,177,83,181,96,177,83,177.0,83.0,177.0,83.0,178.5154,87.92519999999999,177.0,83.0,1.0225988700564972,1.0
b382605f-dfa1-4955-b136-4fdc99f7fcfe,22,False,"[(85, 96), (94, 83)]",354,320,76,72,354,94,177,177,94,177,94,177,94,177,94,181,85,177,94,177,94,177,94,177,94,181,85,177,94,177.0,94.0,177.0,94.0,178.5154,90.59019999999998,177.0,94.0,1.0225988700564972,1.0
1c616a61-14ef-4793-ad48-5d3a89572fe4,11,False,"[(129, 106), (126, 115)]",442,408,103,92,442,120,229,235,129,241,126,235,129,235,129,241,126,235,129,241,126,235,129,235,129,241,126,235,129,235.0,129.0,235.0,129.0,236.44959999999992,128.27519999999998,235.0,129.0,1.0524017467248907,1.0262008733624455
1c616a61-14ef-4793-ad48-5d3a89572fe4,11,False,"[(106, 129), (115, 126)]",408,442,92,103,408,109,229,235,106,241,115,235,106,235,106,241,115,235,106,241,115,235,106,235,106,241,115,235,106,235.0,106.0,235.0,106.0,236.44959999999992,108.17439999999999,235.0,106.0,1.0524017467248907,1.0262008733624455
7731267d-c25c-4baf-a1cc-c4f2b11344d8,22,False,"[(90, 101)]",310,298,81,84,310,90,191,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191.0,90.0,191.0,90.0,191.0,90.0,191.0,90.0,1.0,1.0
7731267d-c25c-4baf-a1cc-c4f2b11344d8,22,False,"[(101, 90)]",298,310,84,81,298,101,191,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191.0,101.0,191.0,101.0,191.0,101.0,191.0,101.0,1.0,1.0
c1f0abf3-1ec2-4b5a-b4b6-5c57ee6effa2,1,False,"[(104, 81), (96, 107)]",310,298,66,74,310,95,179,185,104,185,104,185,104,185,104,203,96,185,104,185,104,185,104,185,104,203,96,185,104,185.0,104.0,185.0,104.0,189.28049999999996,102.0975,190.8236,101.4118,1.1340782122905029,1.0335195530726258
c1f0abf3-1ec2-4b5a-b4b6-5c57ee6effa2,1,False,"[(81, 104), (107, 96)]",298,310,74,66,298,84,179,185,81,185,81,185,81,185,81,203,107,185,81,185,81,185,81,185,81,203,107,185,81,185.0,81.0,185.0,81.0,189.28049999999996,87.18299999999999,190.8236,89.4118,1.1340782122905029,1.0335195530726258
ecc6bfbf-e5c9-40a5-a1e0-8f6a95a7d483,0,False,"[(148, 159)]",320,388,112,141,320,139,301,307,148,307,148,307,148,307,148,307,148,307,148,307,148,307,148,307,148,307,148,307,148,307.0,148.0,307.0,148.0,307.0,148.0,307.0,148.0,1.0199335548172757,1.0199335548172757
ecc6bfbf-e5c9-40a5-a1e0-8f6a95a7d483,0,False,"[(159, 148)]",388,320,141,112,388,162,301,307,159,307,159,307,159,307,159,307,159,307,159,307,159,307,159,307,159,307,159,307,159,307.0,159.0,307.0,159.0,307.0,159.0,307.0,159.0,1.0199335548172757,1.0199335548172757
9c2442e4-e7ea-490e-9c56-a960d02271e1,22,False,"[(116, 83), (112, 101), (94, 105)]",320,310,72,72,320,94,199,199,116,199,94,199,116,199,116,213,112,213,112,199,94,199,116,199,94,213,112,199,116,199.0,104.5,199.0,116.0,199.0,104.97569999999999,199.0,104.5,1.07035175879397,1.0
9c2442e4-e7ea-490e-9c56-a960d02271e1,22,False,"[(83, 116), (101, 112), (105, 94)]",310,320,72,72,310,105,199,199,83,199,105,199,83,199,83,213,101,213,101,199,105,199,83,199,105,213,101,199,83,199.0,94.5,199.0,83.0,199.0,94.02430000000001,199.0,94.5,1.07035175879397,1.0
550f8ee4-c7da-4dc7-aa58-4f7d76aeb411,0,False,"[(98, 75)]",310,276,81,64,310,98,173,173,98,173,98,173,98,173,98,173,98,173,98,173,98,173,98,173,98,173,98,173,98,173.0,98.0,173.0,98.0,173.0,98.0,173.0,98.0,1.0,1.0
550f8ee4-c7da-4dc7-aa58-4f7d76aeb411,0,False,"[(75, 98)]",276,310,64,81,276,75,173,173,75,173,75,173,75,173,75,173,75,173,75,173,75,173,75,173,75,173,75,173,75,173.0,75.0,173.0,75.0,173.0,75.0,173.0,75.0,1.0,1.0
42066845-138e-4447-9b74-841406d9ca25,22,False,"[(96, 73), (71, 82), (67, 90)]",310,310,62,58,310,70,151,157,67,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,169,96,153,71,153.0,71.0,153.0,71.0,155.4438,74.8184,158.1764,79.0882,1.119205298013245,1.0132450331125828
42066845-138e-4447-9b74-841406d9ca25,22,False,"[(73, 96), (82, 71), (90, 67)]",310,310,58,62,310,81,151,157,90,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,169,73,153,82,153.0,82.0,153.0,82.0,155.4438,80.62540000000001,158.1764,79.0882,1.119205298013245,1.0132450331125828
ba4b4ba7-aaf2-42c9-92c3-314b5145b4da,0,False,"[(107, 96), (115, 92)]",310,254,79,65,310,106,201,207,115,203,107,203,107,203,107,203,107,207,115,207,115,203,107,203,107,207,115,203,107,203.0,107.0,203.0,107.0,204.5408,110.08160000000001,207.0,115.0,1.0298507462686568,1.0099502487562189
ba4b4ba7-aaf2-42c9-92c3-314b5145b4da,0,False,"[(96, 107), (92, 115)]",254,310,65,79,254,95,201,207,92,203,96,203,96,203,96,203,96,207,92,207,92,203,96,203,96,207,92,203,96,203.0,96.0,203.0,96.0,204.5408,94.45920000000001,207.0,92.0,1.0298507462686568,1.0099502487562189
09d4951b-da61-4e1b-83f3-b65c0215c5d0,22,False,"[(102, 125), (136, 113)]",320,332,88,113,320,105,221,227,102,227,102,227,102,227,102,227,102,227,102,227,102,227,102,227,102,249,136,227,102,227.0,102.0,227.0,102.0,232.7197,110.83959999999999,232.26080000000002,110.13040000000001,1.1266968325791855,1.0271493212669682
09d4951b-da61-4e1b-83f3-b65c0215c5d0,22,False,"[(125, 102), (113, 136)]",332,320,113,88,332,116,221,227,125,227,125,227,125,227,125,227,125,227,125,227,125,227,125,227,125,249,113,227,125,227.0,125.0,227.0,125.0,232.7197,121.8801,232.26080000000002,122.13040000000001,1.1266968325791855,1.0271493212669682
51583271-7f0d-4b19-aca9-88d214a268f3,0,False,"[(199, 176), (191, 180)]",520,474,172,162,520,190,369,375,199,371,191,371,191,371,191,371,191,375,199,371,191,371,191,371,191,375,199,371,191,371.0,191.0,371.0,191.0,372.42269999999996,193.84539999999998,375.0,199.0,1.016260162601626,1.005420054200542
51583271-7f0d-4b19-aca9-88d214a268f3,0,False,"[(176, 199), (180, 191)]",474,520,162,172,474,179,369,375,176,371,180,371,180,371,180,371,180,375,176,371,180,371,180,371,180,375,176,371,180,371.0,180.0,371.0,180.0,372.42269999999996,178.57729999999998,375.0,176.0,1.016260162601626,1.005420054200542
37e56bca-2f97-4e28-898f-06295732c96e,1,False,"[(180, 169), (150, 183)]",320,364,138,152,320,150,333,333,150,349,180,333,150,333,150,349,180,333,150,333,150,333,150,333,150,349,180,333,150,333.0,150.0,333.0,150.0,337.627,158.6756,333.0,150.0,1.048048048048048,1.0
37e56bca-2f97-4e28-898f-06295732c96e,1,False,"[(169, 180), (183, 150)]",364,320,152,138,364,183,333,333,183,349,169,333,183,333,183,349,169,333,183,333,183,333,183,333,183,349,169,333,183,333.0,183.0,333.0,183.0,337.627,178.9514,333.0,183.0,1.048048048048048,1.0
dbf0a7c6-c16b-4bd5-b8f6-44085b7e1853,23,False,"[(135, 158), (165, 154)]",464,442,126,104,464,138,287,293,135,293,135,293,135,293,135,319,165,319,165,319,165,293,135,293,135,319,165,293,135,293.0,135.0,293.0,135.0,296.4367,138.9654,319.0,165.0,1.1114982578397212,1.0209059233449478
dbf0a7c6-c16b-4bd5-b8f6-44085b7e1853,23,False,"[(158, 135), (154, 165)]",442,464,104,126,442,149,287,293,158,293,158,293,158,293,158,319,154,319,154,319,154,293,158,293,158,319,154,293,158,293.0,158.0,293.0,158.0,296.4367,157.47129999999999,319.0,154.0,1.1114982578397212,1.0209059233449478
caa4e043-07de-4a0e-880a-bc4b9482a24c,11,False,"[(310, 343), (395, 340)]",936,958,278,305,936,310,653,653,310,653,310,653,310,653,310,653,310,653,310,653,310,653,310,653,310,735,395,653,310,653.0,310.0,653.0,310.0,655.8303000000001,312.9339,663.25,320.625,1.125574272588055,1.0
caa4e043-07de-4a0e-880a-bc4b9482a24c,11,False,"[(343, 310), (340, 395)]",958,936,305,278,958,343,653,653,343,653,343,653,343,653,343,653,343,653,343,653,343,653,343,653,343,735,340,653,343,653.0,343.0,653.0,343.0,655.8303000000001,342.89639999999997,663.25,342.625,1.125574272588055,1.0
225d300e-ccb5-461d-ac74-47425047ca91,0,False,"[(76, 65), (84, 61)]",300,254,61,47,300,75,139,145,84,141,76,141,76,141,76,141,76,145,84,141,76,141,76,141,76,145,84,141,76,141.0,76.0,141.0,76.0,142.4688,78.9377,145.0,84.0,1.0431654676258992,1.014388489208633
225d300e-ccb5-461d-ac74-47425047ca91,0,False,"[(65, 76), (61, 84)]",254,300,47,61,254,64,139,145,61,141,65,141,65,141,65,141,65,145,61,141,65,141,65,141,65,145,61,141,65,141.0,65.0,141.0,65.0,142.4688,63.53110000000001,145.0,61.0,1.0431654676258992,1.014388489208633
96d5e4a6-adf1-43f7-bd54-a484f0f1c642,22,False,"[(95, 128)]",320,376,72,92,320,95,223,223,95,223,95,223,95,223,95,223,95,223,95,223,95,223,95,223,95,223,95,223,95,223.0,95.0,223.0,95.0,223.0,95.0,223.0,95.0,1.0,1.0
96d5e4a6-adf1-43f7-bd54-a484f0f1c642,22,False,"[(128, 95)]",376,320,92,72,376,128,223,223,128,223,128,223,128,223,128,223,128,223,128,223,128,223,128,223,128,223,128,223,128,223.0,128.0,223.0,128.0,223.0,128.0,223.0,128.0,1.0,1.0
c8d83eb0-4a93-4013-905d-15ce46b976b1,1,False,"[(97, 108)]",320,332,88,85,320,97,205,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205.0,97.0,205.0,97.0,205.0,97.0,205.0,97.0,1.0,1.0
c8d83eb0-4a93-4013-905d-15ce46b976b1,1,False,"[(108, 97)]",332,320,85,88,332,108,205,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205.0,108.0,205.0,108.0,205.0,108.0,205.0,108.0,1.0,1.0
495f6ec3-af20-40ab-92ea-da19f0c69623,1,False,"[(310, 299), (317, 294), (292, 303)]",1344,1332,281,285,1344,292,595,595,292,595,292,595,292,595,292,609,310,609,310,595,292,595,292,595,292,611,317,595,292,595.0,292.0,595.0,292.0,599.2771000000002,298.683,605.8236000000002,308.9118000000001,1.026890756302521,1.0
495f6ec3-af20-40ab-92ea-da19f0c69623,1,False,"[(299, 310), (294, 317), (303, 292)]",1332,1344,285,281,1332,303,595,595,303,595,303,595,303,595,303,609,299,609,299,595,303,595,303,595,303,611,294,595,303,595.0,303.0,595.0,303.0,599.2771000000002,300.5941,605.8236000000002,296.9118000000001,1.026890756302521,1.0
58cbe158-f539-4c53-b04f-db1b1f477b8e,1,False,"[(92, 115)]",386,398,83,95,386,95,201,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207.0,92.0,207.0,92.0,207.0,92.0,207.0,92.0,1.0298507462686568,1.0298507462686568
58cbe158-f539-4c53-b04f-db1b1f477b8e,1,False,"[(115, 92)]",398,386,95,83,398,106,201,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207.0,115.0,207.0,115.0,207.0,115.0,207.0,115.0,1.0298507462686568,1.0298507462686568
de27785e-3ab7-45fa-9f52-d83258aedeb0,22,False,"[(120, 165), (174, 129)]",354,342,111,115,354,123,279,285,120,285,120,285,120,285,120,285,120,303,174,285,120,285,120,285,120,303,174,285,120,285.01800000000003,120.0539,285.0,120.0,292.60979999999995,142.8293,296.4,154.2,1.086021505376344,1.021505376344086
de27785e-3ab7-45fa-9f52-d83258aedeb0,22,False,"[(165, 120), (129, 174)]",342,354,115,111,342,156,279,285,165,285,165,285,165,285,165,285,165,303,129,285,165,285,165,285,165,303,129,285,165,285.01800000000003,164.9641,285.0,165.0,292.60979999999995,149.7805,296.4,142.2,1.086021505376344,1.021505376344086
d2ec6506-7643-4bfd-880c-9326e8829145,12,False,"[(100, 111), (118, 107)]",320,332,77,84,320,100,211,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211,100,225,118,211,100,211.0,100.0,211.0,100.0,213.49900000000002,103.213,211.0,100.0,1.066350710900474,1.0
d2ec6506-7643-4bfd-880c-9326e8829145,12,False,"[(111, 100), (107, 118)]",332,320,84,77,332,111,211,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211,111,225,107,211,111,211.0,111.0,211.0,111.0,213.49900000000002,110.286,211.0,111.0,1.066350710900474,1.0
38beba71-326c-4b86-bf25-65a5acc91e97,22,False,"[(99, 88), (86, 97)]",310,310,75,75,310,86,183,183,86,183,86,183,86,183,86,187,99,183,86,183,86,183,86,183,86,187,99,183,86,183.0,86.0,183.0,86.0,184.64509999999996,91.34639999999999,185.0,92.5,1.0218579234972678,1.0
38beba71-326c-4b86-bf25-65a5acc91e97,22,False,"[(88, 99), (97, 86)]",310,310,75,75,310,97,183,183,97,183,97,183,97,183,97,187,88,183,97,183,97,183,97,183,97,187,88,183,97,183.0,97.0,183.0,97.0,184.64509999999996,93.2987,185.0,92.5,1.0218579234972678,1.0
e932796b-4e93-4195-b6c5-5f2c17b470ca,11,False,"[(101, 124), (105, 94)]",354,320,87,80,354,105,199,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,225,101,199,105,199.0,105.0,199.0,105.0,201.76710000000003,104.5743,199.0,105.0,1.1306532663316582,1.0
e932796b-4e93-4195-b6c5-5f2c17b470ca,11,False,"[(124, 101), (94, 105)]",320,354,80,87,320,94,199,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199,94,225,124,199,94,199.0,94.0,199.0,94.0,201.76710000000003,97.1928,199.0,94.0,1.1306532663316582,1.0
d2cf8dbb-c4e7-4040-92df-83114f34ec9f,11,False,"[(88, 99)]",320,320,77,81,320,88,187,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187.0,88.0,187.0,88.0,187.0,88.0,187.0,88.0,1.0,1.0
d2cf8dbb-c4e7-4040-92df-83114f34ec9f,11,False,"[(99, 88)]",320,320,81,77,320,99,187,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187.0,99.0,187.0,99.0,187.0,99.0,187.0,99.0,1.0,1.0
7b2463dd-206f-4be0-9d9c-2e80640f8ec0,12,False,"[(112, 101), (94, 117)]",342,376,80,92,342,94,211,211,94,213,112,211,94,211,94,213,112,211,94,211,94,211,94,211,94,213,112,211,94,211.0,94.0,211.0,94.0,211.8899,102.00899999999999,211.0,94.0,1.009478672985782,1.0
7b2463dd-206f-4be0-9d9c-2e80640f8ec0,12,False,"[(101, 112), (117, 94)]",376,342,92,80,376,117,211,211,117,213,101,211,117,211,117,213,101,211,117,211,117,211,117,211,117,213,101,211,117,211.0,117.0,211.0,117.0,211.8899,109.8809,211.0,117.0,1.009478672985782,1.0
327e588d-f578-4f0a-a9d1-96726af7b25e,22,False,"[(132, 155), (145, 134)]",354,320,107,102,354,139,267,287,132,279,145,279,145,279,145,279,145,279,145,279,145,279,145,279,145,287,132,279,145,279.0,145.0,279.0,145.0,281.73220000000003,140.5602,279.0,145.0,1.0749063670411985,1.0449438202247192
327e588d-f578-4f0a-a9d1-96726af7b25e,22,False,"[(155, 132), (134, 145)]",320,354,102,107,320,128,267,287,155,279,134,279,134,279,134,279,134,279,134,279,134,279,134,279,134,287,155,279,134,279.0,134.0,279.0,134.0,281.73220000000003,141.172,279.0,134.0,1.0749063670411985,1.0449438202247192
93951dec-1280-4721-8799-53cfe2d07da1,0,False,"[(129, 106)]",354,320,102,95,354,120,229,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235,129,235.0,129.0,235.0,129.0,235.0,129.0,235.0,129.0,1.0262008733624455,1.0262008733624455
93951dec-1280-4721-8799-53cfe2d07da1,0,False,"[(106, 129)]",320,354,95,102,320,109,229,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235,106,235.0,106.0,235.0,106.0,235.0,106.0,235.0,106.0,1.0262008733624455,1.0262008733624455
17887365-cc57-4b77-899e-6af8da182584,22,False,"[(126, 115), (113, 124)]",376,364,108,104,376,113,237,237,113,237,113,237,113,237,113,241,126,241,126,241,126,237,113,237,113,241,126,237,113,237.0,113.0,237.0,113.0,238.6895,118.49090000000001,241.0,126.0,1.0168776371308017,1.0
17887365-cc57-4b77-899e-6af8da182584,22,False,"[(115, 126), (124, 113)]",364,376,104,108,364,124,237,237,124,237,124,237,124,237,124,241,115,241,115,241,115,237,124,237,124,241,115,237,124,237.0,124.0,237.0,124.0,238.6895,120.1986,241.0,115.0,1.0168776371308017,1.0
eb93d121-85a6-438e-96ed-3f4926f820bb,22,False,"[(94, 83)]",310,276,76,69,310,94,177,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177,94,177.0,94.0,177.0,94.0,177.0,94.0,177.0,94.0,1.0,1.0
eb93d121-85a6-438e-96ed-3f4926f820bb,22,False,"[(83, 94)]",276,310,69,76,276,83,177,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177,83,177.0,83.0,177.0,83.0,177.0,83.0,177.0,83.0,1.0,1.0
86838046-56bc-44e6-b718-70649be9523d,0,False,"[(99, 88), (90, 101)]",320,366,76,79,320,99,187,187,99,187,99,187,99,187,99,187,99,191,90,191,90,187,99,187,99,191,90,187,99,187.0,99.0,187.0,99.0,188.82229999999998,94.8999,191.0,90.0,1.0213903743315509,1.0
86838046-56bc-44e6-b718-70649be9523d,0,False,"[(88, 99), (101, 90)]",366,320,79,76,366,88,187,187,88,187,88,187,88,187,88,187,88,191,101,191,101,187,88,187,88,191,101,187,88,187.0,88.0,187.0,88.0,188.82229999999998,93.92239999999998,191.0,101.0,1.0213903743315509,1.0
2b7b0844-471c-4347-8aa5-dc2a56dc2776,0,False,"[(112, 89)]",300,254,85,78,300,103,195,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201.0,112.0,201.0,112.0,201.0,112.0,201.0,112.0,1.0307692307692307,1.0307692307692307
2b7b0844-471c-4347-8aa5-dc2a56dc2776,0,False,"[(89, 112)]",254,300,78,85,254,92,195,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201.0,89.0,201.0,89.0,201.0,89.0,201.0,89.0,1.0307692307692307,1.0307692307692307
a626f20e-616b-4e4b-911a-8580750c8dde,22,False,"[(255, 222)]",606,596,178,145,606,255,477,477,255,477,255,477,255,477,255,477,255,477,255,477,255,477,255,477,255,477,255,477,255,477.0,255.0,477.0,255.0,477.0,255.0,477.0,255.0,1.0,1.0
a626f20e-616b-4e4b-911a-8580750c8dde,22,False,"[(222, 255)]",596,606,145,178,596,222,477,477,222,477,222,477,222,477,222,477,222,477,222,477,222,477,222,477,222,477,222,477,222,477.0,222.0,477.0,222.0,477.0,222.0,477.0,222.0,1.0,1.0
dc81ecb8-9c18-4710-a416-ecc5a131c8a5,1,False,"[(99, 110), (128, 105), (94, 117)]",320,342,85,88,320,97,205,211,94,209,99,209,99,209,99,209,99,211,94,209,99,209,99,209,99,233,128,209,99,209.0,99.0,209.0,99.0,209.03970000000004,98.9006,210.83339999999998,94.41669999999999,1.1365853658536584,1.0195121951219512
dc81ecb8-9c18-4710-a416-ecc5a131c8a5,1,False,"[(110, 99), (105, 128), (117, 94)]",342,320,88,85,342,108,205,211,117,209,110,209,110,209,110,209,110,211,117,209,110,209,110,209,110,233,105,209,110,209.0,110.0,209.0,110.0,209.03970000000004,110.13910000000001,210.83339999999998,116.41669999999999,1.1365853658536584,1.0195121951219512
49a76c43-df4b-4f2b-a3fd-8ff3bc4e9b6c,1,False,"[(130, 141)]",364,398,107,123,364,130,271,271,130,271,130,271,130,271,130,271,130,271,130,271,130,271,130,271,130,271,130,271,130,271.0,130.0,271.0,130.0,271.0,130.0,271.0,130.0,1.0,1.0
49a76c43-df4b-4f2b-a3fd-8ff3bc4e9b6c,1,False,"[(141, 130)]",398,364,123,107,398,141,271,271,141,271,141,271,141,271,141,271,141,271,141,271,141,271,141,271,141,271,141,271,141,271.0,141.0,271.0,141.0,271.0,141.0,271.0,141.0,1.0,1.0
730c7f95-ed0d-4a64-9d14-565a14158208,22,False,"[(188, 165), (180, 169)]",486,486,156,165,486,179,347,353,188,349,180,349,180,349,180,349,180,349,180,349,180,349,180,349,180,353,188,349,180,349.0,180.0,349.0,180.0,350.2912,182.58229999999998,349.0,180.0,1.0172910662824208,1.005763688760807
730c7f95-ed0d-4a64-9d14-565a14158208,22,False,"[(165, 188), (169, 180)]",486,486,165,156,486,168,347,353,165,349,169,349,169,349,169,349,169,349,169,349,169,349,169,349,169,353,165,349,169,349.0,169.0,349.0,169.0,350.2912,167.70890000000003,349.0,169.0,1.0172910662824208,1.005763688760807
5e1a7751-eb6e-438a-bc3a-06a09d5baa15,0,False,"[(124, 147)]",320,354,113,129,320,127,265,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271,124,271.0,124.0,271.0,124.0,271.0,124.0,271.0,124.0,1.0226415094339623,1.0226415094339623
5e1a7751-eb6e-438a-bc3a-06a09d5baa15,0,False,"[(147, 124)]",354,320,129,113,354,138,265,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271,147,271.0,147.0,271.0,147.0,271.0,147.0,271.0,147.0,1.0226415094339623,1.0226415094339623
c55483d3-85cf-4251-9e8c-a038b06eb4e6,22,False,"[(102, 79), (99, 88), (81, 92)]",310,310,67,70,310,81,173,181,102,173,81,173,81,173,81,187,99,173,81,173,81,173,81,173,81,187,99,173,81,173.00009999999997,81.0001,173.0,81.0,176.0424,88.9863,175.58819999999997,87.79409999999999,1.0809248554913296,1.0
