eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
a70d9ff0-ea84-4f16-80da-c3ec76e5770a,0,False,"[(109, 86)]",366,320,92,72,366,109,195,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195.0,109.0,195.0,109.0,195.0,109.0,195.0,109.0,1.0,1.0
a70d9ff0-ea84-4f16-80da-c3ec76e5770a,0,False,"[(86, 109)]",320,366,72,92,320,86,195,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195.0,86.0,195.0,86.0,195.0,86.0,195.0,86.0,1.0,1.0
b2a870fd-6c68-4482-992b-504b17a0ca40,1,False,"[(33, 44)]",100,122,19,26,100,33,77,77,33,77,33,77,33,77,33,77,33,77,33,77,33,77,33,77,33,77,33,77,33,77.0,33.0,77.0,33.0,77.0,33.0,77.0,33.0,1.0,1.0
b2a870fd-6c68-4482-992b-504b17a0ca40,1,False,"[(44, 33)]",122,100,26,19,122,44,77,77,44,77,44,77,44,77,44,77,44,77,44,77,44,77,44,77,44,77,44,77,44,77.0,44.0,77.0,44.0,77.0,44.0,77.0,44.0,1.0,1.0
b2b4c941-0de0-4f32-8a6e-41bb56566ebb,1,False,"[(62, 85)]",188,200,53,56,188,65,141,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147.0,62.0,147.0,62.0,147.0,62.0,147.0,62.0,1.0425531914893618,1.0425531914893618
b2b4c941-0de0-4f32-8a6e-41bb56566ebb,1,False,"[(85, 62)]",200,188,56,53,200,76,141,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147.0,85.0,147.0,85.0,147.0,85.0,147.0,85.0,1.0425531914893618,1.0425531914893618
5330b382-db59-46fc-bf53-b823be2564a5,22,False,"[(27, 50)]",90,90,18,18,90,30,71,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77.0,27.0,77.0,27.0,77.0,27.0,77.0,27.0,1.0845070422535212,1.0845070422535212
5330b382-db59-46fc-bf53-b823be2564a5,22,False,"[(50, 27)]",90,90,18,18,90,41,71,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77.0,50.0,77.0,50.0,77.0,50.0,77.0,50.0,1.0845070422535212,1.0845070422535212
f9f5eb71-c6f4-4b40-a77d-46f374a2855a,22,False,"[(53, 42)]",134,100,35,28,134,53,95,95,53,95,53,95,53,95,53,95,53,95,53,95,53,95,53,95,53,95,53,95,53,95.0,53.0,95.0,53.0,95.0,53.0,95.0,53.0,1.0,1.0
f9f5eb71-c6f4-4b40-a77d-46f374a2855a,22,False,"[(42, 53)]",100,134,28,35,100,42,95,95,42,95,42,95,42,95,42,95,42,95,42,95,42,95,42,95,42,95,42,95,42,95.0,42.0,95.0,42.0,95.0,42.0,95.0,42.0,1.0,1.0
ca612594-b08e-4089-8918-abae147f3e3d,22,False,"[(49, 72)]",112,112,32,40,112,49,121,121,49,121,49,121,49,121,49,121,49,121,49,121,49,121,49,121,49,121,49,121,49,121.0,49.0,121.0,49.0,121.0,49.0,121.0,49.0,1.0,1.0
ca612594-b08e-4089-8918-abae147f3e3d,22,False,"[(72, 49)]",112,112,40,32,112,72,121,121,72,121,72,121,72,121,72,121,72,121,72,121,72,121,72,121,72,121,72,121,72,121.0,72.0,121.0,72.0,121.0,72.0,121.0,72.0,1.0,1.0
81a4e71e-3958-4284-ad5d-1f11519c9528,0,False,"[(48, 59), (56, 33)]",146,100,30,19,146,56,89,89,56,89,56,89,56,89,56,107,48,89,56,89,56,89,56,89,56,107,48,89,56,92.1284,54.6096,89.0,56.0,89.0,56.0,89.0,56.0,1.202247191011236,1.0
81a4e71e-3958-4284-ad5d-1f11519c9528,0,False,"[(59, 48), (33, 56)]",100,146,19,30,100,33,89,89,33,89,33,89,33,89,33,107,59,89,33,89,33,89,33,89,33,107,59,89,33,92.1284,37.5188,89.0,33.0,89.0,33.0,89.0,33.0,1.202247191011236,1.0
d0490299-9b33-4e51-9f90-2dfbc7c20b6c,1,False,"[(31, 54)]",100,112,22,31,100,31,85,85,31,85,31,85,31,85,31,85,31,85,31,85,31,85,31,85,31,85,31,85,31,85.0,31.0,85.0,31.0,85.0,31.0,85.0,31.0,1.0,1.0
d0490299-9b33-4e51-9f90-2dfbc7c20b6c,1,False,"[(54, 31)]",112,100,31,22,112,54,85,85,54,85,54,85,54,85,54,85,54,85,54,85,54,85,54,85,54,85,54,85,54,85.0,54.0,85.0,54.0,85.0,54.0,85.0,54.0,1.0,1.0
02ef9830-9292-4a53-8ee3-c2763cf4b675,1,False,"[(63, 74)]",166,200,49,68,166,63,137,137,63,137,63,137,63,137,63,137,63,137,63,137,63,137,63,137,63,137,63,137,63,137.0,63.0,137.0,63.0,137.0,63.0,137.0,63.0,1.0,1.0
02ef9830-9292-4a53-8ee3-c2763cf4b675,1,False,"[(74, 63)]",200,166,68,49,200,74,137,137,74,137,74,137,74,137,74,137,74,137,74,137,74,137,74,137,74,137,74,137,74,137.0,74.0,137.0,74.0,137.0,74.0,137.0,74.0,1.0,1.0
a7373427-a19b-46da-88d4-2187789b40f7,11,False,"[(129, 62), (90, 79)]",144,122,61,41,144,110,165,191,129,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,191,129,169,90,175.19889999999998,100.989,173.32139999999998,97.66069999999999,169.0073,90.0129,169.0,90.0,1.1575757575757575,1.0242424242424242
a7373427-a19b-46da-88d4-2187789b40f7,11,False,"[(62, 129), (79, 90)]",122,144,41,61,122,55,165,191,62,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,191,62,169,79,175.19889999999998,74.2099,173.32139999999998,75.66069999999999,169.0073,78.9944,169.0,79.0,1.1575757575757575,1.0242424242424242
3630a799-d77a-4fc7-a9e7-2514ba07745d,22,False,"[(44, 33), (31, 42)]",90,90,22,19,90,31,73,73,31,73,31,73,31,73,31,77,44,73,31,73,31,73,31,73,31,77,44,73,31,74.66980000000001,36.4269,75.0,37.5,73.00280000000001,31.0092,73.0,31.0,1.0547945205479452,1.0
3630a799-d77a-4fc7-a9e7-2514ba07745d,22,False,"[(33, 44), (42, 31)]",90,90,19,22,90,42,73,73,42,73,42,73,42,73,42,77,33,73,42,73,42,73,42,73,42,77,33,73,42,74.66980000000001,38.2429,75.0,37.5,73.00280000000001,41.9936,73.0,42.0,1.0547945205479452,1.0
3cef1b3a-0d16-4839-98c7-c9446e1eef77,1,False,"[(39, 62), (56, 45), (48, 59)]",100,122,28,35,100,42,95,101,39,101,56,101,39,101,39,101,56,101,39,107,48,101,39,101,39,107,48,101,39,101.0,46.5145,101.0,39.5,101.0,39.502,101.0,39.0,1.1263157894736842,1.063157894736842
3cef1b3a-0d16-4839-98c7-c9446e1eef77,1,False,"[(62, 39), (45, 56), (59, 48)]",122,100,35,28,122,53,95,101,62,101,45,101,62,101,62,101,45,101,62,107,59,101,62,101,62,107,59,101,62,101.0,54.4855,101.0,61.5,101.0,61.498,101.0,62.0,1.1263157894736842,1.063157894736842
d226810b-6146-413d-bafe-24d53d31caba,1,False,"[(45, 56), (36, 59)]",100,134,23,34,100,39,89,95,36,101,45,95,36,95,36,101,45,95,36,95,36,95,36,95,36,101,45,95,36,96.2886,37.9329,95.0,36.0,95.0,36.0,95.0,36.0,1.1348314606741574,1.0674157303370786
d226810b-6146-413d-bafe-24d53d31caba,1,False,"[(56, 45), (59, 36)]",134,100,34,23,134,50,89,95,59,101,56,95,59,95,59,101,56,95,59,95,59,95,59,95,59,101,56,95,59,96.2886,58.3557,95.0,59.0,95.0,59.0,95.0,59.0,1.1348314606741574,1.0674157303370786
fd04b218-7da0-45c4-9dda-f62c45bedc87,22,False,"[(51, 40), (60, 27)]",100,90,28,18,100,60,87,87,60,91,51,87,60,87,60,91,51,91,51,91,51,87,60,87,60,91,51,87,60,88.8837,55.7616,91.0,51.0,87.8036,58.192,87.0,60.0,1.0459770114942528,1.0
fd04b218-7da0-45c4-9dda-f62c45bedc87,22,False,"[(40, 51), (27, 60)]",90,100,18,28,90,27,87,87,27,91,40,87,27,87,27,91,40,91,40,91,40,87,27,87,27,91,40,87,27,88.8837,33.1221,91.0,40.0,87.8036,29.611600000000003,87.0,27.0,1.0459770114942528,1.0
5fc1cf88-6635-491e-960d-329599e8747d,11,False,"[(54, 65)]",144,144,45,45,144,54,119,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119.0,54.0,119.0,54.0,119.0,54.0,119.0,54.0,1.0,1.0
5fc1cf88-6635-491e-960d-329599e8747d,11,False,"[(65, 54)]",144,144,45,45,144,65,119,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119.0,65.0,119.0,65.0,119.0,65.0,119.0,65.0,1.0,1.0
c6d63d5c-57a0-462b-85b4-2da2c22a52a9,23,True,"[(99, 88)]",100,178,28,52,100,99,187,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187.0,99.0,187.0,99.0,187.0,99.0,187.0,99.0,1.0,1.0
c6d63d5c-57a0-462b-85b4-2da2c22a52a9,23,True,"[(88, 99)]",178,100,52,28,178,88,187,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187.0,88.0,187.0,88.0,187.0,88.0,187.0,88.0,1.0,1.0
23a26564-c842-42ca-8230-b8537f2ef02f,1,False,"[(39, 50), (52, 41)]",100,122,28,32,100,39,89,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,93,52,89,39,90.3708,43.4551,89.0,39.0,89.0,39.0,89.0,39.0,1.0449438202247192,1.0
23a26564-c842-42ca-8230-b8537f2ef02f,1,False,"[(50, 39), (41, 52)]",122,100,32,28,122,50,89,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,93,41,89,50,90.3708,46.9157,89.0,50.0,89.0,50.0,89.0,50.0,1.0449438202247192,1.0
83575793-6d66-4dea-bfd6-57f23d04cb26,0,False,"[(58, 35)]",112,78,31,24,112,49,87,93,58,93,58,93,58,93,58,93,58,93,58,93,58,93,58,93,58,93,58,93,58,93.0,58.0,93.0,58.0,93.0,58.0,93.0,58.0,1.0689655172413792,1.0689655172413792
83575793-6d66-4dea-bfd6-57f23d04cb26,0,False,"[(35, 58)]",78,112,24,31,78,38,87,93,35,93,35,93,35,93,35,93,35,93,35,93,35,93,35,93,35,93,35,93,35,93.0,35.0,93.0,35.0,93.0,35.0,93.0,35.0,1.0689655172413792,1.0689655172413792
7e5a568d-975a-4e0c-bca5-e8d0af7ec2e3,11,False,"[(95, 84)]",166,144,75,79,166,95,179,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179,95,179.0,95.0,179.0,95.0,179.0,95.0,179.0,95.0,1.0,1.0
7e5a568d-975a-4e0c-bca5-e8d0af7ec2e3,11,False,"[(84, 95)]",144,166,79,75,144,84,179,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179,84,179.0,84.0,179.0,84.0,179.0,84.0,179.0,84.0,1.0,1.0
e22e9dc6-ed9a-4b38-8a74-cff944ca2576,11,False,"[(54, 43)]",90,56,39,20,90,54,97,97,54,97,54,97,54,97,54,97,54,97,54,97,54,97,54,97,54,97,54,97,54,97.0,54.0,97.0,54.0,97.0,54.0,97.0,54.0,1.0,1.0
e22e9dc6-ed9a-4b38-8a74-cff944ca2576,11,False,"[(43, 54)]",56,90,20,39,56,43,97,97,43,97,43,97,43,97,43,97,43,97,43,97,43,97,43,97,43,97,43,97,43,97.0,43.0,97.0,43.0,97.0,43.0,97.0,43.0,1.0,1.0
f0768ed8-c027-4c5f-87ae-81562a5a20cb,1,True,"[(64, 41), (39, 50)]",100,122,30,27,100,39,89,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,105,64,89,39,92.4126,44.3322,89.0,39.0,89.0,39.0,89.0,39.0,1.1797752808988764,1.0
f0768ed8-c027-4c5f-87ae-81562a5a20cb,1,True,"[(41, 64), (50, 39)]",122,100,27,30,122,50,89,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,105,41,89,50,92.4126,48.0804,89.0,50.0,89.0,50.0,89.0,50.0,1.1797752808988764,1.0
4f30895b-af37-403b-978a-4719a84371d2,0,False,"[(41, 64), (49, 60)]",122,168,27,37,122,44,99,105,41,109,49,105,41,105,41,109,49,105,41,105,41,105,41,105,41,109,49,105,41,106.09089999999998,43.181799999999996,105.0,41.0,105.0,41.0,105.0,41.0,1.101010101010101,1.0606060606060606
4f30895b-af37-403b-978a-4719a84371d2,0,False,"[(64, 41), (60, 49)]",168,122,37,27,168,55,99,105,64,109,60,105,64,105,64,109,60,105,64,105,64,105,64,105,64,109,60,105,64,106.09089999999998,62.909099999999995,105.0,64.0,105.0,64.0,105.0,64.0,1.101010101010101,1.0606060606060606
ea91f484-a3da-42c9-a8c5-151ed2dfab80,67,True,"[(144, 100)]",144,100,27,37,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
ea91f484-a3da-42c9-a8c5-151ed2dfab80,67,True,"[(100, 144)]",100,144,37,27,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
dc7be02d-74fc-4407-a1b7-b744ffbd7525,11,False,"[(40, 51)]",122,122,31,31,122,40,91,91,40,91,40,91,40,91,40,91,40,91,40,91,40,91,40,91,40,91,40,91,40,91.0,40.0,91.0,40.0,91.0,40.0,91.0,40.0,1.0,1.0
dc7be02d-74fc-4407-a1b7-b744ffbd7525,11,False,"[(51, 40)]",122,122,31,31,122,51,91,91,51,91,51,91,51,91,51,91,51,91,51,91,51,91,51,91,51,91,51,91,51,91.0,51.0,91.0,51.0,91.0,51.0,91.0,51.0,1.0,1.0
2cf42c7f-ec91-4bce-9897-d953b82d205b,1,False,"[(57, 46), (40, 51)]",122,144,31,31,122,40,91,91,40,91,40,91,40,91,40,103,57,91,40,91,40,91,40,91,40,103,57,91,40,93.3699,43.3574,91.0,40.0,91.0,40.0,91.0,40.0,1.1318681318681318,1.0
2cf42c7f-ec91-4bce-9897-d953b82d205b,1,False,"[(46, 57), (51, 40)]",144,122,31,31,144,51,91,91,51,91,51,91,51,91,51,103,46,91,51,91,51,91,51,91,51,103,46,91,51,93.3699,50.0125,91.0,51.0,91.0,51.0,91.0,51.0,1.1318681318681318,1.0
8eb37ccc-8c3f-47ce-965c-731c5de01029,23,True,"[(63, 52), (54, 65)]",100,122,36,40,100,63,115,115,63,115,63,115,63,115,63,115,63,119,54,119,54,115,63,119,54,115,63,115,63,117.0521,58.3827,119.0,54.0,117.547,57.2692,115.0,63.0,1.0347826086956522,1.0
8eb37ccc-8c3f-47ce-965c-731c5de01029,23,True,"[(52, 63), (65, 54)]",122,100,40,36,122,52,115,115,52,115,52,115,52,115,52,115,52,119,65,119,65,115,52,119,65,115,52,115,52,117.0521,58.6694,119.0,65.0,117.547,60.2778,115.0,52.0,1.0347826086956522,1.0
78a1dd25-5de1-4824-be9b-a9ae2c6fbeb9,22,False,"[(27, 50)]",90,90,18,31,90,27,77,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77.0,27.0,77.0,27.0,77.0,27.0,77.0,27.0,1.0,1.0
78a1dd25-5de1-4824-be9b-a9ae2c6fbeb9,22,False,"[(50, 27)]",90,90,31,18,90,50,77,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77.0,50.0,77.0,50.0,77.0,50.0,77.0,50.0,1.0,1.0
08674cd1-c6d2-47a9-929d-b420ec52856d,0,False,"[(237, 226), (224, 235), (220, 243)]",716,750,211,214,716,223,457,463,220,459,224,459,224,459,224,463,237,463,220,459,224,459,224,459,224,463,237,459,224,459.84000000000003,226.73000000000002,463.0,220.0,459.0001,224.00009999999997,459.0,224.0,1.013129102844639,1.0043763676148796
08674cd1-c6d2-47a9-929d-b420ec52856d,0,False,"[(226, 237), (235, 224), (243, 220)]",750,716,214,211,750,234,457,463,243,459,235,459,235,459,235,463,226,463,243,459,235,459,235,459,235,463,226,459,235,459.84000000000003,233.11,463.0,243.0,459.0001,235.0,459.0,235.0,1.013129102844639,1.0043763676148796
a3781066-f99a-4a15-b8a2-1952408b1eb5,22,False,"[(85, 40)]",112,90,62,31,112,85,125,125,85,125,85,125,85,125,85,125,85,125,85,125,85,125,85,125,85,125,85,125,85,125.0,85.0,125.0,85.0,125.0,85.0,125.0,85.0,1.0,1.0
a3781066-f99a-4a15-b8a2-1952408b1eb5,22,False,"[(40, 85)]",90,112,31,62,90,40,125,125,40,125,40,125,40,125,40,125,40,125,40,125,40,125,40,125,40,125,40,125,40,125.0,40.0,125.0,40.0,125.0,40.0,125.0,40.0,1.0,1.0
01aba58e-937c-49ca-936c-31ede8b10e5b,23,True,"[(150, 39)]",166,100,44,28,166,150,189,189,150,189,150,189,150,189,150,189,150,189,150,189,150,189,150,189,150,189,150,189,150,189.0,150.0,189.0,150.0,189.0,150.0,189.0,150.0,1.0,1.0
01aba58e-937c-49ca-936c-31ede8b10e5b,23,True,"[(39, 150)]",100,166,28,44,100,39,189,189,39,189,39,189,39,189,39,189,39,189,39,189,39,189,39,189,39,189,39,189,39,189.0,39.0,189.0,39.0,189.0,39.0,189.0,39.0,1.0,1.0
1c558fee-ff30-4bfb-853d-40fa77c740e7,1,False,"[(50, 27)]",90,78,22,15,90,41,71,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77.0,50.0,77.0,50.0,77.0,50.0,77.0,50.0,1.0845070422535212,1.0845070422535212
1c558fee-ff30-4bfb-853d-40fa77c740e7,1,False,"[(27, 50)]",78,90,15,22,78,30,71,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77.0,27.0,77.0,27.0,77.0,27.0,77.0,27.0,1.0845070422535212,1.0845070422535212
501484fb-3f1d-4dbb-9f2c-27109d0a5ecf,23,True,"[(100, 78)]",100,78,31,24,100,68,147,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178.0,100.0,178.0,100.0,178.0,100.0,178.0,100.0,1.2108843537414966,1.2108843537414966
501484fb-3f1d-4dbb-9f2c-27109d0a5ecf,23,True,"[(78, 100)]",78,100,24,31,78,79,147,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178.0,78.0,178.0,78.0,178.0,78.0,178.0,78.0,1.2108843537414966,1.2108843537414966
2f02c096-945a-4510-a092-aef25b6bd48c,0,False,"[(47, 24)]",90,56,18,15,90,38,65,71,47,71,47,71,47,71,47,71,47,71,47,71,47,71,47,71,47,71,47,71,47,71.0,47.0,71.0,47.0,71.0,47.0,71.0,47.0,1.0923076923076922,1.0923076923076922
2f02c096-945a-4510-a092-aef25b6bd48c,0,False,"[(24, 47)]",56,90,15,18,56,27,65,71,24,71,24,71,24,71,24,71,24,71,24,71,24,71,24,71,24,71,24,71,24,71.0,24.0,71.0,24.0,71.0,24.0,71.0,24.0,1.0923076923076922,1.0923076923076922
eb3135cf-c4fe-425a-9ff3-be31db2dddde,23,False,"[(64, 41), (60, 49)]",100,100,26,27,100,55,99,105,64,109,60,105,64,105,64,109,60,109,60,109,60,105,64,105,64,109,60,105,64,106.6979,62.3022,109.0,60.0,105.0,63.9999,105.0,64.0,1.101010101010101,1.0606060606060606
eb3135cf-c4fe-425a-9ff3-be31db2dddde,23,False,"[(41, 64), (49, 60)]",100,100,27,26,100,44,99,105,41,109,49,105,41,105,41,109,49,109,49,109,49,105,41,105,41,109,49,105,41,106.6979,44.3957,109.0,49.0,105.0,41.0001,105.0,41.0,1.101010101010101,1.0606060606060606
39b94484-6b78-4722-8415-30acca17b37c,22,False,"[(109, 120), (113, 102)]",298,332,90,97,298,113,215,215,113,215,113,215,113,215,113,229,109,229,109,229,109,215,113,215,113,229,109,215,113,217.9801,112.14850000000001,229.0,109.0,215.0,113.0,215.0,113.0,1.0651162790697675,1.0
39b94484-6b78-4722-8415-30acca17b37c,22,False,"[(120, 109), (102, 113)]",332,298,97,90,332,102,215,215,102,215,102,215,102,215,102,229,120,229,120,229,120,215,102,215,102,229,120,215,102,217.9801,105.83160000000001,229.0,120.0,215.0,102.0,215.0,102.0,1.0651162790697675,1.0
ce2c07fd-0bdc-458e-ac75-6b86ac14bc47,11,False,"[(72, 83)]",144,144,63,54,144,72,155,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155.0,72.0,155.0,72.0,155.0,72.0,155.0,72.0,1.0,1.0
ce2c07fd-0bdc-458e-ac75-6b86ac14bc47,11,False,"[(83, 72)]",144,144,54,63,144,83,155,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155.0,83.0,155.0,83.0,155.0,83.0,155.0,83.0,1.0,1.0
2314d222-ec6a-4423-a139-f82aca69b99c,0,False,"[(103, 302)]",188,410,89,175,188,106,399,405,103,405,103,405,103,405,103,405,103,405,103,405,103,405,103,405,103,405,103,405,103,405.0,103.0,405.0,103.0,405.0,103.0,405.0,103.0,1.0150375939849625,1.0150375939849625
2314d222-ec6a-4423-a139-f82aca69b99c,0,False,"[(302, 103)]",410,188,175,89,410,293,399,405,302,405,302,405,302,405,302,405,302,405,302,405,302,405,302,405,302,405,302,405,302,405.0,302.0,405.0,302.0,405.0,302.0,405.0,302.0,1.0150375939849625,1.0150375939849625
c562dcb6-5254-4dc8-b4c4-6b0a30b43c29,22,False,"[(62, 85)]",112,112,53,44,112,65,141,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147.0,62.0,147.0,62.0,147.0,62.0,147.0,62.0,1.0425531914893618,1.0425531914893618
c562dcb6-5254-4dc8-b4c4-6b0a30b43c29,22,False,"[(85, 62)]",112,112,44,53,112,76,141,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147.0,85.0,147.0,85.0,147.0,85.0,147.0,85.0,1.0425531914893618,1.0425531914893618
9bb42d4c-35e9-4fd2-9402-bf560baa6fc5,23,False,"[(60, 37)]",90,100,18,19,90,51,91,97,60,97,60,97,60,97,60,97,60,97,60,97,60,97,60,97,60,97,60,97,60,97.0,60.0,97.0,60.0,97.0,60.0,97.0,60.0,1.065934065934066,1.065934065934066
9bb42d4c-35e9-4fd2-9402-bf560baa6fc5,23,False,"[(37, 60)]",100,90,19,18,100,40,91,97,37,97,37,97,37,97,37,97,37,97,37,97,37,97,37,97,37,97,37,97,37,97.0,37.0,97.0,37.0,97.0,37.0,97.0,37.0,1.065934065934066,1.065934065934066
