eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,PoA,PoS
4c3d0c26-3aba-4486-be16-23060437be37,11,False,"[(95, 72), (83, 94)]",243,221,65,58,243,86,161,167,95,177,83,167,95,167,95,177,83,167,95,167,95,167,95,167,95,177,83,167,95,167.2942,94.6471,167.0,95.0,170.36849999999998,90.95779999999999,167.0,95.0,1.0993788819875776,1.0372670807453417
4c3d0c26-3aba-4486-be16-23060437be37,11,False,"[(72, 95), (94, 83)]",221,243,58,65,221,75,161,167,72,177,94,167,72,167,72,177,94,167,72,167,72,167,72,167,72,177,94,167,72,167.2942,72.6471,167.0,72.0,170.36849999999998,79.41069999999999,167.0,72.0,1.0993788819875776,1.0372670807453417
fb4ff198-4c9f-402f-9888-5718e9cc4ae5,22,False,"[(137, 148), (154, 143), (165, 120)]",299,243,105,106,299,156,279,285,165,285,137,285,137,285,137,285,137,285,165,285,165,285,165,285,165,297,154,285,137,285.0,165.0,285.0,137.0,285.0,152.9158,285.0,165.0,1.064516129032258,1.021505376344086
fb4ff198-4c9f-402f-9888-5718e9cc4ae5,22,False,"[(148, 137), (143, 154), (120, 165)]",243,299,106,105,243,123,279,285,120,285,148,285,148,285,148,285,148,285,120,285,120,285,120,285,120,297,143,285,148,285.0,120.0,285.0,148.0,285.0,132.0842,285.0,120.0,1.064516129032258,1.021505376344086
04eaecba-1e0c-42f6-bf50-823015585927,22,False,"[(76, 65)]",243,255,62,53,243,76,141,141,76,141,76,141,76,141,76,141,76,141,76,141,76,141,76,141,76,141,76,141,76,141.0,76.0,141.0,76.0,141.0,76.0,141.0,76.0,1.0,1.0
04eaecba-1e0c-42f6-bf50-823015585927,22,False,"[(65, 76)]",255,243,53,62,255,65,141,141,65,141,65,141,65,141,65,141,65,141,65,141,65,141,65,141,65,141,65,141,65,141.0,65.0,141.0,65.0,141.0,65.0,141.0,65.0,1.0,1.0
b425886c-b78c-44d3-923a-d1afc839dc75,0,False,"[(82, 71), (65, 88)]",243,277,54,62,243,65,153,153,65,153,82,153,82,153,82,153,82,153,65,153,65,153,65,153,65,153,82,153,82,153.0,65.0,153.0,65.0,153.0,72.8802,153.0,65.0154,1.0,1.0
b425886c-b78c-44d3-923a-d1afc839dc75,0,False,"[(71, 82), (88, 65)]",277,243,62,54,277,88,153,153,88,153,71,153,71,153,71,153,71,153,88,153,88,153,88,153,88,153,71,153,71,153.0,88.0,153.0,88.0,153.0,80.1198,153.0,87.9846,1.0,1.0
2dd50985-124c-4ca5-b99e-0950413cb28f,22,False,"[(101, 90)]",321,287,83,79,321,101,191,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191.0,101.0,191.0,101.0,191.0,101.0,191.0,101.0,1.0,1.0
2dd50985-124c-4ca5-b99e-0950413cb28f,22,False,"[(90, 101)]",287,321,79,83,287,90,191,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191.0,90.0,191.0,90.0,191.0,90.0,191.0,90.0,1.0,1.0
3a536834-dd77-4165-82b6-0e855cc880d8,11,False,"[(107, 174), (116, 171), (194, 161)]",265,309,98,124,265,110,275,281,107,287,116,281,107,281,107,355,194,287,116,287,116,281,107,281,107,355,194,281,107,295.5,125.75,281.0,107.0,288.2849,117.47389999999999,281.0,107.0,1.290909090909091,1.0218181818181817
3a536834-dd77-4165-82b6-0e855cc880d8,11,False,"[(174, 107), (171, 116), (161, 194)]",309,265,124,98,309,165,275,281,174,287,171,281,174,281,174,355,161,287,171,287,171,281,174,281,174,355,161,281,174,295.5,169.75,281.0,174.0,288.2849,170.811,281.0,174.0,1.290909090909091,1.0218181818181817
1b6baefd-c5e6-41a3-aadd-7ca01165adf9,0,False,"[(218, 195), (204, 215)]",607,573,191,181,607,209,407,413,218,419,204,413,218,413,218,419,204,413,218,413,218,413,218,413,218,419,204,413,218,413.0,218.0,413.0,218.0,415.3780999999999,212.45119999999997,413.0,218.0,1.0294840294840295,1.0147420147420148
1b6baefd-c5e6-41a3-aadd-7ca01165adf9,0,False,"[(195, 218), (215, 204)]",573,607,181,191,573,198,407,413,195,419,215,413,195,413,195,419,215,413,195,413,195,413,195,413,195,419,215,413,195,413.0,195.0,413.0,195.0,415.3780999999999,202.9269,413.0,195.0,1.0294840294840295,1.0147420147420148
aed020c7-bf6b-4333-af23-4397b1701043,0,False,"[(96, 119)]",243,277,76,92,243,99,209,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215.0,96.0,215.0,96.0,215.0,96.0,215.0,96.0,1.0287081339712918,1.0287081339712918
aed020c7-bf6b-4333-af23-4397b1701043,0,False,"[(119, 96)]",277,243,92,76,277,110,209,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215.0,119.0,215.0,119.0,215.0,119.0,215.0,119.0,1.0287081339712918,1.0287081339712918
353d081c-1732-426c-a563-a618c063bf41,23,False,"[(582, 593)]",1145,1013,375,331,1145,576,1163,1175,582,1175,582,1175,582,1175,582,1175,582,1175,582,1175,582,1175,582,1175,582,1175,582,1175,582,1175.0,582.0,1175.0,582.0,1175.0,582.0,1175.0,582.0,1.0103181427343078,1.0103181427343078
353d081c-1732-426c-a563-a618c063bf41,23,False,"[(593, 582)]",1013,1145,331,375,1013,587,1163,1175,593,1175,593,1175,593,1175,593,1175,593,1175,593,1175,593,1175,593,1175,593,1175,593,1175,593,1175.0,593.0,1175.0,593.0,1175.0,593.0,1175.0,593.0,1.0103181427343078,1.0103181427343078
4241ed73-b774-4d36-8884-c8b2ccc8cb7c,89,True,"[(243, 705)]",243,705,76,255,243,243,948,948,243,948,243,948,243,948,243,948,243,948,243,948,243,948,243,948,243,948,243,948,243,948.0,243.0,948.0,243.0,948.0,243.0,948.0,243.0,1.0,1.0
4241ed73-b774-4d36-8884-c8b2ccc8cb7c,89,True,"[(705, 243)]",705,243,255,76,705,705,948,948,705,948,705,948,705,948,705,948,705,948,705,948,705,948,705,948,705,948,705,948,705,948.0,705.0,948.0,705.0,948.0,705.0,948.0,705.0,1.0,1.0
c7c2fff6-94d7-432c-af4d-c7fd7d84a784,1,False,"[(107, 84)]",255,243,88,75,255,107,191,191,107,191,107,191,107,191,107,191,107,191,107,191,107,191,107,191,107,191,107,191,107,191.0,107.0,191.0,107.0,191.0,107.0,191.0,107.0,1.0,1.0
c7c2fff6-94d7-432c-af4d-c7fd7d84a784,1,False,"[(84, 107)]",243,255,75,88,243,84,191,191,84,191,84,191,84,191,84,191,84,191,84,191,84,191,84,191,84,191,84,191,84,191.0,84.0,191.0,84.0,191.0,84.0,191.0,84.0,1.0,1.0
68f76324-45b4-447f-af47-7dce67be6a27,0,False,"[(91, 136), (95, 128)]",243,299,76,86,243,94,221,227,91,223,95,223,95,223,95,223,95,227,91,223,95,223,95,223,95,227,91,223,95,227.0,91.0,223.0,95.0,224.44,93.56,223.0,95.0,1.0271493212669682,1.009049773755656
68f76324-45b4-447f-af47-7dce67be6a27,0,False,"[(136, 91), (128, 95)]",299,243,86,76,299,127,221,227,136,223,128,223,128,223,128,223,128,227,136,223,128,223,128,223,128,227,136,223,128,227.0,136.0,223.0,128.0,224.44,130.88,223.0,128.0,1.0271493212669682,1.009049773755656
c5df1adf-c87f-40fd-afc7-50d2a9ff59c1,0,False,"[(91, 68)]",233,199,71,59,233,91,159,159,91,159,91,159,91,159,91,159,91,159,91,159,91,159,91,159,91,159,91,159,91,159.0,91.0,159.0,91.0,159.0,91.0,159.0,91.0,1.0,1.0
c5df1adf-c87f-40fd-afc7-50d2a9ff59c1,0,False,"[(68, 91)]",199,233,59,71,199,68,159,159,68,159,68,159,68,159,68,159,68,159,68,159,68,159,68,159,68,159,68,159,68,159.0,68.0,159.0,68.0,159.0,68.0,159.0,68.0,1.0,1.0
a8c565a7-a035-42f4-8271-447ea7417cd3,0,False,"[(67, 78)]",243,289,53,69,243,67,145,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145.0,67.0,145.0,67.0,145.0,67.0,145.0,67.0,1.0,1.0
a8c565a7-a035-42f4-8271-447ea7417cd3,0,False,"[(78, 67)]",289,243,69,53,289,78,145,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145.0,78.0,145.0,78.0,145.0,78.0,145.0,78.0,1.0,1.0
3e1d2140-d2da-4bfb-9f88-58891c96cdfe,11,False,"[(220, 197), (217, 206)]",661,661,193,183,661,211,411,417,220,423,217,417,220,417,220,423,217,423,217,423,217,417,220,417,220,423,217,417,220,423.0,217.0,417.0,220.0,418.55009999999993,219.2249,417.0,220.0,1.0291970802919708,1.0145985401459854
3e1d2140-d2da-4bfb-9f88-58891c96cdfe,11,False,"[(197, 220), (206, 217)]",661,661,183,193,661,200,411,417,197,423,206,417,197,417,197,423,206,423,206,423,206,417,197,417,197,423,206,417,197,423.0,206.0,417.0,197.0,418.55009999999993,199.3252,417.0,197.0,1.0291970802919708,1.0145985401459854
fce3efc4-f46b-48f3-8c4a-feaddcfcd27a,0,False,"[(109, 120), (131, 108)]",487,441,100,94,487,109,229,239,131,229,109,229,109,229,109,229,109,239,131,239,131,229,109,229,109,239,131,229,109,239.0,131.0,229.0,109.0,232.82389999999998,117.41269999999997,229.0,109.0,1.0436681222707425,1.0
fce3efc4-f46b-48f3-8c4a-feaddcfcd27a,0,False,"[(120, 109), (108, 131)]",441,487,94,100,441,120,229,239,108,229,120,229,120,229,120,229,120,239,108,239,108,229,120,229,120,239,108,229,120,239.0,108.0,229.0,120.0,232.82389999999998,115.41120000000001,229.0,120.0,1.0436681222707425,1.0
65c0c850-6ed1-475f-beed-b32f9997a217,22,False,"[(83, 72), (74, 85), (90, 67)]",233,233,45,53,233,68,147,157,90,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,159,74,155,83,157.0,78.5,155.0,83.0,155.78519999999997,81.23339999999999,155.0,83.0,1.0816326530612246,1.054421768707483
65c0c850-6ed1-475f-beed-b32f9997a217,22,False,"[(72, 83), (85, 74), (67, 90)]",233,233,53,45,233,79,147,157,67,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,159,85,155,72,157.0,78.5,155.0,72.0,155.78519999999997,74.55179999999999,155.0,72.0,1.0816326530612246,1.054421768707483
47ab4ad1-054b-490c-b4dd-37f201318cde,0,False,"[(130, 153)]",287,333,116,130,287,130,283,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283.0,130.0,283.0,130.0,283.0,130.0,283.0,130.0,1.0,1.0
47ab4ad1-054b-490c-b4dd-37f201318cde,0,False,"[(153, 130)]",333,287,130,116,333,153,283,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283.0,153.0,283.0,153.0,283.0,153.0,283.0,153.0,1.0,1.0
771f07dd-92da-45f5-9c80-669481885097,1,True,"[(86, 63), (78, 67)]",233,221,61,50,233,77,143,149,86,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145,78,149,86,145,78,145.33339999999998,78.66669999999999,145.0,78.0,146.3164,80.6327,145.0,78.0,1.0419580419580419,1.013986013986014
771f07dd-92da-45f5-9c80-669481885097,1,True,"[(63, 86), (67, 78)]",221,233,50,61,221,66,143,149,63,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145,67,149,63,145,67,145.33339999999998,66.66669999999999,145.0,67.0,146.3164,65.68369999999999,145.0,67.0,1.0419580419580419,1.013986013986014
0f78eff8-dff7-4f30-9c53-870700f4f0aa,0,False,"[(100, 123)]",243,277,89,105,243,103,217,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223.0,100.0,223.0,100.0,223.0,100.0,223.0,100.0,1.0276497695852536,1.0276497695852536
0f78eff8-dff7-4f30-9c53-870700f4f0aa,0,False,"[(123, 100)]",277,243,105,89,277,114,217,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223.0,123.0,223.0,123.0,223.0,123.0,223.0,123.0,1.0276497695852536,1.0276497695852536
d9e6c926-d29c-4415-adc0-81c1743183d2,0,False,"[(95, 118)]",243,277,81,91,243,98,207,213,95,213,95,213,95,213,95,213,95,213,95,213,95,213,95,213,95,213,95,213,95,213.0,95.0,213.0,95.0,213.0,95.0,213.0,95.0,1.0289855072463767,1.0289855072463767
d9e6c926-d29c-4415-adc0-81c1743183d2,0,False,"[(118, 95)]",277,243,91,81,277,109,207,213,118,213,118,213,118,213,118,213,118,213,118,213,118,213,118,213,118,213,118,213,118,213.0,118.0,213.0,118.0,213.0,118.0,213.0,118.0,1.0289855072463767,1.0289855072463767
259a5d69-9610-4df5-b279-388d2de26d25,1,False,"[(104, 81), (102, 91), (84, 95)]",265,287,70,81,265,84,179,185,104,179,84,179,84,179,84,193,102,179,84,179,84,179,84,179,84,193,102,179,84,179.0,84.0,179.0,84.0,181.28499999999997,91.6165,179.00009999999997,84.0001,1.0782122905027933,1.0
259a5d69-9610-4df5-b279-388d2de26d25,1,False,"[(81, 104), (91, 102), (95, 84)]",287,265,81,70,287,95,179,185,81,179,95,179,95,179,95,193,91,179,95,179,95,179,95,179,95,193,91,179,95,179.0,95.0,179.0,95.0,181.28499999999997,89.6685,179.00009999999997,95.0,1.0782122905027933,1.0
17fc3a23-e74c-47ea-8b20-4df5834d803d,0,False,"[(193, 216)]",485,531,179,202,485,193,409,409,193,409,193,409,193,409,193,409,193,409,193,409,193,409,193,409,193,409,193,409,193,409.0,193.0,409.0,193.0,409.0,193.0,409.0,193.0,1.0,1.0
17fc3a23-e74c-47ea-8b20-4df5834d803d,0,False,"[(216, 193)]",531,485,202,179,531,216,409,409,216,409,216,409,216,409,216,409,216,409,216,409,216,409,216,409,216,409,216,409,216,409.0,216.0,409.0,216.0,409.0,216.0,409.0,216.0,1.0,1.0
30f0a61f-1ea8-42ca-9de3-32f47a647c1a,0,False,"[(79, 102), (84, 61)]",255,221,66,50,255,84,145,145,84,145,84,145,84,145,84,181,79,145,84,145,84,145,84,145,84,181,79,145,84,145.0,84.0,145.0,84.0,148.5928,83.501,145.0,84.0,1.2482758620689656,1.0
30f0a61f-1ea8-42ca-9de3-32f47a647c1a,0,False,"[(102, 79), (61, 84)]",221,255,50,66,221,61,145,145,61,145,61,145,61,145,61,181,102,145,61,145,61,145,61,145,61,181,102,145,61,145.0,61.0,145.0,61.0,148.5928,65.0918,145.0,61.0,1.2482758620689656,1.0
9754624b-3e35-473f-a15f-4ec514f9f767,23,False,"[(328, 351)]",871,827,301,293,871,331,673,679,328,679,328,679,328,679,328,679,328,679,328,679,328,679,328,679,328,679,328,679,328,679.0,328.0,679.0,328.0,679.0,328.0,679.0,328.0,1.0089153046062407,1.0089153046062407
9754624b-3e35-473f-a15f-4ec514f9f767,23,False,"[(351, 328)]",827,871,293,301,827,342,673,679,351,679,351,679,351,679,351,679,351,679,351,679,351,679,351,679,351,679,351,679,351,679.0,351.0,679.0,351.0,679.0,351.0,679.0,351.0,1.0089153046062407,1.0089153046062407
0d332b21-8e5c-4762-b59c-208d8d3e0f8a,1,False,"[(138, 149)]",309,331,109,113,309,138,287,287,138,287,138,287,138,287,138,287,138,287,138,287,138,287,138,287,138,287,138,287,138,287.0,138.0,287.0,138.0,287.0,138.0,287.0,138.0,1.0,1.0
0d332b21-8e5c-4762-b59c-208d8d3e0f8a,1,False,"[(149, 138)]",331,309,113,109,331,149,287,287,149,287,149,287,149,287,149,287,149,287,149,287,149,287,149,287,149,287,149,287,149,287.0,149.0,287.0,149.0,287.0,149.0,287.0,149.0,1.0,1.0
9d4e39fa-5b9e-491d-b72a-549751c5b5fa,0,False,"[(119, 96), (85, 108)]",243,299,58,69,243,88,187,193,85,193,85,193,85,193,85,215,119,193,85,193,85,193,85,193,85,215,119,193,85,193.0,85.0,193.0,85.0,197.74109999999996,92.3271,193.0,85.0,1.1497326203208555,1.032085561497326
9d4e39fa-5b9e-491d-b72a-549751c5b5fa,0,False,"[(96, 119), (108, 85)]",299,243,69,58,299,99,187,193,108,193,108,193,108,193,108,215,96,193,108,193,108,193,108,193,108,215,96,193,108,193.0,108.0,193.0,108.0,197.74109999999996,105.41399999999999,193.0,108.0,1.1497326203208555,1.032085561497326
09764961-88da-4f06-b738-488b6ff44804,0,False,"[(119, 108), (110, 121)]",243,289,87,91,243,119,227,227,119,227,119,227,119,227,119,227,119,231,110,231,110,227,119,227,119,231,110,227,119,231.0,110.0,227.0,119.0,228.94039999999995,114.63399999999999,227.29060000000004,118.3461,1.0176211453744493,1.0
09764961-88da-4f06-b738-488b6ff44804,0,False,"[(108, 119), (121, 110)]",289,243,91,87,289,108,227,227,108,227,108,227,108,227,108,227,108,231,121,231,121,227,108,227,108,231,121,227,108,231.0,121.0,227.0,108.0,228.94039999999995,114.3064,227.29060000000004,108.9445,1.0176211453744493,1.0
f2af5595-f750-4052-8c4f-a76ed2a8309f,0,False,"[(89, 66)]",233,199,71,55,233,89,155,155,89,155,89,155,89,155,89,155,89,155,89,155,89,155,89,155,89,155,89,155,89,155.0,89.0,155.0,89.0,155.0,89.0,155.0,89.0,1.0,1.0
f2af5595-f750-4052-8c4f-a76ed2a8309f,0,False,"[(66, 89)]",199,233,55,71,199,66,155,155,66,155,66,155,66,155,66,155,66,155,66,155,66,155,66,155,66,155,66,155,66,155.0,66.0,155.0,66.0,155.0,66.0,155.0,66.0,1.0,1.0
5d79e290-5d4d-4148-b443-47dd5c81e070,12,False,"[(103, 80), (100, 89), (82, 93)]",243,265,45,58,243,82,175,183,103,175,82,175,82,175,82,189,100,175,82,175,82,175,82,175,82,189,100,175,82,175.0,82.0,175.0,82.0,177.801,89.35249999999999,175.0,82.0,1.08,1.0
5d79e290-5d4d-4148-b443-47dd5c81e070,12,False,"[(80, 103), (89, 100), (93, 82)]",265,243,58,45,265,93,175,183,80,175,93,175,93,175,93,189,89,175,93,175,93,175,93,175,93,189,89,175,93,175.0,93.0,175.0,93.0,177.801,88.4485,175.0,93.0,1.08,1.0
eeff6d15-df68-46aa-87b2-413205182e40,22,False,"[(84, 107), (110, 99), (121, 98)]",233,233,70,67,233,87,185,191,84,191,84,191,84,191,84,209,110,191,84,191,84,191,84,191,84,219,121,191,84,203.1764,101.5882,191.0,84.0,196.13350000000003,91.4151,191.00009999999997,84.0001,1.1837837837837837,1.0324324324324323
eeff6d15-df68-46aa-87b2-413205182e40,22,False,"[(107, 84), (99, 110), (98, 121)]",233,233,67,70,233,98,185,191,107,191,107,191,107,191,107,209,99,191,107,191,107,191,107,191,107,219,98,191,107,203.1764,101.5882,191.0,107.0,196.13350000000003,104.7184,191.00009999999997,107.0,1.1837837837837837,1.0324324324324323
42bd438d-55f6-4d39-b72e-25339bf13921,0,False,"[(81, 70), (77, 100)]",243,277,61,61,243,81,151,151,81,151,81,151,81,151,81,151,81,177,77,151,81,151,81,151,81,177,77,151,81,177.0,77.0,151.0,81.0,154.7067,80.4298,151.0,81.0,1.1721854304635762,1.0
42bd438d-55f6-4d39-b72e-25339bf13921,0,False,"[(70, 81), (100, 77)]",277,243,61,61,277,70,151,151,70,151,70,151,70,151,70,151,70,177,100,151,70,151,70,151,70,177,100,151,70,177.0,100.0,151.0,70.0,154.7067,74.27690000000001,151.0,70.0,1.1721854304635762,1.0
350c3f93-d412-4cd8-989e-91dbebc8ff7e,22,False,"[(100, 111)]",299,287,86,82,299,94,199,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211,100,211.0,100.0,211.0,100.0,211.0,100.0,211.0,100.0,1.0603015075376885,1.0603015075376885
350c3f93-d412-4cd8-989e-91dbebc8ff7e,22,False,"[(111, 100)]",287,299,82,86,287,105,199,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211,111,211.0,111.0,211.0,111.0,211.0,111.0,211.0,111.0,1.0603015075376885,1.0603015075376885
9c8afdf7-329d-4093-af6a-533517991030,22,False,"[(92, 103), (117, 94)]",233,221,83,80,233,92,195,195,92,195,92,195,92,195,92,195,92,195,92,195,92,195,92,195,92,211,117,195,92,205.8236,108.9118,195.0,92.0,199.5688,99.1388,195.0,92.0,1.082051282051282,1.0
9c8afdf7-329d-4093-af6a-533517991030,22,False,"[(103, 92), (94, 117)]",221,233,80,83,221,103,195,195,103,195,103,195,103,195,103,195,103,195,103,195,103,195,103,195,103,211,94,195,103,205.8236,96.9118,195.0,103.0,199.5688,100.43,195.0,103.0,1.082051282051282,1.0
8baddd77-b2a1-4775-8747-68b574c09cec,22,False,"[(298, 121)]",497,343,186,110,497,298,419,419,298,419,298,419,298,419,298,419,298,419,298,419,298,419,298,419,298,419,298,419,298,419.0,298.0,419.0,298.0,419.0,298.0,419.0,298.0,1.0,1.0
8baddd77-b2a1-4775-8747-68b574c09cec,22,False,"[(121, 298)]",343,497,110,186,343,121,419,419,121,419,121,419,121,419,121,419,121,419,121,419,121,419,121,419,121,419,121,419,121,419.0,121.0,419.0,121.0,419.0,121.0,419.0,121.0,1.0,1.0
5985cb99-7ba6-4ee9-994e-b37a7600ab14,22,False,"[(121, 110), (108, 119), (81, 126)]",243,299,58,74,243,84,201,207,81,227,108,207,81,207,81,231,121,207,81,207,81,207,81,207,81,231,121,207,81,207.0,81.0,207.0,81.0,213.1277,91.21279999999999,207.0,81.0,1.1492537313432836,1.0298507462686568
5985cb99-7ba6-4ee9-994e-b37a7600ab14,22,False,"[(110, 121), (119, 108), (126, 81)]",299,243,74,58,299,117,201,207,126,227,119,207,126,207,126,231,110,207,126,207,126,207,126,207,126,231,110,207,126,207.0,126.0,207.0,126.0,213.1277,121.91489999999999,207.0,126.0,1.1492537313432836,1.0298507462686568
be552b10-e6f2-4ebc-9489-a3a6276e3653,11,False,"[(409, 420)]",1607,1607,395,402,1607,409,829,829,409,829,409,829,409,829,409,829,409,829,409,829,409,829,409,829,409,829,409,829,409,829.0,409.0,829.0,409.0,829.0,409.0,829.0,409.0,1.0,1.0
be552b10-e6f2-4ebc-9489-a3a6276e3653,11,False,"[(420, 409)]",1607,1607,402,395,1607,420,829,829,420,829,420,829,420,829,420,829,420,829,420,829,420,829,420,829,420,829,420,829,420,829.0,420.0,829.0,420.0,829.0,420.0,829.0,420.0,1.0,1.0
4e1866f0-bf88-4abb-8a48-630c1d85c942,22,False,"[(61, 84)]",233,233,53,60,233,61,145,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145.0,61.0,145.0,61.0,145.0,61.0,145.0,61.0,1.0,1.0
4e1866f0-bf88-4abb-8a48-630c1d85c942,22,False,"[(84, 61)]",233,233,60,53,233,84,145,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145.0,84.0,145.0,84.0,145.0,84.0,145.0,84.0,1.0,1.0
3cc1de2c-e3aa-42be-b9b9-6cff435befff,11,False,"[(84, 117), (90, 79), (120, 75)]",243,199,54,59,243,63,159,195,120,169,90,169,90,169,90,169,90,195,120,169,90,169,90,169,90,201,84,169,90,194.2352,119.1176,169.0,90.0,169.5093,89.90450000000001,169.00009999999997,90.0,1.2641509433962264,1.0628930817610063
3cc1de2c-e3aa-42be-b9b9-6cff435befff,11,False,"[(117, 84), (79, 90), (75, 120)]",199,243,59,54,199,96,159,195,75,169,79,169,79,169,79,169,79,195,75,169,79,169,79,169,79,201,117,169,79,194.2352,75.1176,169.0,79.0,169.5093,79.6048,169.00009999999997,79.0001,1.2641509433962264,1.0628930817610063
00683c53-eb91-4554-993c-f7ceef8b50fe,1,False,"[(57, 80)]",243,255,45,48,243,60,131,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137.0,57.0,137.0,57.0,137.0,57.0,137.0,57.0,1.0458015267175573,1.0458015267175573
00683c53-eb91-4554-993c-f7ceef8b50fe,1,False,"[(80, 57)]",255,243,48,45,255,71,131,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137.0,80.0,137.0,80.0,137.0,80.0,137.0,80.0,1.0458015267175573,1.0458015267175573
5726df9b-fa6b-4a9a-9c74-7da89b38eef5,22,False,"[(95, 150), (104, 137)]",287,365,91,90,287,104,241,245,95,241,104,241,104,241,104,241,104,245,95,241,104,241,104,241,104,245,95,241,104,245.0,95.0,241.0,104.0,242.80470000000003,99.9393,241.0,104.0,1.016597510373444,1.0
5726df9b-fa6b-4a9a-9c74-7da89b38eef5,22,False,"[(150, 95), (137, 104)]",365,287,90,91,365,137,241,245,150,241,137,241,137,241,137,241,137,245,150,241,137,241,137,241,137,245,150,241,137,245.0,150.0,241.0,137.0,242.80470000000003,142.8654,241.0,137.0,1.016597510373444,1.0
3cc427eb-4c7d-4293-83b5-e6e8de1a1c74,1,False,"[(125, 136), (133, 110)]",365,353,109,104,365,133,243,243,133,243,133,243,133,243,133,261,125,243,133,243,133,243,133,243,133,261,125,243,133,248.8236,130.4118,243.0,133.0,247.27570000000003,131.0997,243.0,133.0,1.0740740740740742,1.0
3cc427eb-4c7d-4293-83b5-e6e8de1a1c74,1,False,"[(136, 125), (110, 133)]",353,365,104,109,353,110,243,243,110,243,110,243,110,243,110,261,136,243,110,243,110,243,110,243,110,261,136,243,110,248.8236,118.4118,243.0,110.0,247.27570000000003,116.17599999999999,243.0,110.0,1.0740740740740742,1.0
71b5e122-c809-49e4-9e66-bf801c6bd2a3,0,False,"[(79, 56), (61, 84)]",223,177,52,42,223,79,135,135,79,135,79,135,79,135,79,135,79,135,79,135,79,135,79,135,79,145,61,135,79,135.0,79.0,135.0,79.0,138.24400000000003,73.1609,135.0,79.0,1.0740740740740742,1.0
71b5e122-c809-49e4-9e66-bf801c6bd2a3,0,False,"[(56, 79), (84, 61)]",177,223,42,52,177,56,135,135,56,135,56,135,56,135,56,135,56,135,56,135,56,135,56,135,56,145,84,135,56,135.0,56.0,135.0,56.0,138.24400000000003,65.0831,135.0,56.0,1.0740740740740742,1.0
a08aba1a-1564-4878-96b6-5586bb49f50e,22,False,"[(128, 139)]",299,287,119,110,299,128,267,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267.0,128.0,267.0,128.0,267.0,128.0,267.0,128.0,1.0,1.0
a08aba1a-1564-4878-96b6-5586bb49f50e,22,False,"[(139, 128)]",287,299,110,119,287,139,267,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267.0,139.0,267.0,139.0,267.0,139.0,267.0,139.0,1.0,1.0
fc2bbe0d-0c40-4cf1-91da-a775f16e0704,22,False,"[(125, 136), (142, 119)]",299,299,110,119,299,133,255,261,142,261,125,261,125,261,125,261,125,261,125,261,125,261,125,261,125,261,142,261,125,261.0,130.5,261.0,142.0,261.0,133.3559,261.0,130.5,1.0235294117647058,1.0235294117647058
