eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
ad38acb2-bc94-4836-a74a-9f68395c2bcb,0,False,"[(76, 53), (73, 62), (44, 67)]",155,189,33,44,155,44,111,111,44,111,44,111,44,111,44,135,73,111,44,111,44,111,44,111,44,135,73,111,44,111.0,44.0,115.7362,52.4199,111.0,44.0,111.0,44.0,1.2162162162162162,1.0
ad38acb2-bc94-4836-a74a-9f68395c2bcb,0,False,"[(53, 76), (62, 73), (67, 44)]",189,155,44,33,189,67,111,111,67,111,67,111,67,111,67,135,62,111,67,111,67,111,67,111,67,135,62,111,67,111.0,67.0,115.7362,63.3163,111.0,67.0,111.0,67.0,1.2162162162162162,1.0
4d64571c-3c26-4939-b95e-382b03a12f67,22,False,"[(248, 225)]",497,497,216,216,497,248,473,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,473,248,1.0,1.0
4d64571c-3c26-4939-b95e-382b03a12f67,22,False,"[(225, 248)]",497,497,216,216,497,225,473,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,473,225,1.0,1.0
30f00a99-616b-443a-af48-d3f9935f19e9,12,False,"[(70, 59)]",155,167,41,41,155,64,117,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,129,70,1.1025641025641026,1.1025641025641026
30f00a99-616b-443a-af48-d3f9935f19e9,12,False,"[(59, 70)]",167,155,41,41,167,53,117,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,129,59,1.1025641025641026,1.1025641025641026
27f98d47-08c2-428e-9aa4-dfd96bcd0443,22,True,"[(49, 72), (58, 47)]",145,111,38,34,145,58,105,105,58,105,58,105,58,105,58,105,58,105,58,105,58,105,58,105,58,121,49,105,58,105.0,58.0,108.0968,56.2581,105.0,58.0,105.0,58.0,1.1523809523809523,1.0
27f98d47-08c2-428e-9aa4-dfd96bcd0443,22,True,"[(72, 49), (47, 58)]",111,145,34,38,111,47,105,105,47,105,47,105,47,105,47,105,47,105,47,105,47,105,47,105,47,121,72,105,47,105.0,47.0,108.0968,51.8387,105.0,47.0,105.0,47.0,1.1523809523809523,1.0
cf7ab5cd-9a99-415e-b5fb-b34a197bd5a2,1,False,"[(55, 66), (64, 53)]",155,167,46,42,155,64,117,117,64,117,64,117,64,117,64,121,55,121,55,121,55,117,64,117,64,121,55,117,64,117.0007,63.9984,118.7644,60.0301,121.0,55.0,117.0,64.0,1.0341880341880343,1.0
cf7ab5cd-9a99-415e-b5fb-b34a197bd5a2,1,False,"[(66, 55), (53, 64)]",167,155,42,46,167,53,117,117,53,117,53,117,53,117,53,121,66,121,66,121,66,117,53,117,53,121,66,117,53,117.0007,53.0023,118.7644,58.7343,121.0,66.0,117.0,53.0,1.0341880341880343,1.0
