eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
b65bc1d9-882e-493e-a230-cdfee9735593,23,True,"[(77, 100), (86, 97)]",254,254,68,77,254,80,171,177,77,183,86,177,77,177,77,183,86,183,86,183,86,177,77,177,77,183,86,177,77,177.0,77.0,178.63889999999998,79.4583,183.0,86.0,177.0,77.0,1.0701754385964912,1.0350877192982457
b65bc1d9-882e-493e-a230-cdfee9735593,23,True,"[(100, 77), (97, 86)]",254,254,77,68,254,91,171,177,100,183,97,177,100,177,100,183,97,183,97,183,97,177,100,177,100,183,97,177,100,177.0,100.0,178.63889999999998,99.1806,183.0,97.0,177.0,100.0,1.0701754385964912,1.0350877192982457
0a6c657e-ba0b-48e0-b7d9-8a6ef75fe6b8,22,False,"[(111, 88), (100, 111)]",244,210,80,65,244,102,193,199,111,199,111,199,111,199,111,211,100,199,111,199,111,199,111,199,111,211,100,199,111,199.0,111.0,202.4602,107.8281,199.0,111.0,199.0,111.0,1.0932642487046633,1.0310880829015545
0a6c657e-ba0b-48e0-b7d9-8a6ef75fe6b8,22,False,"[(88, 111), (111, 100)]",210,244,65,80,210,91,193,199,88,199,88,199,88,199,88,211,111,199,88,199,88,199,88,199,88,211,111,199,88,199.0,88.0,202.4602,94.6321,199.0,88.0,199.0,88.0,1.0932642487046633,1.0310880829015545
ced9700f-12d2-4b1a-aab6-4a647249508c,22,False,"[(107, 84), (64, 87)]",222,222,64,55,222,67,145,151,64,151,64,151,64,151,64,191,107,151,64,151,64,151,64,151,64,191,107,151,64,151.0,64.0,153.9588,67.1807,171.0,85.5,151.0,64.0,1.3172413793103448,1.0413793103448277
ced9700f-12d2-4b1a-aab6-4a647249508c,22,False,"[(84, 107), (87, 64)]",222,222,55,64,222,78,145,151,87,151,87,151,87,151,87,191,84,151,87,151,87,151,87,151,87,191,84,151,87,151.0,87.0,153.9588,86.7781,171.0,85.5,151.0,87.0,1.3172413793103448,1.0413793103448277
6d66bd4d-14cd-4636-bcb7-c331e789e7de,11,False,"[(87, 110), (91, 80)]",254,254,73,69,254,91,171,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,197,87,171,91,171.0,91.0,174.1714,90.5121,179.4118,89.7059,171.0,91.0,1.152046783625731,1.0
6d66bd4d-14cd-4636-bcb7-c331e789e7de,11,False,"[(110, 87), (80, 91)]",254,254,69,73,254,80,171,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,197,110,171,80,171.0,80.0,174.1714,83.6593,179.4118,89.7059,171.0,80.0,1.152046783625731,1.0
436ee5e0-0c76-47fc-97e2-3cd478072264,0,False,"[(80, 57)]",222,188,51,48,222,71,131,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,1.0458015267175573,1.0458015267175573
436ee5e0-0c76-47fc-97e2-3cd478072264,0,False,"[(57, 80)]",188,222,48,51,188,60,131,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,1.0458015267175573,1.0458015267175573
4ed719fe-5a5f-4e45-aa7d-1ae47baf16f5,22,False,"[(117, 150), (127, 138)]",222,210,86,92,222,104,263,267,117,265,127,265,127,265,127,265,127,265,127,265,127,265,127,265,127,267,117,265,127,265.0,127.0,265.7272,123.3636,265.0,127.0,265.0,127.0,1.015209125475285,1.0076045627376427
4ed719fe-5a5f-4e45-aa7d-1ae47baf16f5,22,False,"[(150, 117), (138, 127)]",210,222,92,86,210,159,263,267,150,265,138,265,138,265,138,265,138,265,138,265,138,265,138,265,138,267,150,265,138,265.0,138.0,265.7272,142.3636,265.0,138.0,265.0,138.0,1.015209125475285,1.0076045627376427
505ee85f-0bf7-49cf-8721-706439abfeae,0,False,"[(64, 75), (63, 86), (80, 57)]",212,166,53,43,212,71,131,137,80,139,64,137,80,137,80,139,64,137,80,137,80,137,80,137,80,149,63,137,80,137.0,80.0,137.8373,73.3014,137.0,80.0,137.0,80.0,1.1374045801526718,1.0458015267175573
505ee85f-0bf7-49cf-8721-706439abfeae,0,False,"[(75, 64), (86, 63), (57, 80)]",166,212,43,53,166,60,131,137,57,139,75,137,57,137,57,139,75,137,57,137,57,137,57,137,57,149,86,137,57,137.0,57.0,137.8373,64.5359,137.0,57.0,137.0,57.0,1.1374045801526718,1.0458015267175573
6bde3f96-1148-438a-8045-45eb05ca4237,0,False,"[(91, 80), (65, 88)]",232,278,51,67,232,68,147,153,65,153,65,153,65,153,65,171,91,153,65,153,65,153,65,153,65,171,91,153,65,153.0,65.0,156.7088,70.3572,153.0,65.0,153.0,65.0,1.163265306122449,1.0408163265306123
6bde3f96-1148-438a-8045-45eb05ca4237,0,False,"[(80, 91), (88, 65)]",278,232,67,51,278,79,147,153,88,153,88,153,88,153,88,171,80,153,88,153,88,153,88,153,88,171,80,153,88,153.0,88.0,156.7088,86.3516,153.0,88.0,153.0,88.0,1.163265306122449,1.0408163265306123
05287435-9c80-4eca-8e7c-faa1be2b6fe2,22,False,"[(135, 112), (126, 137)]",266,266,94,103,266,117,245,247,135,247,135,247,135,247,135,263,126,247,135,247,135,247,135,247,135,263,126,247,135,247.0,135.0,251.5387,132.447,257.8236,128.9118,247.0,135.0,1.073469387755102,1.0081632653061225
05287435-9c80-4eca-8e7c-faa1be2b6fe2,22,False,"[(112, 135), (137, 126)]",266,266,103,94,266,128,245,247,112,247,112,247,112,247,112,263,137,247,112,247,112,247,112,247,112,263,137,247,112,247.0,112.0,251.5387,119.0917,257.8236,128.9118,247.0,112.0,1.073469387755102,1.0081632653061225
d9c4a557-6e97-4986-877b-1e64dbfb9f1e,22,False,"[(84, 95), (74, 97)]",232,266,60,77,232,74,171,171,74,179,84,171,74,171,74,179,84,171,74,179,84,171,74,171,74,179,84,171,74,171.0,74.0,172.2478,75.5597,171.0,74.0,171.0,74.0,1.0467836257309941,1.0
d9c4a557-6e97-4986-877b-1e64dbfb9f1e,22,False,"[(95, 84), (97, 74)]",266,232,77,60,266,97,171,171,97,179,95,171,97,171,97,179,95,171,97,179,95,171,97,171,97,179,95,171,97,171.0,97.0,172.2478,96.6881,171.0,97.0,171.0,97.0,1.0467836257309941,1.0
