eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
3afd1af0-3803-4645-8c38-6741a37d53e2,23,False,"[(153, 130), (137, 160)]",309,353,115,101,309,144,277,283,153,283,153,283,153,283,153,283,153,297,137,297,137,283,153,283,153,297,137,283,153,288.7232,146.4592,297.0,137.0,283.0,153.0,283.0,153.0,1.0722021660649819,1.0216606498194947
3afd1af0-3803-4645-8c38-6741a37d53e2,23,False,"[(130, 153), (160, 137)]",353,309,101,115,353,133,277,283,130,283,130,283,130,283,130,283,130,297,160,297,160,283,130,283,130,297,160,283,130,288.7232,142.264,297.0,160.0,283.0,130.0,283.0,130.0,1.0722021660649819,1.0216606498194947
abe7dc78-2c91-4d15-bf3b-0c0e942a5159,22,False,"[(109, 98), (96, 107), (88, 111)]",299,299,77,76,299,91,193,199,88,203,96,199,88,199,88,207,109,203,96,203,96,199,88,199,88,207,109,199,88,202.151,96.2715,204.41180000000003,102.20590000000001,199.00009999999997,88.0002,199.0,88.0,1.072538860103627,1.0310880829015545
abe7dc78-2c91-4d15-bf3b-0c0e942a5159,22,False,"[(98, 109), (107, 96), (111, 88)]",299,299,76,77,299,102,193,199,111,203,107,199,111,199,111,207,98,203,107,203,107,199,111,199,111,207,98,199,111,202.151,105.87950000000001,204.41180000000003,102.20590000000001,199.00009999999997,110.9999,199.0,111.0,1.072538860103627,1.0310880829015545
17b16e16-0bbb-495e-99a7-aa791f368bd6,0,False,"[(123, 100)]",321,287,114,89,321,123,223,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223.0,123.0,223.0,123.0,223.0,123.0,223.0,123.0,1.0,1.0
17b16e16-0bbb-495e-99a7-aa791f368bd6,0,False,"[(100, 123)]",287,321,89,114,287,100,223,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223.0,100.0,223.0,100.0,223.0,100.0,223.0,100.0,1.0,1.0
dfd9a199-c6d0-4397-905a-c93ecc99d677,45,False,"[(474, 429)]",585,771,166,284,585,465,897,903,474,903,474,903,474,903,474,903,474,903,474,903,474,903,474,903,474,903,474,903,474,903.0,474.0,903.0,474.0,903.0,474.0,903.0,474.0,1.0066889632107023,1.0066889632107023
dfd9a199-c6d0-4397-905a-c93ecc99d677,45,False,"[(429, 474)]",771,585,284,166,771,432,897,903,429,903,429,903,429,903,429,903,429,903,429,903,429,903,429,903,429,903,429,903,429,903.0,429.0,903.0,429.0,903.0,429.0,903.0,429.0,1.0066889632107023,1.0066889632107023
5e803f28-fd46-40fd-abb2-eaf41d2cf92b,23,False,"[(187, 164)]",299,331,119,146,299,178,345,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351,187,351.0,187.0,351.0,187.0,351.0,187.0,351.0,187.0,1.017391304347826,1.017391304347826
5e803f28-fd46-40fd-abb2-eaf41d2cf92b,23,False,"[(164, 187)]",331,299,146,119,331,167,345,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351,164,351.0,164.0,351.0,164.0,351.0,164.0,351.0,164.0,1.017391304347826,1.017391304347826
6cb36698-5ee9-422b-a465-3133694a94a1,44,False,"[(790, 295)]",1047,507,316,142,1047,776,1079,1085,790,1085,790,1085,790,1085,790,1085,790,1085,790,1085,790,1085,790,1085,790,1085,790,1085,790,1085.0,790.0,1085.0,790.0,1085.0,790.0,1085.0,790.0,1.0055607043558852,1.0055607043558852
6cb36698-5ee9-422b-a465-3133694a94a1,44,False,"[(295, 790)]",507,1047,142,316,507,303,1079,1085,295,1085,295,1085,295,1085,295,1085,295,1085,295,1085,295,1085,295,1085,295,1085,295,1085,295,1085.0,295.0,1085.0,295.0,1085.0,295.0,1085.0,295.0,1.0055607043558852,1.0055607043558852
889db539-5e20-4a6e-92e7-f475f68ddaaa,11,True,"[(453, 695)]",453,695,178,190,453,455,1141,1148,453,1148,453,1148,453,1148,453,1148,453,1148,453,1148,453,1148,453,1148,453,1148,453,1148,453,1148.0,453.0,1148.0,453.0,1148.0,453.0,1148.0,453.0,1.0061349693251533,1.0061349693251533
889db539-5e20-4a6e-92e7-f475f68ddaaa,11,True,"[(695, 453)]",695,453,190,178,695,686,1141,1148,695,1148,695,1148,695,1148,695,1148,695,1148,695,1148,695,1148,695,1148,695,1148,695,1148,695,1148.0,695.0,1148.0,695.0,1148.0,695.0,1148.0,695.0,1.0061349693251533,1.0061349693251533
1cec60ab-7a89-4ac0-b163-d89564b6e79f,1,False,"[(88, 99), (117, 94)]",309,321,79,70,309,88,187,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,187,88,211,117,187,88,190.4495,92.16820000000001,187.0,88.0,187.0,88.0,187.0,88.0,1.1283422459893049,1.0
1cec60ab-7a89-4ac0-b163-d89564b6e79f,1,False,"[(99, 88), (94, 117)]",321,309,70,79,321,99,187,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,187,99,211,94,187,99,190.4495,98.28129999999999,187.0,99.0,187.0,99.0,187.0,99.0,1.1283422459893049,1.0
95767888-4189-4799-9ec8-102fafad4679,44,False,"[(113, 158)]",343,343,104,113,343,116,265,271,113,271,113,271,113,271,113,271,113,271,113,271,113,271,113,271,113,271,113,271,113,271.0,113.0,271.0,113.0,271.0,113.0,271.0,113.0,1.0226415094339623,1.0226415094339623
95767888-4189-4799-9ec8-102fafad4679,44,False,"[(158, 113)]",343,343,113,104,343,149,265,271,158,271,158,271,158,271,158,271,158,271,158,271,158,271,158,271,158,271,158,271,158,271.0,158.0,271.0,158.0,271.0,158.0,271.0,158.0,1.0226415094339623,1.0226415094339623
e1f7de0b-b4e5-4436-96bc-0cde148ad4fa,22,False,"[(180, 191)]",497,463,164,139,497,180,371,371,180,371,180,371,180,371,180,371,180,371,180,371,180,371,180,371,180,371,180,371,180,371.0,180.0,371.0,180.0,371.0,180.0,371.0,180.0,1.0,1.0
e1f7de0b-b4e5-4436-96bc-0cde148ad4fa,22,False,"[(191, 180)]",463,497,139,164,463,191,371,371,191,371,191,371,191,371,191,371,191,371,191,371,191,371,191,371,191,371,191,371,191,371.0,191.0,371.0,191.0,371.0,191.0,371.0,191.0,1.0,1.0
3ccf80ba-60c0-4e7f-a957-c8112e996014,0,False,"[(110, 121), (102, 125)]",309,355,88,106,309,105,221,227,102,231,110,227,102,227,102,231,110,227,102,227,102,227,102,227,102,231,110,227,102,228.22660000000002,104.45330000000001,227.0,102.0,227.0,102.0,227.0,102.0,1.0452488687782806,1.0271493212669682
3ccf80ba-60c0-4e7f-a957-c8112e996014,0,False,"[(121, 110), (125, 102)]",355,309,106,88,355,116,221,227,125,231,121,227,125,227,125,231,121,227,125,227,125,227,125,227,125,231,121,227,125,228.22660000000002,123.7733,227.0,125.0,227.0,125.0,227.0,125.0,1.0452488687782806,1.0271493212669682
fc33ada5-63ed-424b-b5a6-cd911a27b0b3,11,False,"[(147, 114)]",309,243,93,79,309,150,255,261,147,261,147,261,147,261,147,261,147,261,147,261,147,261,147,261,147,261,147,261,147,261.0,147.0,261.0,147.0,261.0,147.0,261.0,147.0,1.0235294117647058,1.0235294117647058
fc33ada5-63ed-424b-b5a6-cd911a27b0b3,11,False,"[(114, 147)]",243,309,79,93,243,105,255,261,114,261,114,261,114,261,114,261,114,261,114,261,114,261,114,261,114,261,114,261,114,261.0,114.0,261.0,114.0,261.0,114.0,261.0,114.0,1.0235294117647058,1.0235294117647058
238f960b-239a-472b-a5b7-8831aea55b4a,22,False,"[(108, 97)]",365,331,90,83,365,108,205,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205.0,108.0,205.0,108.0,205.0,108.0,205.0,108.0,1.0,1.0
238f960b-239a-472b-a5b7-8831aea55b4a,22,False,"[(97, 108)]",331,365,83,90,331,97,205,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205.0,97.0,205.0,97.0,205.0,97.0,205.0,97.0,1.0,1.0
41a69584-14e0-4c17-9c30-6932fa65cc63,0,False,"[(108, 85), (82, 105)]",299,265,73,71,299,82,187,187,82,187,82,187,82,187,82,193,108,193,108,193,108,187,82,187,82,193,108,187,82,189.88689999999997,94.50999999999999,193.0,108.0,188.03840000000002,86.5,187.0,82.0,1.032085561497326,1.0
41a69584-14e0-4c17-9c30-6932fa65cc63,0,False,"[(85, 108), (105, 82)]",265,299,71,73,265,105,187,187,105,187,105,187,105,187,105,193,85,193,85,193,85,187,105,187,105,193,85,187,105,189.88689999999997,95.3769,193.0,85.0,188.03840000000002,101.5384,187.0,105.0,1.032085561497326,1.0
ccfe806d-60de-4930-9440-39713aac2c19,22,False,"[(74, 97), (83, 94), (103, 80)]",299,287,61,56,299,77,165,171,74,177,83,171,74,171,74,177,83,183,103,177,83,171,74,171,74,183,103,171,74,175.6703,85.28659999999999,180.1304,96.0652,171.00009999999997,74.0002,171.0,74.0,1.1090909090909091,1.0363636363636364
ccfe806d-60de-4930-9440-39713aac2c19,22,False,"[(97, 74), (94, 83), (80, 103)]",287,299,56,61,287,88,165,171,97,177,94,171,97,171,97,177,94,183,80,177,94,171,97,171,97,183,80,171,97,175.6703,90.3837,180.1304,84.0652,171.00009999999997,96.9999,171.0,97.0,1.1090909090909091,1.0363636363636364
286c9e4a-2c06-46ae-beec-f6d83a4a5e2a,23,False,"[(182, 137)]",343,331,140,92,343,182,319,319,182,319,182,319,182,319,182,319,182,319,182,319,182,319,182,319,182,319,182,319,182,319.0,182.0,319.0,182.0,319.0,182.0,319.0,182.0,1.0,1.0
286c9e4a-2c06-46ae-beec-f6d83a4a5e2a,23,False,"[(137, 182)]",331,343,92,140,331,137,319,319,137,319,137,319,137,319,137,319,137,319,137,319,137,319,137,319,137,319,137,319,137,319.0,137.0,319.0,137.0,319.0,137.0,319.0,137.0,1.0,1.0
06635b3f-c17b-4e41-a7d2-0f76bd663997,0,False,"[(80, 91)]",309,343,69,82,309,80,171,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171.0,80.0,171.0,80.0,171.0,80.0,171.0,80.0,1.0,1.0
06635b3f-c17b-4e41-a7d2-0f76bd663997,0,False,"[(91, 80)]",343,309,82,69,343,91,171,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171.0,91.0,171.0,91.0,171.0,91.0,171.0,91.0,1.0,1.0
269c41d9-73a6-4134-bc6a-f43ed791f97f,0,False,"[(153, 130)]",387,353,135,119,387,153,283,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283,153,283.0,153.0,283.0,153.0,283.0,153.0,283.0,153.0,1.0,1.0
269c41d9-73a6-4134-bc6a-f43ed791f97f,0,False,"[(130, 153)]",353,387,119,135,353,130,283,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283,130,283.0,130.0,283.0,130.0,283.0,130.0,283.0,130.0,1.0,1.0
64685ee2-efd6-4b5f-b47f-7f4c8a7f0e61,11,False,"[(154, 165), (172, 161)]",375,353,145,145,375,154,319,319,154,319,154,319,154,319,154,319,154,333,172,333,172,319,154,319,154,333,172,319,154,321.85170000000005,157.6664,333.0,172.0,319.0,154.0,319.0,154.0,1.0438871473354232,1.0
64685ee2-efd6-4b5f-b47f-7f4c8a7f0e61,11,False,"[(165, 154), (161, 172)]",353,375,145,145,353,165,319,319,165,319,165,319,165,319,165,319,165,333,161,333,161,319,165,319,165,333,161,319,165,321.85170000000005,164.1853,333.0,161.0,319.0,165.0,319.0,165.0,1.0438871473354232,1.0
0e48ba7e-e3b5-4c66-88cb-164d74a0efdc,0,False,"[(103, 148), (129, 140)]",309,377,92,103,309,106,245,251,103,269,129,251,103,251,103,269,129,251,103,251,103,251,103,251,103,269,129,251,103,254.7982,108.4863,251.0,103.0,251.0,103.0,251.0,103.0,1.0979591836734695,1.0244897959183674
0e48ba7e-e3b5-4c66-88cb-164d74a0efdc,0,False,"[(148, 103), (140, 129)]",377,309,103,92,377,139,245,251,148,269,140,251,148,251,148,269,140,251,148,251,148,251,148,251,148,269,140,251,148,254.7982,146.3119,251.0,148.0,251.0,148.0,251.0,148.0,1.0979591836734695,1.0244897959183674
47d213a7-99fe-4db2-be08-917afb926f0d,0,False,"[(257, 246), (265, 242)]",871,837,236,229,871,256,501,507,265,503,257,503,257,503,257,503,257,507,265,503,257,503,257,503,257,507,265,503,257,504.3614,259.7228,507.0,265.0,503.0,257.0,503.0,257.0,1.0119760479041917,1.003992015968064
47d213a7-99fe-4db2-be08-917afb926f0d,0,False,"[(246, 257), (242, 265)]",837,871,229,236,837,245,501,507,242,503,246,503,246,503,246,503,246,507,242,503,246,503,246,503,246,507,242,503,246,504.3614,244.6386,507.0,242.0,503.0,246.0,503.0,246.0,1.0119760479041917,1.003992015968064
1372e8ea-06c3-49bb-8777-aab919d9eac0,0,False,"[(89, 112)]",309,343,78,93,309,92,195,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201,89,201.0,89.0,201.0,89.0,201.0,89.0,201.0,89.0,1.0307692307692307,1.0307692307692307
1372e8ea-06c3-49bb-8777-aab919d9eac0,0,False,"[(112, 89)]",343,309,93,78,343,103,195,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201,112,201.0,112.0,201.0,112.0,201.0,112.0,201.0,112.0,1.0307692307692307,1.0307692307692307
75584541-17d9-4a22-aa5f-541f609e7bf5,0,False,"[(78, 101), (86, 63)]",289,243,59,49,289,77,143,149,86,149,86,149,86,149,86,179,78,149,86,149,86,149,86,149,86,179,78,149,86,153.56759999999997,84.78200000000001,149.0,86.0,149.0,86.0,149.0,86.0,1.2517482517482517,1.0419580419580419
75584541-17d9-4a22-aa5f-541f609e7bf5,0,False,"[(101, 78), (63, 86)]",243,289,49,59,243,66,143,149,63,149,63,149,63,149,63,179,101,149,63,149,63,149,63,149,63,179,101,149,63,153.56759999999997,68.78559999999999,149.0,63.0,149.0,63.0,149.0,63.0,1.2517482517482517,1.0419580419580419
5956a934-a8e0-42ab-bf4d-006886d1dc5d,23,True,"[(299, 573)]",299,573,92,158,299,357,703,872,299,872,299,872,299,872,299,872,299,872,299,872,299,872,299,872,299,872,299,872,299,872.0,299.0,872.0,299.0,872.0,299.0,872.0,299.0,1.240398293029872,1.240398293029872
5956a934-a8e0-42ab-bf4d-006886d1dc5d,23,True,"[(573, 299)]",573,299,158,92,573,346,703,872,573,872,573,872,573,872,573,872,573,872,573,872,573,872,573,872,573,872,573,872,573,872.0,573.0,872.0,573.0,872.0,573.0,872.0,573.0,1.240398293029872,1.240398293029872
90a38713-c057-4c30-aa09-08c2636a2b15,23,False,"[(102, 79), (72, 83)]",309,331,61,73,309,72,155,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,181,102,155,72,157.89700000000005,75.34270000000001,155.0,72.0,155.0,72.0,155.0,72.0,1.167741935483871,1.0
90a38713-c057-4c30-aa09-08c2636a2b15,23,False,"[(79, 102), (83, 72)]",331,309,73,61,331,83,155,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,181,79,155,83,157.89700000000005,82.55430000000001,155.0,83.0,155.0,83.0,155.0,83.0,1.167741935483871,1.0
79009492-0b86-4d07-907c-2a50869f22c1,1,False,"[(138, 127)]",343,331,87,91,343,138,265,265,138,265,138,265,138,265,138,265,138,265,138,265,138,265,138,265,138,265,138,265,138,265.0,138.0,265.0,138.0,265.0,138.0,265.0,138.0,1.0,1.0
79009492-0b86-4d07-907c-2a50869f22c1,1,False,"[(127, 138)]",331,343,91,87,331,127,265,265,127,265,127,265,127,265,127,265,127,265,127,265,127,265,127,265,127,265,127,265,127,265.0,127.0,265.0,127.0,265.0,127.0,265.0,127.0,1.0,1.0
1dd968ef-57f1-4e6f-84ab-38faa14c420c,11,False,"[(376, 365)]",1123,1123,356,356,1123,376,741,741,376,741,376,741,376,741,376,741,376,741,376,741,376,741,376,741,376,741,376,741,376,741.0,376.0,741.0,376.0,741.0,376.0,741.0,376.0,1.0,1.0
1dd968ef-57f1-4e6f-84ab-38faa14c420c,11,False,"[(365, 376)]",1123,1123,356,356,1123,365,741,741,365,741,365,741,365,741,365,741,365,741,365,741,365,741,365,741,365,741,365,741,365,741.0,365.0,741.0,365.0,741.0,365.0,741.0,365.0,1.0,1.0
b1732370-66b5-45b1-9ca5-d3f9536c8dc7,1,False,"[(135, 112)]",321,309,118,101,321,126,241,247,135,247,135,247,135,247,135,247,135,247,135,247,135,247,135,247,135,247,135,247,135,247.0,135.0,247.0,135.0,247.0,135.0,247.0,135.0,1.0248962655601659,1.0248962655601659
b1732370-66b5-45b1-9ca5-d3f9536c8dc7,1,False,"[(112, 135)]",309,321,101,118,309,115,241,247,112,247,112,247,112,247,112,247,112,247,112,247,112,247,112,247,112,247,112,247,112,247.0,112.0,247.0,112.0,247.0,112.0,247.0,112.0,1.0248962655601659,1.0248962655601659
90b9f231-0386-47f5-88a8-3ae0bff0afea,0,False,"[(361, 900), (374, 891)]",397,981,108,318,397,361,1261,1261,361,1265,374,1261,361,1261,361,1265,374,1261,361,1261,361,1261,361,1261,361,1265,374,1261,361,1261.8675,363.8193,1261.0,361.0,1261.0,361.0,1261.0,361.0,1.0031720856463124,1.0
90b9f231-0386-47f5-88a8-3ae0bff0afea,0,False,"[(900, 361), (891, 374)]",981,397,318,108,981,900,1261,1261,900,1265,891,1261,900,1261,900,1265,891,1261,900,1261,900,1261,900,1261,900,1265,891,1261,900,1261.8675,898.0482,1261.0,900.0,1261.0,900.0,1261.0,900.0,1.0031720856463124,1.0
cbed3caf-860a-4cb8-8320-24579ada7df2,11,False,"[(101, 112)]",331,309,90,101,331,101,213,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213.0,101.0,213.0,101.0,213.0,101.0,213.0,101.0,1.0,1.0
cbed3caf-860a-4cb8-8320-24579ada7df2,11,False,"[(112, 101)]",309,331,101,90,309,112,213,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213.0,112.0,213.0,112.0,213.0,112.0,213.0,112.0,1.0,1.0
290d1261-e063-478a-acca-0b1c89058ddd,22,False,"[(123, 100)]",365,365,94,91,365,114,217,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223,123,223.0,123.0,223.0,123.0,223.0,123.0,223.0,123.0,1.0276497695852536,1.0276497695852536
290d1261-e063-478a-acca-0b1c89058ddd,22,False,"[(100, 123)]",365,365,91,94,365,103,217,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223,100,223.0,100.0,223.0,100.0,223.0,100.0,223.0,100.0,1.0276497695852536,1.0276497695852536
e63bfe39-f9bd-4fdf-8fa1-7e05c9d22204,22,False,"[(96, 119), (98, 109), (116, 105)]",299,299,87,78,299,98,207,215,96,207,98,207,98,207,98,207,98,207,98,207,98,207,98,207,98,221,116,207,98,208.3791,99.7732,214.0,107.0,207.0,98.0,207.0,98.0,1.067632850241546,1.0
e63bfe39-f9bd-4fdf-8fa1-7e05c9d22204,22,False,"[(119, 96), (109, 98), (105, 116)]",299,299,78,87,299,109,207,215,119,207,109,207,109,207,109,207,109,207,109,207,109,207,109,207,109,221,105,207,109,208.3791,108.60589999999999,214.0,107.0,207.0,109.0,207.0,109.0,1.067632850241546,1.0
1c8f46a0-afc9-4d5d-b31a-198305b51ea5,23,False,"[(148, 137), (125, 148)]",387,309,111,101,387,128,267,273,125,285,148,273,125,273,125,285,148,285,148,285,148,273,125,273,125,285,148,273,125,278.0576,134.6938,285.0,148.0,273.0,125.0,273.0,125.0,1.0674157303370786,1.0224719101123596
1c8f46a0-afc9-4d5d-b31a-198305b51ea5,23,False,"[(137, 148), (148, 125)]",309,387,101,111,309,139,267,273,148,285,137,273,148,273,148,285,137,285,137,285,137,273,148,273,148,285,137,273,148,278.0576,143.3638,285.0,137.0,273.0,148.0,273.0,148.0,1.0674157303370786,1.0224719101123596
66f62b88-d57d-4727-bcde-87da466fea69,0,False,"[(271, 294)]",771,805,257,276,771,274,559,565,271,565,271,565,271,565,271,565,271,565,271,565,271,565,271,565,271,565,271,565,271,565.0,271.0,565.0,271.0,565.0,271.0,565.0,271.0,1.0107334525939178,1.0107334525939178
66f62b88-d57d-4727-bcde-87da466fea69,0,False,"[(294, 271)]",805,771,276,257,805,285,559,565,294,565,294,565,294,565,294,565,294,565,294,565,294,565,294,565,294,565,294,565,294,565.0,294.0,565.0,294.0,565.0,294.0,565.0,294.0,1.0107334525939178,1.0107334525939178
73c0e693-63f7-4e12-99bf-acb2159db7c9,23,False,"[(134, 111), (126, 115), (120, 143), (125, 136)]",299,309,91,84,299,125,239,245,134,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,263,120,241,126,242.6748,125.54320000000001,254.58819999999997,122.29409999999999,241.0,126.0,241.0,126.0,1.100418410041841,1.00836820083682
73c0e693-63f7-4e12-99bf-acb2159db7c9,23,False,"[(111, 134), (115, 126), (143, 120), (136, 125)]",309,299,84,91,309,114,239,245,111,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,263,143,241,115,242.6748,117.13159999999999,254.58819999999997,132.2941,241.0,115.0,241.0,115.0,1.100418410041841,1.00836820083682
9a495e7b-6fee-43cf-b10e-6359e504dfb3,22,False,"[(115, 104)]",331,343,92,94,331,115,219,219,115,219,115,219,115,219,115,219,115,219,115,219,115,219,115,219,115,219,115,219,115,219.0,115.0,219.0,115.0,219.0,115.0,219.0,115.0,1.0,1.0
9a495e7b-6fee-43cf-b10e-6359e504dfb3,22,False,"[(104, 115)]",343,331,94,92,343,104,219,219,104,219,104,219,104,219,104,219,104,219,104,219,104,219,104,219,104,219,104,219,104,219.0,104.0,219.0,104.0,219.0,104.0,219.0,104.0,1.0,1.0
0d17d170-28e6-4114-a485-f4c977383274,1,False,"[(168, 145)]",409,397,139,136,409,168,313,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313.0,168.0,313.0,168.0,313.0,168.0,313.0,168.0,1.0,1.0
0d17d170-28e6-4114-a485-f4c977383274,1,False,"[(145, 168)]",397,409,136,139,397,145,313,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313.0,145.0,313.0,145.0,313.0,145.0,313.0,145.0,1.0,1.0
