eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,PoA,PoS
a44bb181-631a-40eb-88ef-5b60b569739a,0,False,"[(94, 105), (101, 78)]",201,155,78,55,201,101,179,179,101,179,101,179,101,179,101,199,94,179,101,179,101,179,101,179,101,199,94,179,101,179.0,101.0,179.0,101.0,182.1447,99.8994,179.0,101.0,1.111731843575419,1.0
9bd8bfc0-3265-48e6-9de9-2bd60a35a6cc,1,False,"[(216, 293)]",331,563,124,203,331,216,509,509,216,509,216,509,216,509,216,509,216,509,216,509,216,509,216,509,216,509,216,509,216,509.0,216.0,509.0,216.0,509.0,216.0,509.0,216.0,1.0,1.0
9bd8bfc0-3265-48e6-9de9-2bd60a35a6cc,1,False,"[(293, 216)]",563,331,203,124,563,293,509,509,293,509,293,509,293,509,293,509,293,509,293,509,293,509,293,509,293,509,293,509,293,509.0,293.0,509.0,293.0,509.0,293.0,509.0,293.0,1.0,1.0
d6281694-3b5d-40ec-9587-63ee48b0b269,1,False,"[(56, 67), (43, 76)]",155,211,29,52,155,43,119,119,43,123,56,119,43,119,43,123,56,119,43,119,43,119,43,119,43,123,56,119,43,119.0,43.0,119.0,43.0,120.39999999999998,47.55,119.0,43.0,1.0336134453781514,1.0
d6281694-3b5d-40ec-9587-63ee48b0b269,1,False,"[(67, 56), (76, 43)]",211,155,52,29,211,76,119,119,76,123,67,119,76,119,76,123,67,119,76,119,76,119,76,119,76,123,67,119,76,119.0,76.0,119.0,76.0,120.39999999999998,72.85,119.0,76.0,1.0336134453781514,1.0
6c5bf6fa-ed38-4996-9a95-5cc6b8306620,22,False,"[(79, 102), (91, 80), (83, 94)]",189,189,70,53,189,87,163,181,79,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,181,79,171,91,171.0001,91.0,174.0,87.0,174.25369999999998,86.6617,171.0,91.0,1.1104294478527608,1.049079754601227
6c5bf6fa-ed38-4996-9a95-5cc6b8306620,22,False,"[(102, 79), (80, 91), (94, 83)]",189,189,53,70,189,76,163,181,102,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,181,102,171,80,171.0001,80.0001,174.0,87.0,174.25369999999998,87.592,171.0,80.0,1.1104294478527608,1.049079754601227
9505fe92-e8a0-49b8-b5d5-14ab7a646202,0,False,"[(160, 137)]",585,551,142,126,585,160,297,297,160,297,160,297,160,297,160,297,160,297,160,297,160,297,160,297,160,297,160,297,160,297.0,160.0,297.0,160.0,297.0,160.0,297.0,160.0,1.0,1.0
9505fe92-e8a0-49b8-b5d5-14ab7a646202,0,False,"[(137, 160)]",551,585,126,142,551,137,297,297,137,297,137,297,137,297,137,297,137,297,137,297,137,297,137,297,137,297,137,297,137,297.0,137.0,297.0,137.0,297.0,137.0,297.0,137.0,1.0,1.0
700f45df-85d1-4f6f-bcac-c241eabea873,23,False,"[(56, 67)]",155,177,42,49,155,56,123,123,56,123,56,123,56,123,56,123,56,123,56,123,56,123,56,123,56,123,56,123,56,123.0,56.0,123.0,56.0,123.0,56.0,123.0,56.0,1.0,1.0
700f45df-85d1-4f6f-bcac-c241eabea873,23,False,"[(67, 56)]",177,155,49,42,177,67,123,123,67,123,67,123,67,123,67,123,67,123,67,123,67,123,67,123,67,123,67,123,67,123.0,67.0,123.0,67.0,123.0,67.0,123.0,67.0,1.0,1.0
9f5d898a-b71d-4119-9de5-21693eb7588b,22,False,"[(55, 66), (64, 41)]",145,145,32,32,145,55,99,105,64,105,64,105,64,105,64,121,55,105,64,105,64,105,64,105,64,121,55,105,64,105.0,64.0,115.8236,57.9118,109.7005,61.355900000000005,105.0,64.0,1.2222222222222223,1.0606060606060606
9f5d898a-b71d-4119-9de5-21693eb7588b,22,False,"[(66, 55), (41, 64)]",145,145,32,32,145,44,99,105,41,105,41,105,41,105,41,121,66,105,41,105,41,105,41,105,41,121,66,105,41,105.0,41.0,115.8236,57.9118,109.7005,48.3446,105.0,41.0,1.2222222222222223,1.0606060606060606
