eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
fab64263-bc1f-46f5-9c26-ee7e68e96c63,0,False,"[(73, 84), (74, 63), (82, 59)]",289,243,55,45,289,73,135,141,82,137,74,137,74,137,74,157,73,141,82,137,74,137,74,137,74,157,73,137,74,137.0,74.0,138.1644,76.3288,141.0,82.0,137.0,74.0,1.162962962962963,1.0148148148148148
fab64263-bc1f-46f5-9c26-ee7e68e96c63,0,False,"[(84, 73), (63, 74), (59, 82)]",243,289,45,55,243,62,135,141,59,137,63,137,63,137,63,157,84,141,59,137,63,137,63,137,63,157,84,137,63,137.0,63.0,138.1644,61.8356,141.0,59.0,137.0,63.0,1.162962962962963,1.0148148148148148
53a060be-ca61-4efe-9395-554b306c58da,11,False,"[(119, 108)]",343,309,96,88,343,119,227,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,1.0,1.0
53a060be-ca61-4efe-9395-554b306c58da,11,False,"[(108, 119)]",309,343,88,96,309,108,227,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,1.0,1.0
5611363d-0198-4c8e-966d-fb115304373f,22,False,"[(400, 499), (404, 481)]",661,783,192,256,661,404,885,899,400,885,404,885,404,885,404,885,404,899,400,885,404,885,404,885,404,899,400,885,404,885.0,404.0,887.8634999999999,403.1818,899.0,400.0,885.0,404.0,1.015819209039548,1.0
5611363d-0198-4c8e-966d-fb115304373f,22,False,"[(499, 400), (481, 404)]",783,661,256,192,783,481,885,899,499,885,481,885,481,885,481,885,481,899,499,885,481,885,481,885,481,899,499,885,481,885.0,481.0,887.8634999999999,484.6817,899.0,499.0,885.0,481.0,1.015819209039548,1.0
a50f1256-4ea9-4e43-8be1-a1f6682562f4,0,False,"[(101, 78), (93, 82)]",289,243,83,67,289,92,173,179,101,175,93,175,93,175,93,175,93,179,101,175,93,175,93,175,93,179,101,175,93,175.0,93.0,176.4905,95.981,179.0,101.0,175.0,93.0,1.0346820809248556,1.0115606936416186
a50f1256-4ea9-4e43-8be1-a1f6682562f4,0,False,"[(78, 101), (82, 93)]",243,289,67,83,243,81,173,179,78,175,82,175,82,175,82,175,82,179,78,175,82,175,82,175,82,179,78,175,82,175.0,82.0,176.4905,80.5095,179.0,78.0,175.0,82.0,1.0346820809248556,1.0115606936416186
7f5b19bc-3810-4a54-be8c-1ae83759a4d8,0,False,"[(87, 64), (84, 73), (79, 102)]",299,265,57,53,299,66,143,151,87,157,84,151,87,151,87,157,84,151,87,157,84,151,87,151,87,181,79,151,87,151.0001,87.0,154.73520000000002,85.1324,151.0,87.0,151.0,87.0,1.2657342657342658,1.055944055944056
7f5b19bc-3810-4a54-be8c-1ae83759a4d8,0,False,"[(64, 87), (73, 84), (102, 79)]",265,299,53,57,265,77,143,151,64,157,73,151,64,151,64,157,73,151,64,157,73,151,64,151,64,181,102,151,64,151.0001,64.0001,154.73520000000002,69.6028,151.0,64.0,151.0,64.0,1.2657342657342658,1.055944055944056
