eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
2b543e0a-4899-455b-9426-386191efebaa,11,False,"[(111, 88), (99, 110), (103, 92)]",310,276,79,68,310,102,193,199,111,195,103,195,103,195,103,209,99,199,111,195,103,195,103,195,103,209,99,195,103,195.0001,103.0001,195.1568,103.3135,199.0,111.0,195.0,103.0,1.0829015544041452,1.0103626943005182
2b543e0a-4899-455b-9426-386191efebaa,11,False,"[(88, 111), (110, 99), (92, 103)]",276,310,68,79,276,91,193,199,88,195,92,195,92,195,92,209,110,199,88,195,92,195,92,195,92,209,110,195,92,195.0001,92.0,195.1568,91.8433,199.0,88.0,195.0,92.0,1.0829015544041452,1.0103626943005182
b3a06d75-2370-46eb-b1a3-56e241bfa8b8,1,False,"[(352, 363)]",694,782,275,309,694,352,715,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,715,352,1.0,1.0
b3a06d75-2370-46eb-b1a3-56e241bfa8b8,1,False,"[(363, 352)]",782,694,309,275,782,363,715,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,715,363,1.0,1.0
cf9b0601-1008-403a-908b-ed9a17fb47e3,23,False,"[(168, 157), (150, 173)]",386,342,105,115,386,150,323,323,150,325,168,323,150,323,150,325,168,325,168,325,168,325,168,325,168,323,150,323,150,324.99789999999996,167.9809,324.0628,159.5649,325.0,168.0,323.0,150.0,1.0061919504643964,1.0
cf9b0601-1008-403a-908b-ed9a17fb47e3,23,False,"[(157, 168), (173, 150)]",342,386,115,105,342,173,323,323,173,325,157,323,173,323,173,325,157,325,157,325,157,325,157,325,157,323,173,323,173,324.99789999999996,157.017,324.0628,164.4979,325.0,157.0,323.0,173.0,1.0061919504643964,1.0
199bf79c-5581-4837-9785-5fe257ca1187,23,False,"[(118, 141), (125, 136), (129, 118)]",332,320,107,104,332,129,247,259,118,247,129,247,129,247,129,261,125,247,129,247,129,247,129,247,129,261,125,247,129,247.0001,129.0,250.73239999999998,125.5787,247.0,129.0,247.0,129.0,1.05668016194332,1.0
199bf79c-5581-4837-9785-5fe257ca1187,23,False,"[(141, 118), (136, 125), (118, 129)]",320,332,104,107,320,118,247,259,141,247,118,247,118,247,118,261,136,247,118,247,118,247,118,247,118,261,136,247,118,247.0001,118.0001,250.73239999999998,125.1537,247.0,118.0,247.0,118.0,1.05668016194332,1.0
323cdb4d-fdcf-4a00-891f-286552f8c4c7,22,False,"[(98, 121)]",310,310,84,93,310,98,219,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,219,98,1.0,1.0
323cdb4d-fdcf-4a00-891f-286552f8c4c7,22,False,"[(121, 98)]",310,310,93,84,310,121,219,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,219,121,1.0,1.0
