eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
63692582-3033-40a7-bc9f-519cb63a3a90,22,False,"[(146, 135)]",420,420,123,126,420,146,281,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,281,146,1.0,1.0
63692582-3033-40a7-bc9f-519cb63a3a90,22,False,"[(135, 146)]",420,420,126,123,420,135,281,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,281,135,1.0,1.0
941b4a94-9ed3-48ef-8aa0-e76fbbce54d2,11,False,"[(101, 112), (115, 104)]",342,342,92,90,342,101,213,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,219,115,213,101,213.0,101.0,215.1993,106.1316,216.0,108.0,213.0,101.0,1.028169014084507,1.0
941b4a94-9ed3-48ef-8aa0-e76fbbce54d2,11,False,"[(112, 101), (104, 115)]",342,342,90,92,342,112,213,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,219,104,213,112,213.0,112.0,215.1993,109.0677,216.0,108.0,213.0,112.0,1.028169014084507,1.0
9a5e2885-4753-464d-822d-23824527c129,1,False,"[(106, 83)]",332,320,88,72,332,106,189,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,189,106,1.0,1.0
9a5e2885-4753-464d-822d-23824527c129,1,False,"[(83, 106)]",320,332,72,88,320,83,189,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,189,83,1.0,1.0
41dfe186-50ad-4d86-beee-7919ababcd5f,0,False,"[(124, 101)]",322,276,99,87,322,115,219,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,225,124,1.0273972602739727,1.0273972602739727
41dfe186-50ad-4d86-beee-7919ababcd5f,0,False,"[(101, 124)]",276,322,87,99,276,104,219,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,225,101,1.0273972602739727,1.0273972602739727
0ad006cd-422c-405f-bf8f-c87466924fb9,0,False,"[(114, 91)]",344,276,84,64,344,105,199,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,1.0301507537688441,1.0301507537688441
0ad006cd-422c-405f-bf8f-c87466924fb9,0,False,"[(91, 114)]",276,344,64,84,276,94,199,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,1.0301507537688441,1.0301507537688441
