eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
b34d5f2b-cbcc-42b5-a387-a648a51f49e5,0,False,"[(100, 77), (92, 81)]",267,221,77,54,267,91,171,177,100,173,92,173,92,173,92,173,92,177,100,173,92,173,92,173,92,177,100,173,92,173.0,92.0,174.5119,95.0238,177.0,100.0,173.0,92.0,1.0350877192982457,1.0116959064327486
b34d5f2b-cbcc-42b5-a387-a648a51f49e5,0,False,"[(77, 100), (81, 92)]",221,267,54,77,221,80,171,177,77,173,81,173,81,173,81,173,81,177,77,173,81,173,81,173,81,177,77,173,81,173.0,81.0,174.5119,79.4881,177.0,77.0,173.0,81.0,1.0350877192982457,1.0116959064327486
250fd70f-70a5-4657-82f4-2b8fff907b7d,22,False,"[(271, 248)]",739,739,234,239,739,271,519,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,519,271,1.0,1.0
250fd70f-70a5-4657-82f4-2b8fff907b7d,22,False,"[(248, 271)]",739,739,239,234,739,248,519,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,519,248,1.0,1.0
b995ffa7-f7cd-4913-a5cc-2a0863dd1b5a,22,False,"[(140, 117), (134, 123)]",321,321,108,110,321,131,251,257,140,257,134,257,140,257,140,257,134,257,134,257,134,257,140,257,134,257,140,257,140,257.0,134.0001,257.0,136.8696,257.0,134.0,257.0,134.0,1.0239043824701195,1.0239043824701195
b995ffa7-f7cd-4913-a5cc-2a0863dd1b5a,22,False,"[(117, 140), (123, 134)]",321,321,110,108,321,120,251,257,117,257,123,257,117,257,117,257,123,257,123,257,123,257,117,257,123,257,117,257,117,257.0,122.9999,257.0,120.1304,257.0,123.0,257.0,123.0,1.0239043824701195,1.0239043824701195
eb115976-6146-403f-9056-a8d3364ec8ef,22,False,"[(71, 82)]",277,265,62,62,277,71,153,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,1.0,1.0
eb115976-6146-403f-9056-a8d3364ec8ef,22,False,"[(82, 71)]",265,277,62,62,265,82,153,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,1.0,1.0
0c8801f9-12b5-4b88-90c4-5c380110a117,22,False,"[(104, 115), (92, 125), (113, 102), (122, 89)]",277,287,74,75,277,86,205,211,122,215,113,211,122,211,122,219,104,219,104,219,104,211,122,211,122,219,104,211,122,212.0,116.9999,213.82850000000002,107.8571,214.909,102.4545,211.0,122.0,1.0682926829268293,1.0292682926829269
0c8801f9-12b5-4b88-90c4-5c380110a117,22,False,"[(115, 104), (125, 92), (102, 113), (89, 122)]",287,277,75,74,287,119,205,211,89,215,102,211,89,211,89,219,115,219,115,219,115,211,89,211,89,219,115,211,89,212.0,95.0001,213.82850000000002,105.9714,214.909,112.4545,211.0,89.0,1.0682926829268293,1.0292682926829269
