eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
899ef55f-40d9-45ca-8194-50bcfd7b870d,1,False,"[(96, 107), (105, 94), (113, 90)]",354,342,86,76,354,104,197,203,113,199,105,199,105,199,105,203,96,199,105,199,105,199,105,199,105,203,96,199,105,199.0,105.0,199.87939999999998,103.0213,199.3334,105.6667,199.0,105.0,1.0304568527918783,1.0101522842639594
899ef55f-40d9-45ca-8194-50bcfd7b870d,1,False,"[(107, 96), (94, 105), (90, 113)]",342,354,76,86,342,93,197,203,90,199,94,199,94,199,94,203,107,199,94,199,94,199,94,199,94,203,107,199,94,199.0,94.0,199.87939999999998,96.8581,199.3334,93.6667,199.0,94.0,1.0304568527918783,1.0101522842639594
e04899d7-9052-4174-bce0-0a74eb48071d,11,False,"[(311, 850)]",606,1134,194,344,606,326,1081,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1161,311,1.0740055504162813,1.0740055504162813
e04899d7-9052-4174-bce0-0a74eb48071d,11,False,"[(850, 311)]",1134,606,344,194,1134,755,1081,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1161,850,1.0740055504162813,1.0740055504162813
192ba03b-df4d-49a4-807e-a0b231c70493,0,False,"[(122, 99), (105, 128)]",364,410,91,90,364,122,221,221,122,221,122,221,122,221,122,221,122,233,105,233,105,221,122,221,122,233,105,221,122,221.0,122.0,225.95729999999998,114.9771,233.0,105.0,221.0,122.0,1.0542986425339367,1.0
192ba03b-df4d-49a4-807e-a0b231c70493,0,False,"[(99, 122), (128, 105)]",410,364,90,91,410,99,221,221,99,221,99,221,99,221,99,221,99,233,128,233,128,221,99,221,99,233,128,221,99,221.0,99.0,225.95729999999998,110.9802,233.0,128.0,221.0,99.0,1.0542986425339367,1.0
eb750a8b-1b16-42f3-8714-48a456c05c85,22,False,"[(92, 103), (105, 94)]",354,354,83,80,354,92,195,195,92,195,92,195,92,195,92,195,92,195,92,195,92,195,92,195,92,199,105,195,92,195.0,92.0,196.6438,97.3423,197.0,98.5,195.0,92.0,1.0205128205128204,1.0
eb750a8b-1b16-42f3-8714-48a456c05c85,22,False,"[(103, 92), (94, 105)]",354,354,80,83,354,103,195,195,103,195,103,195,103,195,103,195,103,195,103,195,103,195,103,195,103,199,94,195,103,195.0,103.0,196.6438,99.3015,197.0,98.5,195.0,103.0,1.0205128205128204,1.0
08e75adc-4133-469e-b2c7-1a17fed48f7a,0,False,"[(157, 168), (153, 176)]",364,410,130,149,364,156,323,329,153,325,157,325,157,325,157,325,157,329,153,329,153,325,157,325,157,329,153,325,157,325.0,157.0,326.4579,155.5422,329.0,153.0,325.0,157.0,1.0185758513931888,1.0061919504643964
08e75adc-4133-469e-b2c7-1a17fed48f7a,0,False,"[(168, 157), (176, 153)]",410,364,149,130,410,167,323,329,176,325,168,325,168,325,168,325,168,329,176,329,176,325,168,325,168,329,176,325,168,325.0,168.0,326.4579,170.9157,329.0,176.0,325.0,168.0,1.0185758513931888,1.0061919504643964
9b742907-c18e-481d-908d-a1de1425ad0d,22,False,"[(127, 104), (124, 113), (106, 117), (97, 120)]",354,342,88,88,354,100,211,217,97,223,106,217,97,217,97,237,124,237,124,223,106,217,97,217,97,237,124,217,97,217.0,97.0,222.1163,107.9634,227.6522,119.8261,217.0,97.0,1.1232227488151658,1.028436018957346
9b742907-c18e-481d-908d-a1de1425ad0d,22,False,"[(104, 127), (113, 124), (117, 106), (120, 97)]",342,354,88,88,342,111,211,217,120,223,117,217,120,217,120,237,113,237,113,223,117,217,120,217,120,237,113,217,120,217.0,120.0,222.1163,114.1529,227.6522,107.8261,217.0,120.0,1.1232227488151658,1.028436018957346
5136c0c2-12de-4a5c-beec-f24e35938845,22,False,"[(104, 81), (79, 90)]",354,342,70,67,354,79,169,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,185,104,169,79,169.0,79.0,173.4,85.875,179.8236,95.9118,169.0,79.0,1.0946745562130178,1.0
5136c0c2-12de-4a5c-beec-f24e35938845,22,False,"[(81, 104), (90, 79)]",342,354,67,70,342,90,169,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,185,81,169,90,169.0,90.0,173.4,87.525,179.8236,83.9118,169.0,90.0,1.0946745562130178,1.0
