eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
19fadffc-3ebf-4bef-a523-0f4d49ce3141,1,False,"[(88, 111)]",210,222,74,86,210,91,193,199,88,199,88,199,88,199,88,199,88,199,88,199,88,199,88,199,88,199,88,199,88,199.0,88.0,199.0,88.0,199.0,88.0,199.0,88.0,1.0310880829015545,1.0310880829015545
19fadffc-3ebf-4bef-a523-0f4d49ce3141,1,False,"[(111, 88)]",222,210,86,74,222,102,193,199,111,199,111,199,111,199,111,199,111,199,111,199,111,199,111,199,111,199,111,199,111,199.0,111.0,199.0,111.0,199.0,111.0,199.0,111.0,1.0310880829015545,1.0310880829015545
084a1397-b528-4766-8105-f0ec0a1ae717,0,True,"[(564, 232)]",564,232,194,61,564,303,595,796,564,796,564,796,564,796,564,796,564,796,564,796,564,796,564,796,564,796,564,796,564,796.0,564.0,796.0,564.0,796.0,564.0,796.0,564.0,1.33781512605042,1.33781512605042
084a1397-b528-4766-8105-f0ec0a1ae717,0,True,"[(232, 564)]",232,564,61,194,232,292,595,796,232,796,232,796,232,796,232,796,232,796,232,796,232,796,232,796,232,796,232,796,232,796.0,232.0,796.0,232.0,796.0,232.0,796.0,232.0,1.33781512605042,1.33781512605042
0d87665d-9048-4202-9693-8415db8fe696,0,False,"[(84, 73)]",278,232,66,59,278,84,157,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157.0,84.0,157.0,84.0,157.0,84.0,157.0,84.0,1.0,1.0
0d87665d-9048-4202-9693-8415db8fe696,0,False,"[(73, 84)]",232,278,59,66,232,73,157,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157.0,73.0,157.0,73.0,157.0,73.0,157.0,73.0,1.0,1.0
0f7c6cfb-2804-4e74-836b-d74b05cf395a,11,False,"[(126, 115), (99, 122)]",288,210,90,71,288,102,215,221,99,221,99,221,99,221,99,241,126,241,126,241,126,221,99,221,99,241,126,221,99,227.80560000000003,108.1875,241.0,126.0,221.0,99.0,221.0,99.0,1.1209302325581396,1.027906976744186
0f7c6cfb-2804-4e74-836b-d74b05cf395a,11,False,"[(115, 126), (122, 99)]",210,288,71,90,210,113,215,221,122,221,122,221,122,221,122,241,115,241,115,241,115,221,122,221,122,241,115,221,122,227.80560000000003,119.6181,241.0,115.0,221.0,122.0,221.0,122.0,1.1209302325581396,1.027906976744186
52118eed-ad17-4694-948b-3d5b12b2ffc5,22,False,"[(110, 121)]",354,342,101,98,354,110,231,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231.0,110.0,231.0,110.0,231.0,110.0,231.0,110.0,1.0,1.0
52118eed-ad17-4694-948b-3d5b12b2ffc5,22,False,"[(121, 110)]",342,354,98,101,342,121,231,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231.0,121.0,231.0,121.0,231.0,121.0,231.0,121.0,1.0,1.0
ba0be9b5-c07c-40ab-a657-6c6132f34908,0,False,"[(68, 45), (60, 49)]",190,144,51,31,190,59,107,113,68,109,60,109,60,109,60,109,60,113,68,109,60,109,60,109,60,113,68,109,60,110.58529999999999,63.1707,113.0,68.0,109.0,60.0,109.0,60.0,1.0560747663551402,1.0186915887850467
ba0be9b5-c07c-40ab-a657-6c6132f34908,0,False,"[(45, 68), (49, 60)]",144,190,31,51,144,48,107,113,45,109,49,109,49,109,49,109,49,113,45,109,49,109,49,109,49,113,45,109,49,110.58529999999999,47.41459999999999,113.0,45.0,109.0,49.0,109.0,49.0,1.0560747663551402,1.0186915887850467
4ae47286-b021-4fe4-b15e-cdae2b963112,22,False,"[(83, 60), (80, 69), (62, 73)]",200,200,39,51,200,62,135,143,83,135,62,135,62,135,62,149,80,135,62,135,62,135,62,135,62,149,80,135,62,138.0317,69.9582,137.58819999999997,68.79409999999999,135.0,62.0,135.0,62.0,1.1037037037037036,1.0
4ae47286-b021-4fe4-b15e-cdae2b963112,22,False,"[(60, 83), (69, 80), (73, 62)]",200,200,51,39,200,73,135,143,60,135,73,135,73,135,73,149,69,135,73,135,73,135,73,135,73,149,69,135,73,138.0317,68.0735,137.58819999999997,68.79409999999999,135.0,73.0,135.0,73.0,1.1037037037037036,1.0
58df0d38-112c-4cdc-9d07-792f2c42c248,0,False,"[(96, 73)]",222,188,70,62,222,96,169,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169.0,96.0,169.0,96.0,169.0,96.0,169.0,96.0,1.0,1.0
58df0d38-112c-4cdc-9d07-792f2c42c248,0,False,"[(73, 96)]",188,222,62,70,188,73,169,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169.0,73.0,169.0,73.0,169.0,73.0,169.0,73.0,1.0,1.0
210fd922-4a8f-4f3e-873e-d9007eebda75,1,False,"[(84, 61)]",222,210,55,52,222,75,139,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145,84,145.0,84.0,145.0,84.0,145.0,84.0,145.0,84.0,1.0431654676258992,1.0431654676258992
210fd922-4a8f-4f3e-873e-d9007eebda75,1,False,"[(61, 84)]",210,222,52,55,210,64,139,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145,61,145.0,61.0,145.0,61.0,145.0,61.0,145.0,61.0,1.0431654676258992,1.0431654676258992
bec3a824-2102-493c-a302-24657e1fbffb,11,False,"[(84, 61), (68, 79)]",210,232,48,52,210,62,135,145,84,147,68,145,84,145,84,147,68,147,68,147,68,145,84,147,68,145,84,145,84,146.034,75.7279,147.0,68.0,146.625,71.0,145.0,84.0,1.0888888888888888,1.0740740740740742
bec3a824-2102-493c-a302-24657e1fbffb,11,False,"[(61, 84), (79, 68)]",232,210,52,48,232,73,135,145,61,147,79,145,61,145,61,147,79,147,79,147,79,145,61,147,79,145,61,145,61,146.034,70.30609999999999,147.0,79.0,146.625,75.625,145.0,61.0,1.0888888888888888,1.0740740740740742
2eb0acd3-994d-4343-96e6-1bb052dcce2c,22,False,"[(101, 112), (105, 94)]",200,188,96,80,200,105,199,199,105,199,105,199,105,199,105,213,101,199,105,199,105,199,105,199,105,213,101,199,105,201.4393,104.3031,199.0,105.0,199.0,105.0,199.0,105.0,1.07035175879397,1.0
2eb0acd3-994d-4343-96e6-1bb052dcce2c,22,False,"[(112, 101), (94, 105)]",188,200,80,96,188,94,199,199,94,199,94,199,94,199,94,213,112,199,94,199,94,199,94,199,94,213,112,199,94,201.4393,97.1362,199.0,94.0,199.0,94.0,199.0,94.0,1.07035175879397,1.0
0d842d4b-3156-42f6-a902-997a7b4585d2,0,False,"[(74, 51), (70, 81)]",190,144,51,40,190,65,119,125,74,125,74,125,74,125,74,151,70,125,74,125,74,125,74,125,74,151,70,125,74,127.4351,73.6254,125.0,74.0,125.0,74.0,125.0,74.0,1.26890756302521,1.050420168067227
0d842d4b-3156-42f6-a902-997a7b4585d2,0,False,"[(51, 74), (81, 70)]",144,190,40,51,144,54,119,125,51,125,51,125,51,125,51,151,81,125,51,125,51,125,51,125,51,151,81,125,51,127.4351,53.80970000000001,125.0,51.0,125.0,51.0,125.0,51.0,1.26890756302521,1.050420168067227
a599e8e5-774a-4cd5-bba9-f3d741b7a429,11,False,"[(384, 175)]",474,254,117,73,474,393,477,559,384,559,384,559,384,559,384,559,384,559,384,559,384,559,384,559,384,559,384,559,384,559.0,384.0,559.0,384.0,559.0,384.0,559.0,384.0,1.1719077568134173,1.1719077568134173
a599e8e5-774a-4cd5-bba9-f3d741b7a429,11,False,"[(175, 384)]",254,474,73,117,254,84,477,559,175,559,175,559,175,559,175,559,175,559,175,559,175,559,175,559,175,559,175,559,175,559.0,175.0,559.0,175.0,559.0,175.0,559.0,175.0,1.1719077568134173,1.1719077568134173
1fc5584c-491f-42f4-b69b-0bbb0e590c30,22,False,"[(82, 59)]",200,200,48,48,200,82,141,141,82,141,82,141,82,141,82,141,82,141,82,141,82,141,82,141,82,141,82,141,82,141.0,82.0,141.0,82.0,141.0,82.0,141.0,82.0,1.0,1.0
1fc5584c-491f-42f4-b69b-0bbb0e590c30,22,False,"[(59, 82)]",200,200,48,48,200,59,141,141,59,141,59,141,59,141,59,141,59,141,59,141,59,141,59,141,59,141,59,141,59,141.0,59.0,141.0,59.0,141.0,59.0,141.0,59.0,1.0,1.0
13345d02-890d-4a5f-80c2-07309ede684c,22,False,"[(80, 57), (47, 70), (51, 62)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,137,80,113,51,113.94299999999998,52.1395,120.76479999999998,60.38239999999999,113.0,51.0,113.0,51.0,1.2342342342342343,1.018018018018018
13345d02-890d-4a5f-80c2-07309ede684c,22,False,"[(57, 80), (70, 47), (62, 51)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,137,57,113,62,113.94299999999998,61.803500000000014,120.76479999999998,60.38239999999999,113.0,62.0,113.0,62.0,1.2342342342342343,1.018018018018018
0f94c569-409d-48ac-841f-00875cc2b027,11,False,"[(243, 298), (168, 333)]",254,408,119,186,254,168,501,501,168,541,243,501,168,501,168,541,243,501,168,501,168,501,168,501,168,541,243,501,168,511.6927,188.0488,505.0,175.5,501.0002,168.00029999999998,501.0,168.0,1.0798403193612773,1.0
0f94c569-409d-48ac-841f-00875cc2b027,11,False,"[(298, 243), (333, 168)]",408,254,186,119,408,333,501,501,333,541,298,501,333,501,333,541,298,501,333,501,333,501,333,501,333,541,298,501,333,511.6927,323.64390000000003,505.0,329.5,501.0002,332.9999,501.0,333.0,1.0798403193612773,1.0
eccbbb16-4ec7-4d93-8eea-964aabfe87bf,1,False,"[(319, 330), (336, 325)]",914,948,305,321,914,319,649,649,319,649,319,649,319,649,319,649,319,649,319,649,319,649,319,649,319,661,336,649,319,651.6316000000002,322.72810000000004,649.0,319.0,649.0,319.0,649.0,319.0,1.0184899845916795,1.0
eccbbb16-4ec7-4d93-8eea-964aabfe87bf,1,False,"[(330, 319), (325, 336)]",948,914,321,305,948,330,649,649,330,649,330,649,330,649,330,649,330,649,330,649,330,649,330,649,330,661,325,649,330,651.6316000000002,328.9035,649.0,330.0,649.0,330.0,649.0,330.0,1.0184899845916795,1.0
319ebddc-336c-46e6-89c0-2a88d0c2695b,0,False,"[(85, 62)]",190,144,56,45,190,76,141,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147.0,85.0,147.0,85.0,147.0,85.0,147.0,85.0,1.0425531914893618,1.0425531914893618
319ebddc-336c-46e6-89c0-2a88d0c2695b,0,False,"[(62, 85)]",144,190,45,56,144,65,141,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147.0,62.0,147.0,62.0,147.0,62.0,147.0,62.0,1.0425531914893618,1.0425531914893618
a6e275d4-ed63-491b-8ad1-8b75ee3e9324,22,False,"[(119, 108)]",244,244,96,99,244,119,227,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227.0,119.0,227.0,119.0,227.0,119.0,227.0,119.0,1.0,1.0
a6e275d4-ed63-491b-8ad1-8b75ee3e9324,22,False,"[(108, 119)]",244,244,99,96,244,108,227,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227.0,108.0,227.0,108.0,227.0,108.0,227.0,108.0,1.0,1.0
0f478cad-3621-4584-9a96-452d97942cf4,0,False,"[(114, 103), (122, 99)]",244,166,77,39,244,113,215,221,122,217,114,217,114,217,114,217,114,221,122,221,122,217,114,217,114,221,122,217,114,218.9697,117.9394,221.0,122.0,218.0,116.0,217.0,114.0,1.027906976744186,1.0093023255813953
0f478cad-3621-4584-9a96-452d97942cf4,0,False,"[(103, 114), (99, 122)]",166,244,39,77,166,102,215,221,99,217,103,217,103,217,103,217,103,221,99,221,99,217,103,217,103,221,99,217,103,218.9697,101.0303,221.0,99.0,218.0,102.0,217.0,103.0,1.027906976744186,1.0093023255813953
ba77ec05-05d8-4a15-b9a4-1db245faaca9,22,False,"[(89, 78)]",200,200,57,69,200,89,167,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167,89,167.0,89.0,167.0,89.0,167.0,89.0,167.0,89.0,1.0,1.0
ba77ec05-05d8-4a15-b9a4-1db245faaca9,22,False,"[(78, 89)]",200,200,69,57,200,78,167,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167,78,167.0,78.0,167.0,78.0,167.0,78.0,167.0,78.0,1.0,1.0
58245e07-71df-4e12-889c-d2c4c8c35e9a,23,False,"[(52, 75), (61, 50)]",210,210,43,39,210,61,111,111,61,111,61,111,61,111,61,111,61,111,61,111,61,111,61,111,61,127,52,111,61,115.27449999999999,58.59549999999999,116.1764,58.0882,111.0,61.0,111.0,61.0,1.1441441441441442,1.0
58245e07-71df-4e12-889c-d2c4c8c35e9a,23,False,"[(75, 52), (50, 61)]",210,210,39,43,210,50,111,111,50,111,50,111,50,111,50,111,50,111,50,111,50,111,50,111,50,127,75,111,50,115.27449999999999,56.679,116.1764,58.0882,111.0,50.0,111.0,50.0,1.1441441441441442,1.0
d9238b00-0a67-421c-856f-56b2cff9963a,22,False,"[(141, 164), (167, 156)]",618,618,141,132,618,144,299,305,141,305,141,305,141,305,141,323,167,305,141,305,141,305,141,305,141,323,167,305,141,309.3397,147.26839999999999,317.17639999999994,158.58819999999997,305.0,141.0,305.0,141.0,1.080267558528428,1.020066889632107
d9238b00-0a67-421c-856f-56b2cff9963a,22,False,"[(164, 141), (156, 167)]",618,618,132,141,618,155,299,305,164,305,164,305,164,305,164,323,156,305,164,305,164,305,164,305,164,323,156,305,164,309.3397,162.0713,317.17639999999994,158.58819999999997,305.0,164.0,305.0,164.0,1.080267558528428,1.020066889632107
816e11d7-6fd1-4bcd-ade4-af9b5d5f9157,1,False,"[(204, 71)]",310,188,99,71,310,204,275,275,204,275,204,275,204,275,204,275,204,275,204,275,204,275,204,275,204,275,204,275,204,275.0,204.0,275.0,204.0,275.0,204.0,275.0,204.0,1.0,1.0
816e11d7-6fd1-4bcd-ade4-af9b5d5f9157,1,False,"[(71, 204)]",188,310,71,99,188,71,275,275,71,275,71,275,71,275,71,275,71,275,71,275,71,275,71,275,71,275,71,275,71,275.0,71.0,275.0,71.0,275.0,71.0,275.0,71.0,1.0,1.0
9f5471b6-d4e9-47f1-958f-df99bbe9fa49,22,False,"[(101, 78)]",222,222,78,69,222,101,179,179,101,179,101,179,101,179,101,179,101,179,101,179,101,179,101,179,101,179,101,179,101,179.0,101.0,179.0,101.0,179.0,101.0,179.0,101.0,1.0,1.0
9f5471b6-d4e9-47f1-958f-df99bbe9fa49,22,False,"[(78, 101)]",222,222,69,78,222,78,179,179,78,179,78,179,78,179,78,179,78,179,78,179,78,179,78,179,78,179,78,179,78,179.0,78.0,179.0,78.0,179.0,78.0,179.0,78.0,1.0,1.0
34570904-26cc-4359-ae19-f292ced929d8,22,False,"[(129, 250), (134, 211)]",210,310,93,121,210,134,345,379,129,345,134,345,134,345,134,345,134,345,134,345,134,345,134,345,134,379,129,345,134,349.606,133.3227,362.77279999999996,131.38639999999998,345.0,134.0,345.0,134.0,1.098550724637681,1.0
34570904-26cc-4359-ae19-f292ced929d8,22,False,"[(250, 129), (211, 134)]",310,210,121,93,310,211,345,379,250,345,211,345,211,345,211,345,211,345,211,345,211,345,211,345,211,379,250,345,211,349.606,216.2833,362.77279999999996,231.38639999999998,345.0,211.0,345.0,211.0,1.098550724637681,1.0
f74df729-5367-4e54-b664-5e17b294a13d,0,False,"[(74, 51), (66, 77)]",190,144,56,40,190,74,125,125,74,125,74,125,74,125,74,143,66,125,74,125,74,125,74,125,74,143,66,125,74,128.375,72.5,125.0,74.0,125.0,74.0,125.0,74.0,1.144,1.0
f74df729-5367-4e54-b664-5e17b294a13d,0,False,"[(51, 74), (77, 66)]",144,190,40,56,144,51,125,125,51,125,51,125,51,125,51,143,77,125,51,125,51,125,51,125,51,143,77,125,51,128.375,55.875,125.0,51.0,125.0,51.0,125.0,51.0,1.144,1.0
01a7848c-dd46-4b4f-81e1-34df8acacc0c,11,False,"[(79, 90)]",232,232,70,70,232,79,169,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169.0,79.0,169.0,79.0,169.0,79.0,169.0,79.0,1.0,1.0
01a7848c-dd46-4b4f-81e1-34df8acacc0c,11,False,"[(90, 79)]",232,232,70,70,232,90,169,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169.0,90.0,169.0,90.0,169.0,90.0,169.0,90.0,1.0,1.0
5c9c8a7b-aa91-4dad-991d-7754ed8b69be,0,False,"[(66, 89), (84, 73)]",210,256,52,59,210,69,149,155,66,157,84,155,66,155,66,157,84,155,66,155,66,155,66,155,66,157,84,155,66,155.82320000000004,73.4084,155.0,66.0,155.0,66.0,155.0,66.0,1.0536912751677852,1.0402684563758389
5c9c8a7b-aa91-4dad-991d-7754ed8b69be,0,False,"[(89, 66), (73, 84)]",256,210,59,52,256,80,149,155,89,157,73,155,89,155,89,157,73,155,89,155,89,155,89,155,89,157,73,155,89,155.82320000000004,82.41480000000001,155.0,89.0,155.0,89.0,155.0,89.0,1.0536912751677852,1.0402684563758389
5a2ec294-084b-43be-9029-da93be94ead2,0,False,"[(66, 55), (74, 51)]",190,144,55,40,190,65,119,125,74,121,66,121,66,121,66,121,66,125,74,121,66,121,66,121,66,125,74,121,66,122.60000000000002,69.2,125.0,74.0,121.0,66.0,121.0,66.0,1.050420168067227,1.0168067226890756
5a2ec294-084b-43be-9029-da93be94ead2,0,False,"[(55, 66), (51, 74)]",144,190,40,55,144,54,119,125,51,121,55,121,55,121,55,121,55,125,51,121,55,121,55,121,55,125,51,121,55,122.60000000000002,53.400000000000006,125.0,51.0,121.0,55.0,121.0,55.0,1.050420168067227,1.0168067226890756
cae484e6-4ebe-4471-a984-a53e21b1188b,22,False,"[(69, 80)]",222,210,60,57,222,69,149,149,69,149,69,149,69,149,69,149,69,149,69,149,69,149,69,149,69,149,69,149,69,149.0,69.0,149.0,69.0,149.0,69.0,149.0,69.0,1.0,1.0
cae484e6-4ebe-4471-a984-a53e21b1188b,22,False,"[(80, 69)]",210,222,57,60,210,80,149,149,80,149,80,149,80,149,80,149,80,149,80,149,80,149,80,149,80,149,80,149,80,149.0,80.0,149.0,80.0,149.0,80.0,149.0,80.0,1.0,1.0
f416af24-916c-4254-bac3-1f5e33a7ff8c,22,False,"[(79, 102), (100, 89), (108, 85)]",222,210,70,73,222,82,175,181,79,189,100,181,79,181,79,189,100,189,100,189,100,181,79,181,79,193,108,181,79,185.3372,90.3851,189.3334,100.6667,181.0,79.0,181.0,79.0,1.1028571428571428,1.0342857142857143
f416af24-916c-4254-bac3-1f5e33a7ff8c,22,False,"[(102, 79), (89, 100), (85, 108)]",210,222,73,70,210,93,175,181,102,189,89,181,102,181,102,189,89,189,89,189,89,181,102,181,102,193,85,181,102,185.3372,94.9521,189.3334,88.6667,181.0,102.0,181.0,102.0,1.1028571428571428,1.0342857142857143
0e07f5fe-7d8a-4abc-83dd-fadf45392f2b,22,False,"[(70, 47), (62, 51)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,117,70,113,62,114.24329999999998,64.4865,113.0,62.0,113.0,62.0,113.0,62.0,1.054054054054054,1.018018018018018
0e07f5fe-7d8a-4abc-83dd-fadf45392f2b,22,False,"[(47, 70), (51, 62)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,117,47,113,51,114.24329999999998,49.7568,113.0,51.0,113.0,51.0,113.0,51.0,1.054054054054054,1.018018018018018
d8a98acb-cf2b-4241-8c25-f381080ac318,0,True,"[(298, 2026)]",298,2026,98,536,298,298,2324,2324,298,2324,298,2324,298,2324,298,2324,298,2324,298,2324,298,2324,298,2324,298,2324,298,2324,298,2324.0,298.0,2324.0,298.0,2324.0,298.0,2324.0,298.0,1.0,1.0
d8a98acb-cf2b-4241-8c25-f381080ac318,0,True,"[(2026, 298)]",2026,298,536,98,2026,2026,2324,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324,2026,2324.0,2026.0,2324.0,2026.0,2324.0,2026.0,2324.0,2026.0,1.0,1.0
b962f396-30c2-4556-8c33-26111b6a81f3,0,False,"[(138, 115)]",300,254,111,101,300,129,247,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253,138,253.0,138.0,253.0,138.0,253.0,138.0,253.0,138.0,1.0242914979757085,1.0242914979757085
b962f396-30c2-4556-8c33-26111b6a81f3,0,False,"[(115, 138)]",254,300,101,111,254,118,247,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253,115,253.0,115.0,253.0,115.0,253.0,115.0,253.0,115.0,1.0242914979757085,1.0242914979757085
cb4cc753-9986-414b-9150-8e0f135b5e37,11,False,"[(76, 87)]",254,276,67,64,254,76,163,163,76,163,76,163,76,163,76,163,76,163,76,163,76,163,76,163,76,163,76,163,76,163.0,76.0,163.0,76.0,163.0,76.0,163.0,76.0,1.0,1.0
cb4cc753-9986-414b-9150-8e0f135b5e37,11,False,"[(87, 76)]",276,254,64,67,276,87,163,163,87,163,87,163,87,163,87,163,87,163,87,163,87,163,87,163,87,163,87,163,87,163.0,87.0,163.0,87.0,163.0,87.0,163.0,87.0,1.0,1.0
dc3873fe-2b25-41f7-80f8-8235d2948bc4,22,False,"[(98, 109), (107, 74)]",232,200,69,52,232,107,181,181,107,181,107,181,107,181,107,207,98,181,107,181,107,181,107,181,107,207,98,181,107,186.0625,105.2476,181.591,106.7955,181.0,107.0,181.0,107.0,1.143646408839779,1.0
dc3873fe-2b25-41f7-80f8-8235d2948bc4,22,False,"[(109, 98), (74, 107)]",200,232,52,69,200,74,181,181,74,181,74,181,74,181,74,207,109,181,74,181,74,181,74,181,74,207,109,181,74,186.0625,80.8149,181.591,74.7955,181.0,74.0,181.0,74.0,1.143646408839779,1.0
ac7c54b5-59c7-440e-b01a-ed59c49c48e3,22,False,"[(88, 65)]",200,200,56,56,200,79,147,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153.0,88.0,153.0,88.0,153.0,88.0,153.0,88.0,1.0408163265306123,1.0408163265306123
ac7c54b5-59c7-440e-b01a-ed59c49c48e3,22,False,"[(65, 88)]",200,200,56,56,200,68,147,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153.0,65.0,153.0,65.0,153.0,65.0,153.0,65.0,1.0408163265306123,1.0408163265306123
