EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
c4616081-0dba-4534-ba16-45e5fb07072b,False,"[(557, 315), (561, 297)]",870,870,561,557,561,561,557,557,561,561,557,561,858,"[309.0, 343.0]","[0.0, 1.0]",652.0,"[309.7833, 339.475]","[0.1958, 0.8042]",649.2583,"[313.0, 325.0]","[1.0, 0.0]",638.0,"[309.0, 343.0]","[0.0, 1.0]",652.0,1.0219435736677116,1.0
c4616081-0dba-4534-ba16-45e5fb07072b,False,"[(315, 557), (297, 561)]",640,640,297,315,297,297,315,315,297,297,315,297,858,"[343.0, 309.0]","[0.0, 1.0]",652.0,"[339.475, 309.7833]","[0.1958, 0.8042]",649.2583,"[325.0, 313.0]","[1.0, 0.0]",638.0,"[343.0, 309.0]","[0.0, 1.0]",652.0,1.0219435736677116,1.0
bf8d59ee-cdfb-4da5-b4ac-90c7347a64c3,False,"[(240, 240), (236, 248)]",452,281,236,240,240,240,240,240,240,240,236,240,478,"[212.0, 224.0]","[1.0, 0.0]",436.0,"[213.3659, 221.2683]","[0.6585, 0.3415]",434.6342,"[216.0, 216.0]","[-0.0, 1.0]",432.0,"[212.0, 224.0]","[1.0, 0.0]",436.0,1.0138888888888888,1.0045871559633028
bf8d59ee-cdfb-4da5-b4ac-90c7347a64c3,False,"[(240, 240), (248, 236)]",464,293,248,240,240,240,240,240,240,240,248,240,478,"[224.0, 212.0]","[1.0, 0.0]",436.0,"[221.2683, 213.3659]","[0.6585, 0.3415]",434.6342,"[216.0, 216.0]","[-0.0, 1.0]",432.0,"[224.0, 212.0]","[1.0, 0.0]",436.0,1.0138888888888888,1.0045871559633028
