eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1,SP2,SP1|SP2,Optimal Social Welfare,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Nash,Kalai,Egalitarian,Utilitarian,PoA,PoS
5c95aea8-c942-43ca-b180-f8e589700e5a,1,1,False,"[(95, 95), (106, 94)]",210,222,210,184,1.0689655172413792,1.024793388429752,1.024793388429752,1.024793388429752,1.024793388429752,1.024793388429752,1.024793388429752,1.024793388429752,1.0689655172413792,1.024793388429752,1.024793388429752,1.0280010064461467,1.024793388429752,1.024793388429752,1.0689655172413792,1.024793388429752
