EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
5c95aea8-c942-43ca-b180-f8e589700e5a,False,"[(95, 95), (106, 94)]",210,210,106,95,95,95,95,95,95,95,106,95,184,"[115.0, 127.0]","[1.0, 0.0]",242.0,"[114.1694, 127.0755]","[0.9245, 0.0755]",241.2449,"[115.0, 127.0]","[1.0, 0.0]",242.0,"[115.0, 127.0]","[1.0, 0.0]",242.0,1.0689655172413792,1.024793388429752
5c95aea8-c942-43ca-b180-f8e589700e5a,False,"[(95, 95), (94, 106)]",222,222,94,95,95,95,95,95,95,95,94,95,184,"[127.0, 115.0]","[1.0, 0.0]",242.0,"[127.0755, 114.1694]","[0.9245, 0.0755]",241.2449,"[127.0, 115.0]","[1.0, 0.0]",242.0,"[127.0, 115.0]","[1.0, 0.0]",242.0,1.0689655172413792,1.024793388429752
