eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
da005e76-a095-4976-8c1f-abb82ad902fc,0,0,True,"[(80, 69), (63, 86)]",100,156,28,49,100,63,149,149,63,149,80,149,80,149,80,149,80,149,63,149,63,149,63,149,63,149,80,149,80,149.0,63.0,149.0,68.0726,149.0,63.0,149.0,63.0,1.0,1.0
da005e76-a095-4976-8c1f-abb82ad902fc,0,0,True,"[(69, 80), (86, 63)]",156,100,49,28,156,86,149,149,86,149,69,149,69,149,69,149,69,149,86,149,86,149,86,149,86,149,69,149,69,149.0,86.0,149.0,80.9274,149.0,86.0,149.0,86.0,1.0,1.0
39e91ce1-d640-42ff-85e3-8039aa85a79e,1,11,False,"[(46, 57), (41, 64)]",100,100,28,28,100,37,97,105,41,103,46,103,46,103,46,103,46,103,46,103,46,103,46,103,46,105,41,103,46,103.0,46.0,103.6847,44.2882,103.0,46.0,103.0,46.0,0.9238095238095239,0.941747572815534
39e91ce1-d640-42ff-85e3-8039aa85a79e,1,11,False,"[(57, 46), (64, 41)]",100,100,28,28,100,60,97,105,64,103,57,103,57,103,57,103,57,103,57,103,57,103,57,103,57,105,64,103,57,103.0,57.0,103.6847,59.3965,103.0,57.0,103.0,57.0,0.9238095238095239,0.941747572815534
cdd8c106-6632-42f4-a655-d5089b704277,3,23,True,"[(88, 99), (62, 117), (44, 121), (37, 136)]",100,144,26,40,100,44,165,173,37,187,88,165,44,165,44,187,88,179,62,179,62,165,44,165,44,173,37,165,44,167.5002,49.0004,172.0,58.0,176.0,66.0,165.0,44.0,0.8823529411764706,1.0
cdd8c106-6632-42f4-a655-d5089b704277,3,23,True,"[(99, 88), (117, 62), (121, 44), (136, 37)]",144,100,40,26,144,121,165,173,136,187,99,165,121,165,121,187,99,179,117,179,117,165,121,165,121,173,136,165,121,167.5002,118.4998,172.0,114.0,176.0,110.0,165.0,121.0,0.8823529411764706,1.0
f8f3440b-3715-4840-a14e-482b6fbfed9f,2,22,False,"[(56, 33), (54, 77)]",90,78,30,19,90,47,83,89,56,89,56,89,56,89,56,89,56,89,56,89,56,89,56,89,56,131,54,89,56,89.0,56.0,91.2581,55.8925,99.0434,55.5217,89.0,56.0,0.6335877862595419,0.9325842696629213
f8f3440b-3715-4840-a14e-482b6fbfed9f,2,22,False,"[(33, 56), (77, 54)]",78,90,19,30,78,36,83,89,33,89,33,89,33,89,33,89,33,89,33,89,33,89,33,89,33,131,77,89,33,89.0,33.0,91.2581,35.3656,99.0434,43.5217,89.0,33.0,0.6335877862595419,0.9325842696629213
71bd582a-a7c2-4630-8e51-4622a635742f,2,12,False,"[(34, 45), (51, 40)]",100,112,23,27,100,34,79,79,34,79,34,79,34,79,34,79,34,79,34,79,34,79,34,79,34,91,51,79,34,79.0,34.0,81.54820000000001,37.61,79.0,34.0,79.0,34.0,0.8681318681318682,1.0
71bd582a-a7c2-4630-8e51-4622a635742f,2,12,False,"[(45, 34), (40, 51)]",112,100,27,23,112,45,79,79,45,79,45,79,45,79,45,79,45,79,45,79,45,79,45,79,45,91,40,79,45,79.0,45.0,81.54820000000001,43.938199999999995,79.0,45.0,79.0,45.0,0.8681318681318682,1.0
5093e9f6-0626-44d9-a777-110e001fd150,2,22,False,"[(76, 153), (72, 171)]",100,222,41,97,100,76,229,243,72,229,76,229,76,229,76,229,76,243,72,229,76,229,76,229,76,243,72,229,76,229.0,76.0,233.9538,74.5846,243.0,72.0,229.0,76.0,0.9423868312757202,1.0
5093e9f6-0626-44d9-a777-110e001fd150,2,22,False,"[(153, 76), (171, 72)]",222,100,97,41,222,153,229,243,171,229,153,229,153,229,153,229,153,243,171,229,153,229,153,229,153,243,171,229,153,229.0,153.0,233.9538,159.3692,243.0,171.0,229.0,153.0,0.9423868312757202,1.0
e68da5ed-36f0-4f62-a004-06bb63dcaa65,2,22,False,"[(49, 38), (36, 47)]",90,78,27,24,90,36,83,83,36,83,36,83,36,83,36,87,49,87,49,87,49,83,36,83,36,87,49,83,36,84.4188,40.6111,84.9324,42.2803,87.0,49.0,83.0,36.0,0.9540229885057471,1.0
e68da5ed-36f0-4f62-a004-06bb63dcaa65,2,22,False,"[(38, 49), (47, 36)]",78,90,24,27,78,47,83,83,47,83,47,83,47,83,47,87,38,87,38,87,38,83,47,83,47,87,38,83,47,84.4188,43.8077,84.9324,42.6521,87.0,38.0,83.0,47.0,0.9540229885057471,1.0
