eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
5cc50a10-6c1f-420a-aef4-9a4f6cd8d6b6,2,38,False,"[(120, 139), (148, 109)]",762,742,95,86,762,106,231,257,148,259,120,257,148,257,148,259,120,257,148,259,120,257,148,257,148,259,120,257,148,257.0012999999999,147.98170000000005,257.9584,134.58140000000003,257.6551999999999,138.82759999999996,257.0,148.0,0.8918918918918919,0.8988326848249028
5cc50a10-6c1f-420a-aef4-9a4f6cd8d6b6,2,38,False,"[(139, 120), (109, 148)]",742,762,86,95,742,125,231,257,109,259,139,257,109,257,109,259,139,257,109,259,139,257,109,257,109,259,139,257,109,257.0012999999999,109.01959999999997,257.9584,123.37699999999995,257.6551999999999,118.82759999999996,257.0,109.0,0.8918918918918919,0.8988326848249028
54a4f95f-facd-45b0-9c27-1fa3a304a27c,3,57,False,"[(269, 250), (294, 199), (369, 160), (301, 168)]",552,496,131,97,552,301,469,529,369,519,269,469,301,469,301,519,269,493,294,519,269,469,301,469,301,529,369,469,301,469.0001,301.0,481.4978,293.0014,502.77200000000005,279.386,469.0,301.0,0.8865784499054821,1.0
54a4f95f-facd-45b0-9c27-1fa3a304a27c,3,57,False,"[(250, 269), (199, 294), (160, 369), (168, 301)]",496,552,97,131,496,168,469,529,160,519,250,469,168,469,168,519,250,493,199,519,250,469,168,469,168,529,160,469,168,469.0001,168.00009999999997,481.4978,188.4964,502.77200000000005,223.38600000000002,469.0,168.0,0.8865784499054821,1.0
a0760a08-a7d6-478d-9553-891205ed092c,2,39,False,"[(151, 170), (160, 121)]",382,400,92,81,382,143,267,281,160,281,160,281,160,281,160,321,151,321,151,281,160,281,160,281,160,321,151,281,160,281.0,160.0,288.2624,158.3659,320.3104,151.1552,281.0,160.0,0.8317757009345794,0.9501779359430605
a0760a08-a7d6-478d-9553-891205ed092c,2,39,False,"[(170, 151), (121, 160)]",400,382,81,92,400,124,267,281,121,281,121,281,121,281,121,321,170,321,170,281,121,281,121,281,121,321,170,281,121,281.0,121.0,288.2624,129.8965,320.3104,169.1552,281.0,121.0,0.8317757009345794,0.9501779359430605
15104409-b173-4165-a576-7e7cca25fd57,1,1,False,"[(136, 175), (144, 163)]",552,610,114,124,552,139,297,311,136,307,144,307,144,307,144,307,144,311,136,307,144,307,144,307,144,311,136,307,144,307.0,144.0,308.66949999999997,140.66109999999998,311.0,136.0,307.0,144.0,0.954983922829582,0.9674267100977199
15104409-b173-4165-a576-7e7cca25fd57,1,1,False,"[(175, 136), (163, 144)]",610,552,124,114,610,158,297,311,175,307,163,307,163,307,163,307,163,311,175,307,163,307,163,307,163,311,175,307,163,307.0,163.0,308.66949999999997,168.0084,311.0,175.0,307.0,163.0,0.954983922829582,0.9674267100977199
ad360066-5e16-4aae-90dd-458215f570e5,2,38,False,"[(129, 90), (126, 107), (84, 123)]",344,344,71,67,344,87,193,207,84,207,84,207,84,207,84,233,126,207,84,207,84,207,84,207,84,233,126,207,84,207.0,84.0,212.14549999999997,103.2954,213.0,106.5,207.0,84.0,0.8283261802575107,0.9323671497584541
ad360066-5e16-4aae-90dd-458215f570e5,2,38,False,"[(90, 129), (107, 126), (123, 84)]",344,344,67,71,344,106,193,207,123,207,123,207,123,207,123,233,107,207,123,207,123,207,123,207,123,233,107,207,123,207.0,123.0,212.14549999999997,108.8501,213.0,106.5,207.0,123.0,0.8283261802575107,0.9323671497584541
