EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
ec075047-5ecc-4d13-adde-5409268d731e,False,"[(170, 159), (173, 150)]",210,210,173,170,173,173,170,170,170,173,173,170,173,317,"[37.0, 72.0]","[0.0, 1.0]",109.0,"[38.125, 68.625]","[0.375, 0.625]",106.75,"[40.0, 63.0]","[1.0, 0.0]",103.0,"[37.0, 72.0]","[0.0, 1.0]",109.0,0.9635258358662614,0.9814241486068112
ec075047-5ecc-4d13-adde-5409268d731e,False,"[(159, 170), (150, 173)]",222,222,150,159,150,150,159,159,159,150,150,159,150,317,"[72.0, 37.0]","[0.0, 1.0]",109.0,"[68.625, 38.125]","[0.375, 0.625]",106.75,"[63.0, 40.0]","[1.0, 0.0]",103.0,"[72.0, 37.0]","[0.0, 1.0]",109.0,0.9635258358662614,0.9814241486068112
e2e5536d-2e48-4fe2-b679-894fb6fec816,True,"[(190, 179), (161, 184)]",210,210,161,161,161,161,190,161,161,161,161,190,161,339,"[49.0, 26.0]","[0.0, 1.0]",75.0,"[42.7893, 27.0708]","[0.2142, 0.7858]",69.86009999999999,"[29.3824, 29.3824]","[0.6765, 0.3235]",58.7648,"[49.0, 26.0]","[0.0, 1.0]",75.0,0.9186991869918699,0.9826086956521739
e2e5536d-2e48-4fe2-b679-894fb6fec816,True,"[(179, 190), (184, 161)]",210,210,184,184,184,184,179,184,184,184,184,179,184,339,"[26.0, 49.0]","[0.0, 1.0]",75.0,"[27.0708, 42.7893]","[0.2142, 0.7858]",69.86009999999999,"[29.3824, 29.3824]","[0.6765, 0.3235]",58.7648,"[26.0, 49.0]","[0.0, 1.0]",75.0,0.9186991869918699,0.9826086956521739
93499550-850c-4ef7-96d6-873c3a493563,False,"[(149, 138), (140, 163)]",210,210,149,149,149,149,149,149,149,149,149,140,149,287,"[61.0, 72.0]","[1.0, 0.0]",133.0,"[63.432, 65.2444]","[0.7298, 0.2702]",128.6764,"[63.9118, 63.9118]","[0.6765, 0.3235]",127.8236,"[61.0, 72.0]","[1.0, 0.0]",133.0,0.9471947194719472,1.0
93499550-850c-4ef7-96d6-873c3a493563,False,"[(138, 149), (163, 140)]",210,210,138,138,138,138,138,138,138,138,138,163,138,287,"[72.0, 61.0]","[1.0, 0.0]",133.0,"[65.2444, 63.432]","[0.7298, 0.2702]",128.6764,"[63.9118, 63.9118]","[0.6765, 0.3235]",127.8236,"[72.0, 61.0]","[1.0, 0.0]",133.0,0.9471947194719472,1.0
aaf8f9ef-43d5-4b37-8c4d-1b468ea2343d,False,"[(168, 145), (160, 149)]",200,200,168,160,160,160,160,168,168,160,160,168,160,307,"[37.0, 18.5]","[0.375, 0.625]",55.5,"[36.0976, 18.9512]","[0.4878, 0.5122]",55.0488,"[32.0, 21.0]","[1.0, 0.0]",53.0,"[40.0, 17.0]","[0.0, 1.0]",57.0,0.9808306709265175,0.9935275080906149
aaf8f9ef-43d5-4b37-8c4d-1b468ea2343d,False,"[(145, 168), (149, 160)]",166,166,145,149,149,149,149,145,145,149,149,145,149,307,"[18.5, 37.0]","[0.375, 0.625]",55.5,"[18.9512, 36.0976]","[0.4878, 0.5122]",55.0488,"[21.0, 32.0]","[1.0, 0.0]",53.0,"[17.0, 40.0]","[0.0, 1.0]",57.0,0.9808306709265175,0.9935275080906149
623df5d5-dec2-4e4e-8f9f-d4c1f4541616,True,"[(155, 132), (151, 140)]",190,190,155,151,155,155,151,155,155,155,155,151,155,287,"[35.0, 12.0]","[1.0, 0.0]",47.0,"[35.5333, 10.9333]","[0.8667, 0.1333]",46.4666,"[35.0, 12.0]","[1.0, 0.0]",47.0,"[35.0, 12.0]","[1.0, 0.0]",47.0,0.9862542955326461,1.0
623df5d5-dec2-4e4e-8f9f-d4c1f4541616,True,"[(132, 155), (140, 151)]",144,144,132,140,132,132,140,132,132,132,132,140,132,287,"[12.0, 35.0]","[1.0, 0.0]",47.0,"[10.9333, 35.5333]","[0.8667, 0.1333]",46.4666,"[12.0, 35.0]","[1.0, 0.0]",47.0,"[12.0, 35.0]","[1.0, 0.0]",47.0,0.9862542955326461,1.0
2fa209f0-bed3-4f0d-86fa-caaec31f7153,True,"[(171, 148), (170, 159), (161, 172)]",210,210,171,170,171,171,170,171,171,171,171,161,171,319,"[39.0, 40.0]","[1.0, 0.0, 0.0]",79.0,"[41.5381, 33.9086]","[0.7462, 0.0, 0.2538]",75.44669999999999,"[39.2941, 39.2941]","[0.9706, 0.0, 0.0294]",78.5882,"[39.0, 40.0]","[1.0, 0.0, 0.0]",79.0,0.9579579579579579,1.0
2fa209f0-bed3-4f0d-86fa-caaec31f7153,True,"[(148, 171), (159, 170), (172, 161)]",188,188,148,159,148,148,159,148,148,148,148,172,148,319,"[40.0, 39.0]","[1.0, 0.0, 0.0]",79.0,"[33.9086, 41.5381]","[0.7462, 0.0, 0.2538]",75.44669999999999,"[39.2941, 39.2941]","[0.9706, 0.0, 0.0294]",78.5882,"[40.0, 39.0]","[1.0, 0.0, 0.0]",79.0,0.9579579579579579,1.0
