EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
fb4d4433-0704-4979-bc87-d815bb0ee999,False,"[(71, 94), (81, 70)]",254,254,81,81,81,81,81,81,81,81,81,71,81,151,"[173.0, 184.0]","[0.0, 1.0]",357.0,"[175.9525, 176.914]","[0.2953, 0.7047]",352.8665,"[176.2353, 176.2353]","[0.3235, 0.6765]",352.4706,"[173.0, 184.0]","[0.0, 1.0]",357.0,0.9151515151515152,1.0
fb4d4433-0704-4979-bc87-d815bb0ee999,False,"[(94, 71), (70, 81)]",254,254,70,70,70,70,70,70,70,70,70,94,70,151,"[184.0, 173.0]","[0.0, 1.0]",357.0,"[176.914, 175.9525]","[0.2953, 0.7047]",352.8665,"[176.2353, 176.2353]","[0.3235, 0.6765]",352.4706,"[184.0, 173.0]","[0.0, 1.0]",357.0,0.9151515151515152,1.0
f47e3b44-adf5-4b05-85e7-90899712a60b,False,"[(81, 58), (74, 63)]",200,200,81,74,74,74,74,81,74,74,74,81,74,133,"[126.0, 103.0]","[0.0, 1.0]",229.0,"[122.8182, 105.2727]","[0.4545, 0.5455]",228.0909,"[119.0, 108.0]","[1.0, 0.0]",227.0,"[126.0, 103.0]","[0.0, 1.0]",229.0,0.9568345323741008,0.9708029197080292
f47e3b44-adf5-4b05-85e7-90899712a60b,False,"[(58, 81), (63, 74)]",166,166,58,63,63,63,63,58,63,63,63,58,63,133,"[103.0, 126.0]","[0.0, 1.0]",229.0,"[105.2727, 122.8182]","[0.4545, 0.5455]",228.0909,"[108.0, 119.0]","[1.0, 0.0]",227.0,"[103.0, 126.0]","[0.0, 1.0]",229.0,0.9568345323741008,0.9708029197080292
4c49db9f-0018-4ea8-8d89-d1917573c4c2,False,"[(70, 47), (53, 64)]",200,200,70,53,70,70,53,53,53,70,53,70,70,111,"[141.5, 141.5]","[0.3235, 0.6765]",283.0,"[138.67, 144.33]","[0.49, 0.51]",283.0,"[141.5, 141.5]","[0.3235, 0.6765]",283.0,"[147.0, 136.0]","[0.0, 1.0]",283.0,0.9487179487179487,0.9487179487179487
4c49db9f-0018-4ea8-8d89-d1917573c4c2,False,"[(47, 70), (64, 53)]",200,200,47,64,47,47,64,64,64,47,64,47,47,111,"[141.5, 141.5]","[0.3235, 0.6765]",283.0,"[144.33, 138.67]","[0.49, 0.51]",283.0,"[141.5, 141.5]","[0.3235, 0.6765]",283.0,"[136.0, 147.0]","[0.0, 1.0]",283.0,0.9487179487179487,0.9487179487179487
3d59839f-a1fc-481b-8f3a-8c8b837fbd1c,False,"[(60, 115), (93, 104), (133, 100)]",210,210,60,93,60,60,93,93,93,60,60,133,60,175,"[150.0, 95.0]","[1.0, 0.0, 0.0]",245.0,"[135.9375, 99.6875]","[0.5739, 0.4261, 0.0]",235.625,"[107.0, 107.0]","[0.0, 0.75, 0.25]",214.0,"[150.0, 95.0]","[1.0, 0.0, 0.0]",245.0,0.7510729613733905,1.0
3d59839f-a1fc-481b-8f3a-8c8b837fbd1c,False,"[(115, 60), (104, 93), (100, 133)]",210,210,115,104,115,115,104,104,104,115,115,100,115,175,"[95.0, 150.0]","[1.0, 0.0, 0.0]",245.0,"[99.6875, 135.9375]","[0.5739, 0.4261, 0.0]",235.625,"[107.0, 107.0]","[0.0, 0.75, 0.25]",214.0,"[95.0, 150.0]","[1.0, 0.0, 0.0]",245.0,0.7510729613733905,1.0
99017375-5ab0-4846-94c3-ad8c6a541f65,False,"[(135, 68), (127, 72)]",278,278,135,127,127,127,127,135,135,127,127,135,127,197,"[147.5001, 73.75]","[0.4375, 0.5625]",221.2501,"[147.0132, 73.9934]","[0.4983, 0.5017]",221.0066,"[143.0, 76.0]","[1.0, 0.0]",219.0,"[151.0, 72.0]","[0.0, 1.0]",223.0,0.9704433497536946,0.9899497487437185
99017375-5ab0-4846-94c3-ad8c6a541f65,False,"[(68, 135), (72, 127)]",144,144,68,72,72,72,72,68,68,72,72,68,72,197,"[73.75, 147.5001]","[0.4375, 0.5625]",221.2501,"[73.9934, 147.0132]","[0.4983, 0.5017]",221.0066,"[76.0, 143.0]","[1.0, 0.0]",219.0,"[72.0, 151.0]","[0.0, 1.0]",223.0,0.9704433497536946,0.9899497487437185
d71d3982-5c89-4341-a9d1-928d7c39d131,False,"[(60, 83), (103, 80)]",200,200,60,60,60,60,60,60,60,60,60,103,60,143,"[140.0, 117.0]","[1.0, 0.0]",257.0,"[136.7634, 117.2258]","[0.9247, 0.0753]",253.98919999999998,"[118.5, 118.5]","[0.5, 0.5]",237.0,"[140.0, 117.0]","[1.0, 0.0]",257.0,0.7814207650273224,1.0
d71d3982-5c89-4341-a9d1-928d7c39d131,False,"[(83, 60), (80, 103)]",200,200,83,83,83,83,83,83,83,83,83,80,83,143,"[117.0, 140.0]","[1.0, 0.0]",257.0,"[117.2258, 136.7634]","[0.9247, 0.0753]",253.98919999999998,"[118.5, 118.5]","[0.5, 0.5]",237.0,"[117.0, 140.0]","[1.0, 0.0]",257.0,0.7814207650273224,1.0
bc68584c-aec7-4d89-b379-6c9867cd6add,False,"[(63, 86), (72, 61)]",200,200,72,72,72,72,72,72,72,72,72,63,72,133,"[128.0, 105.0]","[0.0, 1.0]",233.0,"[129.9462, 99.5938]","[0.2162, 0.7838]",229.54000000000002,"[128.0, 105.0]","[-0.0, 1.0]",233.0,"[128.0, 105.0]","[0.0, 1.0]",233.0,0.8926174496644296,1.0
bc68584c-aec7-4d89-b379-6c9867cd6add,False,"[(86, 63), (61, 72)]",166,166,61,61,61,61,61,61,61,61,61,86,61,133,"[105.0, 128.0]","[0.0, 1.0]",233.0,"[99.5938, 129.9462]","[0.2162, 0.7838]",229.54000000000002,"[105.0, 128.0]","[-0.0, 1.0]",233.0,"[105.0, 128.0]","[0.0, 1.0]",233.0,0.8926174496644296,1.0
913059c2-dc42-4463-a50c-a8e1f6ab935f,False,"[(98, 121), (125, 114)]",254,254,98,98,98,98,125,98,98,98,98,125,98,201,"[156.0, 133.0]","[1.0, 0.0]",289.0,"[149.9483, 134.569]","[0.7759, 0.2241]",284.5173,"[137.7353, 137.7353]","[0.3235, 0.6765]",275.4706,"[156.0, 133.0]","[1.0, 0.0]",289.0,0.8410041841004184,0.9178082191780822
913059c2-dc42-4463-a50c-a8e1f6ab935f,False,"[(121, 98), (114, 125)]",254,254,121,121,121,121,114,121,121,121,121,114,121,201,"[133.0, 156.0]","[1.0, 0.0]",289.0,"[134.569, 149.9483]","[0.7759, 0.2241]",284.5173,"[137.7353, 137.7353]","[0.3235, 0.6765]",275.4706,"[133.0, 156.0]","[1.0, 0.0]",289.0,0.8410041841004184,0.9178082191780822
f0a4f1ef-1e87-47d4-a8f3-6b665e430fc4,False,"[(111, 88), (90, 101)]",244,244,111,90,90,90,90,111,111,90,90,111,90,191,"[153.9912, 109.0055]","[0.0004, 0.9996]",262.9967,"[144.7883, 114.7025]","[0.4387, 0.5613]",259.4908,"[133.0, 122.0]","[1.0, 0.0]",255.0,"[154.0, 109.0]","[0.0, 1.0]",263.0,0.9597989949748744,1.0
