EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
4b4883ce-398f-426d-8b16-f5d6e9dff3d2,True,"[(56, 89), (65, 76), (69, 36)]",155,155,69,69,69,69,65,69,69,69,69,56,69,105,"[86.0, 74.9999]","[0.0, 0.0, 1.0]",160.9999,"[88.0371, 66.6948]","[0.1567, 0.0, 0.8433]",154.7319,"[86.0, 75.0]","[0.0, -0.0, 1.0]",161.0,"[86.0, 75.0]","[0.0, 0.0, 1.0]",161.0,0.7241379310344828,1.0
4b4883ce-398f-426d-8b16-f5d6e9dff3d2,True,"[(89, 56), (76, 65), (36, 69)]",111,111,36,36,36,36,76,36,36,36,36,89,36,105,"[74.9999, 86.0]","[0.0, 0.0, 1.0]",160.9999,"[66.6948, 88.0371]","[0.1567, 0.0, 0.8433]",154.7319,"[75.0, 86.0]","[0.0, -0.0, 1.0]",161.0,"[75.0, 86.0]","[0.0, 0.0, 1.0]",161.0,0.7241379310344828,1.0
6c33142a-d5cb-4f95-bca9-003396b3e6ed,False,"[(57, 80), (70, 59), (66, 77)]",155,155,57,70,70,70,70,57,66,70,70,66,70,129,"[85.0, 118.0]","[0.0, 1.0, 0.0]",203.0,"[90.5518, 109.0317]","[0.4271, 0.5729, 0.0]",199.58350000000002,"[97.6176, 97.6176]","[0.9706, 0.0294, 0.0]",195.2352,"[85.0, 118.0]","[0.0, 1.0, 0.0]",203.0,0.9020979020979021,1.0
6c33142a-d5cb-4f95-bca9-003396b3e6ed,False,"[(80, 57), (59, 70), (77, 66)]",177,177,80,59,59,59,59,80,77,59,59,77,59,129,"[118.0, 85.0]","[0.0, 1.0, 0.0]",203.0,"[109.0317, 90.5518]","[0.4271, 0.5729, 0.0]",199.58350000000002,"[97.6176, 97.6176]","[0.9706, 0.0294, 0.0]",195.2352,"[118.0, 85.0]","[0.0, 1.0, 0.0]",203.0,0.9020979020979021,1.0
b9464deb-c9f4-4e05-88d3-2cf1806db99e,False,"[(89, 78), (77, 88), (67, 90), (92, 69)]",155,155,67,77,67,67,89,67,67,67,67,89,67,155,"[87.9999, 111.0001]","[0.0, 0.0, 1.0, 0.0]",199.0,"[79.0256, 118.5385]","[0.0, 0.0, 0.641, 0.359]",197.5641,"[88.0, 111.0]","[0.0, -0.0, 1.0, 0.0]",199.0,"[88.0, 111.0]","[0.0, 0.0, 1.0, 0.0]",199.0,0.9281437125748503,0.9872611464968153
b9464deb-c9f4-4e05-88d3-2cf1806db99e,False,"[(78, 89), (88, 77), (90, 67), (69, 92)]",201,201,90,88,90,90,78,90,90,90,90,78,90,155,"[111.0001, 87.9999]","[0.0, 0.0, 1.0, 0.0]",199.0,"[118.5385, 79.0256]","[0.0, 0.0, 0.641, 0.359]",197.5641,"[111.0, 88.0]","[0.0, -0.0, 1.0, 0.0]",199.0,"[111.0, 88.0]","[0.0, 0.0, 1.0, 0.0]",199.0,0.9281437125748503,0.9872611464968153
71bbcb1d-1b3e-4790-9f73-0809479d8c5b,False,"[(50, 61), (79, 56)]",155,155,50,50,50,50,50,50,50,50,50,79,50,111,"[105.0, 94.0]","[1.0, 0.0]",199.0,"[100.5168, 94.773]","[0.8454, 0.1546]",195.2898,"[95.6176, 95.6176]","[0.6765, 0.3235]",191.2352,"[105.0, 94.0]","[1.0, 0.0]",199.0,0.8222222222222222,1.0
71bbcb1d-1b3e-4790-9f73-0809479d8c5b,False,"[(61, 50), (56, 79)]",155,155,61,61,61,61,61,61,61,61,61,56,61,111,"[94.0, 105.0]","[1.0, 0.0]",199.0,"[94.773, 100.5168]","[0.8454, 0.1546]",195.2898,"[95.6176, 95.6176]","[0.6765, 0.3235]",191.2352,"[94.0, 105.0]","[1.0, 0.0]",199.0,0.8222222222222222,1.0
13200887-1b5e-4898-9f61-477e1f8c28ab,False,"[(52, 75), (58, 47)]",155,155,58,58,58,58,58,58,58,58,58,52,58,105,"[97.0, 108.0]","[0.0, 1.0]",205.0,"[98.1008, 102.863]","[0.1835, 0.8165]",200.9638,"[98.9412, 98.9412]","[0.3235, 0.6765]",197.8824,"[97.0, 108.0]","[0.0, 1.0]",205.0,0.8267716535433071,1.0
13200887-1b5e-4898-9f61-477e1f8c28ab,False,"[(75, 52), (47, 58)]",155,155,47,47,47,47,47,47,47,47,47,75,47,105,"[108.0, 97.0]","[0.0, 1.0]",205.0,"[102.863, 98.1008]","[0.1835, 0.8165]",200.9638,"[98.9412, 98.9412]","[0.3235, 0.6765]",197.8824,"[108.0, 97.0]","[0.0, 1.0]",205.0,0.8267716535433071,1.0
