EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
c1215880-ab43-4d83-b8c3-bac6833340d0,False,"[(113, 136), (128, 105)]",210,210,128,128,128,128,113,113,128,128,128,113,128,233,"[82.0, 117.0]","[0.0, 1.0]",199.0,"[87.5281, 105.5752]","[0.3685, 0.6315]",193.1033,"[93.413, 93.413]","[0.7609, 0.2391]",186.826,"[82.0, 117.0]","[0.0, 1.0]",199.0,0.9357429718875502,1.0
c1215880-ab43-4d83-b8c3-bac6833340d0,False,"[(136, 113), (105, 128)]",222,222,105,105,105,105,136,136,105,105,105,136,105,233,"[117.0, 82.0]","[0.0, 1.0]",199.0,"[105.5752, 87.5281]","[0.3685, 0.6315]",193.1033,"[93.413, 93.413]","[0.7609, 0.2391]",186.826,"[117.0, 82.0]","[0.0, 1.0]",199.0,0.9357429718875502,1.0
949fd96e-40fd-485d-96d7-b5415d560225,False,"[(56, 67), (60, 49)]",200,200,60,60,60,60,56,60,60,60,60,56,60,109,"[140.0, 117.0]","[0.0, 1.0]",257.0,"[140.6118, 114.2471]","[0.1529, 0.8471]",254.8589,"[140.0, 117.0]","[-0.0, 1.0]",257.0,"[140.0, 117.0]","[0.0, 1.0]",257.0,0.8861788617886179,1.0
949fd96e-40fd-485d-96d7-b5415d560225,False,"[(67, 56), (49, 60)]",166,166,49,49,49,49,67,49,49,49,49,67,49,109,"[117.0, 140.0]","[0.0, 1.0]",257.0,"[114.2471, 140.6118]","[0.1529, 0.8471]",254.8589,"[117.0, 140.0]","[-0.0, 1.0]",257.0,"[117.0, 140.0]","[0.0, 1.0]",257.0,0.8861788617886179,1.0
266de2c4-9913-4362-8227-b07ea5badfbf,False,"[(107, 84), (90, 101), (99, 88)]",200,200,107,99,99,99,90,99,99,99,99,90,99,185,"[101.0, 100.0]","[0.0, 0.0, 1.0]",201.0,"[102.8867, 97.2747]","[0.0, 0.2096, 0.7904]",200.16140000000001,"[100.3333, 100.3333]","[0.0833, 0.0, 0.9167]",200.6666,"[101.0, 100.0]","[0.0, 0.0, 1.0]",201.0,0.9685863874345549,0.9893048128342246
266de2c4-9913-4362-8227-b07ea5badfbf,False,"[(84, 107), (101, 90), (88, 99)]",188,188,84,88,88,88,101,88,88,88,88,101,88,185,"[100.0, 101.0]","[0.0, 0.0, 1.0]",201.0,"[97.2747, 102.8867]","[0.0, 0.2096, 0.7904]",200.16140000000001,"[100.3333, 100.3333]","[0.0833, 0.0, 0.9167]",200.6666,"[100.0, 101.0]","[0.0, 0.0, 1.0]",201.0,0.9685863874345549,0.9893048128342246
340ff9cd-819b-4e66-a665-00da0cefadd3,False,"[(71, 60), (82, 59), (53, 76)]",210,210,53,71,53,53,71,53,71,53,53,82,53,117,"[156.9979, 146.0018]","[0.0001, 0.0, 0.9999]",302.99969999999996,"[148.1785, 153.8414]","[0.4901, 0.0, 0.5099]",302.0199,"[151.1765, 151.1765]","[0.3235, 0.0, 0.6765]",302.353,"[157.0, 146.0]","[0.0, 0.0, 1.0]",303.0,0.8297872340425532,0.9069767441860465
340ff9cd-819b-4e66-a665-00da0cefadd3,False,"[(60, 71), (59, 82), (76, 53)]",222,222,76,60,76,76,60,76,60,76,76,59,76,117,"[146.0018, 156.9979]","[0.0001, 0.0, 0.9999]",302.99969999999996,"[153.8414, 148.1785]","[0.4901, 0.0, 0.5099]",302.0199,"[151.1765, 151.1765]","[0.3235, 0.0, 0.6765]",302.353,"[146.0, 157.0]","[0.0, 0.0, 1.0]",303.0,0.8297872340425532,0.9069767441860465
b2db4b87-603f-4360-8890-12a1c3a61c13,False,"[(54, 77), (67, 56), (71, 48)]",190,190,71,67,71,71,67,71,71,71,71,54,71,113,"[119.0, 96.0]","[0.0, 0.0, 1.0]",215.0,"[123.9756, 87.5122]","[0.2927, 0.0, 0.7073]",211.4878,"[119.0, 96.0]","[0.0, -0.0, 1.0]",215.0,"[119.0, 96.0]","[0.0, 0.0, 1.0]",215.0,0.8625954198473282,0.9495798319327731
b2db4b87-603f-4360-8890-12a1c3a61c13,False,"[(77, 54), (56, 67), (48, 71)]",144,144,48,56,48,48,56,48,48,48,48,77,48,113,"[96.0, 119.0]","[0.0, 0.0, 1.0]",215.0,"[87.5122, 123.9756]","[0.2927, 0.0, 0.7073]",211.4878,"[96.0, 119.0]","[0.0, -0.0, 1.0]",215.0,"[96.0, 119.0]","[0.0, 0.0, 1.0]",215.0,0.8625954198473282,0.9495798319327731
