eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
2cb505a0-9801-4c56-b1ce-f11d284a090f,1,21,False,"[(58, 79), (77, 56)]",400,358,39,35,400,77,133,133,77,133,77,133,77,133,77,137,58,133,77,133,77,133,77,133,77,137,58,133,77,133.0,77.0,134.6871,68.98599999999999,133.0,77.0,133.0,77.0,0.9708029197080292,1.0
2cb505a0-9801-4c56-b1ce-f11d284a090f,1,21,False,"[(79, 58), (56, 77)]",358,400,35,39,358,56,133,133,56,133,56,133,56,133,56,137,79,133,56,133,56,133,56,133,56,137,79,133,56,133.0,56.0,134.6871,65.7011,133.0,56.0,133.0,56.0,0.9708029197080292,1.0
20e2e5cc-30e9-4f4b-a7e4-bbaa8e95abd5,0,0,False,"[(85, 128), (117, 96), (93, 114)]",400,486,43,62,400,88,197,213,85,207,93,207,93,207,93,213,117,213,85,207,93,207,93,207,93,213,117,207,93,207.00009999999997,93.00009999999997,208.01800000000003,97.07190000000003,213.0,85.0,207.0,93.0,0.9248826291079812,0.9516908212560387
20e2e5cc-30e9-4f4b-a7e4-bbaa8e95abd5,0,0,False,"[(128, 85), (96, 117), (114, 93)]",486,400,62,43,486,109,197,213,128,207,114,207,114,207,114,213,96,213,128,207,114,207,114,207,114,213,96,207,114,207.00009999999997,114.0,208.01800000000003,110.9461,213.0,128.0,207.0,114.0,0.9248826291079812,0.9516908212560387
976086c5-d995-4550-9675-381901276182,2,42,False,"[(629, 650), (666, 623)]",3824,3824,604,605,3824,647,1273,1289,666,1279,629,1279,629,1279,629,1279,629,1279,629,1279,629,1279,629,1279,629,1289,666,1279,629,1279.0,629.0,1283.2141000000001,644.5924,1282.2812000000004,641.1406000000002,1279.0,629.0,0.9875872769588828,0.9953088350273651
976086c5-d995-4550-9675-381901276182,2,42,False,"[(650, 629), (623, 666)]",3824,3824,605,604,3824,626,1273,1289,623,1279,650,1279,650,1279,650,1279,650,1279,650,1279,650,1279,650,1279,650,1289,623,1279,650,1279.0,650.0,1283.2141000000001,638.6217000000001,1282.2812000000004,641.1406000000002,1279.0,650.0,0.9875872769588828,0.9953088350273651
067e95b1-e101-4171-b75c-86016f347a90,3,43,False,"[(104, 125), (123, 102), (141, 98)]",400,400,84,74,400,122,223,239,141,225,123,225,123,225,123,229,104,225,123,225,123,225,123,225,123,239,141,225,123,225.0,123.0,226.45190000000002,116.10329999999999,227.0,113.5,225.0,123.0,0.9330543933054394,0.9911111111111112
067e95b1-e101-4171-b75c-86016f347a90,3,43,False,"[(125, 104), (102, 123), (98, 141)]",400,400,74,84,400,101,223,239,98,225,102,225,102,225,102,229,125,225,102,225,102,225,102,225,102,239,98,225,102,225.0,102.0,226.45190000000002,110.34859999999998,227.0,113.5,225.0,102.0,0.9330543933054394,0.9911111111111112
844cdd9c-3a3f-46b3-8139-a6e9992367b8,3,43,False,"[(376, 271), (339, 318), (316, 337), (271, 376)]",526,736,131,176,526,271,647,647,376,653,316,647,376,647,376,657,339,647,271,647,271,647,271,647,271,647,376,647,376,647.0,271.0001,647.0,308.1875,647.0,271.0,647.0,376.0,0.984779299847793,1.0
844cdd9c-3a3f-46b3-8139-a6e9992367b8,3,43,False,"[(271, 376), (318, 339), (337, 316), (376, 271)]",736,526,176,131,736,376,647,647,271,653,337,647,271,647,271,657,318,647,376,647,376,647,376,647,376,647,271,647,271,647.0,375.9999,647.0,338.8125,647.0,376.0,647.0,271.0,0.984779299847793,1.0
fd23fc9f-9277-4bea-b21f-a58228f86141,2,42,False,"[(135, 92), (75, 96)]",442,464,51,77,442,75,171,171,75,171,75,171,75,171,75,171,75,171,75,171,75,171,75,171,75,227,135,171,75,171.0,75.0,174.45589999999993,78.7027,171.0,75.0,171.0,75.0,0.7533039647577092,1.0
fd23fc9f-9277-4bea-b21f-a58228f86141,2,42,False,"[(92, 135), (96, 75)]",464,442,77,51,464,96,171,171,96,171,96,171,96,171,96,171,96,171,96,171,96,171,96,171,96,227,92,171,96,171.0,96.0,174.45589999999993,95.75319999999999,171.0,96.0,171.0,96.0,0.7533039647577092,1.0
18065a34-7d38-4cbc-a081-0ce9069d3bd7,1,21,False,"[(62, 83), (81, 60)]",380,358,43,39,380,81,141,141,81,141,81,141,81,141,81,145,62,141,81,141,81,141,81,141,81,145,62,141,81,141.0,81.0,142.74540000000002,72.70949999999999,141.0,81.0,141.0,81.0,0.9724137931034482,1.0
18065a34-7d38-4cbc-a081-0ce9069d3bd7,1,21,False,"[(83, 62), (60, 81)]",358,380,39,43,358,60,141,141,60,141,60,141,60,141,60,145,83,141,60,141,60,141,60,141,60,145,83,141,60,141.0,60.0,142.74540000000002,70.03590000000003,141.0,60.0,141.0,60.0,0.9724137931034482,1.0
7fa27b18-7f94-42c7-afe0-a53cf2dee004,2,22,False,"[(166, 145), (124, 167)]",442,464,100,110,442,127,275,291,124,311,166,291,124,291,124,311,166,291,124,291,124,291,124,291,124,311,166,291,124,291.0,124.0,297.8609,138.4078,297.5624,137.7812,291.0,124.0,0.8842443729903537,0.9450171821305842
7fa27b18-7f94-42c7-afe0-a53cf2dee004,2,22,False,"[(145, 166), (167, 124)]",464,442,110,100,464,148,275,291,167,311,145,291,167,291,167,311,145,291,167,291,167,291,167,291,167,311,145,291,167,291.0,167.0,297.8609,159.4531,297.5624,159.7812,291.0,167.0,0.8842443729903537,0.9450171821305842
