EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
7dc327af-c123-4574-ba14-65bd68f4def6,False,"[(136, 113), (116, 127)]",299,299,136,116,116,116,116,136,136,116,116,136,116,241,"[182.9836, 138.0115]","[0.0008, 0.9992]",320.9951,"[173.8533, 144.4027]","[0.4573, 0.5427]",318.256,"[163.0, 152.0]","[1.0, 0.0]",315.0,"[183.0, 138.0]","[0.0, 1.0]",321.0,0.9678714859437751,0.9917695473251029
7dc327af-c123-4574-ba14-65bd68f4def6,False,"[(113, 136), (127, 116)]",265,265,113,127,127,127,127,113,113,127,127,113,127,241,"[138.0115, 182.9836]","[0.0008, 0.9992]",320.9951,"[144.4027, 173.8533]","[0.4573, 0.5427]",318.256,"[152.0, 163.0]","[1.0, 0.0]",315.0,"[138.0, 183.0]","[0.0, 1.0]",321.0,0.9678714859437751,0.9917695473251029
f8a33a4f-f85a-47e2-bcf5-4b34f57d87ed,False,"[(65, 88), (87, 76), (69, 80)]",255,255,65,69,69,69,87,87,69,69,69,87,69,147,"[186.0, 163.0]","[0.0, 0.0, 1.0]",349.0,"[185.5603, 163.0977]","[0.0, 0.0244, 0.9756]",348.658,"[168.0, 167.0]","[0.0, 1.0, -0.0]",335.0,"[186.0, 163.0]","[0.0, 0.0, 1.0]",349.0,0.901840490797546,0.9865771812080537
f8a33a4f-f85a-47e2-bcf5-4b34f57d87ed,False,"[(88, 65), (76, 87), (80, 69)]",243,243,88,80,80,80,76,76,80,80,80,76,80,147,"[163.0, 186.0]","[0.0, 0.0, 1.0]",349.0,"[163.0977, 185.5603]","[0.0, 0.0244, 0.9756]",348.658,"[167.0, 168.0]","[0.0, 1.0, -0.0]",335.0,"[163.0, 186.0]","[0.0, 0.0, 1.0]",349.0,0.901840490797546,0.9865771812080537
2b38f7c8-6a17-44ee-b575-d6ec69d7363b,False,"[(181, 830), (168, 839), (150, 843), (141, 856)]",265,265,141,181,150,150,181,150,181,141,150,181,150,993,"[115.0, 104.0]","[0.0, 0.0, 1.0, 0.0]",219.0,"[111.6923, 105.3871]","[0.1067, 0.0, 0.8933, 0.0]",217.07940000000002,"[107.25, 107.25]","[0.25, 0.0, 0.75, 0.0]",214.5,"[115.0, 104.0]","[0.0, 0.0, 1.0, 0.0]",219.0,0.9821958456973294,1.0
2b38f7c8-6a17-44ee-b575-d6ec69d7363b,False,"[(830, 181), (839, 168), (843, 150), (856, 141)]",947,947,856,830,843,843,830,843,830,856,843,830,843,993,"[104.0, 115.0]","[0.0, 0.0, 1.0, 0.0]",219.0,"[105.3871, 111.6923]","[0.1067, 0.0, 0.8933, 0.0]",217.07940000000002,"[107.25, 107.25]","[0.25, 0.0, 0.75, 0.0]",214.5,"[104.0, 115.0]","[0.0, 0.0, 1.0, 0.0]",219.0,0.9821958456973294,1.0
e5c03a79-1369-4ef8-8219-e522be5a15b3,False,"[(79, 90), (74, 97), (91, 80)]",255,255,74,79,79,79,79,79,79,79,79,74,79,165,"[176.0, 165.0]","[1.0, 0.0, 0.0]",341.0,"[173.1304, 167.3913]","[0.7609, 0.0, 0.2391]",340.5217,"[170.0, 170.0]","[0.5, 0.0, 0.5]",340.0,"[176.0, 165.0]","[1.0, 0.0, 0.0]",341.0,0.9649122807017544,0.9763313609467456
e5c03a79-1369-4ef8-8219-e522be5a15b3,False,"[(90, 79), (97, 74), (80, 91)]",255,255,97,90,90,90,90,90,90,90,90,97,90,165,"[165.0, 176.0]","[1.0, 0.0, 0.0]",341.0,"[167.3913, 173.1304]","[0.7609, 0.0, 0.2391]",340.5217,"[170.0, 170.0]","[0.5, 0.0, 0.5]",340.0,"[165.0, 176.0]","[1.0, 0.0, 0.0]",341.0,0.9649122807017544,0.9763313609467456
336fd877-2450-4668-b55b-14cbddedb5fa,False,"[(74, 85), (99, 76)]",287,287,74,74,74,74,74,74,74,74,74,99,74,159,"[213.0, 236.0]","[1.0, 0.0]",449.0,"[207.0407, 238.1454]","[0.7616, 0.2384]",445.1861,"[213.0, 236.0]","[1.0, 0.0]",449.0,"[213.0, 236.0]","[1.0, 0.0]",449.0,0.9085714285714286,1.0
336fd877-2450-4668-b55b-14cbddedb5fa,False,"[(85, 74), (76, 99)]",321,321,85,85,85,85,85,85,85,85,85,76,85,159,"[236.0, 213.0]","[1.0, 0.0]",449.0,"[238.1454, 207.0407]","[0.7616, 0.2384]",445.1861,"[236.0, 213.0]","[1.0, 0.0]",449.0,"[236.0, 213.0]","[1.0, 0.0]",449.0,0.9085714285714286,1.0
a475bab6-64b8-46b6-aa6a-f52b723cbb59,False,"[(61, 84), (74, 63)]",255,255,61,74,74,74,74,74,74,74,74,61,74,137,"[181.0, 192.0]","[0.0, 1.0]",373.0,"[185.9388, 184.0219]","[0.3799, 0.6201]",369.9607,"[185.2059, 185.2059]","[0.3235, 0.6765]",370.4118,"[181.0, 192.0]","[0.0, 1.0]",373.0,0.9448275862068966,1.0
a475bab6-64b8-46b6-aa6a-f52b723cbb59,False,"[(84, 61), (63, 74)]",255,255,84,63,63,63,63,63,63,63,63,84,63,137,"[192.0, 181.0]","[0.0, 1.0]",373.0,"[184.0219, 185.9388]","[0.3799, 0.6201]",369.9607,"[185.2059, 185.2059]","[0.3235, 0.6765]",370.4118,"[192.0, 181.0]","[0.0, 1.0]",373.0,0.9448275862068966,1.0
0644044c-da69-4c63-b206-970e12030ae1,False,"[(155, 100), (151, 118), (185, 86), (134, 145)]",277,277,185,134,155,155,134,155,151,155,155,134,155,255,"[122.0, 121.0]","[1.0, 0.0, 0.0, 0.0]",243.0,"[123.8871, 116.9563]","[0.9101, 0.0, 0.0, 0.0899]",240.8434,"[121.3182, 121.3182]","[0.9773, 0.0, 0.0227, 0.0]",242.6364,"[122.0, 121.0]","[1.0, 0.0, 0.0, 0.0]",243.0,0.9139784946236559,1.0
0644044c-da69-4c63-b206-970e12030ae1,False,"[(100, 155), (118, 151), (86, 185), (145, 134)]",221,221,86,145,100,100,145,100,118,100,100,145,100,255,"[121.0, 122.0]","[1.0, 0.0, 0.0, 0.0]",243.0,"[116.9563, 123.8871]","[0.9101, 0.0, 0.0, 0.0899]",240.8434,"[121.3182, 121.3182]","[0.9773, 0.0, 0.0227, 0.0]",242.6364,"[121.0, 122.0]","[1.0, 0.0, 0.0, 0.0]",243.0,0.9139784946236559,1.0
259dce3e-7652-4d19-be75-96314475c271,True,"[(104, 81), (80, 91)]",265,265,80,80,80,80,80,104,80,80,80,104,80,171,"[185.0, 152.0]","[0.0, 1.0]",337.0,"[177.2621, 155.2241]","[0.3224, 0.6776]",332.4862,"[161.7059, 161.7059]","[0.9706, 0.0294]",323.4118,"[185.0, 152.0]","[0.0, 1.0]",337.0,0.9243243243243243,1.0
259dce3e-7652-4d19-be75-96314475c271,True,"[(81, 104), (91, 80)]",243,243,91,91,91,91,91,81,91,91,91,81,91,171,"[152.0, 185.0]","[0.0, 1.0]",337.0,"[155.2241, 177.2621]","[0.3224, 0.6776]",332.4862,"[161.7059, 161.7059]","[0.9706, 0.0294]",323.4118,"[152.0, 185.0]","[0.0, 1.0]",337.0,0.9243243243243243,1.0
6da1df5b-82b1-40e9-816e-a2222d95eff9,False,"[(164, 187), (168, 179)]",551,551,164,168,168,168,168,164,168,168,168,164,168,345,"[383.0, 394.0]","[0.0, 1.0]",777.0,"[384.3493, 391.3014]","[0.3373, 0.6627]",775.6507,"[386.6667, 386.6667]","[0.9167, 0.0833]",773.3334,"[383.0, 394.0]","[0.0, 1.0]",777.0,0.9829059829059829,0.9942363112391931
6da1df5b-82b1-40e9-816e-a2222d95eff9,False,"[(187, 164), (179, 168)]",573,573,187,179,179,179,179,187,179,179,179,187,179,345,"[394.0, 383.0]","[0.0, 1.0]",777.0,"[391.3014, 384.3493]","[0.3373, 0.6627]",775.6507,"[386.6667, 386.6667]","[0.9167, 0.0833]",773.3334,"[394.0, 383.0]","[0.0, 1.0]",777.0,0.9829059829059829,0.9942363112391931
ada3c248-2751-4fdf-ab58-4e4a34e00663,False,"[(173, 140), (155, 144), (128, 161)]",353,353,128,155,128,128,155,173,155,128,128,173,128,289,"[224.9952, 148.003]","[0.0, 0.0002, 0.9998]",372.9982,"[209.7908, 157.5762]","[0.0, 0.5633, 0.4367]",367.36699999999996,"[180.0, 169.0]","[1.0, -0.0, 0.0]",349.0,"[225.0, 148.0]","[0.0, 0.0, 1.0]",373.0,0.9233226837060703,1.0
ada3c248-2751-4fdf-ab58-4e4a34e00663,False,"[(140, 173), (144, 155), (161, 128)]",309,309,161,144,161,161,144,140,144,161,161,140,161,289,"[148.003, 224.9952]","[0.0, 0.0002, 0.9998]",372.9982,"[157.5762, 209.7908]","[0.0, 0.5633, 0.4367]",367.36699999999996,"[169.0, 180.0]","[1.0, -0.0, 0.0]",349.0,"[148.0, 225.0]","[0.0, 0.0, 1.0]",373.0,0.9233226837060703,1.0
a0f1b22d-ae71-4e9f-a479-ec72166a885b,False,"[(305, 328), (314, 325), (318, 307)]",793,793,305,318,318,318,314,305,314,318,318,314,318,625,"[475.0, 520.0]","[0.0, 0.0, 1.0]",995.0,"[480.167, 511.6533]","[0.3975, 0.0, 0.6025]",991.8203,"[488.0, 499.0]","[1.0, -0.0, 0.0]",987.0,"[475.0, 520.0]","[0.0, 0.0, 1.0]",995.0,0.9780907668231612,1.0
a0f1b22d-ae71-4e9f-a479-ec72166a885b,False,"[(328, 305), (325, 314), (307, 318)]",827,827,328,307,307,307,325,328,325,307,307,325,307,625,"[520.0, 475.0]","[0.0, 0.0, 1.0]",995.0,"[511.6533, 480.167]","[0.3975, 0.0, 0.6025]",991.8203,"[499.0, 488.0]","[1.0, -0.0, 0.0]",987.0,"[520.0, 475.0]","[0.0, 0.0, 1.0]",995.0,0.9780907668231612,1.0
c865ca7b-1031-4013-a11c-6807209c1666,False,"[(326, 315), (321, 332)]",1003,1003,326,326,326,326,326,326,326,326,326,321,326,627,"[677.0, 654.0]","[1.0, 0.0]",1331.0,"[678.1, 650.2601]","[0.78, 0.22]",1328.3600999999999,"[677.0, 654.0]","[1.0, 0.0]",1331.0,"[677.0, 654.0]","[1.0, 0.0]",1331.0,0.9601837672281777,0.9781591263650546
c865ca7b-1031-4013-a11c-6807209c1666,False,"[(315, 326), (332, 321)]",969,969,315,315,315,315,315,315,315,315,315,332,315,627,"[654.0, 677.0]","[1.0, 0.0]",1331.0,"[650.2601, 678.1]","[0.78, 0.22]",1328.3600999999999,"[654.0, 677.0]","[1.0, 0.0]",1331.0,"[654.0, 677.0]","[1.0, 0.0]",1331.0,0.9601837672281777,0.9781591263650546
f71a9ad1-f337-4ca6-b5f2-86576c0e8fb2,False,"[(92, 81), (66, 89)]",265,265,66,66,66,66,92,66,66,66,66,92,66,155,"[199.0, 210.0]","[0.0, 1.0]",409.0,"[193.2986, 211.7543]","[0.2193, 0.7807]",405.0529,"[199.0, 210.0]","[-0.0, 1.0]",409.0,"[199.0, 210.0]","[0.0, 1.0]",409.0,0.8959537572254336,1.0
