EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
fde25168-4520-4600-9747-435b824637d3,True,"[(73, 50), (58, 69)]",100,100,73,58,73,73,58,58,58,73,73,58,73,121,"[33.2368, 42.1]","[0.5842, 0.4158]",75.33680000000001,"[34.2674, 40.7946]","[0.5155, 0.4845]",75.06200000000001,"[37.1471, 37.1471]","[0.3235, 0.6765]",74.2942,"[27.0, 50.0]","[1.0, 0.0]",77.0,0.952755905511811,0.983739837398374
fde25168-4520-4600-9747-435b824637d3,True,"[(50, 73), (69, 58)]",100,100,50,69,50,50,69,69,69,50,50,69,50,121,"[42.1, 33.2368]","[0.5842, 0.4158]",75.33680000000001,"[40.7946, 34.2674]","[0.5155, 0.4845]",75.06200000000001,"[37.1471, 37.1471]","[0.3235, 0.6765]",74.2942,"[50.0, 27.0]","[1.0, 0.0]",77.0,0.952755905511811,0.983739837398374
8b6b2729-a37f-4ba6-84a9-41da48e79777,False,"[(39, 50), (31, 54)]",90,90,31,39,31,31,39,39,39,31,31,39,31,79,"[58.9999, 36.0001]","[0.0, 1.0]",95.0,"[55.6043, 37.6978]","[0.4245, 0.5755]",93.3021,"[51.0, 40.0]","[1.0, 0.0]",91.0,"[59.0, 36.0]","[0.0, 1.0]",95.0,0.8876404494382022,0.9294117647058824
8b6b2729-a37f-4ba6-84a9-41da48e79777,False,"[(50, 39), (54, 31)]",90,90,54,50,54,54,50,50,50,54,54,50,54,79,"[36.0001, 58.9999]","[0.0, 1.0]",95.0,"[37.6978, 55.6043]","[0.4245, 0.5755]",93.3021,"[40.0, 51.0]","[1.0, 0.0]",91.0,"[36.0, 59.0]","[0.0, 1.0]",95.0,0.8876404494382022,0.9294117647058824
df8cdc26-0e5a-47a6-9bf2-58d3e5dd7151,True,"[(70, 47), (62, 51)]",90,90,70,62,62,62,62,70,70,62,70,62,62,111,"[20.0002, 8.9999]","[1.0, 0.0]",29.0001,"[23.1304, 7.4348]","[0.6087, 0.3913]",30.5652,"[20.0, 9.0]","[1.0, 0.0]",29.0,"[28.0, 5.0]","[0.0, 1.0]",33.0,0.9487179487179487,0.9823008849557522
df8cdc26-0e5a-47a6-9bf2-58d3e5dd7151,True,"[(47, 70), (51, 62)]",56,56,47,51,51,51,51,47,47,51,47,51,51,111,"[8.9999, 20.0002]","[1.0, 0.0]",29.0001,"[7.4348, 23.1304]","[0.6087, 0.3913]",30.5652,"[9.0, 20.0]","[1.0, 0.0]",29.0,"[5.0, 28.0]","[0.0, 1.0]",33.0,0.9487179487179487,0.9823008849557522
9f5ebfd2-b1da-4222-8d6e-7488fec58c44,False,"[(59, 36), (38, 61)]",90,90,59,59,59,59,59,59,59,59,59,38,59,89,"[38.18, 45.4524]","[0.6581, 0.3419]",83.63239999999999,"[40.7839, 42.3525]","[0.5341, 0.4659]",83.13640000000001,"[41.5, 41.5]","[0.5, 0.5]",83.0,"[31.0, 54.0]","[1.0, 0.0]",85.0,0.898989898989899,0.9368421052631579
9f5ebfd2-b1da-4222-8d6e-7488fec58c44,False,"[(36, 59), (61, 38)]",90,90,36,36,36,36,36,36,36,36,36,61,36,89,"[45.4524, 38.18]","[0.6581, 0.3419]",83.63239999999999,"[42.3525, 40.7839]","[0.5341, 0.4659]",83.13640000000001,"[41.5, 41.5]","[0.5, 0.5]",83.0,"[54.0, 31.0]","[1.0, 0.0]",85.0,0.898989898989899,0.9368421052631579
f42d2fb8-2820-48ee-b232-4232bcbf2361,False,"[(42, 53), (59, 36)]",90,90,59,42,42,42,42,42,42,42,42,59,42,89,"[42.5, 42.5]","[0.6765, 0.3235]",85.0,"[40.0, 45.0]","[0.5294, 0.4706]",85.0,"[42.5, 42.5]","[0.6765, 0.3235]",85.0,"[31.0, 54.0]","[0.0, 1.0]",85.0,0.9368421052631579,0.9368421052631579
f42d2fb8-2820-48ee-b232-4232bcbf2361,False,"[(53, 42), (36, 59)]",90,90,36,53,53,53,53,53,53,53,53,36,53,89,"[42.5, 42.5]","[0.6765, 0.3235]",85.0,"[45.0, 40.0]","[0.5294, 0.4706]",85.0,"[42.5, 42.5]","[0.6765, 0.3235]",85.0,"[54.0, 31.0]","[0.0, 1.0]",85.0,0.9368421052631579,0.9368421052631579
01a2f2e9-c95e-4527-a2ba-200658a40eb6,False,"[(287, 310), (291, 302)]",1024,1024,287,291,291,291,291,287,291,291,291,287,291,591,"[733.0, 756.0]","[0.0, 1.0]",1489.0,"[734.3561, 753.2879]","[0.339, 0.661]",1487.644,"[737.0, 748.0]","[1.0, 0.0]",1485.0,"[733.0, 756.0]","[0.0, 1.0]",1489.0,0.9899497487437185,0.9966273187183811
01a2f2e9-c95e-4527-a2ba-200658a40eb6,False,"[(310, 287), (302, 291)]",1058,1058,310,302,302,302,302,310,302,302,302,310,302,591,"[756.0, 733.0]","[0.0, 1.0]",1489.0,"[753.2879, 734.3561]","[0.339, 0.661]",1487.644,"[748.0, 737.0]","[1.0, 0.0]",1485.0,"[756.0, 733.0]","[0.0, 1.0]",1489.0,0.9899497487437185,0.9966273187183811
f6268183-b04e-4296-aa94-84168c4d0108,False,"[(40, 51), (36, 59)]",90,90,36,40,40,40,40,40,40,40,40,36,40,89,"[50.0, 39.0]","[1.0, 0.0]",89.0,"[51.0612, 36.8776]","[0.7347, 0.2653]",87.9388,"[50.0, 39.0]","[1.0, 0.0]",89.0,"[50.0, 39.0]","[1.0, 0.0]",89.0,0.9368421052631579,0.978021978021978
