EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
f8f5cc27-8a2d-450b-a135-a29ad78f0277,False,"[(166, 177), (184, 173)]",508,508,166,166,166,166,166,184,184,166,166,184,166,343,"[342.0, 297.0]","[1.0, 0.0]",639.0,"[338.3714, 297.8064]","[0.7984, 0.2016]",636.1777999999999,"[324.0, 301.0]","[-0.0, 1.0]",625.0,"[342.0, 297.0]","[1.0, 0.0]",639.0,0.9607843137254902,1.0
f8f5cc27-8a2d-450b-a135-a29ad78f0277,False,"[(177, 166), (173, 184)]",474,474,177,177,177,177,177,173,173,177,177,173,177,343,"[297.0, 342.0]","[1.0, 0.0]",639.0,"[297.8064, 338.3714]","[0.7984, 0.2016]",636.1777999999999,"[301.0, 324.0]","[-0.0, 1.0]",625.0,"[297.0, 342.0]","[1.0, 0.0]",639.0,0.9607843137254902,1.0
b8f9feca-2113-4ca3-b3b1-7641dc31215a,False,"[(117, 94), (114, 103), (102, 113)]",232,232,117,102,117,117,114,102,102,117,102,114,117,205,"[125.3947, 158.8333]","[0.307, 0.0, 0.693]",284.228,"[122.6634, 162.2931]","[0.4891, 0.0, 0.5109]",284.9565,"[130.0, 153.0]","[0.0, -0.0, 1.0]",283.0,"[115.0, 172.0]","[1.0, 0.0, 0.0]",287.0,0.9447004608294931,0.9715639810426541
b8f9feca-2113-4ca3-b3b1-7641dc31215a,False,"[(94, 117), (103, 114), (113, 102)]",266,266,94,113,94,94,103,113,113,94,113,103,94,205,"[158.8333, 125.3947]","[0.307, 0.0, 0.693]",284.228,"[162.2931, 122.6634]","[0.4891, 0.0, 0.5109]",284.9565,"[153.0, 130.0]","[0.0, -0.0, 1.0]",283.0,"[172.0, 115.0]","[1.0, 0.0, 0.0]",287.0,0.9447004608294931,0.9715639810426541
1a55e941-53ed-48a5-b4ef-3367cfe3aad2,False,"[(53, 76), (79, 68)]",200,200,53,53,53,53,79,53,53,53,53,79,53,123,"[147.0, 124.0]","[1.0, 0.0]",271.0,"[140.3646, 126.0417]","[0.7448, 0.2552]",266.4063,"[129.4118, 129.4118]","[0.3235, 0.6765]",258.8236,"[147.0, 124.0]","[1.0, 0.0]",271.0,0.8367346938775511,0.9534883720930233
1a55e941-53ed-48a5-b4ef-3367cfe3aad2,False,"[(76, 53), (68, 79)]",200,200,76,76,76,76,68,76,76,76,76,68,76,123,"[124.0, 147.0]","[1.0, 0.0]",271.0,"[126.0417, 140.3646]","[0.7448, 0.2552]",266.4063,"[129.4118, 129.4118]","[0.3235, 0.6765]",258.8236,"[124.0, 147.0]","[1.0, 0.0]",271.0,0.8367346938775511,0.9534883720930233
cc384b0e-99a3-4909-b8f6-7778e4a14cfd,True,"[(130, 107), (91, 114)]",298,298,91,91,91,91,130,91,91,91,91,130,91,199,"[207.0, 206.0]","[0.0, 1.0]",413.0,"[201.2076, 207.0397]","[0.1485, 0.8515]",408.2473,"[206.1522, 206.1522]","[0.0217, 0.9783]",412.3044,"[207.0, 206.0]","[0.0, 1.0]",413.0,0.8396624472573839,0.9707317073170731
cc384b0e-99a3-4909-b8f6-7778e4a14cfd,True,"[(107, 130), (114, 91)]",320,320,114,114,114,114,107,114,114,114,114,107,114,199,"[206.0, 207.0]","[0.0, 1.0]",413.0,"[207.0397, 201.2076]","[0.1485, 0.8515]",408.2473,"[206.1522, 206.1522]","[0.0217, 0.9783]",412.3044,"[206.0, 207.0]","[0.0, 1.0]",413.0,0.8396624472573839,0.9707317073170731
cf1253ad-c16c-4e67-9734-9b2effa3932c,False,"[(79, 102), (97, 74)]",210,210,97,97,97,97,79,79,79,97,97,79,97,171,"[113.0324, 169.9497]","[0.0018, 0.9982]",282.9821,"[121.1867, 157.2652]","[0.4548, 0.5452]",278.4519,"[131.0, 142.0]","[1.0, 0.0]",273.0,"[113.0, 170.0]","[0.0, 1.0]",283.0,0.9447513812154696,1.0
cf1253ad-c16c-4e67-9734-9b2effa3932c,False,"[(102, 79), (74, 97)]",244,244,74,74,74,74,102,102,102,74,74,102,74,171,"[169.9497, 113.0324]","[0.0018, 0.9982]",282.9821,"[157.2652, 121.1867]","[0.4548, 0.5452]",278.4519,"[142.0, 131.0]","[1.0, 0.0]",273.0,"[170.0, 113.0]","[0.0, 1.0]",283.0,0.9447513812154696,1.0
056fc65c-632a-4515-803f-1f0bcba0ecca,False,"[(60, 49), (51, 74)]",210,210,60,60,60,60,60,60,60,60,60,51,60,109,"[150.0, 139.0]","[1.0, 0.0]",289.0,"[152.1544, 133.0155]","[0.7606, 0.2394]",285.1699,"[150.0, 139.0]","[1.0, 0.0]",289.0,"[150.0, 139.0]","[1.0, 0.0]",289.0,0.872,1.0
056fc65c-632a-4515-803f-1f0bcba0ecca,False,"[(49, 60), (74, 51)]",188,188,49,49,49,49,49,49,49,49,49,74,49,109,"[139.0, 150.0]","[1.0, 0.0]",289.0,"[133.0155, 152.1544]","[0.7606, 0.2394]",285.1699,"[139.0, 150.0]","[1.0, 0.0]",289.0,"[139.0, 150.0]","[1.0, 0.0]",289.0,0.872,1.0
5c7b8ca4-678f-46de-8a5d-1865bd20a697,False,"[(69, 102), (87, 98), (104, 71)]",244,244,69,87,69,69,87,104,104,104,104,87,69,171,"[148.4677, 131.5]","[0.2419, 0.0, 0.7581]",279.96770000000004,"[156.5476, 124.3435]","[0.4728, 0.0, 0.5272]",280.8911,"[140.0, 139.0]","[0.0, -0.0, 1.0]",279.0,"[175.0, 108.0]","[1.0, 0.0, 0.0]",283.0,0.9243243243243243,1.0
5c7b8ca4-678f-46de-8a5d-1865bd20a697,False,"[(102, 69), (98, 87), (71, 104)]",210,210,102,98,102,102,98,71,71,71,71,98,102,171,"[131.5, 148.4677]","[0.2419, 0.0, 0.7581]",279.96770000000004,"[124.3435, 156.5476]","[0.4728, 0.0, 0.5272]",280.8911,"[139.0, 140.0]","[0.0, -0.0, 1.0]",279.0,"[108.0, 175.0]","[1.0, 0.0, 0.0]",283.0,0.9243243243243243,1.0
ba8c8f27-e8a6-49e2-8503-4b7744372506,False,"[(81, 58), (56, 67)]",190,190,56,56,56,56,56,81,81,56,56,81,56,123,"[134.0, 77.0]","[0.0, 1.0]",211.0,"[125.0161, 80.2342]","[0.3594, 0.6406]",205.25029999999998,"[109.0, 86.0]","[1.0, 0.0]",195.0,"[134.0, 77.0]","[0.0, 1.0]",211.0,0.8848920863309353,1.0
ba8c8f27-e8a6-49e2-8503-4b7744372506,False,"[(58, 81), (67, 56)]",144,144,67,67,67,67,67,58,58,67,67,58,67,123,"[77.0, 134.0]","[0.0, 1.0]",211.0,"[80.2342, 125.0161]","[0.3594, 0.6406]",205.25029999999998,"[86.0, 109.0]","[1.0, 0.0]",195.0,"[77.0, 134.0]","[0.0, 1.0]",211.0,0.8848920863309353,1.0
