eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
c1215880-ab43-4d83-b8c3-bac6833340d0,1,1,False,"[(113, 136), (128, 105)]",210,222,102,82,210,128,233,233,128,233,128,233,128,233,128,249,113,249,113,233,128,233,128,233,128,249,113,233,128,233.0,128.0,238.8967,122.4719,245.174,116.587,233.0,128.0,0.9357429718875502,1.0
c1215880-ab43-4d83-b8c3-bac6833340d0,1,1,False,"[(136, 113), (105, 128)]",222,210,82,102,222,105,233,233,105,233,105,233,105,233,105,249,136,249,136,233,105,233,105,233,105,249,136,233,105,233.0,105.0,238.8967,116.4248,245.174,128.587,233.0,105.0,0.9357429718875502,1.0
949fd96e-40fd-485d-96d7-b5415d560225,2,22,False,"[(56, 67), (60, 49)]",200,166,47,35,200,60,109,109,60,109,60,109,60,109,60,123,56,109,60,109,60,109,60,109,60,123,56,109,60,109.0,60.0,111.1411,59.38820000000001,109.0,60.0,109.0,60.0,0.8861788617886179,1.0
949fd96e-40fd-485d-96d7-b5415d560225,2,22,False,"[(67, 56), (49, 60)]",166,200,35,47,166,49,109,109,49,109,49,109,49,109,49,123,67,109,49,109,49,109,49,109,49,123,67,109,49,109.0,49.0,111.1411,51.7529,109.0,49.0,109.0,49.0,0.8861788617886179,1.0
266de2c4-9913-4362-8227-b07ea5badfbf,1,1,False,"[(107, 84), (90, 101), (99, 88)]",200,188,78,75,200,98,185,191,107,187,99,187,99,187,99,191,90,187,99,187,99,187,99,187,99,191,90,187,99,187.0,99.0,187.83859999999999,97.1133,187.3334,99.6667,187.0,99.0,0.9685863874345549,0.9893048128342246
266de2c4-9913-4362-8227-b07ea5badfbf,1,1,False,"[(84, 107), (101, 90), (88, 99)]",188,200,75,78,188,87,185,191,84,187,88,187,88,187,88,191,101,187,88,187,88,187,88,187,88,191,101,187,88,187.0,88.0,187.83859999999999,90.7253,187.3334,87.6667,187.0,88.0,0.9685863874345549,0.9893048128342246
340ff9cd-819b-4e66-a665-00da0cefadd3,2,12,False,"[(71, 60), (82, 59), (53, 76)]",210,222,39,42,210,53,117,129,53,131,71,129,53,129,53,131,71,129,53,131,71,129,53,129,53,141,82,129,53,129.00030000000004,53.00210000000001,129.9801,61.821499999999986,129.647,58.823499999999996,129.0,53.0,0.8297872340425532,0.9069767441860465
340ff9cd-819b-4e66-a665-00da0cefadd3,2,12,False,"[(60, 71), (59, 82), (76, 53)]",222,210,42,39,222,64,117,129,76,131,60,129,76,129,76,131,60,129,76,131,60,129,76,129,76,141,59,129,76,129.00030000000004,75.9982,129.9801,68.1586,129.647,70.8235,129.0,76.0,0.8297872340425532,0.9069767441860465
b2db4b87-603f-4360-8890-12a1c3a61c13,0,0,False,"[(54, 77), (67, 56), (71, 48)]",190,144,43,48,190,62,113,119,71,123,67,119,71,119,71,123,67,119,71,119,71,119,71,119,71,131,54,119,71,119.0,71.0,122.5122,66.0244,119.0,71.0,119.0,71.0,0.8625954198473282,0.9495798319327731
b2db4b87-603f-4360-8890-12a1c3a61c13,0,0,False,"[(77, 54), (56, 67), (48, 71)]",144,190,48,43,144,51,113,119,48,123,56,119,48,119,48,123,56,119,48,119,48,119,48,119,48,131,77,119,48,119.0,48.0,122.5122,56.48779999999999,119.0,48.0,119.0,48.0,0.8625954198473282,0.9495798319327731
fb2c696f-fa0d-4721-ab5f-ef87f20566b1,2,22,False,"[(113, 102), (92, 103), (83, 106)]",200,200,69,72,200,86,183,189,83,195,92,189,83,189,83,215,113,195,92,195,92,189,83,189,83,215,113,189,83,189.0,83.0,191.2774,86.4161,205.0,102.5,189.0,83.0,0.8511627906976744,0.9682539682539683
fb2c696f-fa0d-4721-ab5f-ef87f20566b1,2,22,False,"[(102, 113), (103, 92), (106, 83)]",200,200,72,69,200,97,183,189,106,195,103,189,106,189,106,215,102,195,103,195,103,189,106,189,106,215,102,189,106,189.0,106.0,191.2774,104.8613,205.0,102.5,189.0,106.0,0.8511627906976744,0.9682539682539683
4a9bcf90-4a10-43d2-8497-6e90e1f5fc5e,2,22,False,"[(138, 115), (103, 126), (135, 124)]",222,222,92,94,222,106,223,229,103,229,103,229,103,229,103,259,135,229,103,229,103,229,103,229,103,259,135,229,103,229.0,103.0,235.21609999999998,112.0651,241.0,120.5,229.0,103.0,0.861003861003861,0.9737991266375546
4a9bcf90-4a10-43d2-8497-6e90e1f5fc5e,2,22,False,"[(115, 138), (126, 103), (124, 135)]",222,222,94,92,222,117,223,229,126,229,126,229,126,229,126,259,124,229,126,229,126,229,126,229,126,259,124,229,126,229.0,126.0,235.21609999999998,123.151,241.0,120.5,229.0,126.0,0.861003861003861,0.9737991266375546
fa9161ff-5412-4d45-8d60-1735ab14e45e,0,0,False,"[(134, 157), (143, 154), (152, 129)]",212,166,125,106,212,152,281,281,152,281,152,281,152,281,152,297,143,281,152,281,152,281,152,281,152,291,134,281,152,281.0,152.0,283.3369,147.7937,281.0,152.0,281.0,152.0,0.9461279461279462,1.0
fa9161ff-5412-4d45-8d60-1735ab14e45e,0,0,False,"[(157, 134), (154, 143), (129, 152)]",166,212,106,125,166,129,281,281,129,281,129,281,129,281,129,297,154,281,129,281,129,281,129,281,129,291,157,281,129,281.0,129.0,283.3369,135.5432,281.0,129.0,281.0,129.0,0.9461279461279462,1.0
d57b8e9d-0471-41c0-b109-313ca1130672,0,0,False,"[(122, 99), (118, 107)]",200,144,95,75,200,113,215,221,122,225,118,221,122,221,122,225,118,221,122,221,122,221,122,221,122,225,118,221,122,221.0,122.0,221.8613,121.1388,221.0,122.0,221.0,122.0,0.9555555555555556,0.9728506787330317
d57b8e9d-0471-41c0-b109-313ca1130672,0,0,False,"[(99, 122), (107, 118)]",144,200,75,95,144,102,215,221,99,225,107,221,99,221,99,225,107,221,99,221,99,221,99,221,99,225,107,221,99,221.0,99.0,221.8613,100.7225,221.0,99.0,221.0,99.0,0.9555555555555556,0.9728506787330317
99fc95ba-6e03-4df7-9e9b-bb9a4a9562dd,0,0,False,"[(132, 109), (115, 138)]",320,354,101,98,320,123,235,241,132,241,132,241,132,241,132,241,132,253,115,253,115,241,132,241,132,253,115,241,132,241.0,132.0,245.9436,124.9965,253.0,115.0,241.0,132.0,0.9288537549407114,0.975103734439834
99fc95ba-6e03-4df7-9e9b-bb9a4a9562dd,0,0,False,"[(109, 132), (138, 115)]",354,320,98,101,354,112,235,241,109,241,109,241,109,241,109,241,109,253,138,253,138,241,109,241,109,253,138,241,109,241.0,109.0,245.9436,120.9471,253.0,138.0,241.0,109.0,0.9288537549407114,0.975103734439834
3a80bef5-1771-45fd-964d-95177f76e500,1,11,False,"[(86, 75), (93, 70), (68, 79)]",200,166,68,56,200,68,147,147,68,147,68,147,68,147,68,161,86,163,93,161,86,147,68,147,68,163,93,147,68,147.0,68.0,152.29770000000002,76.2776,163.0,93.0,147.0,68.0,0.901840490797546,1.0
3a80bef5-1771-45fd-964d-95177f76e500,1,11,False,"[(75, 86), (70, 93), (79, 68)]",166,200,56,68,166,79,147,147,79,147,79,147,79,147,79,161,75,163,70,161,75,147,79,147,79,163,70,147,79,147.0,79.0,152.29770000000002,76.0201,163.0,70.0,147.0,79.0,0.901840490797546,1.0
