EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
12d99f07-4164-4a78-9b5c-35850f519040,False,"[(39, 51), (43, 43)]",100,100,39,43,43,43,43,39,39,43,43,39,43,84,"[57.0, 81.0]","[0.0, 1.0]",138.0,"[58.5961, 77.8079]","[0.399, 0.601]",136.404,"[61.0, 73.0]","[1.0, 0.0]",134.0,"[57.0, 81.0]","[0.0, 1.0]",138.0,0.9333333333333333,0.9767441860465116
12d99f07-4164-4a78-9b5c-35850f519040,False,"[(51, 39), (43, 43)]",124,124,51,43,43,43,43,51,51,43,43,51,43,84,"[81.0, 57.0]","[0.0, 1.0]",138.0,"[77.8079, 58.5961]","[0.399, 0.601]",136.404,"[73.0, 61.0]","[1.0, 0.0]",134.0,"[81.0, 57.0]","[0.0, 1.0]",138.0,0.9333333333333333,0.9767441860465116
67d586d3-c4cf-4787-aa23-29cd9f592779,False,"[(226, 50), (235, 15)]",298,289,235,226,235,235,226,235,226,235,235,226,235,250,"[63.0, 63.0]","[0.0, 1.0]",126.0,"[64.6531, 56.5714]","[0.1837, 0.8163]",121.22449999999999,"[63.0, 63.0]","[-0.0, 1.0]",126.0,"[63.0, 63.0]","[0.0, 1.0]",126.0,0.9057971014492754,1.0
67d586d3-c4cf-4787-aa23-29cd9f592779,False,"[(50, 226), (15, 235)]",78,69,15,50,15,15,50,15,50,15,15,50,15,250,"[63.0, 63.0]","[0.0, 1.0]",126.0,"[56.5714, 64.6531]","[0.1837, 0.8163]",121.22449999999999,"[63.0, 63.0]","[-0.0, 1.0]",126.0,"[63.0, 63.0]","[0.0, 1.0]",126.0,0.9057971014492754,1.0
03a110ce-c2fa-479d-b7dc-35c82b422d1a,False,"[(31, 43), (40, 40)]",100,100,31,40,31,31,40,31,31,31,31,40,31,68,"[69.0, 81.0]","[1.0, 0.0]",150.0,"[67.0654, 81.6449]","[0.785, 0.215]",148.71030000000002,"[69.0, 81.0]","[1.0, 0.0]",150.0,"[69.0, 81.0]","[1.0, 0.0]",150.0,0.85,0.918918918918919
03a110ce-c2fa-479d-b7dc-35c82b422d1a,False,"[(43, 31), (40, 40)]",124,124,43,40,43,43,40,43,43,43,43,40,43,68,"[81.0, 69.0]","[1.0, 0.0]",150.0,"[81.6449, 67.0654]","[0.785, 0.215]",148.71030000000002,"[81.0, 69.0]","[1.0, 0.0]",150.0,"[81.0, 69.0]","[1.0, 0.0]",150.0,0.85,0.918918918918919
a9214671-26f4-4636-9cb5-117bae5eb88c,False,"[(75, 53), (44, 66)]",100,100,44,44,44,44,75,44,44,44,44,75,44,110,"[56.0, 68.0]","[0.0, 1.0]",124.0,"[49.0324, 70.9219]","[0.2248, 0.7752]",119.95429999999999,"[56.0, 68.0]","[-0.0, 1.0]",124.0,"[56.0, 68.0]","[0.0, 1.0]",124.0,0.859375,1.0
a9214671-26f4-4636-9cb5-117bae5eb88c,False,"[(53, 75), (66, 44)]",134,134,66,66,66,66,53,66,66,66,66,53,66,110,"[68.0, 56.0]","[0.0, 1.0]",124.0,"[70.9219, 49.0324]","[0.2248, 0.7752]",119.95429999999999,"[68.0, 56.0]","[-0.0, 1.0]",124.0,"[68.0, 56.0]","[0.0, 1.0]",124.0,0.859375,1.0
d9bd4343-3d18-4f93-a352-1f46e43189bc,False,"[(42, 54), (51, 39)]",112,112,51,51,51,51,42,51,51,51,51,42,51,90,"[61.0, 73.0]","[0.0, 1.0]",134.0,"[64.464, 67.2267]","[0.3849, 0.6151]",131.6907,"[65.5, 65.5]","[0.5, 0.5]",131.0,"[61.0, 73.0]","[0.0, 1.0]",134.0,0.9375,1.0
d9bd4343-3d18-4f93-a352-1f46e43189bc,False,"[(54, 42), (39, 51)]",112,112,39,39,39,39,54,39,39,39,39,54,39,90,"[73.0, 61.0]","[0.0, 1.0]",134.0,"[67.2267, 64.464]","[0.3849, 0.6151]",131.6907,"[65.5, 65.5]","[0.5, 0.5]",131.0,"[73.0, 61.0]","[0.0, 1.0]",134.0,0.9375,1.0
f57a16cd-88fb-4f4e-b9c9-574387ef1de1,False,"[(27, 39), (35, 23)]",80,80,35,35,35,35,27,35,35,35,35,27,35,58,"[45.0, 33.0]","[0.0, 1.0]",78.0,"[46.8993, 29.2014]","[0.2374, 0.7626]",76.10069999999999,"[45.0, 33.0]","[-0.0, 1.0]",78.0,"[45.0, 33.0]","[0.0, 1.0]",78.0,0.8787878787878788,1.0
f57a16cd-88fb-4f4e-b9c9-574387ef1de1,False,"[(39, 27), (23, 35)]",56,56,23,23,23,23,39,23,23,23,23,39,23,58,"[33.0, 45.0]","[0.0, 1.0]",78.0,"[29.2014, 46.8993]","[0.2374, 0.7626]",76.10069999999999,"[33.0, 45.0]","[-0.0, 1.0]",78.0,"[33.0, 45.0]","[0.0, 1.0]",78.0,0.8787878787878788,1.0
040c234d-2bf8-4017-8433-892d7211c545,False,"[(38, 26), (31, 43)]",100,100,38,38,38,38,38,31,38,38,38,31,38,58,"[62.0, 86.0]","[1.0, 0.0]",148.0,"[64.3741, 80.2344]","[0.6608, 0.3392]",144.6085,"[69.0, 69.0]","[-0.0, 1.0]",138.0,"[62.0, 86.0]","[1.0, 0.0]",148.0,0.7837837837837838,0.90625
040c234d-2bf8-4017-8433-892d7211c545,False,"[(26, 38), (43, 31)]",112,112,26,26,26,26,26,43,26,26,26,43,26,58,"[86.0, 62.0]","[1.0, 0.0]",148.0,"[80.2344, 64.3741]","[0.6608, 0.3392]",144.6085,"[69.0, 69.0]","[-0.0, 1.0]",138.0,"[86.0, 62.0]","[1.0, 0.0]",148.0,0.7837837837837838,0.90625
5e3728cc-4ebd-468a-a6fd-96f07c6f045a,False,"[(99, 55), (72, 72)]",122,122,99,72,72,72,72,72,72,72,72,99,72,144,"[47.2347, 29.7411]","[0.1024, 0.8976]",76.97579999999999,"[38.8862, 34.9976]","[0.4116, 0.5884]",73.88380000000001,"[36.5, 36.5]","[0.5, 0.5]",73.0,"[50.0, 28.0]","[0.0, 1.0]",78.0,0.935064935064935,1.0
5e3728cc-4ebd-468a-a6fd-96f07c6f045a,False,"[(55, 99), (72, 72)]",100,100,55,72,72,72,72,72,72,72,72,55,72,144,"[29.7411, 47.2347]","[0.1024, 0.8976]",76.97579999999999,"[34.9976, 38.8862]","[0.4116, 0.5884]",73.88380000000001,"[36.5, 36.5]","[0.5, 0.5]",73.0,"[28.0, 50.0]","[0.0, 1.0]",78.0,0.935064935064935,1.0
