eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
28d90d47-1af0-4c4b-9452-dfccadb38966,2,22,False,"[(64, 53), (51, 62), (47, 70)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,117,64,113,51,113,51,113,51,113,51,117,47,113,51,113.0,51.0,113.95979999999997,54.11949999999999,115.0,57.5,113.0,51.0,0.9487179487179487,0.9823008849557522
28d90d47-1af0-4c4b-9452-dfccadb38966,2,22,False,"[(53, 64), (62, 51), (70, 47)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,117,53,113,62,113,62,113,62,113,62,117,70,113,62,113.0,62.0,113.95979999999997,59.84030000000001,115.0,57.5,113.0,62.0,0.9487179487179487,0.9823008849557522
2687ad54-5153-4cdf-b05d-dbcd2aa3d61c,2,22,False,"[(47, 70), (58, 69), (71, 60)]",200,200,38,38,200,50,111,117,47,127,58,117,47,117,47,127,58,127,58,127,58,117,47,117,47,131,71,117,47,117.0,47.0,121.38040000000001,54.50919999999999,126.47059999999999,63.235299999999995,117.0,47.0,0.8473282442748091,0.9487179487179487
2687ad54-5153-4cdf-b05d-dbcd2aa3d61c,2,22,False,"[(70, 47), (69, 58), (60, 71)]",200,200,38,38,200,61,111,117,70,127,69,117,70,117,70,127,69,127,69,127,69,117,70,117,70,131,60,117,70,117.0,70.0,121.38040000000001,66.87119999999999,126.47059999999999,63.235299999999995,117.0,70.0,0.8473282442748091,0.9487179487179487
73a1979d-f819-4858-bbd8-3b0b7fd86695,0,0,False,"[(65, 42), (57, 46), (48, 59)]",200,166,38,31,200,56,101,107,65,103,57,103,57,103,57,103,57,107,65,103,57,103,57,103,57,107,48,103,57,103.0,57.0,103.65710000000001,55.5213,107.0,65.0,103.0,57.0,0.9439252336448598,0.9805825242718447
73a1979d-f819-4858-bbd8-3b0b7fd86695,0,0,False,"[(42, 65), (46, 57), (59, 48)]",166,200,31,38,166,45,101,107,42,103,46,103,46,103,46,103,46,107,42,103,46,103,46,103,46,107,59,103,46,103.0,46.0,103.65710000000001,48.1358,107.0,42.0,103.0,46.0,0.9439252336448598,0.9805825242718447
dcf8a82b-099d-4f3d-9737-d5b2d908cac4,1,11,False,"[(59, 48), (50, 61)]",210,188,39,35,210,59,107,107,59,107,59,107,59,107,59,107,59,107,59,107,59,107,59,107,59,111,50,107,59,107.0,59.0,108.50900000000001,55.60480000000001,107.0,59.0,107.0,59.0,0.963963963963964,1.0
dcf8a82b-099d-4f3d-9737-d5b2d908cac4,1,11,False,"[(48, 59), (61, 50)]",188,210,35,39,188,48,107,107,48,107,48,107,48,107,48,107,48,107,48,107,48,107,48,107,48,111,61,107,48,107.0,48.0,108.50900000000001,52.9042,107.0,48.0,107.0,48.0,0.963963963963964,1.0
0245b59f-182e-4805-bab4-a65154521267,0,0,False,"[(71, 48), (63, 52), (55, 78)]",222,210,42,39,213,62,113,119,71,115,63,115,63,115,63,115,63,115,63,115,63,115,63,115,63,133,55,115,63,115.0,63.0,117.005,62.108900000000006,115.33339999999998,63.66669999999999,115.0,63.0,0.849624060150376,0.9826086956521739
0245b59f-182e-4805-bab4-a65154521267,0,0,False,"[(48, 71), (52, 63), (78, 55)]",210,222,39,42,202,51,113,119,48,115,52,115,52,115,52,115,52,115,52,115,52,115,52,115,52,133,78,115,52,115.0,52.0,117.005,54.89609999999999,115.33339999999998,51.66669999999999,115.0,52.0,0.849624060150376,0.9826086956521739
