eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
15ac388e-18df-4833-a45e-1082531f6efc,1,11,False,"[(99, 66), (86, 75), (85, 118)]",222,232,66,55,222,86,161,165,99,161,86,161,86,161,86,161,86,161,86,161,86,161,86,161,86,203,85,161,86,161.0,86.0,162.2586,90.09049999999999,181.04539999999997,85.52269999999999,161.0,86.0,0.7931034482758621,1.0
15ac388e-18df-4833-a45e-1082531f6efc,1,11,False,"[(66, 99), (75, 86), (118, 85)]",232,222,55,66,232,75,161,165,66,161,75,161,75,161,75,161,75,161,75,161,75,161,75,161,75,203,118,161,75,161.0,75.0,162.2586,72.16810000000001,181.04539999999997,95.52269999999999,161.0,75.0,0.7931034482758621,1.0
3f6dada0-8fb0-49df-8313-2335e4cf73b9,0,0,False,"[(72, 83), (63, 86), (98, 75)]",210,244,54,54,210,66,143,149,63,155,72,149,63,149,63,155,72,149,63,155,72,149,63,149,63,173,98,149,63,149.00009999999997,63.00020000000001,153.94489999999996,70.41739999999999,149.0,63.0,149.0,63.0,0.8265895953757225,0.959731543624161
3f6dada0-8fb0-49df-8313-2335e4cf73b9,0,0,False,"[(83, 72), (86, 63), (75, 98)]",244,210,54,54,244,77,143,149,86,155,83,149,86,149,86,155,83,149,86,155,83,149,86,149,86,173,75,149,86,149.00009999999997,85.9999,153.94489999999996,83.5275,149.0,86.0,149.0,86.0,0.8265895953757225,0.959731543624161
9adc0723-1e35-4550-b514-f0d2537cd7c3,0,0,False,"[(62, 85), (66, 77)]",210,256,48,59,210,65,141,147,62,143,66,143,66,143,66,143,66,147,62,143,66,143,66,143,66,147,62,143,66,143.0,66.0,144.5073,64.49260000000001,147.0,62.0,143.0,66.0,0.9591836734693877,0.986013986013986
9adc0723-1e35-4550-b514-f0d2537cd7c3,0,0,False,"[(85, 62), (77, 66)]",256,210,59,48,256,76,141,147,85,143,77,143,77,143,77,143,77,147,85,143,77,143,77,143,77,147,85,143,77,143.0,77.0,144.5073,80.0147,147.0,85.0,143.0,77.0,0.9591836734693877,0.986013986013986
958fee1c-2abe-4a3d-9bbc-06c4fc98e3fe,1,1,False,"[(136, 147), (149, 138)]",430,442,127,127,430,136,283,283,136,283,136,283,136,283,136,283,136,283,136,283,136,283,136,283,136,287,149,283,136,283.0,136.0,284.6041,141.21339999999998,283.0,136.0,283.0,136.0,0.9860627177700348,1.0
958fee1c-2abe-4a3d-9bbc-06c4fc98e3fe,1,1,False,"[(147, 136), (138, 149)]",442,430,127,127,442,147,283,283,147,283,147,283,147,283,147,283,147,283,147,283,147,283,147,283,147,287,138,283,147,283.0,147.0,284.6041,143.39069999999998,283.0,147.0,283.0,147.0,0.9860627177700348,1.0
bfe7b373-186f-4d8e-8b7e-3b95bd584fbe,1,1,False,"[(56, 79), (65, 76)]",210,244,47,56,210,56,135,135,56,141,65,135,56,135,56,141,65,135,56,141,65,135,56,135,56,141,65,135,56,135.0,56.0,136.40430000000003,58.10640000000001,135.0,56.0,135.0,56.0,0.9574468085106383,1.0
bfe7b373-186f-4d8e-8b7e-3b95bd584fbe,1,1,False,"[(79, 56), (76, 65)]",244,210,56,47,244,79,135,135,79,141,76,135,79,135,79,141,76,135,79,141,76,135,79,135,79,141,76,135,79,135.0,79.0,136.40430000000003,78.2979,135.0,79.0,135.0,79.0,0.9574468085106383,1.0
7a8cc66e-af63-46c1-a77e-9daafb731feb,0,0,False,"[(112, 101), (94, 117)]",276,322,85,81,276,97,205,211,94,213,112,211,94,211,94,213,112,211,94,211,94,211,94,211,94,213,112,211,94,211.0,94.0,211.84519999999998,101.60749999999999,211.0,94.0,211.0,94.0,0.9624413145539906,0.9715639810426541
7a8cc66e-af63-46c1-a77e-9daafb731feb,0,0,False,"[(101, 112), (117, 94)]",322,276,81,85,322,108,205,211,117,213,101,211,117,211,117,213,101,211,117,211,117,211,117,211,117,213,101,211,117,211.0,117.0,211.84519999999998,110.23769999999999,211.0,117.0,211.0,117.0,0.9624413145539906,0.9715639810426541
3f28aa19-9f46-43de-81bc-de01b6742f3b,2,22,False,"[(90, 67), (84, 73), (70, 81)]",210,244,56,59,210,70,151,157,90,151,70,151,70,151,70,157,84,151,70,151,70,151,70,151,70,157,90,151,70,151.0,70.0,153.13819999999998,77.12729999999999,151.0,70.0,151.0,70.0,0.9617834394904459,1.0
3f28aa19-9f46-43de-81bc-de01b6742f3b,2,22,False,"[(67, 90), (73, 84), (81, 70)]",244,210,59,56,244,81,151,157,67,151,81,151,81,151,81,157,73,151,81,151,81,151,81,151,81,157,67,151,81,151.0,81.0,153.13819999999998,76.01089999999999,151.0,81.0,151.0,81.0,0.9617834394904459,1.0
354d58af-4cbd-4d29-999c-023477736fee,1,1,False,"[(79, 56), (54, 65)]",210,244,43,47,210,54,119,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,135,79,119,54,119.0,54.0,122.68020000000001,59.75030000000001,119.0,54.0,119.0,54.0,0.8814814814814815,1.0
354d58af-4cbd-4d29-999c-023477736fee,1,1,False,"[(56, 79), (65, 54)]",244,210,47,43,244,65,119,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,135,56,119,65,119.0,65.0,122.68020000000001,62.9299,119.0,65.0,119.0,65.0,0.8814814814814815,1.0
db0cec1c-90f6-4e37-9197-7873087cea49,2,22,False,"[(56, 79), (65, 76)]",200,188,47,47,200,59,129,135,56,141,65,135,56,135,56,141,65,141,65,141,65,135,56,135,56,141,65,135,56,135.0,56.0,136.79999999999998,58.69999999999999,141.0,65.0,135.0,56.0,0.9148936170212766,0.9555555555555556
db0cec1c-90f6-4e37-9197-7873087cea49,2,22,False,"[(79, 56), (76, 65)]",188,200,47,47,188,70,129,135,79,141,76,135,79,135,79,141,76,141,76,141,76,135,79,135,79,141,76,135,79,135.0,79.0,136.79999999999998,78.1,141.0,76.0,135.0,79.0,0.9148936170212766,0.9555555555555556
b621b06e-49da-4240-bc3a-715f2bdbacfb,2,22,False,"[(126, 71), (78, 145)]",222,210,69,57,222,126,197,197,126,197,126,197,126,197,126,197,126,197,126,197,126,197,126,197,126,223,78,197,126,197.05309999999997,125.9018,207.0111,107.518,206.164,109.082,197.0,126.0,0.8834080717488789,1.0
b621b06e-49da-4240-bc3a-715f2bdbacfb,2,22,False,"[(71, 126), (145, 78)]",210,222,57,69,210,71,197,197,71,197,71,197,71,197,71,197,71,197,71,197,71,197,71,197,71,223,145,197,71,197.05309999999997,71.15129999999999,207.0111,99.4931,206.164,97.082,197.0,71.0,0.8834080717488789,1.0
81c313d8-eade-466e-80e3-8d12bee5d282,0,0,False,"[(117, 128), (113, 136)]",276,322,99,101,276,116,243,249,113,245,117,245,117,245,117,245,117,249,113,249,113,245,117,245,117,249,113,245,117,245.0,117.0,246.4923,115.5077,249.0,113.0,245.0,117.0,0.9759036144578314,0.9918367346938776
81c313d8-eade-466e-80e3-8d12bee5d282,0,0,False,"[(128, 117), (136, 113)]",322,276,101,99,322,127,243,249,136,245,128,245,128,245,128,245,128,249,136,249,136,245,128,245,128,249,136,245,128,245.0,128.0,246.4923,130.9846,249.0,136.0,245.0,128.0,0.9759036144578314,0.9918367346938776
672fbc01-a680-4b6f-b98d-a770571b9d3e,1,1,False,"[(74, 97), (75, 86)]",232,254,51,64,232,75,161,171,74,161,75,161,75,161,75,161,75,171,74,161,75,161,75,161,75,171,74,161,75,161.0,75.0,161.88150000000002,74.9119,170.16660000000002,74.08330000000001,161.0,75.0,0.9415204678362573,1.0
672fbc01-a680-4b6f-b98d-a770571b9d3e,1,1,False,"[(97, 74), (86, 75)]",254,232,64,51,254,86,161,171,97,161,86,161,86,161,86,161,86,171,97,161,86,161,86,161,86,171,97,161,86,161.0,86.0,161.88150000000002,86.96960000000001,170.16660000000002,96.08330000000001,161.0,86.0,0.9415204678362573,1.0
55d92af6-825f-4918-af78-4b316004e89e,2,22,False,"[(84, 61), (77, 66), (68, 79), (59, 82)]",200,166,48,44,200,62,135,141,59,143,77,141,59,141,59,143,77,145,84,143,77,143,77,143,77,147,68,141,59,143.0,77.0,142.4284,71.8553,145.0,84.0,141.0,59.0,0.9183673469387755,0.9574468085106383
55d92af6-825f-4918-af78-4b316004e89e,2,22,False,"[(61, 84), (66, 77), (79, 68), (82, 59)]",166,200,44,48,166,73,135,141,82,143,66,141,82,141,82,143,66,145,61,143,66,143,66,143,66,147,79,141,82,143.0,66.0,142.4284,70.5731,145.0,61.0,141.0,82.0,0.9183673469387755,0.9574468085106383
a388edfd-6de6-4147-ad0e-01abd11148cd,0,0,False,"[(91, 68), (62, 85), (66, 77)]",210,256,48,58,210,65,141,147,62,143,66,143,66,143,66,143,66,147,62,143,66,143,66,143,66,159,91,143,66,143.0,66.0,144.53840000000002,68.40379999999999,147.0,62.0,143.0,66.0,0.8867924528301887,0.986013986013986
a388edfd-6de6-4147-ad0e-01abd11148cd,0,0,False,"[(68, 91), (85, 62), (77, 66)]",256,210,58,48,256,76,141,147,85,143,77,143,77,143,77,143,77,147,85,143,77,143,77,143,77,159,68,143,77,143.0,77.0,144.53840000000002,76.1346,147.0,85.0,143.0,77.0,0.8867924528301887,0.986013986013986
c7cfead8-c84a-4ad6-89fa-d2db51330f70,1,11,False,"[(76, 53), (60, 71)]",200,166,50,39,200,76,129,129,76,131,60,129,76,129,76,131,60,129,76,129,76,129,76,129,76,131,60,129,76,129.0002,75.9987,129.83550000000002,69.3161,129.0,76.0,129.0,76.0,0.9847328244274809,1.0
c7cfead8-c84a-4ad6-89fa-d2db51330f70,1,11,False,"[(53, 76), (71, 60)]",166,200,39,50,166,53,129,129,53,131,71,129,53,129,53,131,71,129,53,129,53,129,53,129,53,131,71,129,53,129.0002,53.00149999999999,129.83550000000002,60.519400000000005,129.0,53.0,129.0,53.0,0.9847328244274809,1.0
22019ba5-1754-4293-bfa0-dc516bdc072f,2,22,False,"[(62, 85), (71, 82), (80, 69), (91, 68)]",200,200,48,58,200,65,141,147,62,149,80,147,62,147,62,153,71,149,80,149,80,147,62,147,62,159,91,147,62,147.4792,66.3125,148.02349999999998,71.21199999999999,148.353,74.1765,147.0,62.0,0.8867924528301887,0.9591836734693877
22019ba5-1754-4293-bfa0-dc516bdc072f,2,22,False,"[(85, 62), (82, 71), (69, 80), (68, 91)]",200,200,58,48,200,76,141,147,85,149,69,147,85,147,85,153,82,149,69,149,69,147,85,147,85,159,68,147,85,147.4792,81.1667,148.02349999999998,76.8115,148.353,74.1765,147.0,85.0,0.8867924528301887,0.9591836734693877
72f9a2e3-19d7-438c-ac86-9b978e4ddd9f,2,22,False,"[(80, 57), (66, 77)]",200,200,51,48,200,71,131,137,80,143,66,137,80,137,80,143,66,143,66,143,66,137,80,137,80,143,66,137,80,137.0007,79.9984,139.56560000000002,74.0137,141.05880000000002,70.52940000000001,137.0,80.0,0.916083916083916,0.9562043795620438
72f9a2e3-19d7-438c-ac86-9b978e4ddd9f,2,22,False,"[(57, 80), (77, 66)]",200,200,48,51,200,60,131,137,57,143,77,137,57,137,57,143,77,143,77,143,77,137,57,137,57,143,77,137,57,137.0007,57.00229999999999,139.56560000000002,65.55189999999999,141.05880000000002,70.52940000000001,137.0,57.0,0.916083916083916,0.9562043795620438
8f5cb2b6-04e4-4cde-92ae-287ce404b443,1,1,False,"[(57, 80), (61, 72)]",210,222,48,52,210,61,133,137,57,133,61,133,61,133,61,133,61,133,61,133,61,133,61,133,61,137,57,133,61,133.0,61.0,134.31579999999997,59.684200000000004,133.33339999999998,60.66669999999999,133.0,61.0,0.9708029197080292,1.0
