EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
8fe43ba0-87b6-4927-b4a4-c857d6f8eaf5,True,"[(65, 42), (57, 46), (56, 67)]",200,200,65,57,57,57,57,65,57,57,57,56,57,101,"[143.0, 120.0]","[0.0, 1.0, 0.0]",263.0,"[140.6939, 121.1531]","[0.2883, 0.7117, 0.0]",261.847,"[135.0, 124.0]","[1.0, -0.0, 0.0]",259.0,"[143.0, 120.0]","[0.0, 1.0, 0.0]",263.0,0.8211382113821138,0.9805825242718447
8fe43ba0-87b6-4927-b4a4-c857d6f8eaf5,True,"[(42, 65), (46, 57), (67, 56)]",166,166,42,46,46,46,46,42,46,46,46,67,46,101,"[120.0, 143.0]","[0.0, 1.0, 0.0]",263.0,"[121.1531, 140.6939]","[0.2883, 0.7117, 0.0]",261.847,"[124.0, 135.0]","[1.0, -0.0, 0.0]",259.0,"[120.0, 143.0]","[0.0, 1.0, 0.0]",263.0,0.8211382113821138,0.9805825242718447
e9e46ea3-746c-44ce-8d47-254d4f5d41a1,False,"[(70, 59), (53, 76)]",210,210,53,70,70,70,70,53,53,53,53,70,70,123,"[156.9972, 180.0028]","[0.0002, 0.9998]",337.0,"[149.4605, 187.5395]","[0.4435, 0.5565]",337.0,"[157.0, 180.0]","[-0.0, 1.0]",337.0,"[157.0, 180.0]","[0.0, 1.0]",337.0,0.9534883720930233,0.9534883720930233
e9e46ea3-746c-44ce-8d47-254d4f5d41a1,False,"[(59, 70), (76, 53)]",256,256,76,59,59,59,59,76,76,76,76,59,59,123,"[180.0028, 156.9972]","[0.0002, 0.9998]",337.0,"[187.5395, 149.4605]","[0.4435, 0.5565]",337.0,"[180.0, 157.0]","[-0.0, 1.0]",337.0,"[180.0, 157.0]","[0.0, 1.0]",337.0,0.9534883720930233,0.9534883720930233
0a151a7e-88e1-4403-b87a-aaa3dbb13988,False,"[(72, 49), (64, 53), (55, 66)]",210,210,72,64,64,64,64,72,64,64,64,55,64,115,"[146.0, 135.0]","[0.0, 1.0, 0.0]",281.0,"[147.7388, 132.4884]","[0.0, 0.8068, 0.1932]",280.22720000000004,"[138.6667, 138.6667]","[0.9167, 0.0833, 0.0]",277.3334,"[146.0, 135.0]","[0.0, 1.0, 0.0]",281.0,0.9504132231404959,0.9829059829059829
0a151a7e-88e1-4403-b87a-aaa3dbb13988,False,"[(49, 72), (53, 64), (66, 55)]",188,188,49,53,53,53,53,49,53,53,53,66,53,115,"[135.0, 146.0]","[0.0, 1.0, 0.0]",281.0,"[132.4884, 147.7388]","[0.0, 0.8068, 0.1932]",280.22720000000004,"[138.6667, 138.6667]","[0.9167, 0.0833, 0.0]",277.3334,"[135.0, 146.0]","[0.0, 1.0, 0.0]",281.0,0.9504132231404959,0.9829059829059829
226d6890-925d-4291-adb8-6275c45b484c,False,"[(158, 113), (144, 133), (104, 137), (100, 145)]",320,320,100,104,104,104,144,104,104,104,104,144,104,239,"[216.0, 183.0]","[0.0, 0.0, 1.0, 0.0]",399.0,"[201.3926, 189.4922]","[0.2705, 0.0, 0.7295, 0.0]",390.8848,"[193.1538, 193.1538]","[0.4231, 0.0, 0.5769, 0.0]",386.3076,"[216.0, 183.0]","[0.0, 0.0, 1.0, 0.0]",399.0,0.8628158844765343,0.991701244813278
226d6890-925d-4291-adb8-6275c45b484c,False,"[(113, 158), (133, 144), (137, 104), (145, 100)]",320,320,145,137,137,137,133,137,137,137,137,133,137,239,"[183.0, 216.0]","[0.0, 0.0, 1.0, 0.0]",399.0,"[189.4922, 201.3926]","[0.2705, 0.0, 0.7295, 0.0]",390.8848,"[193.1538, 193.1538]","[0.4231, 0.0, 0.5769, 0.0]",386.3076,"[183.0, 216.0]","[0.0, 0.0, 1.0, 0.0]",399.0,0.8628158844765343,0.991701244813278
cd757580-7003-4857-8d22-e5d267771ea4,True,"[(56, 79), (73, 50)]",222,222,73,73,73,73,56,73,73,73,73,56,73,117,"[149.0, 160.0]","[0.0, 1.0]",309.0,"[155.1375, 149.5301]","[0.361, 0.639]",304.6676,"[153.0652, 153.0652]","[0.2391, 0.7609]",306.1304,"[149.0, 160.0]","[0.0, 1.0]",309.0,0.8666666666666667,0.9512195121951219
cd757580-7003-4857-8d22-e5d267771ea4,True,"[(79, 56), (50, 73)]",210,210,50,50,50,50,79,50,50,50,50,79,50,117,"[160.0, 149.0]","[0.0, 1.0]",309.0,"[149.5301, 155.1375]","[0.361, 0.639]",304.6676,"[153.0652, 153.0652]","[0.2391, 0.7609]",306.1304,"[160.0, 149.0]","[0.0, 1.0]",309.0,0.8666666666666667,0.9512195121951219
4bcb1fd3-f9b0-41e9-aff0-8563409b91e0,False,"[(53, 64), (74, 63)]",210,210,53,53,53,53,53,53,53,53,53,74,53,117,"[157.0, 180.0]","[1.0, 0.0]",337.0,"[156.167, 180.0397]","[0.9603, 0.0397]",336.2067,"[157.0, 180.0]","[1.0, 0.0]",337.0,"[157.0, 180.0]","[1.0, 0.0]",337.0,0.8540145985401459,1.0
4bcb1fd3-f9b0-41e9-aff0-8563409b91e0,False,"[(64, 53), (63, 74)]",244,244,64,64,64,64,64,64,64,64,64,63,64,117,"[180.0, 157.0]","[1.0, 0.0]",337.0,"[180.0397, 156.167]","[0.9603, 0.0397]",336.2067,"[180.0, 157.0]","[1.0, 0.0]",337.0,"[180.0, 157.0]","[1.0, 0.0]",337.0,0.8540145985401459,1.0
58cd8835-ba0a-46d1-b56f-a5ca2ccf4800,False,"[(57, 68), (70, 59)]",222,222,57,57,57,57,57,70,70,57,57,70,57,125,"[165.0, 142.0]","[1.0, 0.0]",307.0,"[159.4011, 145.8762]","[0.5693, 0.4307]",305.2773,"[152.0, 151.0]","[-0.0, 1.0]",303.0,"[165.0, 142.0]","[1.0, 0.0]",307.0,0.9689922480620154,1.0
58cd8835-ba0a-46d1-b56f-a5ca2ccf4800,False,"[(68, 57), (59, 70)]",210,210,68,68,68,68,68,59,59,68,68,59,68,125,"[142.0, 165.0]","[1.0, 0.0]",307.0,"[145.8762, 159.4011]","[0.5693, 0.4307]",305.2773,"[151.0, 152.0]","[-0.0, 1.0]",303.0,"[142.0, 165.0]","[1.0, 0.0]",307.0,0.9689922480620154,1.0
dcbb7725-5974-4a63-87e4-1acd04a66c8e,False,"[(53, 76), (86, 63), (79, 68)]",210,210,53,53,53,53,79,53,53,53,53,86,53,123,"[157.0, 180.0]","[1.0, 0.0, 0.0]",337.0,"[148.9913, 183.1549]","[0.7573, 0.2427, 0.0]",332.1462,"[157.0, 180.0]","[1.0, 0.0, -0.0]",337.0,"[157.0, 180.0]","[1.0, 0.0, 0.0]",337.0,0.825503355704698,0.9534883720930233
dcbb7725-5974-4a63-87e4-1acd04a66c8e,False,"[(76, 53), (63, 86), (68, 79)]",256,256,76,76,76,76,68,76,76,76,76,63,76,123,"[180.0, 157.0]","[1.0, 0.0, 0.0]",337.0,"[183.1549, 148.9913]","[0.7573, 0.2427, 0.0]",332.1462,"[180.0, 157.0]","[1.0, 0.0, -0.0]",337.0,"[180.0, 157.0]","[1.0, 0.0, 0.0]",337.0,0.825503355704698,0.9534883720930233
bc69bdd3-253f-4b08-8211-22d39e11c797,False,"[(79, 68), (66, 77), (62, 85)]",232,232,62,66,66,66,79,62,66,66,66,79,66,141,"[165.9999, 189.0]","[0.0, 1.0, 0.0]",354.9999,"[163.6623, 190.6184]","[0.1798, 0.8202, 0.0]",354.2807,"[170.0, 181.0]","[0.0, -0.0, 1.0]",351.0,"[166.0, 189.0]","[0.0, 1.0, 0.0]",355.0,0.9591836734693877,0.986013986013986
bc69bdd3-253f-4b08-8211-22d39e11c797,False,"[(68, 79), (77, 66), (85, 62)]",266,266,85,77,77,77,68,85,77,77,77,68,77,141,"[189.0, 165.9999]","[0.0, 1.0, 0.0]",354.9999,"[190.6184, 163.6623]","[0.1798, 0.8202, 0.0]",354.2807,"[181.0, 170.0]","[0.0, -0.0, 1.0]",351.0,"[189.0, 166.0]","[0.0, 1.0, 0.0]",355.0,0.9591836734693877,0.986013986013986
8ec6c160-2251-4c60-b609-3690a6ecfcf6,False,"[(65, 42), (57, 46), (56, 67)]",200,200,65,57,57,57,57,65,57,57,57,56,57,101,"[143.0, 120.0]","[0.0, 1.0, 0.0]",263.0,"[140.6939, 121.1531]","[0.2883, 0.7117, 0.0]",261.847,"[135.0, 124.0]","[1.0, -0.0, 0.0]",259.0,"[143.0, 120.0]","[0.0, 1.0, 0.0]",263.0,0.8211382113821138,0.9805825242718447
8ec6c160-2251-4c60-b609-3690a6ecfcf6,False,"[(42, 65), (46, 57), (67, 56)]",166,166,42,46,46,46,46,42,46,46,46,67,46,101,"[120.0, 143.0]","[0.0, 1.0, 0.0]",263.0,"[121.1531, 140.6939]","[0.2883, 0.7117, 0.0]",261.847,"[124.0, 135.0]","[1.0, -0.0, 0.0]",259.0,"[120.0, 143.0]","[0.0, 1.0, 0.0]",263.0,0.8211382113821138,0.9805825242718447
2cf3fccd-6311-4eed-8363-9a4a4ab5f15b,False,"[(55, 100), (59, 92)]",200,200,55,59,59,59,59,59,59,59,59,55,59,149,"[141.0, 130.0]","[0.0, 1.0]",271.0,"[142.2381, 127.5238]","[0.3095, 0.6905]",269.76189999999997,"[141.0, 130.0]","[-0.0, 1.0]",271.0,"[141.0, 130.0]","[0.0, 1.0]",271.0,0.9612903225806452,0.9867549668874173
2cf3fccd-6311-4eed-8363-9a4a4ab5f15b,False,"[(100, 55), (92, 59)]",222,222,100,92,92,92,92,92,92,92,92,100,92,149,"[130.0, 141.0]","[0.0, 1.0]",271.0,"[127.5238, 142.2381]","[0.3095, 0.6905]",269.76189999999997,"[130.0, 141.0]","[-0.0, 1.0]",271.0,"[130.0, 141.0]","[0.0, 1.0]",271.0,0.9612903225806452,0.9867549668874173
dabbd2df-bdea-4a2e-8084-fda7f98c6cd7,True,"[(79, 56), (54, 65)]",210,210,54,54,54,54,54,54,54,54,54,79,54,119,"[156.0, 145.0]","[0.0, 1.0]",301.0,"[149.3194, 147.405]","[0.2672, 0.7328]",296.7244,"[147.9118, 147.9118]","[0.3235, 0.6765]",295.8236,"[156.0, 145.0]","[0.0, 1.0]",301.0,0.8814814814814815,1.0
dabbd2df-bdea-4a2e-8084-fda7f98c6cd7,True,"[(56, 79), (65, 54)]",210,210,65,65,65,65,65,65,65,65,65,56,65,119,"[145.0, 156.0]","[0.0, 1.0]",301.0,"[147.405, 149.3194]","[0.2672, 0.7328]",296.7244,"[147.9118, 147.9118]","[0.3235, 0.6765]",295.8236,"[145.0, 156.0]","[0.0, 1.0]",301.0,0.8814814814814815,1.0
151f5798-df70-4901-b170-05e7d396c859,False,"[(81, 92), (110, 87), (73, 96)]",276,276,73,81,73,73,81,73,81,73,73,110,73,163,"[203.0, 226.0]","[0.0, 0.0, 1.0]",429.0,"[197.5706, 228.7147]","[0.6787, 0.0, 0.3213]",426.2853,"[203.0, 226.0]","[-0.0, 0.0, 1.0]",429.0,"[203.0, 226.0]","[0.0, 0.0, 1.0]",429.0,0.8274111675126904,0.9644970414201184
151f5798-df70-4901-b170-05e7d396c859,False,"[(92, 81), (87, 110), (96, 73)]",322,322,96,92,96,96,92,96,92,96,96,87,96,163,"[226.0, 203.0]","[0.0, 0.0, 1.0]",429.0,"[228.7147, 197.5706]","[0.6787, 0.0, 0.3213]",426.2853,"[226.0, 203.0]","[-0.0, 0.0, 1.0]",429.0,"[226.0, 203.0]","[0.0, 0.0, 1.0]",429.0,0.8274111675126904,0.9644970414201184
1187e01f-14d6-4d6b-b908-20cac52fd659,False,"[(74, 63), (61, 72)]",222,222,61,61,61,61,74,61,61,61,61,74,61,133,"[161.0, 150.0]","[0.0, 1.0]",311.0,"[155.6425, 153.709]","[0.4121, 0.5879]",309.3515,"[154.5, 154.5]","[0.5, 0.5]",309.0,"[161.0, 150.0]","[0.0, 1.0]",311.0,0.9708029197080292,1.0
1187e01f-14d6-4d6b-b908-20cac52fd659,False,"[(63, 74), (72, 61)]",222,222,72,72,72,72,63,72,72,72,72,63,72,133,"[150.0, 161.0]","[0.0, 1.0]",311.0,"[153.709, 155.6425]","[0.4121, 0.5879]",309.3515,"[154.5, 154.5]","[0.5, 0.5]",309.0,"[150.0, 161.0]","[0.0, 1.0]",311.0,0.9708029197080292,1.0
0295a081-074f-4bef-aec8-013697d06247,False,"[(100, 145), (108, 141), (167, 134)]",320,320,100,108,100,100,108,100,108,100,100,167,100,239,"[220.0, 231.0]","[1.0, 0.0, 0.0]",451.0,"[213.125, 234.4375]","[0.1406, 0.8594, 0.0]",447.5625,"[220.0, 231.0]","[1.0, -0.0, 0.0]",451.0,"[220.0, 231.0]","[1.0, 0.0, 0.0]",451.0,0.7940199335548173,0.9755102040816327
0295a081-074f-4bef-aec8-013697d06247,False,"[(145, 100), (141, 108), (134, 167)]",376,376,145,141,145,145,141,145,141,145,145,134,145,239,"[231.0, 220.0]","[1.0, 0.0, 0.0]",451.0,"[234.4375, 213.125]","[0.1406, 0.8594, 0.0]",447.5625,"[231.0, 220.0]","[1.0, -0.0, 0.0]",451.0,"[231.0, 220.0]","[1.0, 0.0, 0.0]",451.0,0.7940199335548173,0.9755102040816327
