eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
8fe43ba0-87b6-4927-b4a4-c857d6f8eaf5,0,0,True,"[(65, 42), (57, 46), (56, 67)]",200,166,38,31,200,56,101,107,65,103,57,103,57,103,57,103,57,107,65,103,57,103,57,103,57,123,56,103,57,103.0,57.0,104.15300000000002,59.30609999999999,107.0,65.0,103.0,57.0,0.8211382113821138,0.9805825242718447
8fe43ba0-87b6-4927-b4a4-c857d6f8eaf5,0,0,True,"[(42, 65), (46, 57), (67, 56)]",166,200,31,38,166,45,101,107,42,103,46,103,46,103,46,103,46,107,42,103,46,103,46,103,46,123,67,103,46,103.0,46.0,104.15300000000002,44.846900000000005,107.0,42.0,103.0,46.0,0.8211382113821138,0.9805825242718447
e9e46ea3-746c-44ce-8d47-254d4f5d41a1,0,0,False,"[(70, 59), (53, 76)]",210,256,39,49,210,56,123,129,53,129,70,129,70,129,70,129,70,129,53,129,53,129,53,129,53,129,70,129,70,129.0,53.00280000000001,129.0,60.539500000000004,129.0,53.0,129.0,53.0,0.9534883720930233,0.9534883720930233
e9e46ea3-746c-44ce-8d47-254d4f5d41a1,0,0,False,"[(59, 70), (76, 53)]",256,210,49,39,256,67,123,129,76,129,59,129,59,129,59,129,59,129,76,129,76,129,76,129,76,129,59,129,59,129.0,75.99719999999999,129.0,68.4605,129.0,76.0,129.0,76.0,0.9534883720930233,0.9534883720930233
0a151a7e-88e1-4403-b87a-aaa3dbb13988,1,11,False,"[(72, 49), (64, 53), (55, 66)]",210,188,45,35,210,63,115,121,72,117,64,117,64,117,64,117,64,121,72,117,64,117,64,117,64,121,55,117,64,117.0,64.0,117.77279999999996,62.2612,120.66660000000002,71.33330000000001,117.0,64.0,0.9504132231404959,0.9829059829059829
0a151a7e-88e1-4403-b87a-aaa3dbb13988,1,11,False,"[(49, 72), (53, 64), (66, 55)]",188,210,35,45,188,52,115,121,49,117,53,117,53,117,53,117,53,121,49,117,53,117,53,117,53,121,66,117,53,117.0,53.0,117.77279999999996,55.51159999999999,120.66660000000002,49.33330000000001,117.0,53.0,0.9504132231404959,0.9829059829059829
226d6890-925d-4291-adb8-6275c45b484c,3,33,False,"[(158, 113), (144, 133), (104, 137), (100, 145)]",320,320,76,89,320,103,239,245,100,241,104,241,104,241,104,277,144,241,104,241,104,241,104,241,104,277,144,241,104,241.0,104.0,249.11520000000002,118.60740000000001,253.69240000000002,126.84620000000001,241.0,104.0,0.8628158844765343,0.991701244813278
226d6890-925d-4291-adb8-6275c45b484c,3,33,False,"[(113, 158), (133, 144), (137, 104), (145, 100)]",320,320,89,76,320,136,239,245,145,241,137,241,137,241,137,277,133,241,137,241,137,241,137,241,137,277,133,241,137,241.0,137.0,249.11520000000002,130.5078,253.69240000000002,126.84620000000001,241.0,137.0,0.8628158844765343,0.991701244813278
cd757580-7003-4857-8d22-e5d267771ea4,1,1,True,"[(56, 79), (73, 50)]",222,210,46,39,222,64,117,123,73,123,73,123,73,123,73,135,56,123,73,123,73,123,73,123,73,135,56,123,73,123.0,73.0,127.3324,66.86250000000001,125.86959999999999,68.9348,123.0,73.0,0.8666666666666667,0.9512195121951219
cd757580-7003-4857-8d22-e5d267771ea4,1,1,True,"[(79, 56), (50, 73)]",210,222,39,46,210,53,117,123,50,123,50,123,50,123,50,135,79,123,50,123,50,123,50,123,50,135,79,123,50,123.0,50.0,127.3324,60.469899999999996,125.86959999999999,56.934799999999996,123.0,50.0,0.8666666666666667,0.9512195121951219
4bcb1fd3-f9b0-41e9-aff0-8563409b91e0,1,1,False,"[(53, 64), (74, 63)]",210,244,39,51,210,53,117,117,53,117,53,117,53,117,53,117,53,117,53,117,53,117,53,117,53,137,74,117,53,117.0,53.0,117.79329999999999,53.833,117.0,53.0,117.0,53.0,0.8540145985401459,1.0
4bcb1fd3-f9b0-41e9-aff0-8563409b91e0,1,1,False,"[(64, 53), (63, 74)]",244,210,51,39,244,64,117,117,64,117,64,117,64,117,64,117,64,117,64,117,64,117,64,117,64,137,63,117,64,117.0,64.0,117.79329999999999,63.96029999999999,117.0,64.0,117.0,64.0,0.8540145985401459,1.0
58cd8835-ba0a-46d1-b56f-a5ca2ccf4800,2,22,False,"[(57, 68), (70, 59)]",222,210,46,39,222,57,125,125,57,125,57,125,57,125,57,125,57,129,70,129,70,125,57,125,57,129,70,125,57,125.0,57.0,126.72269999999997,62.598899999999986,129.0,70.0,125.0,57.0,0.9689922480620154,1.0
58cd8835-ba0a-46d1-b56f-a5ca2ccf4800,2,22,False,"[(68, 57), (59, 70)]",210,222,39,46,210,68,125,125,68,125,68,125,68,125,68,125,68,129,59,129,59,125,68,125,68,129,59,125,68,125.0,68.0,126.72269999999997,64.12379999999999,129.0,59.0,125.0,68.0,0.9689922480620154,1.0
dcbb7725-5974-4a63-87e4-1acd04a66c8e,0,0,False,"[(53, 76), (86, 63), (79, 68)]",210,256,39,54,210,56,123,129,53,129,53,129,53,129,53,147,79,129,53,129,53,129,53,129,53,149,86,129,53,129.0,53.0,133.85379999999998,61.008700000000005,129.0,53.0,129.0,53.0,0.825503355704698,0.9534883720930233
dcbb7725-5974-4a63-87e4-1acd04a66c8e,0,0,False,"[(76, 53), (63, 86), (68, 79)]",256,210,54,39,256,67,123,129,76,129,76,129,76,129,76,147,68,129,76,129,76,129,76,129,76,149,63,129,76,129.0,76.0,133.85379999999998,72.8451,129.0,76.0,129.0,76.0,0.825503355704698,0.9534883720930233
bc69bdd3-253f-4b08-8211-22d39e11c797,1,1,False,"[(79, 68), (66, 77), (62, 85)]",232,266,51,58,232,65,141,147,62,143,66,143,66,143,66,147,79,147,62,143,66,143,66,143,66,147,79,143,66,143.00009999999997,66.0001,143.71929999999998,68.33770000000001,147.0,62.0,143.0,66.0,0.9591836734693877,0.986013986013986
bc69bdd3-253f-4b08-8211-22d39e11c797,1,1,False,"[(68, 79), (77, 66), (85, 62)]",266,232,58,51,266,76,141,147,85,143,77,143,77,143,77,147,68,147,85,143,77,143,77,143,77,147,68,143,77,143.00009999999997,77.0,143.71929999999998,75.38159999999999,147.0,85.0,143.0,77.0,0.9591836734693877,0.986013986013986
8ec6c160-2251-4c60-b609-3690a6ecfcf6,0,0,False,"[(65, 42), (57, 46), (56, 67)]",200,166,38,31,200,56,101,107,65,103,57,103,57,103,57,103,57,107,65,103,57,103,57,103,57,123,56,103,57,103.0,57.0,104.15300000000002,59.30609999999999,107.0,65.0,103.0,57.0,0.8211382113821138,0.9805825242718447
