EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
28d90d47-1af0-4c4b-9452-dfccadb38966,False,"[(64, 53), (51, 62), (47, 70)]",200,200,47,51,51,51,64,51,51,51,51,47,51,111,"[149.0, 138.0]","[0.0, 1.0, 0.0]",287.0,"[145.8805, 140.1597]","[0.24, 0.76, 0.0]",286.0402,"[142.5, 142.5]","[0.5, 0.5, 0.0]",285.0,"[149.0, 138.0]","[0.0, 1.0, 0.0]",287.0,0.9487179487179487,0.9823008849557522
28d90d47-1af0-4c4b-9452-dfccadb38966,False,"[(53, 64), (62, 51), (70, 47)]",200,200,70,62,62,62,53,62,62,62,62,70,62,111,"[138.0, 149.0]","[0.0, 1.0, 0.0]",287.0,"[140.1597, 145.8805]","[0.24, 0.76, 0.0]",286.0402,"[142.5, 142.5]","[0.5, 0.5, 0.0]",285.0,"[138.0, 149.0]","[0.0, 1.0, 0.0]",287.0,0.9487179487179487,0.9823008849557522
2687ad54-5153-4cdf-b05d-dbcd2aa3d61c,False,"[(47, 70), (58, 69), (71, 60)]",200,200,47,58,47,47,58,58,58,47,47,71,47,111,"[153.0, 130.0]","[1.0, 0.0, 0.0]",283.0,"[145.4908, 133.1288]","[0.6871, 0.0, 0.3129]",278.6196,"[136.7647, 136.7647]","[0.3235, 0.0, 0.6765]",273.5294,"[153.0, 130.0]","[1.0, 0.0, 0.0]",283.0,0.8473282442748091,0.9487179487179487
2687ad54-5153-4cdf-b05d-dbcd2aa3d61c,False,"[(70, 47), (69, 58), (60, 71)]",200,200,70,69,70,70,69,69,69,70,70,60,70,111,"[130.0, 153.0]","[1.0, 0.0, 0.0]",283.0,"[133.1288, 145.4908]","[0.6871, 0.0, 0.3129]",278.6196,"[136.7647, 136.7647]","[0.3235, 0.0, 0.6765]",273.5294,"[130.0, 153.0]","[1.0, 0.0, 0.0]",283.0,0.8473282442748091,0.9487179487179487
73a1979d-f819-4858-bbd8-3b0b7fd86695,False,"[(65, 42), (57, 46), (48, 59)]",200,200,65,57,57,57,57,65,57,57,57,48,57,101,"[143.0, 120.0]","[0.0, 1.0, 0.0]",263.0,"[144.4787, 117.8642]","[0.0, 0.8357, 0.1643]",262.3429,"[135.0, 124.0]","[1.0, -0.0, 0.0]",259.0,"[143.0, 120.0]","[0.0, 1.0, 0.0]",263.0,0.9439252336448598,0.9805825242718447
73a1979d-f819-4858-bbd8-3b0b7fd86695,False,"[(42, 65), (46, 57), (59, 48)]",166,166,42,46,46,46,46,42,46,46,46,59,46,101,"[120.0, 143.0]","[0.0, 1.0, 0.0]",263.0,"[117.8642, 144.4787]","[0.0, 0.8357, 0.1643]",262.3429,"[124.0, 135.0]","[1.0, -0.0, 0.0]",259.0,"[120.0, 143.0]","[0.0, 1.0, 0.0]",263.0,0.9439252336448598,0.9805825242718447
dcf8a82b-099d-4f3d-9737-d5b2d908cac4,False,"[(59, 48), (50, 61)]",210,210,59,59,59,59,59,59,59,59,59,50,59,107,"[151.0, 140.0]","[1.0, 0.0]",291.0,"[154.3952, 135.0958]","[0.6228, 0.3772]",289.491,"[151.0, 140.0]","[1.0, 0.0]",291.0,"[151.0, 140.0]","[1.0, 0.0]",291.0,0.963963963963964,1.0
dcf8a82b-099d-4f3d-9737-d5b2d908cac4,False,"[(48, 59), (61, 50)]",188,188,48,48,48,48,48,48,48,48,48,61,48,107,"[140.0, 151.0]","[1.0, 0.0]",291.0,"[135.0958, 154.3952]","[0.6228, 0.3772]",289.491,"[140.0, 151.0]","[1.0, 0.0]",291.0,"[140.0, 151.0]","[1.0, 0.0]",291.0,0.963963963963964,1.0
0245b59f-182e-4805-bab4-a65154521267,False,"[(71, 48), (63, 52), (55, 78)]",222,213,71,63,63,63,63,63,63,63,63,55,63,113,"[159.0, 158.0]","[0.0, 1.0, 0.0]",317.0,"[159.8911, 155.1039]","[0.0, 0.8886, 0.1114]",314.995,"[158.3333, 158.3333]","[0.0833, 0.9167, 0.0]",316.6666,"[159.0, 158.0]","[0.0, 1.0, 0.0]",317.0,0.849624060150376,0.9826086956521739
0245b59f-182e-4805-bab4-a65154521267,False,"[(48, 71), (52, 63), (78, 55)]",210,202,48,52,52,52,52,52,52,52,52,78,52,113,"[158.0, 159.0]","[0.0, 1.0, 0.0]",317.0,"[155.1039, 159.8911]","[0.0, 0.8886, 0.1114]",314.995,"[158.3333, 158.3333]","[0.0833, 0.9167, 0.0]",316.6666,"[158.0, 159.0]","[0.0, 1.0, 0.0]",317.0,0.849624060150376,0.9826086956521739
