EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
8c2335fd-061a-4b9e-980e-17ca107e3549,False,"[(77, 112), (88, 71), (84, 101)]",308,308,88,88,88,88,88,88,88,88,88,77,88,159,"[220.0, 237.0]","[0.0, 1.0, 0.0]",457.0,"[222.3743, 228.1503]","[0.2158, 0.7842, 0.0]",450.52459999999996,"[223.5962, 223.5962]","[0.3269, 0.6731, 0.0]",447.1924,"[220.0, 237.0]","[0.0, 1.0, 0.0]",457.0,0.8412698412698413,1.0
8c2335fd-061a-4b9e-980e-17ca107e3549,False,"[(112, 77), (71, 88), (101, 84)]",308,308,71,71,71,71,71,71,71,71,71,112,71,159,"[237.0, 220.0]","[0.0, 1.0, 0.0]",457.0,"[228.1503, 222.3743]","[0.2158, 0.7842, 0.0]",450.52459999999996,"[223.5962, 223.5962]","[0.3269, 0.6731, 0.0]",447.1924,"[237.0, 220.0]","[0.0, 1.0, 0.0]",457.0,0.8412698412698413,1.0
8d141adc-ac16-41c5-8402-087080ef6d51,False,"[(135, 118), (132, 149), (149, 114)]",426,426,149,135,135,135,135,132,135,135,135,132,135,235,"[291.0, 325.9999]","[1.0, 0.0, 0.0]",616.9999,"[290.5507, 326.1284]","[0.9679, 0.0, 0.0321]",616.6791000000001,"[294.0, 295.0]","[-0.0, 1.0, 0.0]",589.0,"[291.0, 326.0]","[1.0, 0.0, 0.0]",617.0,0.8362989323843416,0.9288537549407114
8d141adc-ac16-41c5-8402-087080ef6d51,False,"[(118, 135), (149, 132), (114, 149)]",444,444,114,118,118,118,118,149,118,118,118,149,118,235,"[325.9999, 291.0]","[1.0, 0.0, 0.0]",616.9999,"[326.1284, 290.5507]","[0.9679, 0.0, 0.0321]",616.6791000000001,"[295.0, 294.0]","[-0.0, 1.0, 0.0]",589.0,"[326.0, 291.0]","[1.0, 0.0, 0.0]",617.0,0.8362989323843416,0.9288537549407114
fd60b52e-f06e-43f2-b20d-2ba105e05182,False,"[(587, 604), (583, 618), (610, 593), (624, 589)]",2738,2738,583,587,587,587,587,583,587,587,587,624,587,1177,"[2150.9994, 2204.0002]","[1.0, 0.0, 0.0, 0.0]",4354.9996,"[2143.7842, 2207.4511]","[0.6863, 0.0, 0.3137, 0.0]",4351.2353,"[2155.0, 2190.0]","[-0.0, 1.0, 0.0, 0.0]",4345.0,"[2151.0, 2204.0]","[1.0, 0.0, 0.0, 0.0]",4355.0,0.9703215169002474,0.9882451721242653
fd60b52e-f06e-43f2-b20d-2ba105e05182,False,"[(604, 587), (618, 583), (593, 610), (589, 624)]",2808,2808,618,604,604,604,604,618,604,604,604,589,604,1177,"[2204.0002, 2150.9994]","[1.0, 0.0, 0.0, 0.0]",4354.9996,"[2207.4511, 2143.7842]","[0.6863, 0.0, 0.3137, 0.0]",4351.2353,"[2190.0, 2155.0]","[-0.0, 1.0, 0.0, 0.0]",4345.0,"[2204.0, 2151.0]","[1.0, 0.0, 0.0, 0.0]",4355.0,0.9703215169002474,0.9882451721242653
0346daf5-fa74-4e0c-baa2-3f4de35b39b9,False,"[(88, 71), (53, 88)]",308,308,53,88,53,53,88,88,88,53,53,88,53,129,"[255.0, 220.0]","[0.0, 1.0]",475.0,"[242.9869, 225.8349]","[0.3432, 0.6568]",468.8218,"[231.4423, 231.4423]","[0.6731, 0.3269]",462.8846,"[255.0, 220.0]","[0.0, 1.0]",475.0,0.8113207547169812,0.9148936170212766
0346daf5-fa74-4e0c-baa2-3f4de35b39b9,False,"[(71, 88), (88, 53)]",308,308,88,71,88,88,71,71,71,88,88,71,88,129,"[220.0, 255.0]","[0.0, 1.0]",475.0,"[225.8349, 242.9869]","[0.3432, 0.6568]",468.8218,"[231.4423, 231.4423]","[0.6731, 0.3269]",462.8846,"[220.0, 255.0]","[0.0, 1.0]",475.0,0.8113207547169812,0.9148936170212766
2569d0df-ae71-44e7-ac4d-d536e0aa5ce6,False,"[(57, 92), (98, 81)]",324,324,57,57,57,57,98,57,57,57,57,98,57,137,"[267.0, 250.0]","[1.0, 0.0]",517.0,"[258.1705, 252.3689]","[0.7846, 0.2154]",510.5394,"[253.5962, 253.5962]","[0.6731, 0.3269]",507.1924,"[267.0, 250.0]","[1.0, 0.0]",517.0,0.7653631284916201,0.9194630872483222
2569d0df-ae71-44e7-ac4d-d536e0aa5ce6,False,"[(92, 57), (81, 98)]",342,342,92,92,92,92,81,92,92,92,92,81,92,137,"[250.0, 267.0]","[1.0, 0.0]",517.0,"[252.3689, 258.1705]","[0.7846, 0.2154]",510.5394,"[253.5962, 253.5962]","[0.6731, 0.3269]",507.1924,"[250.0, 267.0]","[1.0, 0.0]",517.0,0.7653631284916201,0.9194630872483222
f7832ce4-147d-47e6-8b06-e80bd1f67d22,False,"[(82, 65), (96, 61), (71, 88)]",308,308,96,82,82,82,82,96,82,82,82,71,82,145,"[226.0, 191.0]","[1.0, 0.0, 0.0]",417.0,"[227.7334, 187.3756]","[0.8424, 0.0, 0.1576]",415.109,"[212.0, 195.0]","[-0.0, 1.0, 0.0]",407.0,"[226.0, 191.0]","[1.0, 0.0, 0.0]",417.0,0.9119496855345912,0.9863945578231292
f7832ce4-147d-47e6-8b06-e80bd1f67d22,False,"[(65, 82), (61, 96), (88, 71)]",256,256,61,65,65,65,65,61,65,65,65,88,65,145,"[191.0, 226.0]","[1.0, 0.0, 0.0]",417.0,"[187.3756, 227.7334]","[0.8424, 0.0, 0.1576]",415.109,"[195.0, 212.0]","[-0.0, 1.0, 0.0]",407.0,"[191.0, 226.0]","[1.0, 0.0, 0.0]",417.0,0.9119496855345912,0.9863945578231292
7c8d1b98-9a71-415a-852b-813a637c7a78,False,"[(113, 78), (71, 88)]",324,324,71,71,71,71,71,71,71,71,71,113,71,159,"[253.0, 270.0]","[0.0, 1.0]",523.0,"[245.564, 271.7705]","[0.177, 0.823]",517.3345,"[253.0, 270.0]","[-0.0, 1.0]",523.0,"[253.0, 270.0]","[0.0, 1.0]",523.0,0.8324607329842932,1.0
7c8d1b98-9a71-415a-852b-813a637c7a78,False,"[(78, 113), (88, 71)]",358,358,88,88,88,88,88,88,88,88,88,78,88,159,"[270.0, 253.0]","[0.0, 1.0]",523.0,"[271.7705, 245.564]","[0.177, 0.823]",517.3345,"[270.0, 253.0]","[-0.0, 1.0]",523.0,"[270.0, 253.0]","[0.0, 1.0]",523.0,0.8324607329842932,1.0
6499dec6-7355-4c2a-a400-95a37d1a72f3,False,"[(114, 131), (139, 122)]",324,324,114,114,114,114,114,114,114,114,114,139,114,245,"[210.0, 245.0]","[1.0, 0.0]",455.0,"[204.2658, 247.0643]","[0.7706, 0.2294]",451.3301,"[210.0, 245.0]","[1.0, 0.0]",455.0,"[210.0, 245.0]","[1.0, 0.0]",455.0,0.9386973180076629,1.0
6499dec6-7355-4c2a-a400-95a37d1a72f3,False,"[(131, 114), (122, 139)]",376,376,131,131,131,131,131,131,131,131,131,122,131,245,"[245.0, 210.0]","[1.0, 0.0]",455.0,"[247.0643, 204.2658]","[0.7706, 0.2294]",451.3301,"[245.0, 210.0]","[1.0, 0.0]",455.0,"[245.0, 210.0]","[1.0, 0.0]",455.0,0.9386973180076629,1.0
e8d980c3-a386-4653-a793-8069e00124b3,False,"[(102, 67), (77, 94)]",308,308,102,77,102,102,77,77,77,102,102,77,102,157,"[214.5741, 231.74]","[0.657, 0.343]",446.3141,"[218.2839, 227.7334]","[0.5086, 0.4914]",446.0173,"[222.8269, 222.8269]","[0.3269, 0.6731]",445.6538,"[206.0, 241.0]","[1.0, 0.0]",447.0,0.9181286549707602,0.9289940828402367
e8d980c3-a386-4653-a793-8069e00124b3,False,"[(67, 102), (94, 77)]",308,308,67,94,67,67,94,94,94,67,67,94,67,157,"[231.74, 214.5741]","[0.657, 0.343]",446.3141,"[227.7334, 218.2839]","[0.5086, 0.4914]",446.0173,"[222.8269, 222.8269]","[0.3269, 0.6731]",445.6538,"[241.0, 206.0]","[1.0, 0.0]",447.0,0.9181286549707602,0.9289940828402367
b1878f13-c846-4f6c-a185-100e559f3ba0,False,"[(146, 163), (153, 136)]",598,598,153,153,153,153,146,153,153,153,153,146,153,289,"[445.0, 392.0]","[0.0, 1.0]",837.0,"[446.285, 387.0436]","[0.1836, 0.8164]",833.3286,"[445.0, 392.0]","[-0.0, 1.0]",837.0,"[445.0, 392.0]","[0.0, 1.0]",837.0,0.9352750809061489,1.0
b1878f13-c846-4f6c-a185-100e559f3ba0,False,"[(163, 146), (136, 153)]",528,528,136,136,136,136,163,136,136,136,136,163,136,289,"[392.0, 445.0]","[0.0, 1.0]",837.0,"[387.0436, 446.285]","[0.1836, 0.8164]",833.3286,"[392.0, 445.0]","[-0.0, 1.0]",837.0,"[392.0, 445.0]","[0.0, 1.0]",837.0,0.9352750809061489,1.0
00c5a1f4-cdf0-4983-b6e7-0e819811d6e7,False,"[(111, 94), (107, 124), (92, 127)]",324,324,92,111,111,111,111,107,111,111,111,107,111,205,"[213.0, 248.0]","[1.0, 0.0, 0.0]",461.0,"[220.2387, 235.4276]","[0.619, 0.0, 0.381]",455.6663,"[225.7885, 225.7885]","[0.3269, 0.0, 0.6731]",451.577,"[213.0, 248.0]","[1.0, 0.0, 0.0]",461.0,0.8874458874458875,1.0
00c5a1f4-cdf0-4983-b6e7-0e819811d6e7,False,"[(94, 111), (124, 107), (127, 92)]",342,342,127,94,94,94,94,124,94,94,94,124,94,205,"[248.0, 213.0]","[1.0, 0.0, 0.0]",461.0,"[235.4276, 220.2387]","[0.619, 0.0, 0.381]",455.6663,"[225.7885, 225.7885]","[0.3269, 0.0, 0.6731]",451.577,"[248.0, 213.0]","[1.0, 0.0, 0.0]",461.0,0.8874458874458875,1.0
d0f678bc-4dd1-4e6b-97ae-58e84f24d56b,False,"[(111, 94), (81, 98)]",324,324,81,81,81,81,111,81,81,81,81,111,81,179,"[243.0, 244.0]","[0.0, 1.0]",487.0,"[239.5335, 244.4622]","[0.1155, 0.8845]",483.9957,"[243.0, 244.0]","[-0.0, 1.0]",487.0,"[243.0, 244.0]","[0.0, 1.0]",487.0,0.8731707317073171,1.0
d0f678bc-4dd1-4e6b-97ae-58e84f24d56b,False,"[(94, 111), (98, 81)]",342,342,98,98,98,98,94,98,98,98,98,94,98,179,"[244.0, 243.0]","[0.0, 1.0]",487.0,"[244.4622, 239.5335]","[0.1155, 0.8845]",483.9957,"[244.0, 243.0]","[-0.0, 1.0]",487.0,"[244.0, 243.0]","[0.0, 1.0]",487.0,0.8731707317073171,1.0
754fb032-0a46-4651-a7b8-ec007bb15b85,False,"[(101, 66), (87, 104)]",308,308,101,101,101,101,87,101,101,101,101,87,101,155,"[207.0, 156.0]","[1.0, 0.0]",363.0,"[209.8894, 148.1572]","[0.7936, 0.2064]",358.0466,"[207.0, 156.0]","[1.0, 0.0]",363.0,"[207.0, 156.0]","[1.0, 0.0]",363.0,0.8115183246073299,0.9281437125748503
754fb032-0a46-4651-a7b8-ec007bb15b85,False,"[(66, 101), (104, 87)]",222,222,66,66,66,66,104,66,66,66,66,104,66,155,"[156.0, 207.0]","[1.0, 0.0]",363.0,"[148.1572, 209.8894]","[0.7936, 0.2064]",358.0466,"[156.0, 207.0]","[1.0, 0.0]",363.0,"[156.0, 207.0]","[1.0, 0.0]",363.0,0.8115183246073299,0.9281437125748503
6ff15318-aa67-4450-841a-f387025008ca,False,"[(95, 60), (66, 101)]",308,308,95,95,95,95,95,95,95,95,95,66,95,143,"[213.006, 247.9916]","[0.9998, 0.0002]",460.99760000000003,"[225.187, 230.7701]","[0.5798, 0.4202]",455.9571,"[227.5, 227.5]","[0.5, 0.5]",455.0,"[213.0, 248.0]","[1.0, 0.0]",461.0,0.8562874251497006,0.9225806451612903
6ff15318-aa67-4450-841a-f387025008ca,False,"[(60, 95), (101, 66)]",308,308,60,60,60,60,60,60,60,60,60,101,60,143,"[247.9916, 213.006]","[0.9998, 0.0002]",460.99760000000003,"[230.7701, 225.187]","[0.5798, 0.4202]",455.9571,"[227.5, 227.5]","[0.5, 0.5]",455.0,"[248.0, 213.0]","[1.0, 0.0]",461.0,0.8562874251497006,0.9225806451612903
a485bfed-9207-4a32-a999-7d93ea94323c,False,"[(118, 135), (147, 112)]",462,462,147,118,118,118,118,147,147,118,118,147,118,247,"[334.0217, 264.9138]","[0.6559, 0.3441]",598.9355,"[329.6881, 268.3508]","[0.5065, 0.4935]",598.0389,"[315.0, 280.0]","[-0.0, 1.0]",595.0,"[344.0, 257.0]","[1.0, 0.0]",601.0,0.9536679536679536,0.9762845849802372
a485bfed-9207-4a32-a999-7d93ea94323c,False,"[(135, 118), (112, 147)]",392,392,112,135,135,135,135,112,112,135,135,112,135,247,"[264.9138, 334.0217]","[0.6559, 0.3441]",598.9355,"[268.3508, 329.6881]","[0.5065, 0.4935]",598.0389,"[280.0, 315.0]","[-0.0, 1.0]",595.0,"[257.0, 344.0]","[1.0, 0.0]",601.0,0.9536679536679536,0.9762845849802372
