eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
45ec158e-f836-4a6d-8e24-238033c4660a,2,18,False,"[(198, 125), (180, 153)]",362,298,159,113,362,198,323,323,198,333,180,323,198,323,198,333,180,323,198,333,180,323,198,323,198,333,180,323,198,323.0,198.0,326.79290000000003,191.1727,324.9566,194.4783,323.0,198.0,0.96996996996997,1.0
45ec158e-f836-4a6d-8e24-238033c4660a,2,18,False,"[(125, 198), (153, 180)]",298,362,113,159,298,125,323,323,125,333,153,323,125,323,125,333,153,323,125,333,153,323,125,323,125,333,153,323,125,323.0,125.0,326.79290000000003,135.6202,324.9566,130.4783,323.0,125.0,0.96996996996997,1.0
e0b058bc-89f4-4781-acae-9740d4ba2fb0,0,0,False,"[(45, 64), (62, 43)]",156,118,38,31,156,62,105,105,62,105,62,105,62,105,62,109,45,105,62,105,62,105,62,105,62,109,45,105,62,105.0,62.0,106.4143,55.9892,105.0,62.0,105.0,62.0,0.963302752293578,1.0
e0b058bc-89f4-4781-acae-9740d4ba2fb0,0,0,False,"[(64, 45), (43, 62)]",118,156,31,38,118,43,105,105,43,105,43,105,43,105,43,109,64,105,43,105,43,105,43,105,43,109,64,105,43,105.0,43.0,106.4143,50.4251,105.0,43.0,105.0,43.0,0.963302752293578,1.0
aaed34f9-2dc6-4b3c-923b-4579f1f2d248,2,18,False,"[(58, 67), (79, 60)]",172,200,46,53,172,58,125,125,58,125,58,125,58,125,58,125,58,125,58,125,58,125,58,125,58,139,79,125,58,125.0,58.0,127.9887,62.48309999999999,125.0,58.0,125.0,58.0,0.8992805755395683,1.0
aaed34f9-2dc6-4b3c-923b-4579f1f2d248,2,18,False,"[(67, 58), (60, 79)]",200,172,53,46,200,67,125,125,67,125,67,125,67,125,67,125,67,125,67,125,67,125,67,125,67,139,60,125,67,125.0,67.0,127.9887,65.50559999999999,125.0,67.0,125.0,67.0,0.8992805755395683,1.0
9edf22be-6f5d-4203-924a-678f727863ec,2,18,False,"[(75, 84), (79, 70)]",218,208,61,58,218,79,149,149,79,149,79,149,79,149,79,159,75,149,79,149,79,149,79,149,79,159,75,149,79,149.0,79.0,151.16129999999998,78.13550000000001,149.0,79.0,149.0,79.0,0.9371069182389937,1.0
9edf22be-6f5d-4203-924a-678f727863ec,2,18,False,"[(84, 75), (70, 79)]",208,218,58,61,208,70,149,149,70,149,70,149,70,149,70,159,84,149,70,149,70,149,70,149,70,159,84,149,70,149.0,70.0,151.16129999999998,73.0258,149.0,70.0,149.0,70.0,0.9371069182389937,1.0
067f71b5-a275-43ff-9ac9-c88cac7677b3,0,0,False,"[(52, 43), (58, 39)]",156,118,44,27,156,51,93,97,58,95,52,95,52,95,52,95,52,97,58,95,52,95,52,95,52,97,58,95,52,95.00040000000001,52.001000000000005,95.9348,54.804500000000004,97.0,58.0,95.0,52.0,0.9587628865979382,0.9789473684210527
067f71b5-a275-43ff-9ac9-c88cac7677b3,0,0,False,"[(43, 52), (39, 58)]",118,156,27,44,118,42,93,97,39,95,43,95,43,95,43,95,43,97,39,95,43,95,43,95,43,97,39,95,43,95.00040000000001,42.999399999999994,95.9348,41.130300000000005,97.0,39.0,95.0,43.0,0.9587628865979382,0.9789473684210527
