EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
2cb505a0-9801-4c56-b1ce-f11d284a090f,False,"[(58, 79), (77, 56)]",400,400,77,77,77,77,58,77,77,77,77,58,77,133,"[323.0, 302.0]","[0.0, 1.0]",625.0,"[331.014, 292.2989]","[0.4218, 0.5782]",623.3129,"[323.0, 302.0]","[-0.0, 1.0]",625.0,"[323.0, 302.0]","[0.0, 1.0]",625.0,0.9708029197080292,1.0
2cb505a0-9801-4c56-b1ce-f11d284a090f,False,"[(79, 58), (56, 77)]",358,358,56,56,56,56,79,56,56,56,56,79,56,133,"[302.0, 323.0]","[0.0, 1.0]",625.0,"[292.2989, 331.014]","[0.4218, 0.5782]",623.3129,"[302.0, 323.0]","[-0.0, 1.0]",625.0,"[302.0, 323.0]","[0.0, 1.0]",625.0,0.9708029197080292,1.0
20e2e5cc-30e9-4f4b-a7e4-bbaa8e95abd5,False,"[(85, 128), (117, 96), (93, 114)]",400,400,85,93,93,93,117,85,93,93,93,117,93,197,"[306.9999, 372.0]","[0.0, 0.0, 1.0]",678.9999,"[302.9281, 375.0539]","[0.0, 0.1697, 0.8303]",677.982,"[315.0, 358.0]","[1.0, 0.0, -0.0]",673.0,"[307.0, 372.0]","[0.0, 0.0, 1.0]",679.0,0.9248826291079812,0.9516908212560387
20e2e5cc-30e9-4f4b-a7e4-bbaa8e95abd5,False,"[(128, 85), (96, 117), (114, 93)]",486,486,128,114,114,114,96,128,114,114,114,96,114,197,"[372.0, 306.9999]","[0.0, 0.0, 1.0]",678.9999,"[375.0539, 302.9281]","[0.0, 0.1697, 0.8303]",677.982,"[358.0, 315.0]","[1.0, 0.0, -0.0]",673.0,"[372.0, 307.0]","[0.0, 0.0, 1.0]",679.0,0.9248826291079812,0.9516908212560387
976086c5-d995-4550-9675-381901276182,False,"[(629, 650), (666, 623)]",3824,3824,666,629,629,629,629,629,629,629,629,666,629,1273,"[3195.0, 3174.0]","[1.0, 0.0]",6369.0,"[3179.4076, 3185.3783]","[0.5786, 0.4214]",6364.7859,"[3182.8594, 3182.8594]","[0.6719, 0.3281]",6365.7188,"[3195.0, 3174.0]","[1.0, 0.0]",6369.0,0.9875872769588828,0.9953088350273651
976086c5-d995-4550-9675-381901276182,False,"[(650, 629), (623, 666)]",3824,3824,623,650,650,650,650,650,650,650,650,623,650,1273,"[3174.0, 3195.0]","[1.0, 0.0]",6369.0,"[3185.3783, 3179.4076]","[0.5786, 0.4214]",6364.7859,"[3182.8594, 3182.8594]","[0.6719, 0.3281]",6365.7188,"[3174.0, 3195.0]","[1.0, 0.0]",6369.0,0.9875872769588828,0.9953088350273651
067e95b1-e101-4171-b75c-86016f347a90,False,"[(104, 125), (123, 102), (141, 98)]",400,400,141,123,123,123,104,123,123,123,123,141,123,223,"[277.0, 298.0]","[0.0, 1.0, 0.0]",575.0,"[283.8967, 289.6514]","[0.363, 0.637, 0.0]",573.5481,"[286.5, 286.5]","[0.5, 0.5, 0.0]",573.0,"[277.0, 298.0]","[0.0, 1.0, 0.0]",575.0,0.9330543933054394,0.9911111111111112
067e95b1-e101-4171-b75c-86016f347a90,False,"[(125, 104), (102, 123), (98, 141)]",400,400,98,102,102,102,125,102,102,102,102,98,102,223,"[298.0, 277.0]","[0.0, 1.0, 0.0]",575.0,"[289.6514, 283.8967]","[0.363, 0.637, 0.0]",573.5481,"[286.5, 286.5]","[0.5, 0.5, 0.0]",573.0,"[298.0, 277.0]","[0.0, 1.0, 0.0]",575.0,0.9330543933054394,0.9911111111111112
844cdd9c-3a3f-46b3-8139-a6e9992367b8,False,"[(376, 271), (339, 318), (316, 337), (271, 376)]",526,526,376,316,376,376,339,271,271,271,271,376,376,647,"[254.9999, 360.0001]","[0.0, 0.0, 0.0, 1.0]",615.0,"[217.8125, 397.1875]","[0.3542, 0.0, 0.0, 0.6458]",615.0,"[255.0, 360.0]","[0.0, 0.0, -0.0, 1.0]",615.0,"[150.0, 465.0]","[1.0, 0.0, 0.0, 0.0]",615.0,0.984779299847793,1.0
844cdd9c-3a3f-46b3-8139-a6e9992367b8,False,"[(271, 376), (318, 339), (337, 316), (376, 271)]",736,736,271,337,271,271,318,376,376,376,376,271,271,647,"[360.0001, 254.9999]","[0.0, 0.0, 0.0, 1.0]",615.0,"[397.1875, 217.8125]","[0.3542, 0.0, 0.0, 0.6458]",615.0,"[360.0, 255.0]","[0.0, 0.0, -0.0, 1.0]",615.0,"[465.0, 150.0]","[1.0, 0.0, 0.0, 0.0]",615.0,0.984779299847793,1.0
