eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
af345a88-0111-4bd8-aa4e-ab3363647a0d,0,7,False,"[(386, 393), (392, 385), (382, 397)]",1178,1156,377,375,1178,392,777,779,382,777,392,777,392,777,392,779,386,777,392,777,392,777,392,777,392,779,382,777,392,777.0,391.99980000000005,777.8932,387.5335,777.0,392.0,777.0,392.0,0.9974326059050064,1.0
af345a88-0111-4bd8-aa4e-ab3363647a0d,0,7,False,"[(393, 386), (385, 392), (397, 382)]",1156,1178,375,377,1156,385,777,779,397,777,385,777,385,777,385,779,393,777,385,777,385,777,385,777,385,779,397,777,385,777.0,385.00019999999995,777.8932,390.3597,777.0,385.0,777.0,385.0,0.9974326059050064,1.0
f97a3590-227b-4872-8676-fc1932cddcbb,0,0,False,"[(78, 63), (58, 73), (74, 67)]",134,164,48,58,134,61,129,131,58,131,58,131,58,131,58,141,74,131,58,131,58,131,58,131,58,141,78,131,58,131.0,58.0,133.7338,63.467600000000004,131.0,58.0,131.0,58.0,0.9148936170212766,0.9847328244274809
f97a3590-227b-4872-8676-fc1932cddcbb,0,0,False,"[(63, 78), (73, 58), (67, 74)]",164,134,58,48,164,68,129,131,73,131,73,131,73,131,73,141,67,131,73,131,73,131,73,131,73,141,63,131,73,131.0,73.0,133.7338,70.2662,131.0,73.0,131.0,73.0,0.9148936170212766,0.9847328244274809
34672ac1-9ce2-4594-bd37-80890be67568,1,1,False,"[(60, 53), (55, 62)]",134,148,48,48,134,60,113,113,60,113,60,113,60,113,60,113,60,117,55,117,55,113,60,113,60,117,55,113,60,113.0,60.0,114.60210000000001,57.9975,117.0,55.0,113.0,60.0,0.9658119658119658,1.0
34672ac1-9ce2-4594-bd37-80890be67568,1,1,False,"[(53, 60), (62, 55)]",148,134,48,48,148,53,113,113,53,113,53,113,53,113,53,113,53,117,62,117,62,113,53,113,53,117,62,113,53,113.0,53.0,114.60210000000001,56.604600000000005,117.0,62.0,113.0,53.0,0.9658119658119658,1.0
f21a5256-88c4-4d4c-91ac-33aff5fe93b1,3,15,False,"[(71, 86), (72, 79), (76, 61)]",134,156,61,56,134,76,137,137,76,137,76,137,76,137,76,151,72,157,71,151,72,137,76,137,76,157,71,137,76,137.0,76.0,141.3923,74.745,157.0,71.0,137.0,76.0,0.8726114649681529,1.0
f21a5256-88c4-4d4c-91ac-33aff5fe93b1,3,15,False,"[(86, 71), (79, 72), (61, 76)]",156,134,56,61,156,61,137,137,61,137,61,137,61,137,61,151,79,157,86,151,79,137,61,137,61,157,86,137,61,137.0,61.0,141.3923,66.6473,157.0,86.0,137.0,61.0,0.8726114649681529,1.0
1c6e4ac9-563a-41ed-989b-e3d0e5e99ecc,0,0,False,"[(56, 63), (60, 45)]",122,92,43,37,122,55,103,105,60,105,60,105,60,105,60,119,56,105,60,105,60,105,60,105,60,119,56,105,60,105.0,60.0,106.9128,59.4535,105.0,60.0,105.0,60.0,0.865546218487395,0.9809523809523809
1c6e4ac9-563a-41ed-989b-e3d0e5e99ecc,0,0,False,"[(63, 56), (45, 60)]",92,122,37,43,92,48,103,105,45,105,45,105,45,105,45,119,63,105,45,105,45,105,45,105,45,119,63,105,45,105.0,45.0,106.9128,47.4593,105.0,45.0,105.0,45.0,0.865546218487395,0.9809523809523809
fb3d869f-a2ed-4eb0-ba82-13fba9279ebc,1,7,False,"[(47, 54), (56, 49)]",134,120,42,39,134,47,101,101,47,101,47,101,47,101,47,101,47,105,56,105,56,101,47,101,47,105,56,101,47,101.0,47.0,102.62020000000001,50.645300000000006,105.0,56.0,101.0,47.0,0.9619047619047619,1.0
fb3d869f-a2ed-4eb0-ba82-13fba9279ebc,1,7,False,"[(54, 47), (49, 56)]",120,134,39,42,120,54,101,101,54,101,54,101,54,101,54,101,54,105,49,105,49,101,54,101,54,105,49,101,54,101.0,54.0,102.62020000000001,51.974900000000005,105.0,49.0,101.0,54.0,0.9619047619047619,1.0
8a6f91fe-27fc-43f0-ba26-40aebe39ee85,2,14,False,"[(57, 64), (62, 55)]",128,128,48,48,128,62,117,117,62,117,62,117,62,117,62,121,57,117,62,117,62,117,62,117,62,121,57,117,62,117.0,62.0,118.45420000000001,60.1823,119.0,59.5,117.0,62.0,0.9669421487603306,1.0
8a6f91fe-27fc-43f0-ba26-40aebe39ee85,2,14,False,"[(64, 57), (55, 62)]",128,128,48,48,128,55,117,117,55,117,55,117,55,117,55,121,64,117,55,117,55,117,55,117,55,121,64,117,55,117.0,55.0,118.45420000000001,58.2719,119.0,59.5,117.0,55.0,0.9669421487603306,1.0
1233f38c-da5b-4143-8fc7-f2c5ffacde3e,1,7,False,"[(55, 98), (60, 95), (70, 91), (88, 67)]",134,162,48,62,134,64,149,153,55,155,88,153,55,153,55,161,70,155,60,161,70,153,55,153,55,155,88,153,55,153.32940000000002,60.435500000000005,153.87720000000002,69.473,153.4688,62.734399999999994,153.0,55.0,0.9254658385093167,0.9738562091503268
1233f38c-da5b-4143-8fc7-f2c5ffacde3e,1,7,False,"[(98, 55), (95, 60), (91, 70), (67, 88)]",162,134,62,48,162,85,149,153,98,155,67,153,98,153,98,161,91,155,95,161,91,153,98,153,98,155,67,153,98,153.32940000000002,92.8939,153.87720000000002,84.4042,153.4688,90.7344,153.0,98.0,0.9254658385093167,0.9738562091503268
68a8932b-f163-40c3-87b9-8f5acafd0e67,0,0,False,"[(55, 40), (51, 58)]",122,92,38,27,122,50,93,95,55,95,55,95,55,95,55,109,51,95,55,95,55,95,55,95,55,109,51,95,55,95.0,55.0,96.9596,54.4401,95.0,55.0,95.0,55.0,0.8532110091743119,0.9789473684210527
68a8932b-f163-40c3-87b9-8f5acafd0e67,0,0,False,"[(40, 55), (58, 51)]",92,122,27,38,92,43,93,95,40,95,40,95,40,95,40,109,58,95,40,95,40,95,40,95,40,109,58,95,40,95.0,40.0,96.9596,42.5195,95.0,40.0,95.0,40.0,0.8532110091743119,0.9789473684210527
436d121c-e28f-4d75-9e2e-c57eab169f19,1,7,False,"[(71, 50), (68, 61), (58, 79)]",134,120,49,43,134,71,121,121,71,129,68,121,71,121,71,129,68,121,71,129,68,121,71,121,71,137,58,121,71,121.0,71.0,125.6756,67.201,123.66659999999999,68.8333,121.0,71.0,0.8832116788321168,1.0
436d121c-e28f-4d75-9e2e-c57eab169f19,1,7,False,"[(50, 71), (61, 68), (79, 58)]",120,134,43,49,120,50,121,121,50,129,61,121,50,121,50,129,61,121,50,129,61,121,50,121,50,137,79,121,50,121.0,50.0,125.6756,58.4746,123.66659999999999,54.833299999999994,121.0,50.0,0.8832116788321168,1.0
3cd0b06b-1ee4-4a3d-b41b-fd08d457b738,1,1,True,"[(55, 70), (59, 66), (68, 61), (73, 58)]",134,148,48,51,134,58,123,125,55,125,59,125,55,125,55,125,59,125,55,125,59,125,55,125,55,131,73,125,55,125.0,55.5009,125.86259999999999,61.012699999999995,125.0,55.5,125.0,55.0,0.9389312977099237,0.984
3cd0b06b-1ee4-4a3d-b41b-fd08d457b738,1,1,True,"[(70, 55), (66, 59), (61, 68), (58, 73)]",148,134,51,48,148,65,123,125,70,125,66,125,70,125,70,125,66,125,70,125,66,125,70,125,70,131,58,125,70,125.0,69.4991,125.86259999999999,64.8499,125.0,69.5,125.0,70.0,0.9389312977099237,0.984
61e5601e-fcd9-491b-af27-a776a449e013,2,14,False,"[(58, 65), (63, 48)]",128,128,43,47,128,63,111,111,63,111,63,111,63,111,63,123,58,111,63,111,63,111,63,111,63,123,58,111,63,111.0,63.0,114.0188,61.74209999999999,119.18180000000001,59.590900000000005,111.0,63.0,0.9024390243902439,1.0
61e5601e-fcd9-491b-af27-a776a449e013,2,14,False,"[(65, 58), (48, 63)]",128,128,47,43,128,48,111,111,48,111,48,111,48,111,48,123,65,111,48,111,48,111,48,111,48,123,65,111,48,111.0,48.0,114.0188,52.276700000000005,119.18180000000001,59.590900000000005,111.0,48.0,0.9024390243902439,1.0
3eef0d48-2233-4e7f-8b50-e3ffe13d77d4,0,0,False,"[(53, 68), (57, 64)]",134,164,43,57,134,56,119,121,53,121,57,121,53,121,53,121,57,121,53,121,53,121,53,121,53,121,57,121,53,121.0,53.0,121.0,54.790099999999995,121.0,53.0,121.0,57.0,0.9834710743801653,0.9834710743801653
