EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
8e1dbfdd-1b3e-4298-8e0e-70fc0a64e69e,False,"[(158, 125), (146, 179)]",200,200,158,158,158,158,158,158,158,158,158,146,158,283,"[42.0, 85.0]","[1.0, 0.0]",127.0,"[45.1098, 71.0061]","[0.7409, 0.2591]",116.11590000000001,"[49.8182, 49.8182]","[0.3485, 0.6515]",99.6364,"[42.0, 85.0]","[1.0, 0.0]",127.0,0.8707692307692307,1.0
8e1dbfdd-1b3e-4298-8e0e-70fc0a64e69e,False,"[(125, 158), (179, 146)]",210,210,125,125,125,125,125,125,125,125,125,179,125,283,"[85.0, 42.0]","[1.0, 0.0]",127.0,"[71.0061, 45.1098]","[0.7409, 0.2591]",116.11590000000001,"[49.8182, 49.8182]","[0.3485, 0.6515]",99.6364,"[85.0, 42.0]","[1.0, 0.0]",127.0,0.8707692307692307,1.0
30257999-667d-4f98-947f-ff0e9b284739,False,"[(124, 113), (127, 104)]",190,190,127,124,127,127,124,127,127,127,127,124,127,231,"[63.0, 40.0]","[0.0, 1.0]",103.0,"[63.5042, 38.4874]","[0.1681, 0.8319]",101.9916,"[63.0, 40.0]","[-0.0, 1.0]",103.0,"[63.0, 40.0]","[0.0, 1.0]",103.0,0.9746835443037974,1.0
30257999-667d-4f98-947f-ff0e9b284739,False,"[(113, 124), (104, 127)]",144,144,104,113,104,104,113,104,104,104,104,113,104,231,"[40.0, 63.0]","[0.0, 1.0]",103.0,"[38.4874, 63.5042]","[0.1681, 0.8319]",101.9916,"[40.0, 63.0]","[-0.0, 1.0]",103.0,"[40.0, 63.0]","[0.0, 1.0]",103.0,0.9746835443037974,1.0
272c74d9-d603-4231-82af-f0938e925b87,False,"[(411, 422), (402, 435)]",628,628,402,411,411,411,411,411,411,411,411,402,411,833,"[217.0, 206.0]","[1.0, 0.0]",423.0,"[220.4821, 200.9704]","[0.6131, 0.3869]",421.4525,"[217.0, 206.0]","[1.0, 0.0]",423.0,"[217.0, 206.0]","[1.0, 0.0]",423.0,0.995221027479092,1.0
272c74d9-d603-4231-82af-f0938e925b87,False,"[(422, 411), (435, 402)]",628,628,435,422,422,422,422,422,422,422,422,435,422,833,"[206.0, 217.0]","[1.0, 0.0]",423.0,"[200.9704, 220.4821]","[0.6131, 0.3869]",421.4525,"[206.0, 217.0]","[1.0, 0.0]",423.0,"[206.0, 217.0]","[1.0, 0.0]",423.0,0.995221027479092,1.0
96dde298-aea1-4a8a-ad65-12dfb3cb0135,False,"[(164, 141), (157, 146)]",200,200,164,157,157,157,157,157,157,157,157,164,157,301,"[43.0, 54.0]","[0.0, 1.0]",97.0,"[40.6035, 55.7118]","[0.3424, 0.6576]",96.3153,"[43.0, 54.0]","[-0.0, 1.0]",97.0,"[43.0, 54.0]","[0.0, 1.0]",97.0,0.9868852459016394,0.9933993399339934
96dde298-aea1-4a8a-ad65-12dfb3cb0135,False,"[(141, 164), (146, 157)]",200,200,141,146,146,146,146,146,146,146,146,141,146,301,"[54.0, 43.0]","[0.0, 1.0]",97.0,"[55.7118, 40.6035]","[0.3424, 0.6576]",96.3153,"[54.0, 43.0]","[-0.0, 1.0]",97.0,"[54.0, 43.0]","[0.0, 1.0]",97.0,0.9868852459016394,0.9933993399339934
96033550-8a69-4d77-a6c2-1705ef04d089,False,"[(128, 139), (154, 131)]",190,190,128,128,128,128,128,154,154,128,154,128,128,267,"[39.125, 12.0385]","[0.1202, 0.8798]",51.1635,"[46.5372, 9.7578]","[0.4053, 0.5947]",56.295,"[36.0, 13.0]","[-0.0, 1.0]",49.0,"[62.0, 5.0]","[1.0, 0.0]",67.0,0.9368421052631579,1.0
96033550-8a69-4d77-a6c2-1705ef04d089,False,"[(139, 128), (131, 154)]",144,144,139,139,139,139,139,131,131,139,131,139,139,267,"[12.0385, 39.125]","[0.1202, 0.8798]",51.1635,"[9.7578, 46.5372]","[0.4053, 0.5947]",56.295,"[13.0, 36.0]","[-0.0, 1.0]",49.0,"[5.0, 62.0]","[1.0, 0.0]",67.0,0.9368421052631579,1.0
