eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
0458209d-7041-4697-ad03-330834acce78,0,0,False,"[(54, 59), (53, 64)]",96,118,45,53,96,54,113,117,53,113,54,113,54,113,54,113,54,117,53,117,53,113,54,113,54,117,53,113,54,113.0,54.0,113.8613,53.7847,117.0,53.0,113.0,54.0,0.9658119658119658,1.0
0458209d-7041-4697-ad03-330834acce78,0,0,False,"[(59, 54), (64, 53)]",118,96,53,45,118,59,113,117,64,113,59,113,59,113,59,113,59,117,64,117,64,113,59,113,59,117,64,113,59,113.0,59.0,113.8613,60.0766,117.0,64.0,113.0,59.0,0.9658119658119658,1.0
2be4c17c-9a43-4f11-8a85-4ad47cc33cb3,0,0,False,"[(71, 66), (59, 70)]",96,112,54,59,96,60,125,129,59,129,59,129,59,129,59,137,71,129,59,129,59,129,59,129,59,137,71,129,59,129.0,59.0,130.6914,61.5371,129.0,59.0,129.0,59.0,0.9124087591240876,0.9689922480620154
2be4c17c-9a43-4f11-8a85-4ad47cc33cb3,0,0,False,"[(66, 71), (70, 59)]",112,96,59,54,112,65,125,129,70,129,70,129,70,129,70,137,66,129,70,129,70,129,70,129,70,137,66,129,70,129.0,70.0,130.6914,69.1543,129.0,70.0,129.0,70.0,0.9124087591240876,0.9689922480620154
fecf0e86-dd35-40a5-a5e9-6e92e15512a3,1,1,False,"[(116, 111), (121, 110)]",212,206,108,110,212,116,227,231,121,227,116,227,116,227,116,227,116,227,116,227,116,227,116,227,116,231,121,227,116,227.0,116.0,227.6666,116.8333,227.6666,116.8333,227.0,116.0,0.9826839826839827,1.0
fecf0e86-dd35-40a5-a5e9-6e92e15512a3,1,1,False,"[(111, 116), (110, 121)]",206,212,110,108,206,111,227,231,110,227,111,227,111,227,111,227,111,227,111,227,111,227,111,227,111,231,110,227,111,227.0,111.0,227.6666,110.8333,227.6666,110.8333,227.0,111.0,0.9826839826839827,1.0
6f78adba-c6d0-4f54-87aa-9d1b02b383a1,1,5,False,"[(51, 56), (48, 59)]",96,96,45,45,96,48,107,107,48,107,51,107,51,107,51,107,51,107,51,107,51,107,51,107,51,107,48,107,51,107.0,50.9998,107.0,49.6364,107.0,51.0,107.0,48.0,1.0,1.0
6f78adba-c6d0-4f54-87aa-9d1b02b383a1,1,5,False,"[(56, 51), (59, 48)]",96,96,45,45,96,59,107,107,59,107,56,107,56,107,56,107,56,107,56,107,56,107,56,107,56,107,59,107,56,107.0,56.0002,107.0,57.3636,107.0,56.0,107.0,59.0,1.0,1.0
5f24c8e4-12ae-4f07-acd1-711a940a9d15,3,11,False,"[(63, 58), (68, 57)]",92,102,42,52,92,63,121,125,68,121,63,121,63,121,63,121,63,121,63,121,63,121,63,121,63,125,68,121,63,121.0,63.0,121.45670000000001,63.5709,121.0,63.0,121.0,63.0,0.968,1.0
5f24c8e4-12ae-4f07-acd1-711a940a9d15,3,11,False,"[(58, 63), (57, 68)]",102,92,52,42,102,58,121,125,57,121,58,121,58,121,58,121,58,121,58,121,58,121,58,121,58,125,57,121,58,121.0,58.0,121.45670000000001,57.8858,121.0,58.0,121.0,58.0,0.968,1.0
c0a93af0-e7c0-4e78-bad2-c90fa67459a9,1,5,False,"[(96, 85), (93, 88), (86, 91)]",156,156,81,78,156,90,175,181,96,177,86,177,86,177,86,181,93,177,86,177,86,177,86,177,86,181,96,177,86,177.0,86.0,178.4867,89.7168,178.25,89.125,177.0,86.0,0.9668508287292817,0.9887005649717514
c0a93af0-e7c0-4e78-bad2-c90fa67459a9,1,5,False,"[(85, 96), (88, 93), (91, 86)]",156,156,78,81,156,85,175,181,85,177,91,177,91,177,91,181,88,177,91,177,91,177,91,177,91,181,85,177,91,177.0,91.0,178.4867,88.7699,178.25,89.125,177.0,91.0,0.9668508287292817,0.9887005649717514
91edf7d5-47e9-4e5e-bff2-3b108adb8a00,3,11,False,"[(58, 53), (54, 59)]",96,96,51,45,96,58,111,111,58,111,58,111,58,111,58,111,58,111,58,111,58,111,58,111,58,113,54,111,58,111.0,58.0,111.81139999999999,56.3774,112.0,56.0,111.0,58.0,0.9823008849557522,1.0
91edf7d5-47e9-4e5e-bff2-3b108adb8a00,3,11,False,"[(53, 58), (59, 54)]",96,96,45,51,96,53,111,111,53,111,53,111,53,111,53,111,53,111,53,111,53,111,53,111,53,113,59,111,53,111.0,53.0,111.81139999999999,55.434,112.0,56.0,111.0,53.0,0.9823008849557522,1.0
539531d8-ae93-4b2a-9237-f57e90560a32,2,10,False,"[(51, 56), (47, 58)]",92,92,44,42,92,50,105,105,47,107,51,105,47,105,47,107,51,107,51,107,51,105,47,105,47,107,51,105,47,105.0,47.0,105.7693,48.5385,107.0,51.0,105.0,47.0,0.9813084112149533,1.0
539531d8-ae93-4b2a-9237-f57e90560a32,2,10,False,"[(56, 51), (58, 47)]",92,92,42,44,92,55,105,105,58,107,56,105,58,105,58,107,56,107,56,107,56,105,58,105,58,107,56,105,58,105.0,58.0,105.7693,57.2308,107.0,56.0,105.0,58.0,0.9813084112149533,1.0
f7751c5e-fa40-4074-8113-80d94e106457,1,5,False,"[(65, 44), (62, 47)]",106,96,46,39,106,62,109,109,65,109,62,109,65,109,65,109,62,109,62,109,62,109,65,109,62,109,65,109,65,109.0,62.0002,109.0,63.375,109.0,62.0,109.0,62.0,1.0,1.0
f7751c5e-fa40-4074-8113-80d94e106457,1,5,False,"[(44, 65), (47, 62)]",96,106,39,46,96,47,109,109,44,109,47,109,44,109,44,109,47,109,47,109,47,109,44,109,47,109,44,109,44,109.0,46.9998,109.0,45.625,109.0,47.0,109.0,47.0,1.0,1.0
3598f6c2-748d-45e0-b31b-d753e2aa4c28,2,10,False,"[(75, 64), (73, 78)]",112,112,63,59,112,67,139,139,75,139,75,139,75,139,75,151,73,139,75,139,75,139,75,139,75,151,73,139,75,139.0,75.0,140.7944,74.70089999999999,147.25,73.625,139.0,75.0,0.9205298013245033,1.0
3598f6c2-748d-45e0-b31b-d753e2aa4c28,2,10,False,"[(64, 75), (78, 73)]",112,112,59,63,112,72,139,139,64,139,64,139,64,139,64,151,78,139,64,139,64,139,64,139,64,151,78,139,64,139.0,64.0,140.7944,66.0935,147.25,73.625,139.0,64.0,0.9205298013245033,1.0
85c2d0e9-9ee5-447a-99fa-89e10f41986d,2,10,False,"[(56, 51), (50, 61), (55, 60)]",92,92,50,45,92,51,107,111,50,107,56,107,56,107,56,107,56,107,56,107,56,107,56,107,56,115,55,107,56,107.0,56.0,108.47749999999999,53.7838,108.25,54.125,107.0,56.0,0.9304347826086956,1.0
85c2d0e9-9ee5-447a-99fa-89e10f41986d,2,10,False,"[(51, 56), (61, 50), (60, 55)]",92,92,45,50,92,56,107,111,61,107,51,107,51,107,51,107,51,107,51,107,51,107,51,107,51,115,60,107,51,107.0,51.0,108.47749999999999,54.6937,108.25,54.125,107.0,51.0,0.9304347826086956,1.0
3c617f09-6f71-45b3-a20c-0451c4f19e4c,2,10,False,"[(54, 59), (57, 52), (59, 48)]",92,92,47,45,92,56,107,107,59,109,57,107,59,107,59,113,54,109,57,109,57,107,59,107,59,113,54,107,59,107.0,59.0,108.8334,57.1667,111.0,55.5,107.0,59.0,0.9469026548672567,1.0
3c617f09-6f71-45b3-a20c-0451c4f19e4c,2,10,False,"[(59, 54), (52, 57), (48, 59)]",92,92,45,47,92,51,107,107,48,109,52,107,48,107,48,113,59,109,52,109,52,107,48,107,48,113,59,107,48,107.0,48.0,108.8334,51.6667,111.0,55.5,107.0,48.0,0.9469026548672567,1.0
