EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
45ec158e-f836-4a6d-8e24-238033c4660a,False,"[(198, 125), (180, 153)]",362,362,198,180,198,198,180,198,180,198,198,180,198,323,"[164.0, 173.0]","[1.0, 0.0]",337.0,"[170.8273, 162.3798]","[0.6207, 0.3793]",333.20709999999997,"[167.5217, 167.5217]","[0.8043, 0.1957]",335.0434,"[164.0, 173.0]","[1.0, 0.0]",337.0,0.96996996996997,1.0
45ec158e-f836-4a6d-8e24-238033c4660a,False,"[(125, 198), (153, 180)]",298,298,125,153,125,125,153,125,153,125,125,153,125,323,"[173.0, 164.0]","[1.0, 0.0]",337.0,"[162.3798, 170.8273]","[0.6207, 0.3793]",333.20709999999997,"[167.5217, 167.5217]","[0.8043, 0.1957]",335.0434,"[173.0, 164.0]","[1.0, 0.0]",337.0,0.96996996996997,1.0
e0b058bc-89f4-4781-acae-9740d4ba2fb0,False,"[(45, 64), (62, 43)]",156,156,62,62,62,62,45,62,62,62,62,45,62,105,"[94.0, 75.0]","[0.0, 1.0]",169.0,"[100.0108, 67.5749]","[0.3536, 0.6464]",167.5857,"[94.0, 75.0]","[-0.0, 1.0]",169.0,"[94.0, 75.0]","[0.0, 1.0]",169.0,0.963302752293578,1.0
e0b058bc-89f4-4781-acae-9740d4ba2fb0,False,"[(64, 45), (43, 62)]",118,118,43,43,43,43,64,43,43,43,43,64,43,105,"[75.0, 94.0]","[0.0, 1.0]",169.0,"[67.5749, 100.0108]","[0.3536, 0.6464]",167.5857,"[75.0, 94.0]","[-0.0, 1.0]",169.0,"[75.0, 94.0]","[0.0, 1.0]",169.0,0.963302752293578,1.0
aaed34f9-2dc6-4b3c-923b-4579f1f2d248,False,"[(58, 67), (79, 60)]",172,172,58,58,58,58,58,58,58,58,58,79,58,125,"[114.0, 133.0]","[1.0, 0.0]",247.0,"[109.5169, 134.4944]","[0.7865, 0.2135]",244.0113,"[114.0, 133.0]","[1.0, 0.0]",247.0,"[114.0, 133.0]","[1.0, 0.0]",247.0,0.8992805755395683,1.0
aaed34f9-2dc6-4b3c-923b-4579f1f2d248,False,"[(67, 58), (60, 79)]",200,200,67,67,67,67,67,67,67,67,67,60,67,125,"[133.0, 114.0]","[1.0, 0.0]",247.0,"[134.4944, 109.5169]","[0.7865, 0.2135]",244.0113,"[133.0, 114.0]","[1.0, 0.0]",247.0,"[133.0, 114.0]","[1.0, 0.0]",247.0,0.8992805755395683,1.0
9edf22be-6f5d-4203-924a-678f727863ec,False,"[(75, 84), (79, 70)]",218,218,79,79,79,79,75,79,79,79,79,75,79,149,"[139.0, 138.0]","[0.0, 1.0]",277.0,"[139.8645, 134.9742]","[0.2161, 0.7839]",274.8387,"[139.0, 138.0]","[-0.0, 1.0]",277.0,"[139.0, 138.0]","[0.0, 1.0]",277.0,0.9371069182389937,1.0
9edf22be-6f5d-4203-924a-678f727863ec,False,"[(84, 75), (70, 79)]",208,208,70,70,70,70,84,70,70,70,70,84,70,149,"[138.0, 139.0]","[0.0, 1.0]",277.0,"[134.9742, 139.8645]","[0.2161, 0.7839]",274.8387,"[138.0, 139.0]","[-0.0, 1.0]",277.0,"[138.0, 139.0]","[0.0, 1.0]",277.0,0.9371069182389937,1.0
067f71b5-a275-43ff-9ac9-c88cac7677b3,False,"[(52, 43), (58, 39)]",156,156,58,52,52,52,52,58,52,52,52,58,52,93,"[103.999, 75.0006]","[0.9998, 0.0002]",178.9996,"[101.1955, 76.8697]","[0.5326, 0.4674]",178.0652,"[98.0, 79.0]","[-0.0, 1.0]",177.0,"[104.0, 75.0]","[1.0, 0.0]",179.0,0.9587628865979382,0.9789473684210527
067f71b5-a275-43ff-9ac9-c88cac7677b3,False,"[(43, 52), (39, 58)]",118,118,39,43,43,43,43,39,43,43,43,39,43,93,"[75.0006, 103.999]","[0.9998, 0.0002]",178.9996,"[76.8697, 101.1955]","[0.5326, 0.4674]",178.0652,"[79.0, 98.0]","[-0.0, 1.0]",177.0,"[75.0, 104.0]","[1.0, 0.0]",179.0,0.9587628865979382,0.9789473684210527
3e21a254-cba9-4308-b9e3-7875e2f3875b,False,"[(86, 67), (84, 75)]",190,190,86,84,86,86,84,84,84,86,86,84,86,149,"[104.0, 133.0]","[1.0, 0.0]",237.0,"[104.4776, 131.0898]","[0.7612, 0.2388]",235.5674,"[106.0, 125.0]","[-0.0, 1.0]",231.0,"[104.0, 133.0]","[1.0, 0.0]",237.0,0.9371069182389937,0.9738562091503268
3e21a254-cba9-4308-b9e3-7875e2f3875b,False,"[(67, 86), (75, 84)]",200,200,67,75,67,67,75,75,75,67,67,75,67,149,"[133.0, 104.0]","[1.0, 0.0]",237.0,"[131.0898, 104.4776]","[0.7612, 0.2388]",235.5674,"[125.0, 106.0]","[-0.0, 1.0]",231.0,"[133.0, 104.0]","[1.0, 0.0]",237.0,0.9371069182389937,0.9738562091503268
d2b71dbb-ef3b-4334-bd34-f90cbac8f7ca,False,"[(58, 67), (71, 52)]",164,164,71,58,71,71,58,58,58,71,71,58,71,119,"[95.0334, 109.6538]","[0.1564, 0.8436]",204.68720000000002,"[99.2141, 104.8299]","[0.478, 0.522]",204.04399999999998,"[101.8214, 101.8214]","[0.6786, 0.3214]",203.6428,"[93.0, 112.0]","[0.0, 1.0]",205.0,0.952,0.967479674796748
