eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
48ad7cbb-8441-46fd-bfd6-c501b5655613,3,31,False,"[(90, 59), (70, 85), (57, 88)]",286,302,39,46,286,60,135,145,57,155,70,145,57,145,57,155,70,155,70,155,70,145,57,145,57,155,70,145,57,145.0,57.0,146.812,71.94900000000001,145.9678,64.9839,145.0,57.0,0.8709677419354839,0.9310344827586207
48ad7cbb-8441-46fd-bfd6-c501b5655613,3,31,False,"[(59, 90), (85, 70), (88, 57)]",302,286,46,39,302,75,135,145,88,155,85,145,88,145,88,155,85,155,85,155,85,145,88,145,88,155,85,145,88,145.0,88.0,146.812,74.863,145.9678,80.9839,145.0,88.0,0.8709677419354839,0.9310344827586207
c293f426-4b42-4373-8adb-824fa8f26656,2,30,False,"[(155, 140), (138, 153), (129, 160)]",346,362,111,118,346,129,273,289,129,291,138,289,129,289,129,295,155,291,138,291,138,289,129,289,129,295,155,289,129,289.0001,129.0002,291.4992,140.1215,290.875,137.4375,289.0,129.0,0.9254237288135593,0.9446366782006921
c293f426-4b42-4373-8adb-824fa8f26656,2,30,False,"[(140, 155), (153, 138), (160, 129)]",362,346,118,111,362,144,273,289,160,291,153,289,160,289,160,295,140,291,153,291,153,289,160,289,160,295,140,289,160,289.0001,159.9999,291.4992,151.3777,290.875,153.4375,289.0,160.0,0.9254237288135593,0.9446366782006921
6db15ce5-fb47-42ee-8ffc-7aca5ff458b8,0,0,False,"[(101, 132), (121, 90)]",318,256,80,69,318,108,201,211,121,211,121,211,121,211,121,233,101,211,121,211,121,211,121,211,121,233,101,211,121,211.0,121.0,216.87419999999997,115.65979999999999,211.0,121.0,211.0,121.0,0.8626609442060086,0.95260663507109
6db15ce5-fb47-42ee-8ffc-7aca5ff458b8,0,0,False,"[(132, 101), (90, 121)]",256,318,69,80,256,93,201,211,90,211,90,211,90,211,90,233,132,211,90,211,90,211,90,211,90,233,132,211,90,211.0,90.0,216.87419999999997,101.21440000000001,211.0,90.0,211.0,90.0,0.8626609442060086,0.95260663507109
56fb14ad-8e5a-4b40-a52e-448c98020856,2,30,False,"[(118, 179), (122, 77)]",286,272,65,60,286,122,199,199,122,199,122,199,122,199,122,199,122,199,122,199,122,199,122,199,122,297,118,199,122,199.0,122.0,203.26659999999998,121.82589999999999,227.66039999999998,120.83019999999999,199.0,122.0,0.67003367003367,1.0
56fb14ad-8e5a-4b40-a52e-448c98020856,2,30,False,"[(179, 118), (77, 122)]",272,286,60,65,272,77,199,199,77,199,77,199,77,199,77,199,77,199,77,199,77,199,77,199,77,297,179,199,77,199.0,77.0,203.26659999999998,81.44069999999999,227.66039999999998,106.83019999999999,199.0,77.0,0.67003367003367,1.0
1635e8a3-3366-44db-861e-d420fa036ed8,2,30,False,"[(161, 206), (152, 287)]",286,362,104,141,286,161,367,439,152,367,161,367,161,367,161,367,161,367,161,367,161,367,161,367,161,439,152,367,161,367.0,161.0,375.24670000000003,159.9692,391.8,157.9,367.0,161.0,0.835990888382688,1.0
1635e8a3-3366-44db-861e-d420fa036ed8,2,30,False,"[(206, 161), (287, 152)]",362,286,141,104,362,206,367,439,287,367,206,367,206,367,206,367,206,367,206,367,206,367,206,367,206,439,287,367,206,367.0,206.0,375.24670000000003,215.2775,391.8,233.9,367.0,206.0,0.835990888382688,1.0
c92dc586-815a-4db0-a498-ed7aec67c158,1,15,False,"[(91, 60), (79, 64)]",272,226,50,44,272,78,141,151,91,143,79,143,79,143,79,143,79,151,91,143,79,143,79,143,79,151,91,143,79,143.0,79.0,145.23450000000003,82.3517,151.0,91.0,143.0,79.0,0.9337748344370861,0.986013986013986
c92dc586-815a-4db0-a498-ed7aec67c158,1,15,False,"[(60, 91), (64, 79)]",226,272,44,50,226,63,141,151,60,143,64,143,64,143,64,143,64,151,60,143,64,143,64,143,64,151,60,143,64,143.0,64.0,145.23450000000003,62.8828,151.0,60.0,143.0,64.0,0.9337748344370861,0.986013986013986
aea72cc7-de9b-4161-993c-efe26a598cf5,2,30,False,"[(89, 74), (51, 82)]",272,256,38,38,272,54,123,133,51,133,51,133,51,133,51,163,89,163,89,133,51,133,51,133,51,163,89,133,51,133.0,51.0,139.1078,58.73650000000001,163.0,89.0,133.0,51.0,0.754601226993865,0.924812030075188
aea72cc7-de9b-4161-993c-efe26a598cf5,2,30,False,"[(74, 89), (82, 51)]",256,272,38,38,256,69,123,133,82,133,82,133,82,133,82,163,74,163,74,133,82,133,82,133,82,163,74,133,82,133.0,82.0,139.1078,80.37129999999999,163.0,74.0,133.0,82.0,0.754601226993865,0.924812030075188
1e017231-d0c9-489a-a972-19e96cdb0d5f,1,30,False,"[(133, 118), (131, 146)]",302,256,107,100,302,133,251,251,133,251,133,251,133,251,133,251,133,251,133,251,133,251,133,251,133,277,131,251,133,251.0,133.0,252.4171,132.891,251.0,133.0,251.0,133.0,0.9061371841155235,1.0
1e017231-d0c9-489a-a972-19e96cdb0d5f,1,30,False,"[(118, 133), (146, 131)]",256,302,100,107,256,118,251,251,118,251,118,251,118,251,118,251,118,251,118,251,118,251,118,251,118,277,146,251,118,251.0,118.0,252.4171,119.52610000000001,251.0,118.0,251.0,118.0,0.9061371841155235,1.0
0b0c2628-613c-49be-9f72-e0de21e719d2,2,30,False,"[(142, 97), (99, 160), (112, 157)]",346,362,81,84,346,142,239,239,142,239,142,239,142,239,142,239,142,269,112,239,142,239,142,239,142,269,112,239,142,239.0,142.0,247.4545,123.8228,250.50940000000003,117.25470000000001,239.0,142.0,0.8884758364312267,1.0
0b0c2628-613c-49be-9f72-e0de21e719d2,2,30,False,"[(97, 142), (160, 99), (157, 112)]",362,346,84,81,362,97,239,239,97,239,97,239,97,239,97,239,97,269,157,239,97,239,97,239,97,269,157,239,97,239.0,97.0,247.4545,123.6317,250.50940000000003,133.2547,239.0,97.0,0.8884758364312267,1.0
ff8a0a0a-ad7c-4b64-8a68-39c18157de3a,2,30,False,"[(70, 85), (74, 59)]",272,272,43,46,272,74,133,133,74,133,74,133,74,133,74,155,70,133,74,133,74,133,74,133,74,155,70,133,74,133.0,74.0,136.07079999999996,73.4417,144.0,72.0,133.0,74.0,0.8580645161290322,1.0
ff8a0a0a-ad7c-4b64-8a68-39c18157de3a,2,30,False,"[(85, 70), (59, 74)]",272,272,46,43,272,59,133,133,59,133,59,133,59,133,59,155,85,133,59,133,59,133,59,133,59,155,85,133,59,133.0,59.0,136.07079999999996,62.629099999999994,144.0,72.0,133.0,59.0,0.8580645161290322,1.0
eaea8dd2-a435-4c94-89ba-cffa321a8350,0,0,False,"[(54, 85), (58, 73)]",286,332,39,46,286,57,129,139,54,131,58,131,58,131,58,131,58,139,54,131,58,131,58,131,58,139,54,131,58,131.0,58.0,133.16970000000003,56.9152,139.0,54.0,131.0,58.0,0.9280575539568345,0.9847328244274809
eaea8dd2-a435-4c94-89ba-cffa321a8350,0,0,False,"[(85, 54), (73, 58)]",332,286,46,39,332,72,129,139,85,131,73,131,73,131,73,131,73,139,85,131,73,131,73,131,73,139,85,131,73,131.0,73.0,133.16970000000003,76.25450000000001,139.0,85.0,131.0,73.0,0.9280575539568345,0.9847328244274809
637ff626-d600-4067-9ee0-60e5084c2a4d,2,30,False,"[(91, 122), (95, 64)]",272,272,51,46,272,95,159,159,95,159,95,159,95,159,95,213,91,159,95,159,95,159,95,159,95,213,91,159,95,159.0,95.0,162.9654,94.7063,186.0,93.0,159.0,95.0,0.7464788732394366,1.0
637ff626-d600-4067-9ee0-60e5084c2a4d,2,30,False,"[(122, 91), (64, 95)]",272,272,46,51,272,64,159,159,64,159,64,159,64,159,64,213,122,159,64,159,64,159,64,159,64,213,122,159,64,159.0,64.0,162.9654,68.25909999999999,186.0,93.0,159.0,64.0,0.7464788732394366,1.0
a1832a6f-d735-4f42-a813-b0e035c20c46,1,1,False,"[(158, 173), (154, 185)]",556,586,139,146,556,157,329,339,154,331,158,331,158,331,158,331,158,339,154,331,158,331,158,331,158,339,154,331,158,331.0,158.0,333.0407,156.9796,338.5,154.25,331.0,158.0,0.9705014749262537,0.9939577039274925
a1832a6f-d735-4f42-a813-b0e035c20c46,1,1,False,"[(173, 158), (185, 154)]",586,556,146,139,586,172,329,339,185,331,173,331,173,331,173,331,173,339,185,331,173,331,173,331,173,339,185,331,173,331.0,173.0,333.0407,176.0611,338.5,184.25,331.0,173.0,0.9705014749262537,0.9939577039274925
e661ae26-03a0-49b6-a4df-aa0f57e3de1f,1,1,True,"[(63, 78), (61, 92)]",316,332,43,55,316,63,141,153,61,141,63,141,63,141,63,141,63,141,63,141,63,141,63,141,63,153,61,141,63,141.0,63.0,142.49490000000003,62.7509,141.75,62.875,141.0,63.0,0.9215686274509803,1.0
e661ae26-03a0-49b6-a4df-aa0f57e3de1f,1,1,True,"[(78, 63), (92, 61)]",332,316,55,43,332,78,141,153,92,141,78,141,78,141,78,141,78,141,78,141,78,141,78,141,78,153,92,141,78,141.0,78.0,142.49490000000003,79.744,141.75,78.875,141.0,78.0,0.9215686274509803,1.0
02803118-4131-4dec-bc11-e4427138f52f,1,15,False,"[(445, 850), (432, 867)]",856,1246,135,295,856,445,1295,1299,432,1295,445,1295,445,1295,445,1295,445,1295,445,1295,445,1299,432,1295,445,1299,432,1295,445,1295.0,445.0,1296.6666,439.5837,1295.0,445.0,1295.0,445.0,0.9969207082371054,1.0
02803118-4131-4dec-bc11-e4427138f52f,1,15,False,"[(850, 445), (867, 432)]",1246,856,295,135,1246,850,1295,1299,867,1295,850,1295,850,1295,850,1295,850,1295,850,1295,850,1299,867,1295,850,1299,867,1295,850,1295.0,850.0,1296.6666,857.0829,1295.0,850.0,1295.0,850.0,0.9969207082371054,1.0
14d4fea9-1983-4d53-99bb-c125767e42cc,2,16,False,"[(200, 185), (161, 192)]",646,662,130,166,646,164,343,353,161,353,161,353,161,353,161,385,200,353,161,353,161,353,161,353,161,385,200,353,161,353.0,161.0,357.9386999999999,167.019,363.4348,173.7174,353.0,161.0,0.8909090909090909,0.9716713881019831
14d4fea9-1983-4d53-99bb-c125767e42cc,2,16,False,"[(185, 200), (192, 161)]",662,646,166,130,662,179,343,353,192,353,192,353,192,353,192,385,185,353,192,353,192,353,192,353,192,385,185,353,192,353.0,192.0,357.9386999999999,190.91969999999998,363.4348,189.7174,353.0,192.0,0.8909090909090909,0.9716713881019831
4d77d19d-a01c-45c0-a50a-8f8c667b6932,2,30,False,"[(98, 67), (81, 112)]",272,272,59,55,272,98,165,165,98,165,98,165,98,165,98,165,98,165,98,165,98,165,98,165,98,193,81,165,98,165.0,98.0,173.07780000000002,93.09559999999999,179.0,89.5,165.0,98.0,0.8549222797927462,1.0
4d77d19d-a01c-45c0-a50a-8f8c667b6932,2,30,False,"[(67, 98), (112, 81)]",272,272,55,59,272,67,165,165,67,165,67,165,67,165,67,165,67,165,67,165,67,165,67,165,67,193,112,165,67,165.0,67.0,173.07780000000002,79.9822,179.0,89.5,165.0,67.0,0.8549222797927462,1.0
b69c7470-d81e-4542-98a6-d598291b8d20,1,15,False,"[(226, 271), (142, 397), (155, 380), (187, 322), (234, 249)]",406,466,111,106,406,234,483,539,142,483,234,483,234,483,234,483,234,497,226,483,234,483,234,483,234,539,142,483,234,483.0001,233.9998,500.6128,202.1617,492.75,216.375,483.0,234.0,0.8961038961038961,1.0
b69c7470-d81e-4542-98a6-d598291b8d20,1,15,False,"[(271, 226), (397, 142), (380, 155), (322, 187), (249, 234)]",466,406,106,111,466,249,483,539,397,483,249,483,249,483,249,483,249,497,271,483,249,483,249,483,249,539,397,483,249,483.0001,249.0003,500.6128,298.4511,492.75,276.375,483.0,249.0,0.8961038961038961,1.0
1c34a301-9477-4374-9d0b-3a323261dd26,2,30,False,"[(81, 66), (89, 58), (77, 92)]",272,272,38,43,272,76,137,147,89,147,81,147,81,147,81,147,81,147,81,147,81,147,81,147,81,169,77,147,81,147.0,81.00059999999999,147.0,82.72130000000001,158.0,79.0,147.0,81.0,0.8106508875739645,0.9319727891156463
1c34a301-9477-4374-9d0b-3a323261dd26,2,30,False,"[(66, 81), (58, 89), (92, 77)]",272,272,43,38,272,61,137,147,58,147,66,147,66,147,66,147,66,147,66,147,66,147,66,147,66,169,92,147,66,147.0,65.99940000000001,147.0,64.27869999999999,158.0,79.0,147.0,66.0,0.8106508875739645,0.9319727891156463
7a9f3313-544b-4352-8e81-36f6de3f2dce,0,0,False,"[(86, 71), (89, 58), (67, 82)]",258,196,50,43,258,76,137,147,89,149,67,147,89,147,89,157,86,147,89,147,89,147,89,147,89,157,86,147,89,147.0,89.0,147.79679999999996,80.2346,147.0,89.0,147.0,89.0,0.8726114649681529,0.9319727891156463
7a9f3313-544b-4352-8e81-36f6de3f2dce,0,0,False,"[(71, 86), (58, 89), (82, 67)]",196,258,43,50,196,61,137,147,58,149,82,147,58,147,58,157,71,147,58,147,58,147,58,147,58,157,71,147,58,147.0,58.0,147.79679999999996,67.56219999999999,147.0,58.0,147.0,58.0,0.8726114649681529,0.9319727891156463
92f5d67d-8562-4a5d-a6e2-d1e151d4223e,2,16,False,"[(116, 101), (113, 144)]",316,376,85,88,316,116,217,217,116,217,116,217,116,217,116,217,116,257,113,217,116,217,116,217,116,257,113,217,116,217.0,116.0,220.454,115.74090000000001,257.0,113.0,217.0,116.0,0.8443579766536965,1.0
92f5d67d-8562-4a5d-a6e2-d1e151d4223e,2,16,False,"[(101, 116), (144, 113)]",376,316,88,85,376,101,217,217,101,217,101,217,101,217,101,217,101,257,144,217,101,217,101,217,101,257,144,217,101,217.0,101.0,220.454,104.7131,257.0,144.0,217.0,101.0,0.8443579766536965,1.0
74ef3d28-4b03-4a1f-b7fc-c8bda9cb69fe,1,1,False,"[(71, 102), (81, 96)]",286,302,47,58,286,74,163,173,71,177,81,173,71,173,71,177,81,177,81,177,81,173,71,173,71,177,81,173,71,173.0,71.0,174.5403,74.85069999999999,176.75,80.375,173.0,71.0,0.9209039548022598,0.9421965317919075
74ef3d28-4b03-4a1f-b7fc-c8bda9cb69fe,1,1,False,"[(102, 71), (96, 81)]",302,286,58,47,302,89,163,173,102,177,96,173,102,173,102,177,96,177,96,177,96,173,102,173,102,177,96,173,102,173.0,102.0,174.5403,99.68960000000001,176.75,96.375,173.0,102.0,0.9209039548022598,0.9421965317919075
e35ccc0f-5ef2-49c1-b871-8257655ddeea,1,15,False,"[(151, 182), (177, 162)]",572,526,138,131,572,151,333,333,151,339,177,333,151,333,151,339,177,339,177,339,177,333,151,333,151,339,177,333,151,333.0028,151.012,335.82490000000007,163.24110000000002,339.0,177.0,333.0,151.0,0.9823008849557522,1.0
e35ccc0f-5ef2-49c1-b871-8257655ddeea,1,15,False,"[(182, 151), (162, 177)]",526,572,131,138,526,182,333,333,182,339,162,333,182,333,182,339,162,339,162,339,162,333,182,333,182,339,162,333,182,333.0028,181.99079999999998,335.82490000000007,172.5838,339.0,162.0,333.0,182.0,0.9823008849557522,1.0
d7b76326-0314-4cd5-9700-5aa57c689f8f,2,30,False,"[(86, 55), (69, 84), (74, 59)]",272,272,42,42,272,73,131,141,86,133,74,133,74,133,74,153,69,133,74,133,74,133,74,133,74,153,69,133,74,133.00009999999997,74.0,133.88639999999998,73.7784,143.0,71.5,133.0,74.0,0.8562091503267973,0.9849624060150376
d7b76326-0314-4cd5-9700-5aa57c689f8f,2,30,False,"[(55, 86), (84, 69), (59, 74)]",272,272,42,42,272,58,131,141,55,133,59,133,59,133,59,153,84,133,59,133,59,133,59,133,59,153,84,133,59,133.00009999999997,59.0001,133.88639999999998,60.108000000000004,143.0,71.5,133.0,59.0,0.8562091503267973,0.9849624060150376
2bb5a5af-fa8e-4f8e-9e13-22b172e09d53,1,1,False,"[(260, 245), (239, 270)]",856,872,229,230,856,260,505,509,239,505,260,505,260,505,260,505,260,509,239,505,260,505,260,505,260,509,239,505,260,505.0,260.0,506.8420000000001,250.32920000000001,507.6956,245.8478,505.0,260.0,0.9921414538310412,1.0
2bb5a5af-fa8e-4f8e-9e13-22b172e09d53,1,1,False,"[(245, 260), (270, 239)]",872,856,230,229,872,245,505,509,270,505,245,505,245,505,245,505,245,509,270,505,245,505,245,505,245,509,270,505,245,505.0,245.0,506.8420000000001,256.51279999999997,507.6956,261.8478,505.0,245.0,0.9921414538310412,1.0
55b389ef-4a2f-40d2-ab53-c44f949ff9a5,3,31,False,"[(93, 108), (110, 95)]",286,286,82,68,286,104,193,201,93,201,93,201,93,201,93,201,93,201,93,201,93,201,93,201,93,205,110,201,93,201.0,93.0,202.74360000000001,100.4102,203.0,101.5,201.0,93.0,0.9414634146341463,0.9601990049751243
55b389ef-4a2f-40d2-ab53-c44f949ff9a5,3,31,False,"[(108, 93), (95, 110)]",286,286,68,82,286,89,193,201,108,201,108,201,108,201,108,201,108,201,108,201,108,201,108,201,108,205,95,201,108,201.0,108.0,202.74360000000001,102.33340000000001,203.0,101.5,201.0,108.0,0.9414634146341463,0.9601990049751243
9610b9d9-ddcc-48b9-9711-ffe1905051e1,0,15,False,"[(143, 128), (117, 132)]",286,256,104,104,286,117,249,249,117,249,117,249,117,249,117,271,143,271,143,271,143,249,117,249,117,271,143,249,117,249.0,117.0,252.71429999999998,121.3896,271.0,143.0,249.0,117.0,0.9188191881918819,1.0
9610b9d9-ddcc-48b9-9711-ffe1905051e1,0,15,False,"[(128, 143), (132, 117)]",256,286,104,104,256,132,249,249,132,249,132,249,132,249,132,271,128,271,128,271,128,249,132,249,132,271,128,249,132,249.0,132.0,252.71429999999998,131.3247,271.0,128.0,249.0,132.0,0.9188191881918819,1.0
d840ec0b-9217-4a95-8562-2a927014e2bf,3,31,True,"[(144, 113), (106, 121)]",286,272,69,67,286,106,227,227,106,227,106,227,106,227,106,227,106,227,106,227,106,227,106,227,106,257,144,227,106,227.0,106.0,232.77390000000003,113.31360000000001,245.913,129.9565,227.0,106.0,0.8832684824902723,1.0
d840ec0b-9217-4a95-8562-2a927014e2bf,3,31,True,"[(113, 144), (121, 106)]",272,286,67,69,272,121,227,227,121,227,121,227,121,227,121,227,121,227,121,227,121,227,121,227,121,257,113,227,121,227.0,121.0,232.77390000000003,119.46029999999999,245.913,115.9565,227.0,121.0,0.8832684824902723,1.0
28d0b612-1321-44e3-a0f9-912f3b3b9bb8,0,0,False,"[(104, 119), (117, 102), (119, 88), (91, 122)]",272,196,63,53,272,106,197,207,119,219,117,207,119,207,119,223,104,207,119,207,119,207,119,207,119,223,104,207,119,207.0,119.0,208.9769,109.77449999999999,207.0,119.0,207.0,119.0,0.8834080717488789,0.9516908212560387
28d0b612-1321-44e3-a0f9-912f3b3b9bb8,0,0,False,"[(119, 104), (102, 117), (88, 119), (122, 91)]",196,272,53,63,196,91,197,207,88,219,102,207,88,207,88,223,119,207,88,207,88,207,88,207,88,223,119,207,88,207.0,88.0,208.9769,99.2024,207.0,88.0,207.0,88.0,0.8834080717488789,0.9516908212560387
99a3a9a6-9bb0-46e9-a4fd-f199cab8d63b,3,31,False,"[(68, 83), (95, 80)]",272,256,52,52,272,68,151,151,68,151,68,151,68,151,68,151,68,175,95,151,68,151,68,151,68,175,95,151,68,151.0,68.0,153.7382,71.0805,175.0,95.0,151.0,68.0,0.8628571428571429,1.0
99a3a9a6-9bb0-46e9-a4fd-f199cab8d63b,3,31,False,"[(83, 68), (80, 95)]",256,272,52,52,256,83,151,151,83,151,83,151,83,151,83,151,83,175,80,151,83,151,83,151,83,175,80,151,83,151.0,83.0,153.7382,82.6577,175.0,80.0,151.0,83.0,0.8628571428571429,1.0
