eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
3fa4543c-7c70-41d7-aa9a-3ddce001d594,2,22,False,"[(57, 68), (70, 59)]",200,188,57,48,200,57,125,125,57,125,57,125,57,125,57,125,57,129,70,129,70,125,57,125,57,129,70,125,57,125.0,57.0,126.73680000000002,62.6447,129.0,70.0,125.0,57.0,0.9689922480620154,1.0
3fa4543c-7c70-41d7-aa9a-3ddce001d594,2,22,False,"[(68, 57), (59, 70)]",188,200,48,57,188,68,125,125,68,125,68,125,68,125,68,125,68,129,59,129,59,125,68,125,68,129,59,125,68,125.0,68.0,126.73680000000002,64.0921,129.0,59.0,125.0,68.0,0.9689922480620154,1.0
edaa5b55-319a-425a-a5d4-0cc58effd0fb,2,22,False,"[(68, 57), (76, 53)]",200,200,38,42,200,67,123,129,76,125,68,125,68,125,68,125,68,125,68,125,68,125,68,125,68,129,76,125,68,125.0,68.0,126.23950000000002,70.47890000000001,125.0,68.0,125.0,68.0,0.9534883720930233,0.984
edaa5b55-319a-425a-a5d4-0cc58effd0fb,2,22,False,"[(57, 68), (53, 76)]",200,200,42,38,200,56,123,129,53,125,57,125,57,125,57,125,57,125,57,125,57,125,57,125,57,129,53,125,57,125.0,57.0,126.23950000000002,55.76060000000001,125.0,57.0,125.0,57.0,0.9534883720930233,0.984
770fd7d4-7e39-4b3c-9f24-342a6b0775b4,2,22,False,"[(259, 248), (267, 244)]",772,772,235,243,772,258,505,511,267,507,259,507,259,507,259,507,259,507,259,507,259,507,259,507,259,511,267,507,259,507.0,259.0,508.3079,261.6157,507.0,259.0,507.0,259.0,0.9882583170254403,0.9960552268244576
770fd7d4-7e39-4b3c-9f24-342a6b0775b4,2,22,False,"[(248, 259), (244, 267)]",772,772,243,235,772,247,505,511,244,507,248,507,248,507,248,507,248,507,248,507,248,507,248,507,248,511,244,507,248,507.0,248.0,508.3079,246.69219999999996,507.0,248.0,507.0,248.0,0.9882583170254403,0.9960552268244576
662110c2-b2ee-4b83-ae11-0f3971a74bc6,0,0,False,"[(115, 126), (111, 134)]",210,278,75,97,210,114,239,245,111,241,115,241,115,241,115,241,115,245,111,245,111,241,115,241,115,245,111,241,115,241.0,115.0,242.7372,113.2629,245.0,111.0,241.0,115.0,0.9755102040816327,0.991701244813278
662110c2-b2ee-4b83-ae11-0f3971a74bc6,0,0,False,"[(126, 115), (134, 111)]",278,210,97,75,278,125,239,245,134,241,126,241,126,241,126,241,126,245,134,245,134,241,126,241,126,245,134,241,126,241.0,126.0,242.7372,129.4743,245.0,134.0,241.0,126.0,0.9755102040816327,0.991701244813278
730ad154-6329-4ca2-9c5e-576b253217da,2,22,False,"[(86, 63), (54, 65)]",200,200,43,50,200,54,119,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,149,86,119,54,119.0,54.0,120.8734,55.9983,128.7058,64.3529,119.0,54.0,0.7986577181208053,1.0
730ad154-6329-4ca2-9c5e-576b253217da,2,22,False,"[(63, 86), (65, 54)]",200,200,50,43,200,65,119,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,149,63,119,65,119.0,65.0,120.8734,64.8751,128.7058,64.3529,119.0,65.0,0.7986577181208053,1.0
52f6cf9e-30f9-4b4f-9d8d-38fb76515146,0,0,False,"[(72, 83), (67, 90), (76, 53)]",190,144,53,39,190,67,123,129,76,129,76,129,76,129,76,155,72,129,76,129,76,129,76,129,76,157,67,129,76,129.0,76.0,133.2704,74.6274,129.0,76.0,129.0,76.0,0.7834394904458599,0.9534883720930233
52f6cf9e-30f9-4b4f-9d8d-38fb76515146,0,0,False,"[(83, 72), (90, 67), (53, 76)]",144,190,39,53,144,56,123,129,53,129,53,129,53,129,53,155,83,129,53,129,53,129,53,129,53,157,90,129,53,129.0,53.0,133.2704,58.643,129.0,53.0,129.0,53.0,0.7834394904458599,0.9534883720930233
5cbb94f5-ddfd-4554-bdb7-2fa11df2bc2c,0,0,False,"[(62, 73), (70, 47)]",200,166,42,38,200,70,117,117,70,117,70,117,70,117,70,135,62,117,70,117,70,117,70,117,70,135,62,117,70,117.0,70.0,120.77449999999999,68.32249999999999,117.0,70.0,117.0,70.0,0.8666666666666667,1.0
5cbb94f5-ddfd-4554-bdb7-2fa11df2bc2c,0,0,False,"[(73, 62), (47, 70)]",166,200,38,42,166,47,117,117,47,117,47,117,47,117,47,135,73,117,47,117,47,117,47,117,47,135,73,117,47,117.0,47.0,120.77449999999999,52.452,117.0,47.0,117.0,47.0,0.8666666666666667,1.0
ff2daccb-ca56-4799-9256-755d3c04e2b5,0,0,False,"[(82, 59), (74, 63), (65, 76)]",190,144,55,45,190,73,135,141,82,137,74,137,74,137,74,137,74,141,82,141,82,137,74,137,74,141,65,137,74,137.0,74.0,137.4435,73.0021,141.0,82.0,137.0,74.0,0.9574468085106383,0.9854014598540146
ff2daccb-ca56-4799-9256-755d3c04e2b5,0,0,False,"[(59, 82), (63, 74), (76, 65)]",144,190,45,55,144,62,135,141,59,137,63,137,63,137,63,137,63,141,59,141,59,137,63,137,63,141,76,137,63,137.0,63.0,137.4435,64.4414,141.0,59.0,137.0,63.0,0.9574468085106383,0.9854014598540146
3d48d9d3-ddb9-4c70-9e9f-23f2d2dbad41,2,22,False,"[(74, 51), (65, 88)]",200,200,42,42,200,65,119,125,74,125,74,125,74,125,74,125,74,125,74,125,74,125,74,125,74,153,65,125,74,125.0,74.0,130.9262,72.0952,139.0,69.5,125.0,74.0,0.7777777777777778,0.952
3d48d9d3-ddb9-4c70-9e9f-23f2d2dbad41,2,22,False,"[(51, 74), (88, 65)]",200,200,42,42,200,54,119,125,51,125,51,125,51,125,51,125,51,125,51,125,51,125,51,125,51,153,88,125,51,125.0,51.0,130.9262,58.83099999999999,139.0,69.5,125.0,51.0,0.7777777777777778,0.952
