EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
f5bdc291-99d5-4ead-bcfd-9b66b2e2e119,False,"[(48, 71), (77, 54)]",200,200,48,48,48,48,48,48,48,48,48,77,48,113,"[152.0, 129.0]","[1.0, 0.0]",281.0,"[141.0091, 135.4429]","[0.621, 0.379]",276.452,"[137.5, 137.5]","[0.5, 0.5]",275.0,"[152.0, 129.0]","[1.0, 0.0]",281.0,0.8625954198473282,0.9495798319327731
f5bdc291-99d5-4ead-bcfd-9b66b2e2e119,False,"[(71, 48), (54, 77)]",200,200,71,71,71,71,71,71,71,71,71,54,71,113,"[129.0, 152.0]","[1.0, 0.0]",281.0,"[135.4429, 141.0091]","[0.621, 0.379]",276.452,"[137.5, 137.5]","[0.5, 0.5]",275.0,"[129.0, 152.0]","[1.0, 0.0]",281.0,0.8625954198473282,0.9495798319327731
4fc12845-3668-45e7-9c9e-6af9bff28a70,False,"[(59, 92), (94, 83), (105, 72)]",210,210,59,59,59,59,94,59,59,59,59,105,59,151,"[151.0, 174.0]","[1.0, 0.0, 0.0]",325.0,"[139.3691, 179.0569]","[0.7472, 0.0, 0.2528]",318.42600000000004,"[151.0, 174.0]","[1.0, -0.0, 0.0]",325.0,"[151.0, 174.0]","[1.0, 0.0, 0.0]",325.0,0.8531073446327684,1.0
4fc12845-3668-45e7-9c9e-6af9bff28a70,False,"[(92, 59), (83, 94), (72, 105)]",266,266,92,92,92,92,83,92,92,92,92,72,92,151,"[174.0, 151.0]","[1.0, 0.0, 0.0]",325.0,"[179.0569, 139.3691]","[0.7472, 0.0, 0.2528]",318.42600000000004,"[174.0, 151.0]","[1.0, -0.0, 0.0]",325.0,"[174.0, 151.0]","[1.0, 0.0, 0.0]",325.0,0.8531073446327684,1.0
271f4a3a-73fb-4573-8e18-0239513efcdb,False,"[(116, 139), (125, 114)]",200,200,125,125,125,125,125,116,116,125,125,116,125,239,"[75.0, 140.0]","[0.0, 1.0]",215.0,"[78.375, 130.625]","[0.375, 0.625]",209.0,"[84.0, 115.0]","[1.0, 0.0]",199.0,"[75.0, 140.0]","[0.0, 1.0]",215.0,0.9372549019607843,1.0
271f4a3a-73fb-4573-8e18-0239513efcdb,False,"[(139, 116), (114, 125)]",254,254,114,114,114,114,114,139,139,114,114,139,114,239,"[140.0, 75.0]","[0.0, 1.0]",215.0,"[130.625, 78.375]","[0.375, 0.625]",209.0,"[115.0, 84.0]","[1.0, 0.0]",199.0,"[140.0, 75.0]","[0.0, 1.0]",215.0,0.9372549019607843,1.0
ab342d6f-6c9d-4948-8d6d-232c6ee28e5e,False,"[(66, 55), (74, 51)]",200,200,74,66,66,66,66,74,66,66,66,74,66,119,"[134.0, 111.0]","[1.0, 0.0]",245.0,"[131.0549, 112.4725]","[0.6319, 0.3681]",243.5274,"[126.0, 115.0]","[-0.0, 1.0]",241.0,"[134.0, 111.0]","[1.0, 0.0]",245.0,0.952,0.9834710743801653
ab342d6f-6c9d-4948-8d6d-232c6ee28e5e,False,"[(55, 66), (51, 74)]",166,166,51,55,55,55,55,51,55,55,55,51,55,119,"[111.0, 134.0]","[1.0, 0.0]",245.0,"[112.4725, 131.0549]","[0.6319, 0.3681]",243.5274,"[115.0, 126.0]","[-0.0, 1.0]",241.0,"[111.0, 134.0]","[1.0, 0.0]",245.0,0.952,0.9834710743801653
4a595c66-b702-48a8-9d00-572023b235cc,False,"[(52, 63), (64, 53), (72, 49)]",200,200,72,52,52,52,52,72,64,64,64,72,52,115,"[136.1803, 112.8497]","[0.015, 0.985, 0.0]",249.02999999999997,"[139.3786, 110.1845]","[0.2816, 0.7184, 0.0]",249.56310000000002,"[128.0, 117.0]","[0.0, -0.0, 1.0]",245.0,"[148.0, 103.0]","[1.0, 0.0, 0.0]",251.0,0.9504132231404959,1.0
4a595c66-b702-48a8-9d00-572023b235cc,False,"[(63, 52), (53, 64), (49, 72)]",166,166,49,63,63,63,63,49,53,53,53,49,63,115,"[112.8497, 136.1803]","[0.015, 0.985, 0.0]",249.02999999999997,"[110.1845, 139.3786]","[0.2816, 0.7184, 0.0]",249.56310000000002,"[117.0, 128.0]","[0.0, -0.0, 1.0]",245.0,"[103.0, 148.0]","[1.0, 0.0, 0.0]",251.0,0.9504132231404959,1.0
