eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
b3ab776f-f39b-40bd-bbf4-ad246d441adf,1,11,False,"[(76, 275), (80, 267)]",265,441,76,146,265,79,345,351,76,347,80,347,80,347,80,347,80,347,80,347,80,347,80,347,80,351,76,347,80,347.0,80.0,348.2608,78.73910000000001,347.0,80.0,347.0,80.0,0.9829059829059829,0.9942363112391931
b3ab776f-f39b-40bd-bbf4-ad246d441adf,1,11,False,"[(275, 76), (267, 80)]",441,265,146,76,441,266,345,351,275,347,267,347,267,347,267,347,267,347,267,347,267,347,267,347,267,351,275,347,267,347.0,267.0,348.2608,269.5217,347.0,267.0,347.0,267.0,0.9829059829059829,0.9942363112391931
25b86954-3db5-4680-906b-eaf5d0798f23,2,22,False,"[(95, 84), (73, 96)]",255,255,62,62,255,73,169,169,73,179,95,169,73,169,73,179,95,179,95,179,95,169,73,169,73,179,95,169,73,169.0,73.0,172.673,81.08070000000001,175.76479999999998,87.88239999999999,169.0,73.0,0.9441340782122905,1.0
25b86954-3db5-4680-906b-eaf5d0798f23,2,22,False,"[(84, 95), (96, 73)]",255,255,62,62,255,96,169,169,96,179,84,169,96,169,96,179,84,179,84,179,84,169,96,169,96,179,84,169,96,169.0,96.0,172.673,91.5923,175.76479999999998,87.88239999999999,169.0,96.0,0.9441340782122905,1.0
d3a99d3c-7240-4619-9767-0c3e6fcb2273,1,11,False,"[(136, 159), (151, 140), (153, 130)]",309,287,103,88,309,144,277,283,153,291,151,283,153,283,153,291,151,283,153,291,151,283,153,283,153,295,136,283,153,283.0,152.9999,287.1671,147.0967,283.2608,152.6304,283.0,153.0,0.9389830508474576,0.9787985865724381
d3a99d3c-7240-4619-9767-0c3e6fcb2273,1,11,False,"[(159, 136), (140, 151), (130, 153)]",287,309,88,103,287,133,277,283,130,291,140,283,130,283,130,291,140,283,130,291,140,283,130,283,130,295,159,283,130,283.0,130.0001,287.1671,140.0704,283.2608,130.6304,283.0,130.0,0.9389830508474576,0.9787985865724381
a97b01e7-e021-44b8-91ae-04937fa67d73,0,0,False,"[(84, 73), (75, 86)]",245,199,75,50,245,84,157,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157,84,157,84,161,75,157,84,157.0,84.0,158.35649999999998,80.94800000000001,157.0,84.0,157.0,84.0,0.9751552795031055,1.0
a97b01e7-e021-44b8-91ae-04937fa67d73,0,0,False,"[(73, 84), (86, 75)]",199,245,50,75,199,73,157,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157,73,157,73,161,86,157,73,157.0,73.0,158.35649999999998,77.4085,157.0,73.0,157.0,73.0,0.9751552795031055,1.0
27566af3-34cc-4ffb-9da4-fb84e0346ff1,1,11,False,"[(88, 77), (83, 106)]",255,221,79,54,255,88,165,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,189,83,165,88,165.0,88.0,168.02729999999997,87.36930000000001,165.0,88.0,165.0,88.0,0.873015873015873,1.0
27566af3-34cc-4ffb-9da4-fb84e0346ff1,1,11,False,"[(77, 88), (106, 83)]",221,255,54,79,221,77,165,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,189,106,165,77,165.0,77.0,168.02729999999997,80.65799999999999,165.0,77.0,165.0,77.0,0.873015873015873,1.0
