EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
bc18b91f-4740-470b-b0db-f373e3951356,False,"[(102, 113), (106, 83), (97, 120)]",310,310,106,106,106,106,102,106,106,106,106,97,106,189,"[204.0, 227.0]","[0.0, 1.0, 0.0]",431.0,"[205.8528, 219.383]","[0.0, 0.7941, 0.2059]",425.23580000000004,"[208.5, 208.5]","[0.0, 0.5, 0.5]",417.0,"[204.0, 227.0]","[0.0, 1.0, 0.0]",431.0,0.8709677419354839,1.0
bc18b91f-4740-470b-b0db-f373e3951356,False,"[(113, 102), (83, 106), (120, 97)]",310,310,83,83,83,83,113,83,83,83,83,120,83,189,"[227.0, 204.0]","[0.0, 1.0, 0.0]",431.0,"[219.383, 205.8528]","[0.0, 0.7941, 0.2059]",425.23580000000004,"[208.5, 208.5]","[0.0, 0.5, 0.5]",417.0,"[227.0, 204.0]","[0.0, 1.0, 0.0]",431.0,0.8709677419354839,1.0
710969a6-ad52-4f2a-ae1c-4d791ee0c1ca,False,"[(110, 99), (109, 132)]",354,354,110,110,110,110,110,110,110,110,110,109,110,209,"[244.0, 221.0]","[1.0, 0.0]",465.0,"[244.0266, 220.122]","[0.9734, 0.0266]",464.1486,"[244.0, 221.0]","[1.0, 0.0]",465.0,"[244.0, 221.0]","[1.0, 0.0]",465.0,0.8672199170124482,1.0
710969a6-ad52-4f2a-ae1c-4d791ee0c1ca,False,"[(99, 110), (132, 109)]",320,320,99,99,99,99,99,99,99,99,99,132,99,209,"[221.0, 244.0]","[1.0, 0.0]",465.0,"[220.122, 244.0266]","[0.9734, 0.0266]",464.1486,"[221.0, 244.0]","[1.0, 0.0]",465.0,"[221.0, 244.0]","[1.0, 0.0]",465.0,0.8672199170124482,1.0
3757fcbb-2019-455c-9cf7-52f8aebd0198,False,"[(143, 154), (161, 150)]",574,574,143,143,143,143,143,143,143,143,143,161,143,295,"[431.0, 420.0]","[1.0, 0.0]",851.0,"[427.6832, 420.7371]","[0.8157, 0.1843]",848.4203,"[422.0, 422.0]","[0.5, 0.5]",844.0,"[431.0, 420.0]","[1.0, 0.0]",851.0,0.9485530546623794,0.9932659932659933
3757fcbb-2019-455c-9cf7-52f8aebd0198,False,"[(154, 143), (150, 161)]",574,574,154,154,154,154,154,154,154,154,154,150,154,295,"[420.0, 431.0]","[1.0, 0.0]",851.0,"[420.7371, 427.6832]","[0.8157, 0.1843]",848.4203,"[422.0, 422.0]","[0.5, 0.5]",844.0,"[420.0, 431.0]","[1.0, 0.0]",851.0,0.9485530546623794,0.9932659932659933
7c988bdf-a840-4d4b-8213-b21ff033387a,False,"[(96, 73), (88, 99)]",310,310,96,96,96,96,88,96,96,96,96,88,96,169,"[214.0, 203.0]","[1.0, 0.0]",417.0,"[215.7566, 197.291]","[0.7804, 0.2196]",413.0476,"[214.0, 203.0]","[1.0, 0.0]",417.0,"[214.0, 203.0]","[1.0, 0.0]",417.0,0.9037433155080213,1.0
7c988bdf-a840-4d4b-8213-b21ff033387a,False,"[(73, 96), (99, 88)]",276,276,73,73,73,73,99,73,73,73,73,99,73,169,"[203.0, 214.0]","[1.0, 0.0]",417.0,"[197.291, 215.7566]","[0.7804, 0.2196]",413.0476,"[203.0, 214.0]","[1.0, 0.0]",417.0,"[203.0, 214.0]","[1.0, 0.0]",417.0,0.9037433155080213,1.0
d832e0ab-14f9-4500-ab57-4a7370423c4e,False,"[(89, 66), (84, 107)]",310,310,89,89,89,89,89,89,89,89,89,84,89,155,"[221.0, 210.0]","[1.0, 0.0]",431.0,"[221.5089, 205.8269]","[0.8982, 0.1018]",427.3358,"[221.0, 210.0]","[1.0, 0.0]",431.0,"[221.0, 210.0]","[1.0, 0.0]",431.0,0.8115183246073299,1.0
d832e0ab-14f9-4500-ab57-4a7370423c4e,False,"[(66, 89), (107, 84)]",276,276,66,66,66,66,66,66,66,66,66,107,66,155,"[210.0, 221.0]","[1.0, 0.0]",431.0,"[205.8269, 221.5089]","[0.8982, 0.1018]",427.3358,"[210.0, 221.0]","[1.0, 0.0]",431.0,"[210.0, 221.0]","[1.0, 0.0]",431.0,0.8115183246073299,1.0
ae0e3fa5-7fab-4cef-a6fb-02676f2983aa,False,"[(76, 99), (101, 78), (93, 82), (84, 95)]",320,320,76,93,76,76,93,84,84,76,76,101,76,169,"[238.5, 238.5]","[0.6765, 0.0, 0.3235, 0.0]",477.0,"[233.7108, 243.2892]","[0.3948, 0.0, 0.6052, 0.0]",477.0,"[238.5, 238.5]","[0.6765, 0.0, 0.3235, 0.0]",477.0,"[244.0, 233.0]","[1.0, 0.0, 0.0, 0.0]",477.0,0.9441340782122905,0.9657142857142857
ae0e3fa5-7fab-4cef-a6fb-02676f2983aa,False,"[(99, 76), (78, 101), (82, 93), (95, 84)]",332,332,99,82,99,99,82,95,95,99,99,78,99,169,"[238.5, 238.5]","[0.6765, 0.0, 0.3235, 0.0]",477.0,"[243.2892, 233.7108]","[0.3948, 0.0, 0.6052, 0.0]",477.0,"[238.5, 238.5]","[0.6765, 0.0, 0.3235, 0.0]",477.0,"[233.0, 244.0]","[1.0, 0.0, 0.0, 0.0]",477.0,0.9441340782122905,0.9657142857142857
297326f0-87df-4959-ba95-3432fec083bc,False,"[(104, 127), (129, 118)]",320,320,104,104,104,104,129,129,129,104,104,129,104,231,"[216.0, 183.0]","[1.0, 0.0]",399.0,"[208.7936, 185.5943]","[0.7117, 0.2883]",394.3879,"[191.7353, 191.7353]","[0.0294, 0.9706]",383.4706,"[216.0, 183.0]","[1.0, 0.0]",399.0,0.9352226720647774,1.0
297326f0-87df-4959-ba95-3432fec083bc,False,"[(127, 104), (118, 129)]",310,310,127,127,127,127,118,118,118,127,127,118,127,231,"[183.0, 216.0]","[1.0, 0.0]",399.0,"[185.5943, 208.7936]","[0.7117, 0.2883]",394.3879,"[191.7353, 191.7353]","[0.0294, 0.9706]",383.4706,"[183.0, 216.0]","[1.0, 0.0]",399.0,0.9352226720647774,1.0
ea4ffbe6-d246-4f53-9d10-b14ebba9b6b0,False,"[(106, 83), (103, 92), (90, 101)]",320,320,106,90,106,106,103,90,90,90,90,103,106,183,"[229.9999, 265.0001]","[0.0, 0.0, 1.0]",495.0,"[222.3581, 273.5971]","[0.4776, 0.0, 0.5224]",495.9552,"[230.0, 265.0]","[0.0, -0.0, 1.0]",495.0,"[214.0, 283.0]","[1.0, 0.0, 0.0]",497.0,0.9384615384615385,0.9682539682539683
ea4ffbe6-d246-4f53-9d10-b14ebba9b6b0,False,"[(83, 106), (92, 103), (101, 90)]",366,366,83,101,83,83,92,101,101,101,101,92,83,183,"[265.0001, 229.9999]","[0.0, 0.0, 1.0]",495.0,"[273.5971, 222.3581]","[0.4776, 0.0, 0.5224]",495.9552,"[265.0, 230.0]","[0.0, -0.0, 1.0]",495.0,"[283.0, 214.0]","[1.0, 0.0, 0.0]",497.0,0.9384615384615385,0.9682539682539683
04c43634-7a45-4906-a8f8-a2c8aacf1dc6,False,"[(118, 73), (101, 90)]",332,332,118,101,118,118,101,118,101,118,118,101,118,185,"[214.0154, 202.9846]","[0.9991, 0.0009]",417.0,"[221.9516, 195.0484]","[0.5323, 0.4677]",417.0,"[214.0, 203.0]","[1.0, 0.0]",417.0,"[231.0, 186.0]","[0.0, 1.0]",417.0,0.9685863874345549,0.9685863874345549
04c43634-7a45-4906-a8f8-a2c8aacf1dc6,False,"[(73, 118), (90, 101)]",276,276,73,90,73,73,90,73,90,73,73,90,73,185,"[202.9846, 214.0154]","[0.9991, 0.0009]",417.0,"[195.0484, 221.9516]","[0.5323, 0.4677]",417.0,"[203.0, 214.0]","[1.0, 0.0]",417.0,"[186.0, 231.0]","[0.0, 1.0]",417.0,0.9685863874345549,0.9685863874345549
ce13e28b-8cd9-424e-996e-37efe3a30ae9,False,"[(132, 109), (125, 114), (98, 121), (108, 119)]",320,320,98,108,98,98,125,132,125,98,98,132,98,213,"[222.0, 177.0]","[0.0, 0.0, 1.0, 0.0]",399.0,"[212.0356, 180.5168]","[0.2931, 0.0, 0.7069, 0.0]",392.5524,"[188.7391, 188.7391]","[0.9783, 0.0, 0.0217, 0.0]",377.4782,"[222.0, 177.0]","[0.0, 0.0, 1.0, 0.0]",399.0,0.8838174273858921,0.9726027397260274
ce13e28b-8cd9-424e-996e-37efe3a30ae9,False,"[(109, 132), (114, 125), (121, 98), (119, 108)]",298,298,121,119,121,121,114,109,114,121,121,109,121,213,"[177.0, 222.0]","[0.0, 0.0, 1.0, 0.0]",399.0,"[180.5168, 212.0356]","[0.2931, 0.0, 0.7069, 0.0]",392.5524,"[188.7391, 188.7391]","[0.9783, 0.0, 0.0217, 0.0]",377.4782,"[177.0, 222.0]","[0.0, 0.0, 1.0, 0.0]",399.0,0.8838174273858921,0.9726027397260274
fe1f9c83-4d5b-433a-ac52-29aa3d703fd0,False,"[(76, 99), (80, 91), (105, 82)]",320,320,76,80,80,80,80,76,80,80,80,105,80,169,"[240.0, 263.0]","[0.0, 1.0, 0.0]",503.0,"[236.9209, 264.1085]","[0.0, 0.8768, 0.1232]",501.0294,"[244.0, 255.0]","[1.0, -0.0, 0.0]",499.0,"[240.0, 263.0]","[0.0, 1.0, 0.0]",503.0,0.9037433155080213,0.9883040935672515
fe1f9c83-4d5b-433a-ac52-29aa3d703fd0,False,"[(99, 76), (91, 80), (82, 105)]",354,354,99,91,91,91,91,99,91,91,91,82,91,169,"[263.0, 240.0]","[0.0, 1.0, 0.0]",503.0,"[264.1085, 236.9209]","[0.0, 0.8768, 0.1232]",501.0294,"[255.0, 244.0]","[1.0, -0.0, 0.0]",499.0,"[263.0, 240.0]","[0.0, 1.0, 0.0]",503.0,0.9037433155080213,0.9883040935672515
02f443dc-6b4c-46f9-82d0-187003cd08d4,False,"[(83, 106), (91, 102)]",310,310,83,91,83,83,91,91,91,83,83,91,83,183,"[227.0, 204.0]","[1.0, 0.0]",431.0,"[224.1757, 205.4121]","[0.647, 0.353]",429.5878,"[219.0, 208.0]","[-0.0, 1.0]",427.0,"[227.0, 204.0]","[1.0, 0.0]",431.0,0.9481865284974094,0.9682539682539683
02f443dc-6b4c-46f9-82d0-187003cd08d4,False,"[(106, 83), (102, 91)]",310,310,106,102,106,106,102,102,102,106,106,102,106,183,"[204.0, 227.0]","[1.0, 0.0]",431.0,"[205.4121, 224.1757]","[0.647, 0.353]",429.5878,"[208.0, 219.0]","[-0.0, 1.0]",427.0,"[204.0, 227.0]","[1.0, 0.0]",431.0,0.9481865284974094,0.9682539682539683
219faf2b-c6b7-4320-8c5a-a0ce3165f705,False,"[(106, 117), (119, 108), (98, 121)]",364,364,98,106,98,98,106,106,106,98,98,119,98,213,"[265.9998, 255.0001]","[0.0, 0.0, 1.0]",520.9999,"[258.0077, 259.9476]","[0.0, 0.3806, 0.6194]",517.9553000000001,"[259.2059, 259.2059]","[0.0, 0.3235, 0.6765]",518.4118,"[266.0, 255.0]","[0.0, 0.0, 1.0]",521.0,0.9383259911894273,0.9726027397260274
219faf2b-c6b7-4320-8c5a-a0ce3165f705,False,"[(117, 106), (108, 119), (121, 98)]",376,376,121,117,121,121,117,117,117,121,121,108,121,213,"[255.0001, 265.9998]","[0.0, 0.0, 1.0]",520.9999,"[259.9476, 258.0077]","[0.0, 0.3806, 0.6194]",517.9553000000001,"[259.2059, 259.2059]","[0.0, 0.3235, 0.6765]",518.4118,"[255.0, 266.0]","[0.0, 0.0, 1.0]",521.0,0.9383259911894273,0.9726027397260274
dbc72e16-8e27-49e8-ae60-928dee135a25,False,"[(110, 121), (113, 80)]",320,320,113,113,113,113,110,113,113,113,113,110,113,193,"[207.0, 230.0]","[0.0, 1.0]",437.0,"[207.2226, 226.9581]","[0.0742, 0.9258]",434.1807,"[208.5682, 208.5682]","[0.5227, 0.4773]",417.1364,"[207.0, 230.0]","[0.0, 1.0]",437.0,0.8354978354978355,1.0
dbc72e16-8e27-49e8-ae60-928dee135a25,False,"[(121, 110), (80, 113)]",310,310,80,80,80,80,121,80,80,80,80,121,80,193,"[230.0, 207.0]","[0.0, 1.0]",437.0,"[226.9581, 207.2226]","[0.0742, 0.9258]",434.1807,"[208.5682, 208.5682]","[0.5227, 0.4773]",417.1364,"[230.0, 207.0]","[0.0, 1.0]",437.0,0.8354978354978355,1.0
150299ae-347a-4d82-8cdf-651315714528,False,"[(146, 135), (155, 122)]",364,364,155,146,155,155,146,155,146,155,155,146,155,277,"[209.0, 198.0]","[0.0, 1.0]",407.0,"[212.4744, 192.9814]","[0.386, 0.614]",405.4558,"[209.0, 198.0]","[-0.0, 1.0]",407.0,"[209.0, 198.0]","[0.0, 1.0]",407.0,0.9857651245551602,1.0
150299ae-347a-4d82-8cdf-651315714528,False,"[(135, 146), (122, 155)]",320,320,122,135,122,122,135,122,135,122,122,135,122,277,"[198.0, 209.0]","[0.0, 1.0]",407.0,"[192.9814, 212.4744]","[0.386, 0.614]",405.4558,"[198.0, 209.0]","[-0.0, 1.0]",407.0,"[198.0, 209.0]","[0.0, 1.0]",407.0,0.9857651245551602,1.0
41fbb4f4-0870-4c5a-b254-ce7c413cd394,False,"[(75, 98), (84, 73)]",310,310,84,84,84,84,84,84,84,84,84,75,84,157,"[226.0, 203.0]","[0.0, 1.0]",429.0,"[228.1349, 197.0697]","[0.2372, 0.7628]",425.2046,"[226.0, 203.0]","[-0.0, 1.0]",429.0,"[226.0, 203.0]","[0.0, 1.0]",429.0,0.9075144508670521,1.0
41fbb4f4-0870-4c5a-b254-ce7c413cd394,False,"[(98, 75), (73, 84)]",276,276,73,73,73,73,73,73,73,73,73,98,73,157,"[203.0, 226.0]","[0.0, 1.0]",429.0,"[197.0697, 228.1349]","[0.2372, 0.7628]",425.2046,"[203.0, 226.0]","[-0.0, 1.0]",429.0,"[203.0, 226.0]","[0.0, 1.0]",429.0,0.9075144508670521,1.0
da7864d5-8386-4213-95a8-f371423288a8,False,"[(78, 101), (88, 77), (96, 73)]",310,310,96,88,88,88,88,96,88,88,88,78,88,155,"[222.0, 199.0]","[0.0, 1.0, 0.0]",421.0,"[223.4504, 195.5191]","[0.145, 0.855, 0.0]",418.96950000000004,"[214.0, 203.0]","[0.0, -0.0, 1.0]",417.0,"[222.0, 199.0]","[0.0, 1.0, 0.0]",421.0,0.8659217877094972,0.9393939393939394
da7864d5-8386-4213-95a8-f371423288a8,False,"[(101, 78), (77, 88), (73, 96)]",276,276,73,77,77,77,77,73,77,77,77,101,77,155,"[199.0, 222.0]","[0.0, 1.0, 0.0]",421.0,"[195.5191, 223.4504]","[0.145, 0.855, 0.0]",418.96950000000004,"[203.0, 214.0]","[0.0, -0.0, 1.0]",417.0,"[199.0, 222.0]","[0.0, 1.0, 0.0]",421.0,0.8659217877094972,0.9393939393939394
a44028e8-15bb-4212-9277-bb68b56275ef,False,"[(88, 209), (141, 174)]",310,310,88,141,88,88,141,141,141,88,88,141,88,297,"[221.9097, 155.0596]","[0.9983, 0.0017]",376.9693,"[198.9165, 170.2438]","[0.5645, 0.4355]",369.1603,"[181.6477, 181.6477]","[0.2386, 0.7614]",363.2954,"[222.0, 155.0]","[1.0, 0.0]",377.0,0.9428571428571428,1.0
a44028e8-15bb-4212-9277-bb68b56275ef,False,"[(209, 88), (174, 141)]",364,364,209,174,209,209,174,174,174,209,209,174,209,297,"[155.0596, 221.9097]","[0.9983, 0.0017]",376.9693,"[170.2438, 198.9165]","[0.5645, 0.4355]",369.1603,"[181.6477, 181.6477]","[0.2386, 0.7614]",363.2954,"[155.0, 222.0]","[1.0, 0.0]",377.0,0.9428571428571428,1.0
c2d6c3d9-e237-4796-adbb-7fba04c58ef6,False,"[(369, 358), (356, 367), (347, 370)]",1068,1068,347,356,347,347,369,347,356,347,347,369,347,711,"[720.9986, 732.0008]","[0.0001, 0.0, 0.9999]",1452.9994000000002,"[713.3923, 736.1496]","[0.3458, 0.0, 0.6542]",1449.5419,"[721.0, 732.0]","[0.0, -0.0, 1.0]",1453.0,"[721.0, 732.0]","[0.0, 0.0, 1.0]",1453.0,0.9779917469050894,0.9916317991631799
c2d6c3d9-e237-4796-adbb-7fba04c58ef6,False,"[(358, 369), (367, 356), (370, 347)]",1102,1102,370,367,370,370,358,370,367,370,370,358,370,711,"[732.0008, 720.9986]","[0.0001, 0.0, 0.9999]",1452.9994000000002,"[736.1496, 713.3923]","[0.3458, 0.0, 0.6542]",1449.5419,"[732.0, 721.0]","[0.0, -0.0, 1.0]",1453.0,"[732.0, 721.0]","[0.0, 0.0, 1.0]",1453.0,0.9779917469050894,0.9916317991631799
d68f364d-ed25-4ffc-be6e-32575ba48b11,False,"[(84, 107), (88, 99), (120, 97)]",310,310,84,88,88,88,88,88,88,88,88,120,88,185,"[222.0, 211.0]","[0.0, 1.0, 0.0]",433.0,"[222.6015, 209.797]","[0.1504, 0.8496, 0.0]",432.3985,"[211.6471, 211.6471]","[0.0, 0.6765, 0.3235]",423.2942,"[222.0, 211.0]","[0.0, 1.0, 0.0]",433.0,0.8525345622119815,0.9893048128342246
d68f364d-ed25-4ffc-be6e-32575ba48b11,False,"[(107, 84), (99, 88), (97, 120)]",310,310,107,99,99,99,99,99,99,99,99,97,99,185,"[211.0, 222.0]","[0.0, 1.0, 0.0]",433.0,"[209.797, 222.6015]","[0.1504, 0.8496, 0.0]",432.3985,"[211.6471, 211.6471]","[0.0, 0.6765, 0.3235]",423.2942,"[211.0, 222.0]","[0.0, 1.0, 0.0]",433.0,0.8525345622119815,0.9893048128342246
