EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
5fc09edb-d886-4449-ae02-26f3340bd316,False,"[(41, 86), (71, 82), (97, 64), (100, 55)]",100,100,41,71,41,41,71,71,71,41,41,100,41,127,"[42.8226, 22.5]","[0.7258, 0.0, 0.0, 0.2742]",65.3226,"[34.9342, 26.6447]","[0.5921, 0.0, 0.0, 0.4079]",61.5789,"[29.5, 29.5]","[0.5, 0.0, 0.0, 0.5]",59.0,"[59.0, 14.0]","[1.0, 0.0, 0.0, 0.0]",73.0,0.7888198757763976,1.0
5fc09edb-d886-4449-ae02-26f3340bd316,False,"[(86, 41), (82, 71), (64, 97), (55, 100)]",100,100,86,82,86,86,82,82,82,86,86,55,86,127,"[22.5, 42.8226]","[0.7258, 0.0, 0.0, 0.2742]",65.3226,"[26.6447, 34.9342]","[0.5921, 0.0, 0.0, 0.4079]",61.5789,"[29.5, 29.5]","[0.5, 0.0, 0.0, 0.5]",59.0,"[14.0, 59.0]","[1.0, 0.0, 0.0, 0.0]",73.0,0.7888198757763976,1.0
